training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_timestamp,training.fitness_3q,training.fitness_std,training.fitness_mean,_step,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,_runtime,training.generation
8.510814666748047,0.5479033589363098,8.919537544250488,8.88603687286377,1685706784.427502,4.262485980987549,2.8168551921844482,6.763365268707275,742,2,8.873305320739746,9.260573387145996,72.88114285469055,74
3.2322745323181152,0.5632111430168152,4.327473163604736,3.9508605003356934,1685706734.083574,2.5588150024414062,1.1155778169631958,3.0817325115203857,24,4,3.8935182094573975,4.593007564544678,22.537214994430542,2
2.260545015335083,1.63674795627594,2.8689277172088623,2.8665080070495605,1685707011.9311545,1.3866866827011108,0.9526442289352417,1.9815006256103516,2374,4,2.8555521965026855,2.915607213973999,300.3847954273224,237
4.537965774536133,2.110961437225342,5.468307971954346,5.038328647613525,1685707143.443249,1.6426063776016235,2.0355541706085205,3.5826385021209717,3043,3,4.984312057495117,5.599048137664795,431.89688992500305,304
7.7854323387146,0.5506641864776611,9.269205093383789,9.267934799194336,1685706777.6219523,2.740450620651245,3.387430191040039,6.134437084197998,643,3,9.267560005187988,9.270302772521973,66.07559323310852,64
1.3979300260543823,1.6373533010482788,3.071375608444214,2.922281265258789,1685707006.6679137,0.61854088306427,1.071342945098877,1.6194286346435547,2349,9,2.691710948944092,3.180678129196167,295.1215546131134,234
4.538031578063965,2.7077369689941406,4.968809604644775,4.8874735832214355,1685707507.587623,0.6279855370521545,2.1439990997314453,3.106576919555664,4468,8,4.887050628662109,5.238864898681641,796.0412638187408,446
6.39082145690918,1.1096826791763306,7.1983160972595215,7.0745134353637695,1685706822.2692327,6.199681758880615,2.3454391956329346,5.567562103271484,1077,7,7.073484897613525,7.199122905731201,110.72287368774414,107
6.261308670043945,1.078139066696167,6.751020431518555,6.668104648590088,1685706886.5367982,1.966444730758667,2.717961311340332,4.5948615074157715,1597,7,6.660399436950684,7.829400062561035,174.99043917655945,159
0.781400740146637,2.173433780670166,2.497302293777466,2.2658042907714844,1685707310.8443317,0.32127317786216736,0.9870141744613647,1.163136601448059,3779,9,1.9577873945236206,3.033616065979004,599.2979726791382,377
3.2192907333374023,1.5966894626617432,3.6688122749328613,3.591916084289551,1685706995.9713006,1.0517125129699707,1.4030214548110962,2.48258376121521,2281,1,3.5839076042175293,4.152176856994629,284.4249415397644,228
3.2748727798461914,1.6357697248458862,3.812446355819702,3.8100364208221436,1685707024.3316839,1.2777377367019653,1.2660447359085083,2.5671913623809814,2441,1,3.7091495990753174,3.824223279953003,312.7853248119354,244
4.956621170043945,0.5622040033340454,6.364068984985352,5.239096641540527,1685706734.8018782,4.898232460021973,0.8092864751815796,5.10525369644165,35,5,5.1999287605285645,6.405178070068359,23.255519151687622,3
2.629539728164673,0.5503860712051392,9.263785362243652,9.2633056640625,1685706786.5491967,1.202551007270813,3.4756476879119873,4.221016883850098,778,8,8.113625526428223,9.272907257080078,75.00283765792847,77
1.3542213439941406,1.5921393632888794,3.180264711380005,3.111499547958374,1685707118.608409,0.4905533194541931,1.1679812669754028,1.6659616231918335,2979,9,2.9302661418914795,3.326073408126831,407.06204986572266,297
4.229805946350098,1.6008869409561157,5.794888496398926,5.637554168701172,1685706989.0146286,0.9295043349266052,2.2956972122192383,3.442232131958008,2243,3,5.518270492553711,6.298361778259277,277.4682695865631,224
3.9827628135681152,1.0956735610961914,6.432695388793945,6.235859394073486,1685706860.5970805,1.2443363666534424,2.6812191009521484,3.7811360359191895,1380,0,6.214996814727783,7.168934345245361,149.05072140693665,138
3.1217761039733887,2.1669907569885254,5.611956596374512,5.55081033706665,1685707296.879423,0.4792412519454956,38.566036224365234,-9.512751579284668,3715,5,5.528006553649902,5.613304138183594,585.3330638408661,371
1.4269089698791504,2.113662004470825,5.827621936798096,5.569211483001709,1685707141.15476,0.7297237515449524,2.4136719703674316,2.754347562789917,3030,0,5.5259504318237305,5.864591121673584,429.6084008216858,303
4.982669830322266,1.0739270448684692,5.788001537322998,5.416715145111084,1685706907.0551398,1.7300933599472046,2.143627166748047,3.8692715167999268,1761,1,5.355997085571289,6.029693603515625,195.50878071784973,176
0.8905539512634277,2.165868043899536,2.1506879329681396,2.0931496620178223,1685707200.7050657,0.6059904098510742,0.7805930972099304,1.2100882530212402,3294,4,2.0577831268310547,2.327305793762207,489.15870666503906,329
2.763977527618408,1.636261224746704,3.881964921951294,3.3148138523101807,1685707004.8889608,1.6243720054626465,1.2097934484481812,2.5502867698669434,2339,9,3.255897283554077,4.449971675872803,293.34260177612305,233
3.985135555267334,1.1017991304397583,7.149068355560303,6.713771343231201,1685706855.6361,1.336604118347168,2.7011687755584717,3.9281623363494873,1340,0,6.534497261047363,7.171022891998291,144.0897409915924,134
4.903329849243164,1.6446675062179565,5.553012371063232,5.27269172668457,1685706954.0872781,0.8750461935997009,2.2249720096588135,3.433879852294922,2045,5,5.256947994232178,5.591479778289795,242.54091906547546,204
4.382697582244873,2.654733419418335,5.583769798278809,5.27256441116333,1685707634.9672081,1.5809413194656372,2.000446081161499,3.608161687850952,4917,7,5.114405632019043,5.70695686340332,923.4208490848541,491
1.2161929607391357,2.1212172508239746,5.650571823120117,4.849484920501709,1685707285.3959188,0.38544511795043945,2.279792070388794,2.4808051586151123,3661,1,4.793056488037109,5.745355606079102,573.8495597839355,366
2.495225429534912,1.6134822368621826,2.689596176147461,2.665860652923584,1685707070.6321633,1.1329383850097656,0.8700825572013855,2.0217554569244385,2704,4,2.6499433517456055,3.270575761795044,359.0858042240143,270
3.951265811920166,0.5633341670036316,7.575385093688965,7.155680179595947,1685706736.1457524,1.5777182579040527,2.595705986022949,4.255159854888916,50,0,6.886710166931152,7.85652494430542,24.599393367767334,5
2.5941474437713623,2.7360451221466064,4.874666213989258,4.841334342956543,1685707401.0294757,0.7877715229988098,2.0354561805725098,2.653569221496582,4096,6,4.745363712310791,4.9079718589782715,689.4831166267395,409
2.943044424057007,2.1160666942596436,5.346597194671631,5.151978015899658,1685707159.21951,0.6863201856613159,2.3373095989227295,2.9374217987060547,3115,5,5.08246374130249,6.009365081787109,447.67315101623535,311
7.028748035430908,0.5477995276451111,9.269899368286133,9.267027854919434,1685706779.0374608,2.0435163974761963,3.60939621925354,5.799823760986328,667,7,9.26649284362793,9.271224021911621,67.49110174179077,66
3.459829807281494,1.6435940265655518,6.21199369430542,5.947158336639404,1685707049.3283195,1.0037075281143188,2.444589376449585,3.371936798095703,2587,7,5.810702323913574,6.281811714172363,337.7819604873657,258
3.7387821674346924,2.1212172508239746,4.872211456298828,4.482646942138672,1685707285.382038,1.0010707378387451,1.8187036514282227,2.8690969944000244,3660,0,4.346324920654297,5.001002788543701,573.8356790542603,366
1.3113412857055664,2.1312127113342285,5.5206828117370605,5.029511451721191,1685707226.3020713,0.7738442420959473,2.2332050800323486,2.6110739707946777,3406,6,4.904175758361816,6.062211990356445,514.7557122707367,340
4.666721820831299,0.5633341670036316,4.9673004150390625,4.808156967163086,1685706736.2433066,4.426405906677246,1.441544532775879,4.050957202911377,57,7,4.791862487792969,5.283400058746338,24.69694757461548,5
4.930553436279297,2.134920597076416,5.763126850128174,5.675092697143555,1685707251.4036925,0.7765374183654785,2.418931484222412,3.549623966217041,3515,5,5.6718597412109375,6.020651817321777,539.8573334217072,351
1.4166505336761475,1.610666275024414,4.806183815002441,4.494426250457764,1685706999.5641918,1.0840544700622559,1.8709774017333984,2.3483455181121826,2308,8,4.035994052886963,5.737802028656006,288.0178327560425,230
2.6195850372314453,1.0956735610961914,3.0852346420288086,2.851614236831665,1685706860.651438,2.473057270050049,0.2963559031486511,2.6791110038757324,1384,4,2.8232975006103516,3.2409005165100098,149.10507893562317,138
2.876742362976074,1.099373459815979,6.566168785095215,6.194136142730713,1685706843.3849385,1.2018671035766602,2.3585970401763916,3.4759533405303955,1248,8,6.0085954666137695,6.585874557495117,131.83857941627502,124
1.5790247917175293,2.7084732055664062,5.156808376312256,4.880314350128174,1685707493.251555,0.5293633937835693,2.1432394981384277,2.5008327960968018,4410,0,4.8557281494140625,5.370309829711914,781.7051959037781,441
5.2178544998168945,0.5506641864776611,8.793075561523438,8.141932487487793,1685706777.6975076,1.8582472801208496,3.026978015899658,4.977550029754639,649,9,7.884103775024414,8.842901229858398,66.15114855766296,64
4.830327987670898,0.5609577298164368,5.610161781311035,5.099865436553955,1685706736.9065378,2.359449625015259,1.63838529586792,3.9332008361816406,64,4,5.0814433097839355,5.673734664916992,25.36017870903015,6
1.7149826288223267,0.5497985482215881,9.302117347717285,9.287871360778809,1685706781.0083575,1.1332272291183472,3.6007494926452637,3.850827932357788,691,1,7.663361549377441,9.304312705993652,69.461998462677,69
5.381569862365723,1.64043128490448,5.866157054901123,5.7239789962768555,1685707061.7627869,3.9053425788879395,2.109618902206421,4.368668556213379,2653,3,5.682808876037598,6.392012119293213,350.21642780303955,265
1.047153115272522,1.6005442142486572,2.6366536617279053,2.152695655822754,1685706957.5880535,0.5709236860275269,0.8912909030914307,1.3872672319412231,2064,4,2.123194932937622,2.8072216510772705,246.0416944026947,206
2.4380035400390625,1.0745859146118164,6.511472702026367,6.146111488342285,1685706890.1961992,0.6909976005554199,2.5969886779785156,3.2825958728790283,1628,8,6.061099052429199,6.768078327178955,178.64984011650085,162
6.325192451477051,1.1010229587554932,6.606173992156982,6.5609965324401855,1685706833.449439,5.779167652130127,2.189969062805176,5.238331317901611,1163,3,6.541520118713379,6.695579528808594,121.90307998657227,116
5.222145080566406,1.644312858581543,6.1978559494018555,5.576159477233887,1685707102.7624443,1.1001766920089722,2.526132106781006,3.76774263381958,2880,0,5.498080730438232,7.149608612060547,391.2160851955414,288
2.0836873054504395,2.645322561264038,4.593666076660156,4.527943134307861,1685707649.0460112,0.6520968675613403,1.854199767112732,2.398289680480957,4962,2,4.302675724029541,4.900083065032959,937.4996521472931,496
4.657922267913818,1.0745859146118164,5.65949821472168,5.371832847595215,1685706890.1193829,3.8646626472473145,1.727634072303772,4.181609630584717,1622,2,5.328005790710449,6.323782920837402,178.57302379608154,162
4.390838623046875,2.740893840789795,4.85158634185791,4.601687431335449,1685707398.1594977,1.5378024578094482,1.905371904373169,3.3720862865448,4087,7,4.596754550933838,5.205994606018066,686.6131386756897,408
4.545749187469482,2.733102321624756,4.932616710662842,4.798987865447998,1685707470.3153327,1.0549354553222656,1.9185690879821777,3.2353482246398926,4335,5,4.790916442871094,5.14512825012207,758.7689735889435,433
1.4178571701049805,1.097108244895935,5.945321083068848,5.457767963409424,1685706814.8267636,0.6198581457138062,2.449852466583252,2.847241163253784,1015,5,5.445624828338623,6.415580749511719,103.2804045677185,101
0.866653323173523,2.1935617923736572,3.1586034297943115,1.6313806772232056,1685707210.236723,0.6690280437469482,0.971228837966919,1.3774296045303345,3339,9,1.562785267829895,3.264409303665161,498.69036388397217,333
4.427801132202148,2.1089115142822266,5.615577697753906,5.492781639099121,1685707278.713591,1.1850125789642334,2.222172975540161,3.5505340099334717,3638,8,5.344934463500977,6.08682918548584,567.1672320365906,363
1.1946356296539307,1.601169466972351,5.27289342880249,2.957984685897827,1685706978.4928143,0.6591286063194275,1.880619764328003,2.0454723834991455,2180,0,2.7174391746520996,5.711006164550781,266.94645524024963,218
2.048624277114868,2.1662089824676514,5.43129825592041,5.186424255371094,1685707352.710486,0.35712993144989014,2.3005878925323486,2.6685309410095215,3956,6,5.131343364715576,5.6109185218811035,641.1641268730164,395
6.325716018676758,1.1029342412948608,6.688512325286865,6.652210712432861,1685706856.9866552,2.3167922496795654,2.417659044265747,4.637851238250732,1358,8,6.642526149749756,6.792267322540283,145.4402961730957,135
4.472204208374023,0.5634168982505798,5.033522129058838,4.938345432281494,1685706738.2771459,3.9202282428741455,1.1441518068313599,4.2224249839782715,81,1,4.892194747924805,5.638192176818848,26.73078680038452,8
1.4199635982513428,1.6044381856918335,2.5718765258789062,2.5565505027770996,1685706961.0775805,0.404895544052124,0.9931443333625793,1.459240436553955,2084,4,2.4728012084960938,2.7832889556884766,249.5312213897705,208
0.593062698841095,2.6671979427337646,4.742803573608398,1.0142613649368286,1685707606.852631,0.43935373425483704,1.8169103860855103,1.4585994482040405,4810,0,0.9856944680213928,5.3548264503479,895.3062720298767,481
6.727154731750488,1.0654021501541138,7.082601070404053,7.076301574707031,1685706876.6805575,1.3622581958770752,2.928447961807251,4.733898639678955,1510,0,7.061507225036621,7.947103023529053,165.13419842720032,151
9.258130073547363,0.5485961437225342,9.268075942993164,9.267313957214355,1685706795.3322353,1.9614741802215576,3.6813108921051025,6.329152584075928,900,0,9.26681900024414,9.269469261169434,83.78587627410889,90
3.1934733390808105,0.5679718255996704,9.266112327575684,9.255067825317383,1685706799.5703425,2.7458059787750244,3.1852622032165527,4.804734706878662,967,7,8.445357322692871,9.271646499633789,88.02398347854614,96
0.9539306163787842,2.169717311859131,4.193612575531006,3.7669661045074463,1685707301.463142,0.4522237777709961,1.6484463214874268,1.7253860235214233,3732,2,3.0872116088867188,4.621471881866455,589.9167828559875,373
5.247699737548828,1.6361864805221558,5.947234153747559,5.5340657234191895,1685707008.3651373,1.2739806175231934,2.3360397815704346,3.7738616466522217,2353,3,5.529209136962891,6.428830623626709,296.8187782764435,235
4.163464546203613,0.5634168982505798,4.815417766571045,4.241093158721924,1685706738.3885076,3.7827587127685547,0.9604182839393616,3.8873393535614014,89,9,4.229619979858398,5.158585071563721,26.842148542404175,8
1.192189335823059,2.7151949405670166,1.6274465322494507,1.60938560962677,1685707536.0375335,0.7277092337608337,0.511457622051239,1.1023097038269043,4569,9,1.604602336883545,1.6368298530578613,824.4911744594574,456
2.3615550994873047,1.7192116975784302,2.728957176208496,2.602546215057373,1685707090.2791772,1.056859016418457,0.9566764235496521,1.8536614179611206,2814,4,2.575610637664795,3.0518951416015625,378.73281812667847,281
5.023886680603027,2.2154335975646973,5.630717754364014,5.527298450469971,1685707177.4770334,4.603409290313721,1.5086559057235718,4.645537376403809,3195,5,5.478579044342041,5.8525567054748535,465.9306743144989,319
6.214689254760742,1.1027450561523438,6.7251129150390625,6.677308082580566,1685706832.2020717,2.9452645778656006,2.511121988296509,4.903830051422119,1153,3,6.62941837310791,7.1675333976745605,120.6557126045227,115
4.317173957824707,2.7078893184661865,4.780892372131348,4.763809680938721,1685707487.6177077,1.549161434173584,1.9476215839385986,3.3262765407562256,4395,5,4.7607526779174805,5.154587745666504,776.0713486671448,439
5.342780113220215,1.0741080045700073,6.9204888343811035,6.763031005859375,1685706935.048841,2.9964632987976074,2.3407092094421387,4.844493389129639,1997,7,6.755393981933594,7.792667865753174,223.50248193740845,199
3.2474207878112793,0.5632466673851013,8.689523696899414,4.1966986656188965,1685706739.0558536,3.117429733276367,2.590315818786621,4.05753231048584,96,6,3.98496675491333,9.155794143676758,27.50949454307556,9
1.3665175437927246,1.6446675062179565,3.377870798110962,2.915703058242798,1685706954.1446567,1.180555820465088,1.0459831953048706,1.878251314163208,2049,9,2.8222250938415527,3.489990234375,242.59829759597778,204
1.2229218482971191,1.5932621955871582,3.4556078910827637,3.236497163772583,1685707115.1336317,0.9780627489089966,1.182481050491333,1.8984934091567993,2959,9,3.20108962059021,3.4860103130340576,403.58727264404297,295
8.045345306396484,0.5504065752029419,9.26505184173584,9.25912094116211,1685706767.8711307,4.286025047302246,2.6806154251098633,6.782922267913818,507,7,9.258614540100098,9.265570640563965,56.32477164268494,50
2.6052989959716797,2.7815823554992676,5.124091148376465,4.966097354888916,1685707524.557453,0.37640783190727234,2.2446889877319336,2.670907497406006,4526,6,4.917364597320557,5.178645133972168,813.0110938549042,452
2.972836971282959,1.6002228260040283,5.720117568969727,5.501117706298828,1685706973.361844,0.6851667165756226,2.2485578060150146,3.0437514781951904,2158,8,5.35445499420166,6.081831932067871,261.81548500061035,215
0.628251314163208,2.68548846244812,4.4731550216674805,4.339260101318359,1685707587.0831308,0.5321829915046692,1.8517439365386963,2.0184781551361084,4742,2,4.181675434112549,4.5507683753967285,875.536771774292,474
4.4871416091918945,2.164350986480713,4.787725925445557,4.777621269226074,1685707217.1507878,2.032560348510742,1.6897696256637573,3.687321901321411,3365,5,4.763775825500488,5.94031286239624,505.60442876815796,336
4.8082475662231445,1.644312858581543,5.817182540893555,5.557966709136963,1685707102.8568277,1.493496298789978,2.2262003421783447,3.643223524093628,2887,7,5.5570220947265625,5.94036340713501,391.31046867370605,288
4.490720748901367,2.2107949256896973,5.313809871673584,5.18215274810791,1685707327.2200913,0.6601077318191528,2.2201805114746094,3.2324013710021973,3847,7,5.141045093536377,5.562224388122559,615.6737322807312,384
3.318464756011963,1.6377872228622437,6.247782230377197,5.24427604675293,1685707015.5403411,1.2425360679626465,2.32564640045166,3.487834930419922,2398,8,5.2432637214660645,6.939218997955322,303.9939820766449,239
3.4648051261901855,1.6371917724609375,6.054117679595947,5.994836807250977,1685707077.700214,0.4399903118610382,2.6158664226531982,3.2596943378448486,2743,3,5.923175811767578,6.197470188140869,366.15385484695435,274
4.676533222198486,2.1148953437805176,5.683866024017334,5.235424041748047,1685707292.1887884,0.4668358564376831,2.401125431060791,3.340029239654541,3693,3,5.203669548034668,6.209714412689209,580.6424293518066,369
1.6819146871566772,1.6044381856918335,5.207192420959473,4.938164234161377,1685706961.091482,0.5891310572624207,2.2308285236358643,2.664273977279663,2085,5,4.937395095825195,6.1060261726379395,249.54512286186218,208
3.241788387298584,2.116800308227539,5.429463863372803,5.090437889099121,1685707165.948772,0.8200557231903076,2.270599126815796,3.036991596221924,3143,3,5.075045108795166,5.921202659606934,454.40241289138794,314
2.6053712368011475,2.1755449771881104,5.659183979034424,4.991049766540527,1685707191.306636,0.5493977069854736,2.3296959400177,2.838381290435791,3251,1,4.878925800323486,6.048441410064697,479.7602770328522,325
5.272170543670654,1.6009876728057861,5.844016075134277,5.733038902282715,1685706992.5080116,1.093669056892395,2.400545597076416,3.6518542766571045,2263,3,5.67592191696167,5.934377670288086,280.9616525173187,226
0.6564521789550781,15.01131820678711,2.324648857116699,2.265606641769409,1685707375.2044353,0.24063625931739807,1.1283117532730103,1.2430475950241089,4009,9,2.242631435394287,3.4374330043792725,663.6580762863159,400
2.657386064529419,2.2107949256896973,5.153356075286865,5.051576137542725,1685707327.140256,0.5081052780151367,2.2506442070007324,2.707963705062866,3841,1,4.959506034851074,5.226174831390381,615.5938968658447,384
0.4287123680114746,2.650745153427124,2.09063458442688,1.9886733293533325,1685707632.192222,0.24486228823661804,0.9248540997505188,1.0412142276763916,4909,9,1.963036060333252,2.627713680267334,920.6458630561829,490
4.745595932006836,1.0702810287475586,5.621331691741943,5.094746112823486,1685706893.8257954,1.061057209968567,2.1540064811706543,3.5462899208068848,1659,9,5.0921630859375,6.205142021179199,182.27943634986877,165
5.922672271728516,1.0965137481689453,6.563665390014648,6.5211029052734375,1685706869.3606052,2.892213821411133,2.413703441619873,4.708064556121826,1457,7,6.446138381958008,6.818369388580322,157.81424617767334,145
2.8119802474975586,1.1017991304397583,4.958542823791504,4.160224437713623,1685706855.7559066,1.63096022605896,1.6908785104751587,2.8900978565216064,1349,9,4.043392181396484,5.8331522941589355,144.20954751968384,134
2.8615522384643555,2.2146921157836914,5.332367897033691,4.936898708343506,1685707294.5057232,0.5665875673294067,2.2214226722717285,2.7961032390594482,3700,0,4.8932905197143555,5.391666889190674,582.9593641757965,370
4.8529052734375,1.634468913078308,5.793520450592041,5.4703168869018555,1685707033.1946583,0.5448939204216003,2.4668283462524414,3.482679843902588,2490,0,5.384596824645996,6.612654685974121,321.6482992172241,249
5.578306198120117,0.5641460418701172,9.265046119689941,9.264026641845703,1685706741.1032128,3.165391445159912,3.1199023723602295,5.81526517868042,121,1,9.260433197021484,9.266587257385254,29.556853771209717,12
0.7233957052230835,2.745997905731201,1.7886104583740234,0.9077443480491638,1685707435.6653852,0.41363251209259033,1.0935077667236328,1.042253017425537,4216,6,0.8848328590393066,4.061522483825684,724.119026184082,421
6.697754859924316,0.5641460418701172,9.268750190734863,9.268078804016113,1685706741.1293466,3.2236697673797607,3.285489797592163,6.0587334632873535,123,3,9.266155242919922,9.273042678833008,29.582987546920776,12
6.384980201721191,1.1010229587554932,7.220552444458008,7.096510887145996,1685706833.5032501,4.4672346115112305,2.369702100753784,5.31372594833374,1167,7,6.943912506103516,7.945255756378174,121.95689105987549,116
3.6484556198120117,1.0735067129135132,7.004382610321045,5.761257648468018,1685706933.8006217,1.04734468460083,2.499791145324707,3.637199878692627,1985,5,5.531430721282959,7.510321617126465,222.25426268577576,198
2.088564157485962,0.5641460418701172,9.256211280822754,9.251985549926758,1685706741.1692195,1.2150112390518188,3.511671781539917,4.009218692779541,126,6,7.79630708694458,9.25879955291748,29.622860431671143,12
0.5455324649810791,2.7048709392547607,4.794349670410156,0.7813955545425415,1685707589.979344,0.2674042284488678,1.8454821109771729,1.3664830923080444,4756,6,0.7610989212989807,5.266091346740723,878.432984828949,475
0.3779875338077545,1.7192116975784302,5.76338005065918,5.287840366363525,1685707090.3057377,0.3543623387813568,2.6448795795440674,2.500124454498291,2816,6,5.264571666717529,6.596892833709717,378.7593786716461,281
1.1170058250427246,13.765978813171387,1.466834306716919,1.2577728033065796,1685706946.9170065,0.42403262853622437,0.5606500506401062,0.9913458228111267,2004,4,1.2341713905334473,2.172456979751587,235.37064743041992,200
5.205223083496094,0.562504768371582,7.481783390045166,7.342158794403076,1685706741.790281,3.1737821102142334,2.5064737796783447,4.9720988273620605,130,0,7.318793296813965,7.903244495391846,30.243921995162964,13
2.1988348960876465,1.0966613292694092,2.6815714836120605,2.657217025756836,1685706847.0395515,1.751813530921936,0.6705137491226196,2.1330325603485107,1274,4,2.6570024490356445,3.0508153438568115,135.4931924343109,127
4.874290466308594,2.116184949874878,5.668496131896973,5.636372089385986,1685707150.2445178,1.827438235282898,2.120805501937866,3.8619987964630127,3077,7,5.525934219360352,6.418996334075928,438.6981587409973,307
5.09165620803833,0.5519172549247742,5.567397117614746,5.3760833740234375,1685706770.6007235,4.560145854949951,0.8318357467651367,5.0376152992248535,544,4,5.318554878234863,6.919994831085205,59.05436444282532,54
1.8600722551345825,1.0949689149856567,5.736722946166992,5.155751705169678,1685706863.154103,1.1512651443481445,2.15334415435791,2.792332410812378,1406,6,4.537098407745361,6.813038349151611,151.60774397850037,140
0.4123956561088562,2.7221951484680176,1.6464042663574219,1.552334189414978,1685707533.1794467,0.27782508730888367,0.6378079652786255,0.7980460524559021,4559,9,1.4214471578598022,1.9099256992340088,821.6330876350403,455
1.007673978805542,2.1152050495147705,5.196993350982666,4.5638532638549805,1685707138.972174,0.30667567253112793,2.037015914916992,1.9333537817001343,3025,5,3.7183327674865723,5.218918323516846,427.42581486701965,302
0.8377458453178406,2.1774439811706543,5.3640546798706055,4.8628997802734375,1685707357.2664912,0.4287956655025482,2.139298677444458,2.1474616527557373,3970,0,4.279807090759277,5.571356773376465,645.720132112503,397
