training.run_id,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,_runtime,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,_step,_timestamp,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit
8,0.21541666984558105,250,0.37749820947647095,0.06083333492279053,329.6763174533844,0.021666666492819786,0.2553333342075348,1.6092265844345093,0.9983333349227905,2508,1685706085.2775815,0.9983333349227905,0.2566666603088379
2,0.8637499809265137,228,0.4336266815662384,0.054999999701976776,291.02258563041687,0.0208333320915699,0.3646666705608368,1.6057227849960327,0.9983333349227905,2282,1685706046.6238496,0.9983333349227905,0.9983333349227905
1,0.999000072479248,400,0.46767905354499817,0.13350000977516174,666.465354681015,0.012000000104308128,0.43110010027885437,13.765912055969238,0.999000072479248,4001,1685706422.0666187,0.999000072479248,0.999000072479248
7,0.9537500143051147,69,0.43453681468963623,0.429999977350235,74.49691271781921,0.057499997317790985,0.49049997329711914,0.5717918872833252,0.9950000047683716,697,1685705830.0981767,0.9950000047683716,0.9950000047683716
0,0.7670000791549683,475,0.4470457136631012,0.023000001907348633,881.0605065822601,0.014000000432133675,0.3166000545024872,2.76936411857605,0.999000072479248,4750,1685706636.6617706,0.999000072479248,0.999000072479248
3,0.9975000023841858,129,0.4410017132759094,0.9800000190734863,143.15674877166748,0.11249999701976776,0.6324999928474426,1.1083319187164307,0.9975000023841858,1293,1685705898.7580128,0.9975000023841858,0.9975000023841858
0,0.4803124666213989,311,0.19391056895256042,0.46562498807907104,452.92745065689087,0.16499999165534973,0.3479999899864197,2.1561081409454346,0.48874998092651367,3110,1685706208.5287147,0.4899999797344208,0.48124998807907104
3,0.47562500834465027,339,0.2279232144355774,0.2524999976158142,517.1491465568542,0.02656249888241291,0.26149997115135193,2.1620094776153564,0.4912499785423279,3393,1685706272.7504106,0.5712499618530273,0.4762499928474426
8,0.7610000371932983,488,0.45025911927223206,0.012000000104308128,918.05908370018,0.012000000104308128,0.31140005588531494,2.6619527339935303,0.999000072479248,4888,1685706673.6603477,0.999000072479248,0.999000072479248
7,0.8445833325386047,222,0.4084681272506714,0.1041666716337204,280.6083631515503,0.09416666626930237,0.3893333375453949,1.6056770086288452,0.9983333349227905,2227,1685706036.2096272,0.9983333349227905,0.9983333349227905
5,0.9975000023841858,188,0.40798139572143555,0.6387500166893005,216.95142269134521,0.23874999582767487,0.5942500233650208,1.1082065105438232,0.9975000023841858,1885,1685705972.5526867,0.9975000023841858,0.9975000023841858
7,0.8199999928474426,192,0.4061868190765381,0.1850000023841858,221.88739132881165,0.06749999523162842,0.38850000500679016,1.0812197923660278,0.9975000023841858,1927,1685705977.4886553,0.9975000023841858,0.9975000023841858
2,0.7887499332427979,2,0.3406541645526886,0.38749998807907104,26.951270580291748,0.14374999701976776,0.46849995851516724,0.5530622005462646,0.8549999594688416,22,1685705782.5525346,0.9950000047683716,0.7899999618530273
7,0.15031249821186066,353,0.2868988513946533,0.04312499985098839,549.4519317150116,0.029374998062849045,0.172124981880188,2.157485246658325,0.2800000011920929,3537,1685706305.0531957,0.9987499713897705,0.17000000178813934
4,0.1912499964237213,2,0.103542260825634,0.06749999523162842,26.97860836982727,0.05999999865889549,0.13699999451637268,0.5530622005462646,0.29499998688697815,24,1685705782.5798724,0.3400000035762787,0.19499999284744263
5,0.8399999737739563,2,0.14938288927078247,0.7374999523162842,26.992512702941895,0.7162500023841858,0.7384999394416809,0.5530622005462646,0.8650000095367432,25,1685705782.5937767,0.9099999666213989,0.8449999690055847
3,0.48875001072883606,216,0.2088460475206375,0.1508333384990692,270.06915616989136,0.07458333671092987,0.25,1.604668140411377,0.5133333206176758,2163,1685706025.6704202,0.5216667056083679,0.4983333349227905
7,0.9983333349227905,243,0.43185609579086304,0.4125000238418579,317.43728375434875,0.0925000011920929,0.5051667094230652,1.6081539392471313,0.9983333349227905,2437,1685706073.0385478,0.9983333349227905,0.9983333349227905
9,0.999000072479248,445,0.4525648057460785,0.1495000123977661,795.1553602218628,0.055250003933906555,0.4475000500679016,2.7558834552764893,0.999000072479248,4459,1685706550.7566242,0.999000072479248,0.999000072479248
9,0.23875001072883606,472,0.3696647584438324,0.08500000834465027,872.3803217411041,0.0364999994635582,0.27500003576278687,2.887808322906494,0.999000072479248,4729,1685706627.9815857,0.999000072479248,0.24500000476837158
6,0.1693750023841858,171,0.27003714442253113,0.14624999463558197,195.7498161792755,0.06812499463558197,0.2042500078678131,1.106331467628479,0.19999998807907104,1716,1685705951.3510802,0.9975000023841858,0.17249999940395355
8,0.02187499962747097,323,0.29295697808265686,0.014999999664723873,480.44551277160645,0.014999999664723873,0.12424998730421066,2.1504158973693848,0.11374999582767487,3238,1685706236.0467768,0.9987499713897705,0.023749999701976776
6,0.59437495470047,342,0.3327813744544983,0.14499999582767487,524.0959188938141,0.06406249850988388,0.3291250169277191,2.168843984603882,0.7400000095367432,3426,1685706279.697183,0.9987499713897705,0.668749988079071
2,0.9975000023841858,152,0.4320376217365265,0.7087500095367432,171.9345715045929,0.10437500476837158,0.5814999938011169,1.1060471534729004,0.9975000023841858,1522,1685705927.5358355,0.9975000023841858,0.9975000023841858
0,0.6258333325386047,235,0.26687386631965637,0.41750001907348633,303.22844099998474,0.11875000596046448,0.3733333647251129,1.609010100364685,0.6450000405311584,2350,1685706058.829705,0.6600000262260437,0.628333330154419
6,0.4895833432674408,238,0.09768159687519073,0.4775000214576721,308.55638909339905,0.4020833373069763,0.43283334374427795,1.6082241535186768,0.5049999952316284,2386,1685706064.157653,0.518333375453949,0.49000000953674316
4,0.2281249761581421,128,0.2535892426967621,0.1899999976158142,141.9145691394806,0.1599999964237213,0.26750001311302185,1.1111747026443481,0.3400000035762787,1284,1685705897.5158331,0.9975000023841858,0.22999998927116394
2,0.9987499713897705,385,0.4255859851837158,0.3606249988079071,622.6524040699005,0.07499999552965164,0.4987499713897705,2.14434814453125,0.9987499713897705,3852,1685706378.253668,0.9987499713897705,0.9987499713897705
3,0.4596875011920929,327,0.2154444456100464,0.3349999785423279,489.57683086395264,0.04874999821186066,0.27924999594688416,2.1600823402404785,0.48499998450279236,3273,1685706245.1780949,0.6175000071525574,0.47749999165534973
0,0.5833333730697632,246,0.27447304129600525,0.42500001192092896,322.58137679100037,0.10833333432674408,0.3670000433921814,1.6037108898162842,0.6116666793823242,2460,1685706078.1826408,0.7800000309944153,0.5833333730697632
0,0.5824999809265137,4,0.3012225031852722,0.25999999046325684,28.312424898147583,0.11999999731779099,0.3799999952316284,0.5518014430999756,0.6949999928474426,40,1685705783.913689,0.9950000047683716,0.5849999785423279
2,0.3400000035762787,163,0.3537620007991791,0.14749999344348907,185.7154779434204,0.08124999701976776,0.31675001978874207,1.1046051979064941,0.9975000023841858,1632,1685705941.316742,0.9975000023841858,0.3700000047683716
2,0.8042500615119934,441,0.4362909197807312,0.05400000140070915,783.4457609653473,0.020000001415610313,0.33880001306533813,2.7459535598754883,0.999000072479248,4412,1685706539.047025,0.999000072479248,0.999000072479248
6,0.49166667461395264,226,0.19983528554439545,0.3891666531562805,287.5865731239319,0.10999999940395355,0.3048333525657654,1.6078135967254639,0.503333330154419,2266,1685706043.1878371,0.503333330154419,0.4983333349227905
7,0.9983333349227905,248,0.43409040570259094,0.18333333730697632,326.1654632091522,0.11749999970197678,0.46949997544288635,1.601773977279663,0.9983333349227905,2487,1685706081.7667272,0.9983333349227905,0.9983333349227905
3,0.9660000205039978,433,0.46188583970069885,0.5649999976158142,760.3556542396545,0.04725000262260437,0.5191000699996948,2.7348904609680176,0.999000072479248,4333,1685706515.9569182,0.999000072479248,0.9660000205039978
0,0.8956249952316284,174,0.41283324360847473,0.16124999523162842,199.40545463562012,0.06437499821186066,0.4117499887943268,1.1058403253555298,0.9975000023841858,1740,1685705955.0067186,0.9975000023841858,0.9975000023841858
6,0.4925000071525574,234,0.19004452228546143,0.46416667103767395,301.5596036911011,0.15166667103767395,0.33516666293144226,1.6044912338256836,0.5049999952316284,2346,1685706057.1608677,0.5049999952316284,0.4983333349227905
4,0.999000072479248,422,0.404316246509552,0.999000072479248,728.718034029007,0.3720000386238098,0.734700083732605,2.6727635860443115,0.999000072479248,4224,1685706484.319298,0.999000072479248,0.999000072479248
3,0.24124999344348907,172,0.3589401841163635,0.13750000298023224,196.9568169116974,0.05249999836087227,0.2947499752044678,1.1067696809768677,0.9975000023841858,1723,1685705952.558081,0.9975000023841858,0.24249999225139618
5,0.7625000476837158,232,0.42782074213027954,0.0533333346247673,298.0540030002594,0.022083332762122154,0.32450002431869507,1.6090435981750488,0.9766666889190674,2325,1685706053.655267,0.9766666889190674,0.9750000238418579
6,0.6543749570846558,304,0.34989067912101746,0.09687499701976776,436.85531997680664,0.06937500089406967,0.3229999840259552,2.1603827476501465,0.79749995470047,3046,1685706192.456584,0.9512499570846558,0.7512499690055847
1,0.9983333349227905,265,0.46773675084114075,0.9983333349227905,355.8592298030853,0.04749999940395355,0.6170000433921814,1.6024000644683838,0.9983333349227905,2651,1685706111.4604938,0.9983333349227905,0.9983333349227905
3,0.7249999642372131,5,0.2190895974636078,0.6924999952316284,29.08866548538208,0.6399999856948853,0.6165000200271606,0.5934910178184509,0.7400000095367432,53,1685705784.6899295,0.85999995470047,0.7299999594688416
0,0.47718748450279236,312,0.18923215568065643,0.16249999403953552,455.22964906692505,0.09531249105930328,0.25450000166893005,2.1521785259246826,0.48374998569488525,3120,1685706210.830913,0.4912499785423279,0.48124998807907104
3,0.999000072479248,422,0.4660748541355133,0.9660000205039978,728.7042872905731,0.06075000390410423,0.6078000664710999,2.6727635860443115,0.999000072479248,4223,1685706484.3055513,0.999000072479248,0.999000072479248
6,0.9950000047683716,5,0.33669570088386536,0.512499988079071,29.12984848022461,0.3037499785423279,0.6040000319480896,0.5934910178184509,0.9950000047683716,56,1685705784.7311125,0.9950000047683716,0.9950000047683716
6,0.9950000047683716,89,0.37643226981163025,0.8374999761581421,88.70396447181702,0.25999999046325684,0.6474999785423279,0.573854386806488,0.9950000047683716,896,1685705844.3052285,0.9950000047683716,0.9950000047683716
8,0.9925000071525574,5,0.3948911130428314,0.3774999976158142,29.156263828277588,0.17499999701976776,0.5259999632835388,0.5934910178184509,0.9950000047683716,58,1685705784.7575278,0.9950000047683716,0.9950000047683716
4,0.9268749952316284,120,0.411869615316391,0.39374998211860657,131.86852288246155,0.051874998956918716,0.46875,1.1116749048233032,0.9975000023841858,1204,1685705887.469787,0.9975000023841858,0.9975000023841858
5,0.8325000405311584,137,0.3877808749675751,0.2762500047683716,153.19784545898438,0.14624999463558197,0.42350003123283386,1.1056748628616333,0.9975000023841858,1375,1685705908.7991095,0.9975000023841858,0.9975000023841858
9,0.9987499713897705,383,0.40987923741340637,0.8349999785423279,618.1856482028961,0.2775000035762787,0.62562495470047,2.143688201904297,0.9987499713897705,3839,1685706373.7869122,0.9987499713897705,0.9987499713897705
2,0.19874998927116394,181,0.2942945957183838,0.04999999701976776,208.16653990745544,0.027499999850988388,0.195250004529953,1.1028945446014404,0.42499998211860657,1812,1685705963.767804,0.9975000023841858,0.23749999701976776
3,0.75,6,0.26123934984207153,0.6549999713897705,29.80648708343506,0.6349999904632568,0.6079999804496765,0.5760142207145691,0.7599999904632568,63,1685705785.407751,0.9950000047683716,0.7599999904632568
9,0.9950000047683716,52,0.3704807758331299,0.9950000047683716,62.4498176574707,0.6799999475479126,0.7680000066757202,0.5672779679298401,0.9950000047683716,529,1685705818.0510817,0.9950000047683716,0.9950000047683716
0,0.7383333444595337,209,0.28045007586479187,0.659166693687439,257.5881772041321,0.32499998807907104,0.5361666083335876,1.6541202068328857,0.7583333253860474,2090,1685706013.1894412,0.8183333277702332,0.7400000095367432
5,0.9983333349227905,248,0.45713919401168823,0.9983333349227905,326.13883423805237,0.10250000655651093,0.6260000467300415,1.601773977279663,0.9983333349227905,2485,1685706081.7400982,0.9983333349227905,0.9983333349227905
9,0.9950000047683716,63,0.3851622939109802,0.30000001192092896,70.22839426994324,0.23874999582767487,0.5299999713897705,0.5746314525604248,0.9950000047683716,639,1685705825.8296583,0.9950000047683716,0.9950000047683716
6,0.8878124952316284,371,0.39032766222953796,0.23749999701976776,590.6309790611267,0.12343749403953552,0.453249990940094,2.1284987926483154,0.9487499594688416,3716,1685706346.232243,0.9874999523162842,0.9024999737739563
1,0.9987499713897705,332,0.45808079838752747,0.1693750023841858,501.0169823169708,0.03218749910593033,0.44350001215934753,2.145648717880249,0.9987499713897705,3321,1685706256.6182463,0.9987499713897705,0.9987499713897705
9,0.7104166746139526,209,0.2717965543270111,0.6158334016799927,257.7120418548584,0.5495833158493042,0.5588333606719971,1.6541202068328857,0.721666693687439,2099,1685706013.3133059,0.971666693687439,0.7133333683013916
5,0.999000072479248,415,0.3785875141620636,0.999000072479248,708.9982974529266,0.9757500886917114,0.8059000372886658,2.6884591579437256,0.999000072479248,4155,1685706464.5995615,0.999000072479248,0.999000072479248
8,0.8102500438690186,419,0.44185611605644226,0.015500000678002834,720.32515001297,0.012000000104308128,0.3320000171661377,2.6712539196014404,0.999000072479248,4198,1685706475.926414,0.999000072479248,0.999000072479248
7,0.7833333015441895,210,0.41645529866218567,0.11666667461395264,259.4849593639374,0.11166667193174362,0.3645000159740448,1.6545534133911133,0.9983333349227905,2107,1685706015.0862234,0.9983333349227905,0.9983333349227905
7,0.9975000023841858,189,0.4598967730998993,0.1287499964237213,218.2107195854187,0.029999999329447746,0.43674999475479126,1.0864036083221436,0.9975000023841858,1897,1685705973.8119836,0.9975000023841858,0.9975000023841858
8,0.1224999949336052,118,0.2857425808906555,0.03125,129.41214227676392,0.029999999329447746,0.15424998104572296,1.1089179515838623,0.17249999940395355,1188,1685705885.0134063,0.9975000023841858,0.14999999105930328
4,0.20525000989437103,479,0.3729603886604309,0.09750000387430191,892.7481091022491,0.02500000223517418,0.26430001854896545,2.744551181793213,0.999000072479248,4794,1685706648.349373,0.999000072479248,0.22600001096725464
7,0.5475000143051147,7,0.2298716902732849,0.39499998092651367,30.57400369644165,0.11249999701976776,0.3580000102519989,0.5713112950325012,0.5550000071525574,77,1685705786.1752677,0.699999988079071,0.550000011920929
7,0.9983333349227905,271,0.4340236485004425,0.2016666680574417,366.43907928466797,0.09416666626930237,0.47033339738845825,1.6053955554962158,0.9983333349227905,2717,1685706122.0403433,0.9983333349227905,0.9983333349227905
6,0.46312499046325684,168,0.3532867729663849,0.32749998569488525,192.0070676803589,0.032499998807907104,0.36625000834465027,1.107490062713623,0.9724999666213989,1686,1685705947.6083317,0.9975000023841858,0.4699999988079071
3,0.078125,393,0.2807513475418091,0.044999998062849045,640.8851225376129,0.019062500447034836,0.1381249874830246,2.128499746322632,0.08999999612569809,3933,1685706396.4863865,0.9762499928474426,0.07999999821186066
7,0.8259375095367432,347,0.42812854051589966,0.08874999731779099,535.5996150970459,0.02437499910593033,0.3566250503063202,2.1612548828125,0.9987499713897705,3477,1685706291.200879,0.9987499713897705,0.9987499713897705
4,0.9983333349227905,234,0.43248236179351807,0.21583333611488342,301.531858921051,0.1041666716337204,0.47300001978874207,1.6044912338256836,0.9983333349227905,2344,1685706057.133123,0.9983333349227905,0.9983333349227905
3,0.7300000190734863,8,0.32520031929016113,0.4675000011920929,31.2334623336792,0.19249999523162842,0.4635000228881836,0.5709060430526733,0.75,83,1685705786.8347263,0.9950000047683716,0.7400000095367432
2,0.9950000047683716,94,0.31802085041999817,0.6424999833106995,92.21144890785217,0.5237500071525574,0.6654999852180481,0.5762220621109009,0.9950000047683716,942,1685705847.812713,0.9950000047683716,0.9950000047683716
8,0.26624998450279236,125,0.374830037355423,0.061250001192092896,138.20521783828735,0.029999999329447746,0.2667499780654907,1.1140371561050415,0.9975000023841858,1258,1685705893.8064818,0.9975000023841858,0.3174999952316284
7,0.8843749761581421,119,0.3503488302230835,0.5062500238418579,130.65445804595947,0.20125000178813934,0.5522500276565552,1.1115878820419312,0.9975000023841858,1197,1685705886.255722,0.9975000023841858,0.887499988079071
2,0.9987499713897705,304,0.47884610295295715,0.035624999552965164,436.80064272880554,0.014999999664723873,0.41237497329711914,2.1603827476501465,0.9987499713897705,3042,1685706192.4019067,0.9987499713897705,0.9987499713897705
8,0.4724999666213989,8,0.3587439954280853,0.16249999403953552,31.297431707382202,0.07874999940395355,0.33550000190734863,0.5709060430526733,0.9950000047683716,88,1685705786.8986957,0.9950000047683716,0.5649999976158142
5,0.9987499713897705,305,0.4892781376838684,0.5024999976158142,439.15386033058167,0.016249999403953552,0.5062500238418579,2.1646130084991455,0.9987499713897705,3055,1685706194.7551243,0.9987499713897705,0.9987499713897705
0,0.987500011920929,9,0.36806386709213257,0.7549999952316284,31.901028633117676,0.23999999463558197,0.6279999613761902,0.5716925859451294,0.9950000047683716,90,1685705787.5022926,0.9950000047683716,0.9950000047683716
4,0.999000072479248,411,0.46597665548324585,0.07950000464916229,697.6410050392151,0.05625000596046448,0.42900004982948303,2.690802812576294,0.999000072479248,4114,1685706453.242269,0.999000072479248,0.999000072479248
6,0.7762500047683716,145,0.38284537196159363,0.1887499988079071,163.2297284603119,0.109375,0.3997499644756317,1.107155203819275,0.9975000023841858,1456,1685705918.8309925,0.9975000023841858,0.9099999666213989
3,0.7037500143051147,9,0.21852001547813416,0.6799999475479126,31.941495180130005,0.42125001549720764,0.5729999542236328,0.5716925859451294,0.7699999809265137,93,1685705787.5427592,0.8700000047683716,0.7049999833106995
4,0.999000072479248,434,0.4852113127708435,0.5300000309944153,763.2542748451233,0.02175000123679638,0.5140001177787781,2.7393617630004883,0.999000072479248,4344,1685706518.8555388,0.999000072479248,0.999000072479248
4,0.9474999904632568,59,0.3290991485118866,0.6024999618530273,67.3228280544281,0.32124999165534973,0.6225000023841858,0.5676908493041992,0.9950000047683716,594,1685705822.924092,0.9950000047683716,0.949999988079071
7,0.3837500214576721,455,0.34500372409820557,0.12550000846385956,823.6926784515381,0.08800000697374344,0.31220003962516785,2.6881284713745117,0.9340000152587891,4557,1685706579.2939425,0.999000072479248,0.4400000274181366
5,0.9987499713897705,323,0.47314274311065674,0.5481249690055847,480.40590357780457,0.0637499988079071,0.5262500047683716,2.1504158973693848,0.9987499713897705,3235,1685706236.0071676,0.9987499713897705,0.9987499713897705
7,0.8368749618530273,393,0.4117922782897949,0.16749998927116394,640.9393837451935,0.06468749791383743,0.3856249749660492,2.128499746322632,0.9987499713897705,3937,1685706396.5406477,0.9987499713897705,0.9987499713897705
2,0.9975000023841858,167,0.4638092517852783,0.9975000023841858,190.70437812805176,0.07499999552965164,0.6190000176429749,1.1063205003738403,0.9975000023841858,1672,1685705946.3056421,0.9975000023841858,0.9975000023841858
5,0.999000072479248,432,0.479920893907547,0.5445000529289246,757.5044689178467,0.04125000163912773,0.5195000171661377,2.7366440296173096,0.999000072479248,4325,1685706513.105733,0.999000072479248,0.999000072479248
6,0.41843748092651367,305,0.3490293323993683,0.0768750011920929,439.1678640842438,0.01531249936670065,0.2602500021457672,2.1646130084991455,0.7887499928474426,3056,1685706194.769128,0.9862499833106995,0.5299999713897705
5,0.33124998211860657,134,0.36663341522216797,0.14124999940395355,149.4454505443573,0.0306249987334013,0.2942499816417694,1.1067969799041748,0.9975000023841858,1345,1685705905.0467145,0.9975000023841858,0.38999998569488525
6,0.6893749833106995,350,0.2964029312133789,0.6631250381469727,542.5126097202301,0.19874998927116394,0.48249998688697815,2.149153470993042,0.7074999809265137,3506,1685706298.1138737,0.7274999618530273,0.6899999976158142
1,0.19499999284744263,56,0.3683982193470001,0.06499999761581421,65.16029024124146,0.05624999850988388,0.265500009059906,0.5673295259475708,0.9950000047683716,561,1685705820.7615542,0.9950000047683716,0.23499999940395355
5,0.9012500047683716,10,0.34037479758262634,0.45499998331069946,32.675512075424194,0.3100000023841858,0.5350000262260437,0.5699809789657593,0.9950000047683716,105,1685705788.276776,0.9950000047683716,0.9950000047683716
3,0.9975000023841858,168,0.3094540536403656,0.9975000023841858,191.96819400787354,0.8124999403953552,0.8152499198913574,1.107490062713623,0.9975000023841858,1683,1685705947.569458,0.9975000023841858,0.9975000023841858
3,0.999000072479248,470,0.46475550532341003,0.40450000762939453,866.3836185932159,0.03800000250339508,0.4906000792980194,2.6624410152435303,0.999000072479248,4703,1685706621.9848826,0.999000072479248,0.999000072479248
6,0.9950000047683716,99,0.35638779401779175,0.9950000047683716,95.89185547828674,0.4925000071525574,0.7654999494552612,0.575499415397644,0.9950000047683716,996,1685705851.4931195,0.9950000047683716,0.9950000047683716
4,0.8329166173934937,277,0.4163265526294708,0.21833333373069763,376.895005941391,0.028333334252238274,0.3866666853427887,1.6073853969573975,0.9983333349227905,2774,1685706132.49627,0.9983333349227905,0.9983333349227905
6,0.33500000834465027,115,0.12327533960342407,0.18125000596046448,125.62025356292725,0.16312499344348907,0.2227499932050705,1.1182246208190918,0.3824999928474426,1156,1685705881.2215176,0.4274999797344208,0.3725000023841858
7,0.2462499886751175,316,0.27465274930000305,0.1106249988079071,464.4778869152069,0.10125000029802322,0.22062502801418304,2.1436281204223633,0.3137499988079071,3167,1685706220.079151,0.9987499713897705,0.2887499928474426
2,0.8458333015441895,258,0.3804379403591156,0.37833333015441895,343.624214887619,0.13374999165534973,0.45483335852622986,1.611167311668396,0.9983333349227905,2582,1685706099.225479,0.9983333349227905,0.9983333349227905
1,0.9975000023841858,151,0.41445451974868774,0.7599999904632568,170.67131304740906,0.19062501192092896,0.6057499647140503,1.1090672016143799,0.9975000023841858,1511,1685705926.272577,0.9975000023841858,0.9975000023841858
5,0.31062498688697815,179,0.3391589820384979,0.20374998450279236,205.71650624275208,0.14750000834465027,0.33924999833106995,1.104646921157837,0.9975000023841858,1795,1685705961.3177702,0.9975000023841858,0.32999998331069946
4,0.29375001788139343,290,0.3593042492866516,0.10916666686534882,399.8029625415802,0.06666666269302368,0.3006666600704193,1.6339799165725708,0.9983333349227905,2904,1685706155.4042265,0.9983333349227905,0.3016666769981384
3,0.21458333730697632,220,0.16916264593601227,0.15583333373069763,277.06144070625305,0.10250000655651093,0.2029999941587448,1.6057623624801636,0.4716666638851166,2203,1685706032.6627047,0.5583333373069763,0.2150000035762787
1,0.999000072479248,427,0.4867244362831116,0.5260000228881836,743.1133530139923,0.023750003427267075,0.5124000906944275,2.74825382232666,0.999000072479248,4271,1685706498.714617,0.999000072479248,0.999000072479248
8,0.7931250333786011,117,0.42619019746780396,0.10499999672174454,128.16075038909912,0.0306249987334013,0.3502499759197235,1.1127300262451172,0.9975000023841858,1178,1685705883.7620144,0.9975000023841858,0.9975000023841858
9,0.7716667056083679,204,0.340580552816391,0.3774999976158142,248.71840810775757,0.10375000536441803,0.4226666986942291,1.6588695049285889,0.7900000214576721,2049,1685706004.319672,0.8766666650772095,0.7716667056083679
5,0.9075000286102295,51,0.3825637102127075,0.3374999761581421,61.694539070129395,0.09999999403953552,0.4699999988079071,0.5656463503837585,0.9950000047683716,515,1685705817.295803,0.9950000047683716,0.9950000047683716
3,0.9465000033378601,466,0.45418038964271545,0.05300000309944153,855.1810131072998,0.01850000023841858,0.3997000455856323,2.6645255088806152,0.9660000205039978,4663,1685706610.782277,0.999000072479248,0.9660000205039978
1,0.9987499713897705,303,0.4541913866996765,0.16187499463558197,434.48094511032104,0.058437496423721313,0.44762498140335083,2.159168243408203,0.9987499713897705,3031,1685706190.082209,0.9987499713897705,0.9987499713897705
7,0.9975000023841858,185,0.42897436022758484,0.32124999165534973,213.22625732421875,0.06749999523162842,0.4884999692440033,1.1081959009170532,0.9975000023841858,1857,1685705968.8275213,0.9975000023841858,0.9975000023841858
4,0.9624999761581421,12,0.38490423560142517,0.48499998450279236,34.07839298248291,0.14124999940395355,0.5424999594688416,0.5701018571853638,0.9950000047683716,124,1685705789.679657,0.9950000047683716,0.9699999690055847
5,0.9975000023841858,143,0.38757452368736267,0.7137500047683716,160.71103167533875,0.28437498211860657,0.6209999918937683,1.1073129177093506,0.9975000023841858,1435,1685705916.3122957,0.9975000023841858,0.9975000023841858
6,0.9950000047683716,12,0.41102948784828186,0.8400000333786011,34.10372853279114,0.1524999886751175,0.6264999508857727,0.5701018571853638,0.9950000047683716,126,1685705789.7049925,0.9950000047683716,0.9950000047683716
5,0.9983333349227905,247,0.47854772210121155,0.9925000071525574,324.39377880096436,0.020416665822267532,0.6056666970252991,1.6012616157531738,0.9983333349227905,2475,1685706079.9950428,0.9983333349227905,0.9983333349227905
2,0.19062501192092896,149,0.3269675076007843,0.032499998807907104,168.18018341064453,0.027499999850988388,0.218999981880188,1.1070107221603394,0.699999988079071,1492,1685705923.7814474,0.9975000023841858,0.2224999964237213
3,0.4699999988079071,294,0.17491179704666138,0.45916667580604553,406.976642370224,0.14083333313465118,0.33150002360343933,1.6396608352661133,0.4766666889190674,2943,1685706162.5779064,0.5,0.4716666638851166
8,0.9587500095367432,50,0.3204141855239868,0.7699999809265137,61.027097940444946,0.48624998331069946,0.6764999628067017,0.5674722790718079,0.9950000047683716,508,1685705816.628362,0.9950000047683716,0.9950000047683716
0,0.9975000023841858,156,0.39185968041419983,0.8837499618530273,176.9210503101349,0.3318749964237213,0.6885000467300415,1.107689380645752,0.9975000023841858,1560,1685705932.5223143,0.9975000023841858,0.9975000023841858
6,0.6337500214576721,440,0.3314930200576782,0.06750000268220901,780.6131920814514,0.021500002592802048,0.30000001192092896,2.748126268386841,0.7720000147819519,4406,1685706536.214456,0.7940000295639038,0.6520000100135803
