seed,generation,graph_size,max_size,environment,solver,run_id
2,1699,39.0,68,halfcheetah,cgp,r9x89ucm
2,4699,44.0,68,halfcheetah,cgp,r9x89ucm
1,3199,35.0,68,halfcheetah,cgp,r9x89ucm
7,1999,33.0,68,halfcheetah,cgp,r9x89ucm
3,4499,25.0,68,halfcheetah,cgp,r9x89ucm
3,1899,32.0,68,halfcheetah,cgp,r9x89ucm
7,4299,42.0,68,halfcheetah,cgp,r9x89ucm
1,1399,43.0,68,halfcheetah,cgp,r9x89ucm
7,2999,41.0,68,halfcheetah,cgp,r9x89ucm
7,4599,35.0,68,halfcheetah,cgp,r9x89ucm
5,99,44.0,68,halfcheetah,cgp,r9x89ucm
8,4299,53.0,68,halfcheetah,cgp,r9x89ucm
4,3099,39.0,68,halfcheetah,cgp,r9x89ucm
9,3699,30.0,68,halfcheetah,cgp,r9x89ucm
2,4299,39.0,68,halfcheetah,cgp,r9x89ucm
5,2299,31.0,68,halfcheetah,cgp,r9x89ucm
1,3599,39.0,68,halfcheetah,cgp,r9x89ucm
8,4199,41.0,68,halfcheetah,cgp,r9x89ucm
3,1699,43.0,68,halfcheetah,cgp,r9x89ucm
7,2799,28.0,68,halfcheetah,cgp,r9x89ucm
7,1199,29.0,68,halfcheetah,cgp,r9x89ucm
5,699,31.0,68,halfcheetah,cgp,r9x89ucm
2,2499,42.0,68,halfcheetah,cgp,r9x89ucm
7,3599,43.0,68,halfcheetah,cgp,r9x89ucm
8,1599,37.0,68,halfcheetah,cgp,r9x89ucm
2,1499,35.0,68,halfcheetah,cgp,r9x89ucm
5,2999,39.0,68,halfcheetah,cgp,r9x89ucm
5,2499,28.0,68,halfcheetah,cgp,r9x89ucm
6,1299,43.0,68,halfcheetah,cgp,r9x89ucm
0,3699,31.0,68,halfcheetah,cgp,r9x89ucm
1,1699,32.0,68,halfcheetah,cgp,r9x89ucm
4,3499,35.0,68,halfcheetah,cgp,r9x89ucm
4,1899,40.0,68,halfcheetah,cgp,r9x89ucm
0,4999,32.0,68,halfcheetah,cgp,r9x89ucm
8,899,33.0,68,halfcheetah,cgp,r9x89ucm
0,4899,37.0,68,halfcheetah,cgp,r9x89ucm
4,1799,36.0,68,halfcheetah,cgp,r9x89ucm
8,499,34.0,68,halfcheetah,cgp,r9x89ucm
5,499,39.0,68,halfcheetah,cgp,r9x89ucm
9,1499,46.0,68,halfcheetah,cgp,r9x89ucm
1,2699,29.0,68,halfcheetah,cgp,r9x89ucm
6,4699,48.0,68,halfcheetah,cgp,r9x89ucm
0,2599,30.0,68,halfcheetah,cgp,r9x89ucm
4,4399,39.0,68,halfcheetah,cgp,r9x89ucm
3,599,48.0,68,halfcheetah,cgp,r9x89ucm
4,4099,35.0,68,halfcheetah,cgp,r9x89ucm
7,4499,37.0,68,halfcheetah,cgp,r9x89ucm
7,4899,40.0,68,halfcheetah,cgp,r9x89ucm
8,199,46.0,68,halfcheetah,cgp,r9x89ucm
6,2999,39.0,68,halfcheetah,cgp,r9x89ucm
6,1799,38.0,68,halfcheetah,cgp,r9x89ucm
2,3099,39.0,68,halfcheetah,cgp,r9x89ucm
1,1799,34.0,68,halfcheetah,cgp,r9x89ucm
7,3099,44.0,68,halfcheetah,cgp,r9x89ucm
5,3799,34.0,68,halfcheetah,cgp,r9x89ucm
5,4199,43.0,68,halfcheetah,cgp,r9x89ucm
9,4199,29.0,68,halfcheetah,cgp,r9x89ucm
2,4399,46.0,68,halfcheetah,cgp,r9x89ucm
1,4099,38.0,68,halfcheetah,cgp,r9x89ucm
8,1399,41.0,68,halfcheetah,cgp,r9x89ucm
6,4899,34.0,68,halfcheetah,cgp,r9x89ucm
5,599,37.0,68,halfcheetah,cgp,r9x89ucm
4,2399,40.0,68,halfcheetah,cgp,r9x89ucm
1,2499,35.0,68,halfcheetah,cgp,r9x89ucm
0,2699,42.0,68,halfcheetah,cgp,r9x89ucm
9,4999,51.0,68,halfcheetah,cgp,r9x89ucm
2,1899,47.0,68,halfcheetah,cgp,r9x89ucm
1,1999,38.0,68,halfcheetah,cgp,r9x89ucm
5,399,41.0,68,halfcheetah,cgp,r9x89ucm
2,3299,36.0,68,halfcheetah,cgp,r9x89ucm
9,4299,25.0,68,halfcheetah,cgp,r9x89ucm
5,3599,50.0,68,halfcheetah,cgp,r9x89ucm
9,1899,43.0,68,halfcheetah,cgp,r9x89ucm
8,2999,31.0,68,halfcheetah,cgp,r9x89ucm
6,4499,33.0,68,halfcheetah,cgp,r9x89ucm
2,299,39.0,68,halfcheetah,cgp,r9x89ucm
5,3999,44.0,68,halfcheetah,cgp,r9x89ucm
5,999,38.0,68,halfcheetah,cgp,r9x89ucm
6,3299,42.0,68,halfcheetah,cgp,r9x89ucm
6,899,42.0,68,halfcheetah,cgp,r9x89ucm
2,599,34.0,68,halfcheetah,cgp,r9x89ucm
9,3899,52.0,68,halfcheetah,cgp,r9x89ucm
4,2299,38.0,68,halfcheetah,cgp,r9x89ucm
0,1799,36.0,68,halfcheetah,cgp,r9x89ucm
4,1399,35.0,68,halfcheetah,cgp,r9x89ucm
4,2899,34.0,68,halfcheetah,cgp,r9x89ucm
1,699,42.0,68,halfcheetah,cgp,r9x89ucm
1,4699,42.0,68,halfcheetah,cgp,r9x89ucm
0,1399,43.0,68,halfcheetah,cgp,r9x89ucm
5,4599,32.0,68,halfcheetah,cgp,r9x89ucm
0,1599,44.0,68,halfcheetah,cgp,r9x89ucm
9,2899,38.0,68,halfcheetah,cgp,r9x89ucm
5,2199,31.0,68,halfcheetah,cgp,r9x89ucm
2,4499,40.0,68,halfcheetah,cgp,r9x89ucm
9,2699,46.0,68,halfcheetah,cgp,r9x89ucm
6,3999,43.0,68,halfcheetah,cgp,r9x89ucm
0,199,36.0,68,halfcheetah,cgp,r9x89ucm
7,3899,32.0,68,halfcheetah,cgp,r9x89ucm
8,3799,39.0,68,halfcheetah,cgp,r9x89ucm
1,2799,33.0,68,halfcheetah,cgp,r9x89ucm
3,4899,35.0,68,halfcheetah,cgp,r9x89ucm
9,2999,38.0,68,halfcheetah,cgp,r9x89ucm
3,2999,43.0,68,halfcheetah,cgp,r9x89ucm
0,2299,42.0,68,halfcheetah,cgp,r9x89ucm
0,3399,45.0,68,halfcheetah,cgp,r9x89ucm
8,4999,46.0,68,halfcheetah,cgp,r9x89ucm
3,4999,32.0,68,halfcheetah,cgp,r9x89ucm
8,1699,36.0,68,halfcheetah,cgp,r9x89ucm
7,99,38.0,68,halfcheetah,cgp,r9x89ucm
5,1999,42.0,68,halfcheetah,cgp,r9x89ucm
2,2299,44.0,68,halfcheetah,cgp,r9x89ucm
5,4399,44.0,68,halfcheetah,cgp,r9x89ucm
3,2399,29.0,68,halfcheetah,cgp,r9x89ucm
1,99,44.0,68,halfcheetah,cgp,r9x89ucm
6,599,40.0,68,halfcheetah,cgp,r9x89ucm
2,99,33.0,68,halfcheetah,cgp,r9x89ucm
4,199,37.0,68,halfcheetah,cgp,r9x89ucm
4,999,33.0,68,halfcheetah,cgp,r9x89ucm
7,1699,45.0,68,halfcheetah,cgp,r9x89ucm
1,4899,45.0,68,halfcheetah,cgp,r9x89ucm
1,1299,38.0,68,halfcheetah,cgp,r9x89ucm
8,3099,38.0,68,halfcheetah,cgp,r9x89ucm
4,4499,32.0,68,halfcheetah,cgp,r9x89ucm
9,899,37.0,68,halfcheetah,cgp,r9x89ucm
9,3799,46.0,68,halfcheetah,cgp,r9x89ucm
0,4299,41.0,68,halfcheetah,cgp,r9x89ucm
5,4699,27.0,68,halfcheetah,cgp,r9x89ucm
5,3699,44.0,68,halfcheetah,cgp,r9x89ucm
4,3399,33.0,68,halfcheetah,cgp,r9x89ucm
9,4899,35.0,68,halfcheetah,cgp,r9x89ucm
8,599,41.0,68,halfcheetah,cgp,r9x89ucm
4,1699,44.0,68,halfcheetah,cgp,r9x89ucm
5,1499,40.0,68,halfcheetah,cgp,r9x89ucm
0,4599,37.0,68,halfcheetah,cgp,r9x89ucm
3,4399,31.0,68,halfcheetah,cgp,r9x89ucm
8,2199,36.0,68,halfcheetah,cgp,r9x89ucm
2,1199,42.0,68,halfcheetah,cgp,r9x89ucm
0,799,46.0,68,halfcheetah,cgp,r9x89ucm
2,4799,48.0,68,halfcheetah,cgp,r9x89ucm
8,1999,36.0,68,halfcheetah,cgp,r9x89ucm
9,3999,37.0,68,halfcheetah,cgp,r9x89ucm
7,1099,50.0,68,halfcheetah,cgp,r9x89ucm
7,2599,43.0,68,halfcheetah,cgp,r9x89ucm
1,1599,42.0,68,halfcheetah,cgp,r9x89ucm
7,899,48.0,68,halfcheetah,cgp,r9x89ucm
2,399,35.0,68,halfcheetah,cgp,r9x89ucm
1,499,36.0,68,halfcheetah,cgp,r9x89ucm
6,2299,41.0,68,halfcheetah,cgp,r9x89ucm
5,3199,46.0,68,halfcheetah,cgp,r9x89ucm
9,4499,36.0,68,halfcheetah,cgp,r9x89ucm
6,3699,38.0,68,halfcheetah,cgp,r9x89ucm
0,2399,47.0,68,halfcheetah,cgp,r9x89ucm
7,3499,44.0,68,halfcheetah,cgp,r9x89ucm
9,3399,34.0,68,halfcheetah,cgp,r9x89ucm
3,1499,36.0,68,halfcheetah,cgp,r9x89ucm
6,2399,35.0,68,halfcheetah,cgp,r9x89ucm
8,3899,37.0,68,halfcheetah,cgp,r9x89ucm
1,4599,38.0,68,halfcheetah,cgp,r9x89ucm
1,399,22.0,68,halfcheetah,cgp,r9x89ucm
3,4199,32.0,68,halfcheetah,cgp,r9x89ucm
4,4599,41.0,68,halfcheetah,cgp,r9x89ucm
3,3999,40.0,68,halfcheetah,cgp,r9x89ucm
2,2899,36.0,68,halfcheetah,cgp,r9x89ucm
8,2099,40.0,68,halfcheetah,cgp,r9x89ucm
2,4599,39.0,68,halfcheetah,cgp,r9x89ucm
1,3099,36.0,68,halfcheetah,cgp,r9x89ucm
3,4299,47.0,68,halfcheetah,cgp,r9x89ucm
3,2699,33.0,68,halfcheetah,cgp,r9x89ucm
5,4999,45.0,68,halfcheetah,cgp,r9x89ucm
8,2399,38.0,68,halfcheetah,cgp,r9x89ucm
0,399,39.0,68,halfcheetah,cgp,r9x89ucm
0,3299,44.0,68,halfcheetah,cgp,r9x89ucm
3,3599,34.0,68,halfcheetah,cgp,r9x89ucm
4,1199,42.0,68,halfcheetah,cgp,r9x89ucm
6,3899,50.0,68,halfcheetah,cgp,r9x89ucm
2,699,32.0,68,halfcheetah,cgp,r9x89ucm
8,4099,37.0,68,halfcheetah,cgp,r9x89ucm
9,599,38.0,68,halfcheetah,cgp,r9x89ucm
6,1499,32.0,68,halfcheetah,cgp,r9x89ucm
2,3699,23.0,68,halfcheetah,cgp,r9x89ucm
4,3899,45.0,68,halfcheetah,cgp,r9x89ucm
6,399,43.0,68,halfcheetah,cgp,r9x89ucm
8,699,44.0,68,halfcheetah,cgp,r9x89ucm
8,299,46.0,68,halfcheetah,cgp,r9x89ucm
1,2399,34.0,68,halfcheetah,cgp,r9x89ucm
9,2599,35.0,68,halfcheetah,cgp,r9x89ucm
7,4799,34.0,68,halfcheetah,cgp,r9x89ucm
7,999,31.0,68,halfcheetah,cgp,r9x89ucm
9,699,32.0,68,halfcheetah,cgp,r9x89ucm
7,2499,44.0,68,halfcheetah,cgp,r9x89ucm
5,2699,45.0,68,halfcheetah,cgp,r9x89ucm
2,1799,50.0,68,halfcheetah,cgp,r9x89ucm
6,1099,39.0,68,halfcheetah,cgp,r9x89ucm
0,299,40.0,68,halfcheetah,cgp,r9x89ucm
6,3399,45.0,68,halfcheetah,cgp,r9x89ucm
2,2699,39.0,68,halfcheetah,cgp,r9x89ucm
7,2699,26.0,68,halfcheetah,cgp,r9x89ucm
8,2299,37.0,68,halfcheetah,cgp,r9x89ucm
3,199,32.0,68,halfcheetah,cgp,r9x89ucm
8,4399,49.0,68,halfcheetah,cgp,r9x89ucm
8,1199,33.0,68,halfcheetah,cgp,r9x89ucm
3,1299,37.0,68,halfcheetah,cgp,r9x89ucm
1,899,34.0,68,halfcheetah,cgp,r9x89ucm
1,3299,48.0,68,halfcheetah,cgp,r9x89ucm
1,2299,25.0,68,halfcheetah,cgp,r9x89ucm
8,3299,48.0,68,halfcheetah,cgp,r9x89ucm
4,2199,46.0,68,halfcheetah,cgp,r9x89ucm
6,2899,41.0,68,halfcheetah,cgp,r9x89ucm
5,3099,39.0,68,halfcheetah,cgp,r9x89ucm
6,1399,36.0,68,halfcheetah,cgp,r9x89ucm
1,3799,42.0,68,halfcheetah,cgp,r9x89ucm
8,99,41.0,68,halfcheetah,cgp,r9x89ucm
2,2799,52.0,68,halfcheetah,cgp,r9x89ucm
3,1199,32.0,68,halfcheetah,cgp,r9x89ucm
9,3299,38.0,68,halfcheetah,cgp,r9x89ucm
7,699,34.0,68,halfcheetah,cgp,r9x89ucm
2,499,45.0,68,halfcheetah,cgp,r9x89ucm
4,3799,48.0,68,halfcheetah,cgp,r9x89ucm
3,1599,46.0,68,halfcheetah,cgp,r9x89ucm
3,299,40.0,68,halfcheetah,cgp,r9x89ucm
5,4899,38.0,68,halfcheetah,cgp,r9x89ucm
7,599,45.0,68,halfcheetah,cgp,r9x89ucm
2,2399,45.0,68,halfcheetah,cgp,r9x89ucm
5,1899,43.0,68,halfcheetah,cgp,r9x89ucm
8,2899,39.0,68,halfcheetah,cgp,r9x89ucm
4,4199,34.0,68,halfcheetah,cgp,r9x89ucm
4,4299,38.0,68,halfcheetah,cgp,r9x89ucm
9,499,40.0,68,halfcheetah,cgp,r9x89ucm
3,3099,28.0,68,halfcheetah,cgp,r9x89ucm
6,4099,40.0,68,halfcheetah,cgp,r9x89ucm
5,1299,36.0,68,halfcheetah,cgp,r9x89ucm
3,499,39.0,68,halfcheetah,cgp,r9x89ucm
3,1799,37.0,68,halfcheetah,cgp,r9x89ucm
4,2099,31.0,68,halfcheetah,cgp,r9x89ucm
9,2399,36.0,68,halfcheetah,cgp,r9x89ucm
3,2099,44.0,68,halfcheetah,cgp,r9x89ucm
9,4099,40.0,68,halfcheetah,cgp,r9x89ucm
4,2599,43.0,68,halfcheetah,cgp,r9x89ucm
6,299,41.0,68,halfcheetah,cgp,r9x89ucm
3,1399,55.0,68,halfcheetah,cgp,r9x89ucm
9,999,26.0,68,halfcheetah,cgp,r9x89ucm
2,1299,40.0,68,halfcheetah,cgp,r9x89ucm
3,2299,38.0,68,halfcheetah,cgp,r9x89ucm
3,4699,30.0,68,halfcheetah,cgp,r9x89ucm
1,1199,33.0,68,halfcheetah,cgp,r9x89ucm
5,1099,39.0,68,halfcheetah,cgp,r9x89ucm
4,4899,49.0,68,halfcheetah,cgp,r9x89ucm
9,199,43.0,68,halfcheetah,cgp,r9x89ucm
2,3599,38.0,68,halfcheetah,cgp,r9x89ucm
7,1599,37.0,68,halfcheetah,cgp,r9x89ucm
6,2499,48.0,68,halfcheetah,cgp,r9x89ucm
3,3399,40.0,68,halfcheetah,cgp,r9x89ucm
2,1599,36.0,68,halfcheetah,cgp,r9x89ucm
2,1399,41.0,68,halfcheetah,cgp,r9x89ucm
0,3199,49.0,68,halfcheetah,cgp,r9x89ucm
9,3499,39.0,68,halfcheetah,cgp,r9x89ucm
5,1399,30.0,68,halfcheetah,cgp,r9x89ucm
8,3499,38.0,68,halfcheetah,cgp,r9x89ucm
1,999,37.0,68,halfcheetah,cgp,r9x89ucm
4,1999,47.0,68,halfcheetah,cgp,r9x89ucm
5,1199,41.0,68,halfcheetah,cgp,r9x89ucm
5,1799,38.0,68,halfcheetah,cgp,r9x89ucm
6,799,41.0,68,halfcheetah,cgp,r9x89ucm
3,3299,39.0,68,halfcheetah,cgp,r9x89ucm
0,4499,39.0,68,halfcheetah,cgp,r9x89ucm
0,899,37.0,68,halfcheetah,cgp,r9x89ucm
9,99,43.0,68,halfcheetah,cgp,r9x89ucm
7,3399,36.0,68,halfcheetah,cgp,r9x89ucm
4,2499,43.0,68,halfcheetah,cgp,r9x89ucm
4,1099,37.0,68,halfcheetah,cgp,r9x89ucm
9,1599,34.0,68,halfcheetah,cgp,r9x89ucm
3,4799,45.0,68,halfcheetah,cgp,r9x89ucm
9,1099,33.0,68,halfcheetah,cgp,r9x89ucm
5,1599,38.0,68,halfcheetah,cgp,r9x89ucm
4,1599,38.0,68,halfcheetah,cgp,r9x89ucm
7,499,36.0,68,halfcheetah,cgp,r9x89ucm
4,899,32.0,68,halfcheetah,cgp,r9x89ucm
4,4699,35.0,68,halfcheetah,cgp,r9x89ucm
0,499,41.0,68,halfcheetah,cgp,r9x89ucm
6,2099,28.0,68,halfcheetah,cgp,r9x89ucm
1,3899,37.0,68,halfcheetah,cgp,r9x89ucm
1,2199,43.0,68,halfcheetah,cgp,r9x89ucm
8,4899,34.0,68,halfcheetah,cgp,r9x89ucm
7,4699,48.0,68,halfcheetah,cgp,r9x89ucm
2,1099,38.0,68,halfcheetah,cgp,r9x89ucm
6,1199,40.0,68,halfcheetah,cgp,r9x89ucm
9,1699,34.0,68,halfcheetah,cgp,r9x89ucm
0,3899,38.0,68,halfcheetah,cgp,r9x89ucm
9,4799,29.0,68,halfcheetah,cgp,r9x89ucm
7,799,40.0,68,halfcheetah,cgp,r9x89ucm
3,2899,28.0,68,halfcheetah,cgp,r9x89ucm
0,3499,34.0,68,halfcheetah,cgp,r9x89ucm
1,2099,36.0,68,halfcheetah,cgp,r9x89ucm
2,3999,50.0,68,halfcheetah,cgp,r9x89ucm
0,1499,40.0,68,halfcheetah,cgp,r9x89ucm
0,999,45.0,68,halfcheetah,cgp,r9x89ucm
6,3099,39.0,68,halfcheetah,cgp,r9x89ucm
1,299,24.0,68,halfcheetah,cgp,r9x89ucm
8,2499,33.0,68,halfcheetah,cgp,r9x89ucm
5,4499,43.0,68,halfcheetah,cgp,r9x89ucm
6,4599,40.0,68,halfcheetah,cgp,r9x89ucm
0,3999,42.0,68,halfcheetah,cgp,r9x89ucm
3,1099,38.0,68,halfcheetah,cgp,r9x89ucm
0,1999,28.0,68,halfcheetah,cgp,r9x89ucm
2,2199,39.0,68,halfcheetah,cgp,r9x89ucm
5,2399,41.0,68,halfcheetah,cgp,r9x89ucm
5,3499,41.0,68,halfcheetah,cgp,r9x89ucm
1,4199,40.0,68,halfcheetah,cgp,r9x89ucm
7,4099,40.0,68,halfcheetah,cgp,r9x89ucm
2,3499,27.0,68,halfcheetah,cgp,r9x89ucm
0,3599,40.0,68,halfcheetah,cgp,r9x89ucm
8,1799,35.0,68,halfcheetah,cgp,r9x89ucm
5,3899,32.0,68,halfcheetah,cgp,r9x89ucm
8,3999,44.0,68,halfcheetah,cgp,r9x89ucm
1,2899,45.0,68,halfcheetah,cgp,r9x89ucm
0,699,32.0,68,halfcheetah,cgp,r9x89ucm
3,3899,49.0,68,halfcheetah,cgp,r9x89ucm
7,3799,34.0,68,halfcheetah,cgp,r9x89ucm
7,4199,38.0,68,halfcheetah,cgp,r9x89ucm
8,2699,42.0,68,halfcheetah,cgp,r9x89ucm
2,3399,34.0,68,halfcheetah,cgp,r9x89ucm
7,3699,42.0,68,halfcheetah,cgp,r9x89ucm
9,4599,39.0,68,halfcheetah,cgp,r9x89ucm
7,2099,37.0,68,halfcheetah,cgp,r9x89ucm
8,3699,35.0,68,halfcheetah,cgp,r9x89ucm
0,2199,50.0,68,halfcheetah,cgp,r9x89ucm
6,1899,27.0,68,halfcheetah,cgp,r9x89ucm
9,1999,40.0,68,halfcheetah,cgp,r9x89ucm
6,699,42.0,68,halfcheetah,cgp,r9x89ucm
0,2499,43.0,68,halfcheetah,cgp,r9x89ucm
0,2899,37.0,68,halfcheetah,cgp,r9x89ucm
3,899,39.0,68,halfcheetah,cgp,r9x89ucm
7,299,36.0,68,halfcheetah,cgp,r9x89ucm
9,1199,52.0,68,halfcheetah,cgp,r9x89ucm
0,4099,47.0,68,halfcheetah,cgp,r9x89ucm
0,4199,41.0,68,halfcheetah,cgp,r9x89ucm
9,1299,38.0,68,halfcheetah,cgp,r9x89ucm
2,1999,43.0,68,halfcheetah,cgp,r9x89ucm
6,999,48.0,68,halfcheetah,cgp,r9x89ucm
