evaluation,fitness,test_accuracy,uniqueness,time
0,-2.298708915710449,-1.9171128273010254,1.0,0.54
100,-2.298708915710449,-1.9171128273010254,1.0,0.54
200,-2.298708915710449,-1.9171128273010254,1.0,0.54
300,-2.298708915710449,-1.9171128273010254,1.0,0.54
400,-1.4106805324554443,-1.3660399913787842,1.0,0.54
500,-1.4106805324554443,-1.3660399913787842,1.0,0.54
600,-1.4106805324554443,-1.3660399913787842,1.0,0.54
700,-1.4106805324554443,-1.3660399913787842,1.0,0.54
800,-1.4106805324554443,-1.3660399913787842,1.0,0.54
900,-1.4106805324554443,-1.3660399913787842,1.0,0.54
1000,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1100,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1200,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1300,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1400,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1500,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1600,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1700,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1800,-0.8121793866157532,-1.1855828762054443,1.0,0.54
1900,-0.8121793866157532,-1.1855828762054443,1.0,0.54
2000,-0.8121793866157532,-1.1855828762054443,1.0,0.54
2100,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2200,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2300,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2400,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2500,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2600,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2700,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2800,-0.6669500470161438,-0.5381759405136108,1.0,0.54
2900,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3000,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3100,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3200,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3300,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3400,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3500,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3600,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3700,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3800,-0.6669500470161438,-0.5381759405136108,1.0,0.54
3900,-0.6669500470161438,-0.5381759405136108,1.0,0.54
4000,-0.6669500470161438,-0.5381759405136108,1.0,0.54
4100,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4200,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4300,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4400,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4500,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4600,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4700,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4800,-0.20382988452911377,-0.06645622849464417,1.0,0.54
4900,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5000,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5100,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5200,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5300,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5400,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5500,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5600,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5700,-0.20382988452911377,-0.06645622849464417,1.0,0.54
5800,0.05413106083869934,0.09210073947906494,1.0,0.54
5900,0.05413106083869934,0.09210073947906494,1.0,0.54
6000,0.05413106083869934,0.09210073947906494,1.0,0.54
6100,0.05413106083869934,0.09210073947906494,1.0,0.54
6200,0.05413106083869934,0.09210073947906494,1.0,0.54
6300,0.05413106083869934,0.09210073947906494,1.0,0.54
6400,0.05413106083869934,0.09210073947906494,1.0,0.54
6500,0.05413106083869934,0.09210073947906494,1.0,0.54
6600,0.05413106083869934,0.09210073947906494,1.0,0.54
6700,0.05413106083869934,0.09210073947906494,1.0,0.54
6800,0.05413106083869934,0.09210073947906494,1.0,0.54
6900,0.05413106083869934,0.09210073947906494,1.0,0.54
7000,0.05413106083869934,0.09210073947906494,1.0,0.54
7100,0.05413106083869934,0.09210073947906494,1.0,0.54
7200,0.05413106083869934,0.09210073947906494,1.0,0.54
7300,0.05413106083869934,0.09210073947906494,1.0,0.54
7400,0.05413106083869934,0.09210073947906494,1.0,0.54
7500,0.05413106083869934,0.09210073947906494,1.0,0.54
7600,0.05413106083869934,0.09210073947906494,1.0,0.54
7700,0.05413106083869934,0.09210073947906494,1.0,0.54
7800,0.05413106083869934,0.09210073947906494,1.0,0.54
7900,0.05413106083869934,0.09210073947906494,1.0,0.54
8000,0.05413106083869934,0.09210073947906494,1.0,0.54
8100,0.05413106083869934,0.09210073947906494,1.0,0.54
8200,0.05413106083869934,0.09210073947906494,1.0,0.54
8300,0.05413106083869934,0.09210073947906494,1.0,0.54
8400,0.05413106083869934,0.09210073947906494,1.0,0.54
8500,0.05413106083869934,0.09210073947906494,1.0,0.54
8600,0.05413106083869934,0.09210073947906494,1.0,0.54
8700,0.05413106083869934,0.09210073947906494,1.0,0.54
8800,0.05413106083869934,0.09210073947906494,1.0,0.54
8900,0.05413106083869934,0.09210073947906494,1.0,0.54
9000,0.05413106083869934,0.09210073947906494,1.0,0.54
9100,0.07861819863319397,0.1524563729763031,1.0,0.54
9200,0.07861819863319397,0.1524563729763031,1.0,0.54
9300,0.07861819863319397,0.1524563729763031,1.0,0.54
9400,0.07861819863319397,0.1524563729763031,1.0,0.54
9500,0.07861819863319397,0.1524563729763031,1.0,0.54
9600,0.07861819863319397,0.1524563729763031,1.0,0.54
9700,0.07861819863319397,0.1524563729763031,1.0,0.54
9800,0.07861819863319397,0.1524563729763031,1.0,0.54
9900,0.11775067448616028,0.13651707768440247,1.0,0.54
10000,0.11775067448616028,0.13651707768440247,1.0,0.54
10100,0.11775067448616028,0.13651707768440247,1.0,0.54
10200,0.11775067448616028,0.13651707768440247,1.0,0.54
10300,0.11775067448616028,0.13651707768440247,1.0,0.54
10400,0.11775067448616028,0.13651707768440247,1.0,0.54
10500,0.11775067448616028,0.13651707768440247,1.0,0.54
10600,0.11775067448616028,0.13651707768440247,1.0,0.54
10700,0.11775067448616028,0.13651707768440247,1.0,0.54
10800,0.11775067448616028,0.13651707768440247,1.0,0.54
10900,0.11775067448616028,0.13651707768440247,1.0,0.54
11000,0.11775067448616028,0.13651707768440247,1.0,0.54
11100,0.11775067448616028,0.13651707768440247,1.0,0.54
11200,0.11775067448616028,0.13651707768440247,1.0,0.54
11300,0.32573679089546204,0.38517090678215027,1.0,0.54
11400,0.32573679089546204,0.38517090678215027,1.0,0.54
11500,0.32573679089546204,0.38517090678215027,1.0,0.54
11600,0.32573679089546204,0.38517090678215027,1.0,0.54
11700,0.32573679089546204,0.38517090678215027,1.0,0.54
11800,0.32573679089546204,0.38517090678215027,1.0,0.54
11900,0.32573679089546204,0.38517090678215027,1.0,0.54
12000,0.32573679089546204,0.38517090678215027,1.0,0.54
12100,0.32573679089546204,0.38517090678215027,1.0,0.54
12200,0.32573679089546204,0.38517090678215027,1.0,0.54
12300,0.32573679089546204,0.38517090678215027,1.0,0.54
12400,0.32573679089546204,0.38517090678215027,1.0,0.54
12500,0.32573679089546204,0.38517090678215027,1.0,0.54
12600,0.32573679089546204,0.38517090678215027,1.0,0.54
12700,0.32573679089546204,0.38517090678215027,1.0,0.54
12800,0.32573679089546204,0.38517090678215027,1.0,0.54
12900,0.32573679089546204,0.38517090678215027,1.0,0.54
13000,0.32573679089546204,0.38517090678215027,1.0,0.54
13100,0.32573679089546204,0.38517090678215027,1.0,0.54
13200,0.32573679089546204,0.38517090678215027,1.0,0.54
13300,0.32573679089546204,0.38517090678215027,1.0,0.54
13400,0.32573679089546204,0.38517090678215027,1.0,0.54
13500,0.32573679089546204,0.38517090678215027,1.0,0.54
13600,0.32573679089546204,0.38517090678215027,1.0,0.54
13700,0.32573679089546204,0.38517090678215027,1.0,0.54
13800,0.32573679089546204,0.38517090678215027,1.0,0.54
13900,0.32573679089546204,0.38517090678215027,1.0,0.54
14000,0.32573679089546204,0.38517090678215027,1.0,0.54
14100,0.32573679089546204,0.38517090678215027,1.0,0.54
14200,0.32573679089546204,0.38517090678215027,1.0,0.54
14300,0.32573679089546204,0.38517090678215027,1.0,0.54
14400,0.32573679089546204,0.38517090678215027,1.0,0.54
14500,0.32573679089546204,0.38517090678215027,1.0,0.54
14600,0.32573679089546204,0.38517090678215027,1.0,0.54
14700,0.32573679089546204,0.38517090678215027,1.0,0.54
14800,0.32573679089546204,0.38517090678215027,1.0,0.54
14900,0.32573679089546204,0.38517090678215027,1.0,0.54
15000,0.32573679089546204,0.38517090678215027,1.0,0.54
15100,0.32573679089546204,0.38517090678215027,1.0,0.54
15200,0.32573679089546204,0.38517090678215027,1.0,0.54
15300,0.32573679089546204,0.38517090678215027,1.0,0.54
15400,0.32573679089546204,0.38517090678215027,1.0,0.54
15500,0.32573679089546204,0.38517090678215027,1.0,0.54
15600,0.32573679089546204,0.38517090678215027,1.0,0.54
15700,0.32573679089546204,0.38517090678215027,1.0,0.54
15800,0.32573679089546204,0.38517090678215027,1.0,0.54
15900,0.32573679089546204,0.38517090678215027,1.0,0.54
16000,0.32573679089546204,0.38517090678215027,1.0,0.54
16100,0.32573679089546204,0.38517090678215027,1.0,0.54
16200,0.32573679089546204,0.38517090678215027,1.0,0.54
16300,0.35809722542762756,0.4311246871948242,1.0,0.54
16400,0.35809722542762756,0.4311246871948242,1.0,0.54
16500,0.35809722542762756,0.4311246871948242,1.0,0.54
16600,0.35809722542762756,0.4311246871948242,1.0,0.54
16700,0.35809722542762756,0.4311246871948242,1.0,0.54
16800,0.35809722542762756,0.4311246871948242,1.0,0.54
16900,0.35809722542762756,0.4311246871948242,1.0,0.54
17000,0.35809722542762756,0.4311246871948242,1.0,0.54
17100,0.35809722542762756,0.4311246871948242,1.0,0.54
17200,0.35809722542762756,0.4311246871948242,1.0,0.54
17300,0.35809722542762756,0.4311246871948242,1.0,0.54
17400,0.35809722542762756,0.4311246871948242,1.0,0.54
17500,0.35809722542762756,0.4311246871948242,1.0,0.54
17600,0.35809722542762756,0.4311246871948242,1.0,0.54
17700,0.35809722542762756,0.4311246871948242,1.0,0.54
17800,0.35809722542762756,0.4311246871948242,1.0,0.54
17900,0.35809722542762756,0.4311246871948242,1.0,0.54
18000,0.35809722542762756,0.4311246871948242,1.0,0.54
18100,0.35809722542762756,0.4311246871948242,1.0,0.54
18200,0.35809722542762756,0.4311246871948242,1.0,0.54
18300,0.35809722542762756,0.4311246871948242,1.0,0.54
18400,0.35809722542762756,0.4311246871948242,1.0,0.54
18500,0.35809722542762756,0.4311246871948242,1.0,0.54
18600,0.35809722542762756,0.4311246871948242,1.0,0.54
18700,0.35809722542762756,0.4311246871948242,1.0,0.54
18800,0.35809722542762756,0.4311246871948242,1.0,0.54
18900,0.40689215064048767,0.5543574094772339,1.0,0.54
19000,0.40689215064048767,0.5543574094772339,1.0,0.54
19100,0.40689215064048767,0.5543574094772339,1.0,0.54
19200,0.40689215064048767,0.5543574094772339,1.0,0.54
19300,0.40689215064048767,0.5543574094772339,1.0,0.54
19400,0.40689215064048767,0.5543574094772339,1.0,0.54
19500,0.40689215064048767,0.5543574094772339,1.0,0.54
19600,0.40689215064048767,0.5543574094772339,1.0,0.54
19700,0.40689215064048767,0.5543574094772339,1.0,0.54
19800,0.40689215064048767,0.5543574094772339,1.0,0.54
19900,0.40689215064048767,0.5543574094772339,1.0,0.54
20000,0.40689215064048767,0.5543574094772339,1.0,0.54
20100,0.40689215064048767,0.5543574094772339,1.0,0.54
20200,0.40689215064048767,0.5543574094772339,1.0,0.54
20300,0.40689215064048767,0.5543574094772339,1.0,0.54
20400,0.40689215064048767,0.5543574094772339,1.0,0.54
20500,0.40689215064048767,0.5543574094772339,1.0,0.54
20600,0.40689215064048767,0.5543574094772339,1.0,0.54
20700,0.40689215064048767,0.5543574094772339,1.0,0.54
20800,0.40689215064048767,0.5543574094772339,1.0,0.54
20900,0.40689215064048767,0.5543574094772339,1.0,0.54
21000,0.40689215064048767,0.5543574094772339,1.0,0.54
21100,0.40689215064048767,0.5543574094772339,1.0,0.54
21200,0.40689215064048767,0.5543574094772339,1.0,0.54
21300,0.40689215064048767,0.5543574094772339,1.0,0.54
21400,0.40689215064048767,0.5543574094772339,1.0,0.54
21500,0.40689215064048767,0.5543574094772339,1.0,0.54
21600,0.40689215064048767,0.5543574094772339,1.0,0.54
21700,0.40689215064048767,0.5543574094772339,1.0,0.54
21800,0.40689215064048767,0.5543574094772339,1.0,0.54
21900,0.40689215064048767,0.5543574094772339,1.0,0.54
22000,0.40689215064048767,0.5543574094772339,1.0,0.54
22100,0.40689215064048767,0.5543574094772339,1.0,0.54
22200,0.40689215064048767,0.5543574094772339,1.0,0.54
22300,0.40689215064048767,0.5543574094772339,1.0,0.54
22400,0.40689215064048767,0.5543574094772339,1.0,0.54
22500,0.40689215064048767,0.5543574094772339,1.0,0.54
22600,0.40689215064048767,0.5543574094772339,1.0,0.54
22700,0.40689215064048767,0.5543574094772339,1.0,0.54
22800,0.40689215064048767,0.5543574094772339,1.0,0.54
22900,0.40689215064048767,0.5543574094772339,1.0,0.54
23000,0.40689215064048767,0.5543574094772339,1.0,0.54
23100,0.40689215064048767,0.5543574094772339,1.0,0.54
