evaluation,fitness,time
0,25.92961883544922,38.83
0,41.12809753417969,12.57
100,43.18767166137695,12.57
200,46.68949890136719,12.57
300,51.803916931152344,12.57
400,51.803916931152344,12.57
500,51.803916931152344,12.57
600,51.803916931152344,12.57
700,51.803916931152344,12.57
800,51.803916931152344,12.57
900,51.803916931152344,12.57
1000,51.803916931152344,12.57
1100,51.803916931152344,12.57
1200,51.803916931152344,12.57
1300,51.803916931152344,12.57
1400,51.803916931152344,12.57
1500,51.803916931152344,12.57
1600,51.803916931152344,12.57
1700,51.803916931152344,12.57
1800,52.79227828979492,12.57
1900,52.79227828979492,12.57
2000,52.79227828979492,12.57
2100,52.79227828979492,12.57
2200,52.79227828979492,12.57
2300,52.79227828979492,12.57
2400,52.79227828979492,12.57
2500,76.32855224609375,12.57
2600,82.01384735107422,12.57
2700,82.01384735107422,12.57
2800,82.01384735107422,12.57
2900,82.01384735107422,12.57
3000,82.01384735107422,12.57
3100,82.01384735107422,12.57
3200,103.81171417236328,12.57
3300,103.81171417236328,12.57
3400,103.81171417236328,12.57
3500,103.81171417236328,12.57
3600,103.81171417236328,12.57
3700,103.81171417236328,12.57
3800,103.81171417236328,12.57
3900,103.81171417236328,12.57
4000,103.81171417236328,12.57
4100,103.81171417236328,12.57
4200,103.81171417236328,12.57
4300,103.81171417236328,12.57
4400,103.81171417236328,12.57
4500,103.81171417236328,12.57
4600,103.81171417236328,12.57
4700,103.81171417236328,12.57
4800,103.81171417236328,12.57
4900,103.81171417236328,12.57
5000,103.81171417236328,12.57
5100,103.81171417236328,12.57
5200,103.81171417236328,12.57
5300,103.81171417236328,12.57
5400,103.81171417236328,12.57
5500,106.98991394042969,12.57
5600,106.98991394042969,12.57
5700,106.98991394042969,12.57
5800,106.98991394042969,12.57
5900,106.98991394042969,12.57
6000,106.98991394042969,12.57
6100,106.98991394042969,12.57
6200,106.98991394042969,12.57
6300,106.98991394042969,12.57
6400,106.98991394042969,12.57
6500,106.98991394042969,12.57
6600,106.98991394042969,12.57
6700,106.98991394042969,12.57
6800,106.98991394042969,12.57
6900,106.98991394042969,12.57
7000,106.98991394042969,12.57
7100,106.98991394042969,12.57
7200,106.98991394042969,12.57
7300,106.98991394042969,12.57
7400,106.98991394042969,12.57
7500,106.98991394042969,12.57
7600,106.98991394042969,12.57
7700,106.98991394042969,12.57
7800,106.98991394042969,12.57
7900,106.98991394042969,12.57
8000,106.98991394042969,12.57
8100,106.98991394042969,12.57
8200,106.98991394042969,12.57
8300,106.98991394042969,12.57
8400,106.98991394042969,12.57
8500,106.98991394042969,12.57
8600,106.98991394042969,12.57
8700,106.98991394042969,12.57
8800,106.98991394042969,12.57
8900,106.98991394042969,12.57
9000,106.98991394042969,12.57
9100,119.68025207519531,12.57
9200,119.68025207519531,12.57
9300,119.68025207519531,12.57
9400,119.68025207519531,12.57
9500,119.68025207519531,12.57
9600,119.68025207519531,12.57
9700,119.68025207519531,12.57
9800,119.68025207519531,12.57
9900,119.68025207519531,12.57
10000,119.68025207519531,12.57
10100,119.68025207519531,12.57
10200,119.68025207519531,12.57
10300,119.68025207519531,12.57
10400,119.68025207519531,12.57
10500,145.7776336669922,12.57
10600,145.7776336669922,12.57
10700,169.24929809570312,12.57
10800,169.24929809570312,12.57
10900,169.24929809570312,12.57
11000,169.24929809570312,12.57
11100,169.24929809570312,12.57
11200,169.24929809570312,12.57
11300,169.24929809570312,12.57
11400,169.24929809570312,12.57
11500,169.24929809570312,12.57
11600,169.24929809570312,12.57
11700,169.24929809570312,12.57
11800,169.24929809570312,12.57
11900,169.24929809570312,12.57
12000,169.24929809570312,12.57
12100,180.44677734375,12.57
12200,180.44677734375,12.57
