iteration,fitness,time
0,-70.28041076660156,14.20
0,-70.28041076660156,5.59
1,-70.28041076660156,5.59
2,-70.28041076660156,5.59
3,-70.28041076660156,5.59
4,-70.28041076660156,5.59
5,-70.28041076660156,5.59
6,-70.28041076660156,5.59
7,-70.28041076660156,5.59
8,-70.28041076660156,5.59
9,-70.28041076660156,5.59
10,-70.28041076660156,5.59
11,-70.28041076660156,5.59
12,-70.28041076660156,5.59
13,-63.08349609375,5.59
14,-63.08349609375,5.59
15,-63.08349609375,5.59
16,-63.08349609375,5.59
17,-63.08349609375,5.59
18,-63.08349609375,5.59
19,-63.08349609375,5.59
20,-63.08349609375,5.59
21,-63.08349609375,5.59
22,-63.08349609375,5.59
23,-61.46199417114258,5.59
24,-61.46199417114258,5.59
25,-61.46199417114258,5.59
26,-61.46199417114258,5.59
27,-61.46199417114258,5.59
28,-54.0538330078125,5.59
29,-54.0538330078125,5.59
30,-54.0538330078125,5.59
31,-54.0538330078125,5.59
32,-54.0538330078125,5.59
33,-30.883432388305664,5.59
34,-30.883432388305664,5.59
35,-22.568511962890625,5.59
36,-22.568511962890625,5.59
37,-22.568511962890625,5.59
38,-22.568511962890625,5.59
39,-22.568511962890625,5.59
40,-22.568511962890625,5.59
41,-22.568511962890625,5.59
42,-22.568511962890625,5.59
43,-22.568511962890625,5.59
44,-22.568511962890625,5.59
45,-22.568511962890625,5.59
46,-22.568511962890625,5.59
47,-22.568511962890625,5.59
48,-22.568511962890625,5.59
49,-22.568511962890625,5.59
50,-22.568511962890625,5.59
51,-22.568511962890625,5.59
52,-22.568511962890625,5.59
53,-22.568511962890625,5.59
54,-22.568511962890625,5.59
55,-22.568511962890625,5.59
56,-22.568511962890625,5.59
57,-22.568511962890625,5.59
58,-22.568511962890625,5.59
59,-22.568511962890625,5.59
60,-22.568511962890625,5.59
61,-22.568511962890625,5.59
62,-22.568511962890625,5.59
63,-14.90667724609375,5.59
64,-14.90667724609375,5.59
65,-14.90667724609375,5.59
66,-14.90667724609375,5.59
67,-14.90667724609375,5.59
68,-14.90667724609375,5.59
69,-14.90667724609375,5.59
70,-14.90667724609375,5.59
71,-14.90667724609375,5.59
72,-14.90667724609375,5.59
73,-14.90667724609375,5.59
74,-14.90667724609375,5.59
75,-14.90667724609375,5.59
76,-14.90667724609375,5.59
77,-14.90667724609375,5.59
78,-14.90667724609375,5.59
79,-14.90667724609375,5.59
80,-14.90667724609375,5.59
81,-14.90667724609375,5.59
82,-14.90667724609375,5.59
83,-14.90667724609375,5.59
84,-14.90667724609375,5.59
85,-14.90667724609375,5.59
86,-14.90667724609375,5.59
87,-14.90667724609375,5.59
88,-14.90667724609375,5.59
89,-14.90667724609375,5.59
90,-14.90667724609375,5.59
91,-14.90667724609375,5.59
92,-14.90667724609375,5.59
93,-14.90667724609375,5.59
94,-14.90667724609375,5.59
95,-14.90667724609375,5.59
96,-14.90667724609375,5.59
97,-14.90667724609375,5.59
98,-14.90667724609375,5.59
99,-14.90667724609375,5.59
100,-14.90667724609375,5.59
101,-14.90667724609375,5.59
102,-14.90667724609375,5.59
103,-14.90667724609375,5.59
104,-14.90667724609375,5.59
105,-14.90667724609375,5.59
106,-14.90667724609375,5.59
107,-14.90667724609375,5.59
108,-14.90667724609375,5.59
109,-14.90667724609375,5.59
110,-14.90667724609375,5.59
111,-14.90667724609375,5.59
112,-14.90667724609375,5.59
113,-14.90667724609375,5.59
114,-14.90667724609375,5.59
115,-14.90667724609375,5.59
116,-14.90667724609375,5.59
117,-14.90667724609375,5.59
118,-14.90667724609375,5.59
119,-14.90667724609375,5.59
120,-14.90667724609375,5.59
121,-14.90667724609375,5.59
122,-14.90667724609375,5.59
123,-14.90667724609375,5.59
124,-14.90667724609375,5.59
125,-14.90667724609375,5.59
126,-14.90667724609375,5.59
127,-14.90667724609375,5.59
128,-14.90667724609375,5.59
129,-14.90667724609375,5.59
130,-14.90667724609375,5.59
131,-14.90667724609375,5.59
132,-14.90667724609375,5.59
133,-14.90667724609375,5.59
134,-14.90667724609375,5.59
135,-14.90667724609375,5.59
136,-14.90667724609375,5.59
137,-14.90667724609375,5.59
138,-14.90667724609375,5.59
139,-14.90667724609375,5.59
140,-14.90667724609375,5.59
141,-14.90667724609375,5.59
142,-14.90667724609375,5.59
143,-14.90667724609375,5.59
144,-14.90667724609375,5.59
145,-14.90667724609375,5.59
146,-14.90667724609375,5.59
147,-14.90667724609375,5.59
148,-14.90667724609375,5.59
149,-14.90667724609375,5.59
150,-14.90667724609375,5.59
151,-14.90667724609375,5.59
152,-14.90667724609375,5.59
153,-14.90667724609375,5.59
154,-14.90667724609375,5.59
155,-14.90667724609375,5.59
156,-14.90667724609375,5.59
157,-14.90667724609375,5.59
158,-14.90667724609375,5.59
159,-14.90667724609375,5.59
160,-14.90667724609375,5.59
161,-14.90667724609375,5.59
162,-14.90667724609375,5.59
163,-14.90667724609375,5.59
164,-14.90667724609375,5.59
165,-14.90667724609375,5.59
166,-14.90667724609375,5.59
167,-14.90667724609375,5.59
168,-14.90667724609375,5.59
169,-14.90667724609375,5.59
170,-14.90667724609375,5.59
171,-14.90667724609375,5.59
172,-14.90667724609375,5.59
173,-14.90667724609375,5.59
174,-14.90667724609375,5.59
175,-14.90667724609375,5.59
176,-14.90667724609375,5.59
177,-14.90667724609375,5.59
178,-14.90667724609375,5.59
179,-14.90667724609375,5.59
180,-14.90667724609375,5.59
181,-14.90667724609375,5.59
182,-14.90667724609375,5.59
183,-14.90667724609375,5.59
184,-14.90667724609375,5.59
185,-14.90667724609375,5.59
186,-14.90667724609375,5.59
187,-14.90667724609375,5.59
188,-14.90667724609375,5.59
189,-14.90667724609375,5.59
190,-14.90667724609375,5.59
191,-9.700368881225586,5.59
192,-9.700368881225586,5.59
193,-9.700368881225586,5.59
194,-9.700368881225586,5.59
195,-9.700368881225586,5.59
196,-9.700368881225586,5.59
197,-9.700368881225586,5.59
198,-9.700368881225586,5.59
199,-9.700368881225586,5.59
200,-9.700368881225586,5.59
201,-9.700368881225586,5.59
202,-9.700368881225586,5.59
203,-9.700368881225586,5.59
204,-9.700368881225586,5.59
205,-9.700368881225586,5.59
206,-9.700368881225586,5.59
207,-9.700368881225586,5.59
208,-9.700368881225586,5.59
209,-9.700368881225586,5.59
210,-9.700368881225586,5.59
211,-9.700368881225586,5.59
212,-9.700368881225586,5.59
213,-9.700368881225586,5.59
214,-9.700368881225586,5.59
215,-9.700368881225586,5.59
216,-9.700368881225586,5.59
217,-9.700368881225586,5.59
