evaluation,fitness,uniqueness,time
0,67.75127410888672,1.0,149.02
1000,67.75127410888672,1.0,149.02
2000,67.75127410888672,1.0,149.02
3000,67.75127410888672,1.0,149.02
4000,67.75127410888672,1.0,149.02
5000,67.82746124267578,1.0,149.02
6000,76.1865463256836,1.0,149.02
7000,84.33796691894531,1.0,149.02
8000,84.33796691894531,1.0,149.02
9000,84.33796691894531,1.0,149.02
10000,84.33796691894531,1.0,149.02
11000,84.33796691894531,1.0,149.02
12000,212.7036895751953,1.0,149.02
13000,212.7036895751953,1.0,149.02
14000,222.87376403808594,1.0,149.02
15000,222.87376403808594,1.0,149.02
16000,222.87376403808594,1.0,149.02
17000,222.87376403808594,1.0,149.02
18000,222.87376403808594,1.0,149.02
19000,222.87376403808594,1.0,149.02
20000,222.87376403808594,1.0,149.02
21000,222.87376403808594,1.0,149.02
22000,222.87376403808594,1.0,149.02
23000,222.87376403808594,1.0,149.02
24000,222.87376403808594,1.0,149.02
25000,222.87376403808594,1.0,149.02
26000,222.87376403808594,1.0,149.02
27000,222.87376403808594,1.0,149.02
28000,229.88201904296875,1.0,149.02
29000,229.88201904296875,1.0,149.02
30000,229.88201904296875,1.0,149.02
31000,229.88201904296875,1.0,149.02
32000,229.88201904296875,1.0,149.02
33000,229.88201904296875,1.0,149.02
34000,229.88201904296875,1.0,149.02
35000,229.88201904296875,1.0,149.02
36000,229.88201904296875,1.0,149.02
37000,229.88201904296875,1.0,149.02
38000,229.88201904296875,1.0,149.02
39000,229.88201904296875,1.0,149.02
40000,229.88201904296875,1.0,149.02
41000,229.88201904296875,1.0,149.02
42000,229.88201904296875,1.0,149.02
43000,229.88201904296875,1.0,149.02
44000,229.88201904296875,1.0,149.02
45000,229.88201904296875,1.0,149.02
46000,229.88201904296875,1.0,149.02
47000,229.88201904296875,1.0,149.02
48000,229.88201904296875,1.0,149.02
49000,229.88201904296875,1.0,149.02
50000,229.88201904296875,1.0,149.02
51000,229.88201904296875,1.0,149.02
52000,229.88201904296875,1.0,149.02
53000,229.88201904296875,1.0,149.02
54000,229.88201904296875,1.0,149.02
55000,229.88201904296875,1.0,149.02
56000,229.88201904296875,1.0,149.02
57000,229.88201904296875,1.0,149.02
58000,229.88201904296875,1.0,149.02
59000,229.88201904296875,1.0,149.02
60000,229.88201904296875,1.0,149.02
61000,229.88201904296875,1.0,149.02
62000,229.88201904296875,1.0,149.02
63000,229.88201904296875,1.0,149.02
64000,229.88201904296875,1.0,149.02
65000,229.88201904296875,1.0,149.02
66000,229.88201904296875,1.0,149.02
67000,229.88201904296875,1.0,149.02
68000,229.88201904296875,1.0,149.02
69000,229.88201904296875,1.0,149.02
70000,229.88201904296875,1.0,149.02
71000,229.88201904296875,1.0,149.02
72000,229.88201904296875,1.0,149.02
73000,229.88201904296875,1.0,149.02
74000,229.88201904296875,1.0,149.02
75000,229.88201904296875,1.0,149.02
76000,229.88201904296875,1.0,149.02
77000,229.88201904296875,1.0,149.02
78000,229.88201904296875,1.0,149.02
79000,229.88201904296875,1.0,149.02
80000,229.88201904296875,1.0,149.02
81000,229.88201904296875,1.0,149.02
82000,229.88201904296875,1.0,149.02
83000,231.12307739257812,1.0,149.02
84000,231.12307739257812,1.0,149.02
85000,231.12307739257812,1.0,149.02
86000,231.12307739257812,1.0,149.02
87000,231.12307739257812,1.0,149.02
88000,231.12307739257812,1.0,149.02
89000,231.12307739257812,1.0,149.02
90000,231.12307739257812,1.0,149.02
91000,231.12307739257812,1.0,149.02
92000,231.12307739257812,1.0,149.02
93000,232.8316192626953,1.0,149.02
94000,232.8316192626953,1.0,149.02
95000,232.8316192626953,1.0,149.02
96000,232.8316192626953,1.0,149.02
97000,232.8316192626953,1.0,149.02
98000,232.8316192626953,1.0,149.02
99000,232.8316192626953,1.0,149.02
100000,232.8316192626953,1.0,149.02
101000,232.8316192626953,1.0,149.02
102000,232.8316192626953,1.0,149.02
103000,232.8316192626953,1.0,149.02
104000,237.51296997070312,1.0,149.02
105000,237.51296997070312,1.0,149.02
106000,237.51296997070312,1.0,149.02
107000,237.51296997070312,1.0,149.02
108000,237.51296997070312,1.0,149.02
109000,237.51296997070312,1.0,149.02
110000,237.51296997070312,1.0,149.02
111000,237.51296997070312,1.0,149.02
112000,237.51296997070312,1.0,149.02
113000,237.51296997070312,1.0,149.02
114000,237.51296997070312,1.0,149.02
115000,237.51296997070312,1.0,149.02
116000,237.51296997070312,1.0,149.02
117000,237.51296997070312,1.0,149.02
118000,237.51296997070312,1.0,149.02
119000,237.51296997070312,1.0,149.02
120000,237.51296997070312,1.0,149.02
121000,237.51296997070312,1.0,149.02
122000,237.51296997070312,1.0,149.02
123000,237.51296997070312,1.0,149.02
124000,237.51296997070312,1.0,149.02
125000,237.51296997070312,1.0,149.02
126000,237.51296997070312,1.0,149.02
127000,237.51296997070312,1.0,149.02
128000,237.51296997070312,1.0,149.02
129000,237.51296997070312,1.0,149.02
130000,237.51296997070312,1.0,149.02
131000,237.51296997070312,1.0,149.02
132000,237.51296997070312,1.0,149.02
133000,237.51296997070312,1.0,149.02
134000,237.51296997070312,1.0,149.02
135000,248.7851104736328,1.0,149.02
136000,248.7851104736328,1.0,149.02
137000,248.7851104736328,1.0,149.02
138000,248.7851104736328,1.0,149.02
139000,248.7851104736328,1.0,149.02
140000,248.7851104736328,1.0,149.02
141000,248.7851104736328,1.0,149.02
142000,248.92041015625,1.0,149.02
143000,248.92041015625,1.0,149.02
144000,248.92041015625,1.0,149.02
