iteration,fitness,test_accuracy,time
0,0.8119508028030396,1.54
0,0.8119508028030396,0.49122804403305054,0.79
1,0.8119508028030396,0.49122804403305054,0.79
2,0.8119508028030396,0.49122804403305054,0.79
3,0.8119508028030396,0.49122804403305054,0.79
4,0.8119508028030396,0.49122804403305054,0.79
5,0.8119508028030396,0.49122804403305054,0.79
6,0.8119508028030396,0.49122804403305054,0.79
7,0.8119508028030396,0.49122804403305054,0.79
8,0.8119508028030396,0.49122804403305054,0.79
9,0.8119508028030396,0.49122804403305054,0.79
10,0.8119508028030396,0.49122804403305054,0.79
11,0.8119508028030396,0.49122804403305054,0.79
12,0.8119508028030396,0.49122804403305054,0.79
13,0.8119508028030396,0.49122804403305054,0.79
14,0.8119508028030396,0.49122804403305054,0.79
15,0.8717047572135925,0.6052631139755249,0.79
16,0.8717047572135925,0.6052631139755249,0.79
17,0.8717047572135925,0.6052631139755249,0.79
18,0.8717047572135925,0.6052631139755249,0.79
19,0.8717047572135925,0.6052631139755249,0.79
20,0.8717047572135925,0.6052631139755249,0.79
21,0.8717047572135925,0.6052631139755249,0.79
22,0.8717047572135925,0.6052631139755249,0.79
23,0.8717047572135925,0.6052631139755249,0.79
24,0.8717047572135925,0.6052631139755249,0.79
25,0.8717047572135925,0.6052631139755249,0.79
26,0.8717047572135925,0.6052631139755249,0.79
27,0.8717047572135925,0.6052631139755249,0.79
28,0.8717047572135925,0.6052631139755249,0.79
29,0.8717047572135925,0.6052631139755249,0.79
30,0.880492091178894,0.780701756477356,0.79
31,0.880492091178894,0.780701756477356,0.79
32,0.880492091178894,0.780701756477356,0.79
33,0.880492091178894,0.780701756477356,0.79
34,0.880492091178894,0.780701756477356,0.79
35,0.880492091178894,0.780701756477356,0.79
36,0.880492091178894,0.780701756477356,0.79
37,0.880492091178894,0.780701756477356,0.79
38,0.880492091178894,0.780701756477356,0.79
39,0.880492091178894,0.780701756477356,0.79
40,0.880492091178894,0.780701756477356,0.79
41,0.880492091178894,0.780701756477356,0.79
42,0.880492091178894,0.780701756477356,0.79
43,0.880492091178894,0.780701756477356,0.79
44,0.880492091178894,0.780701756477356,0.79
45,0.880492091178894,0.780701756477356,0.79
46,0.9086115956306458,0.5789473652839661,0.79
47,0.9086115956306458,0.5789473652839661,0.79
48,0.9086115956306458,0.5789473652839661,0.79
49,0.9086115956306458,0.5789473652839661,0.79
50,0.9086115956306458,0.5789473652839661,0.79
51,0.9086115956306458,0.5789473652839661,0.79
52,0.9086115956306458,0.5789473652839661,0.79
53,0.9086115956306458,0.5789473652839661,0.79
54,0.9086115956306458,0.5789473652839661,0.79
55,0.9086115956306458,0.5789473652839661,0.79
56,0.9086115956306458,0.5789473652839661,0.79
57,0.9086115956306458,0.5789473652839661,0.79
58,0.9086115956306458,0.5789473652839661,0.79
59,0.9086115956306458,0.5789473652839661,0.79
60,0.9086115956306458,0.5789473652839661,0.79
61,0.9086115956306458,0.5789473652839661,0.79
62,0.9086115956306458,0.5789473652839661,0.79
63,0.9086115956306458,0.5789473652839661,0.79
64,0.9086115956306458,0.5789473652839661,0.79
65,0.9086115956306458,0.5789473652839661,0.79
66,0.9086115956306458,0.5789473652839661,0.79
67,0.9086115956306458,0.5789473652839661,0.79
68,0.9086115956306458,0.5789473652839661,0.79
69,0.9086115956306458,0.5789473652839661,0.79
70,0.9086115956306458,0.5789473652839661,0.79
71,0.9086115956306458,0.5789473652839661,0.79
72,0.9086115956306458,0.5789473652839661,0.79
73,0.9086115956306458,0.5789473652839661,0.79
74,0.9086115956306458,0.5789473652839661,0.79
75,0.9086115956306458,0.5789473652839661,0.79
76,0.9086115956306458,0.5789473652839661,0.79
77,0.9086115956306458,0.5789473652839661,0.79
78,0.9086115956306458,0.5789473652839661,0.79
79,0.9086115956306458,0.5789473652839661,0.79
80,0.9086115956306458,0.5789473652839661,0.79
81,0.9086115956306458,0.5789473652839661,0.79
82,0.9086115956306458,0.5789473652839661,0.79
83,0.9086115956306458,0.5789473652839661,0.79
84,0.9086115956306458,0.5789473652839661,0.79
85,0.9086115956306458,0.5789473652839661,0.79
86,0.9086115956306458,0.5789473652839661,0.79
87,0.9086115956306458,0.5789473652839661,0.79
88,0.9086115956306458,0.5789473652839661,0.79
89,0.9086115956306458,0.5789473652839661,0.79
90,0.9086115956306458,0.5789473652839661,0.79
91,0.9086115956306458,0.5789473652839661,0.79
92,0.9086115956306458,0.5789473652839661,0.79
93,0.9086115956306458,0.5789473652839661,0.79
94,0.9086115956306458,0.5789473652839661,0.79
95,0.9086115956306458,0.5789473652839661,0.79
96,0.9086115956306458,0.5789473652839661,0.79
97,0.9086115956306458,0.5789473652839661,0.79
98,0.9086115956306458,0.5789473652839661,0.79
99,0.9086115956306458,0.5789473652839661,0.79
100,0.9086115956306458,0.5789473652839661,0.79
101,0.9086115956306458,0.5789473652839661,0.79
102,0.9086115956306458,0.5789473652839661,0.79
103,0.9086115956306458,0.5789473652839661,0.79
104,0.9086115956306458,0.5789473652839661,0.79
105,0.9086115956306458,0.5789473652839661,0.79
106,0.9086115956306458,0.5789473652839661,0.79
107,0.9086115956306458,0.5789473652839661,0.79
108,0.9086115956306458,0.5789473652839661,0.79
109,0.9086115956306458,0.5789473652839661,0.79
110,0.9086115956306458,0.5789473652839661,0.79
111,0.9086115956306458,0.5789473652839661,0.79
