evaluation,fitness,test_accuracy,time
0,0.41521745920181274,0.6901257038116455,0.31
100,0.41521745920181274,0.6901257038116455,0.30
200,0.5143924951553345,0.7396095991134644,0.35
300,0.5143924951553345,0.7396095991134644,0.33
400,0.5143924951553345,0.7396095991134644,0.40
500,0.5143924951553345,0.7396095991134644,0.39
600,0.5143924951553345,0.7396095991134644,0.35
700,0.5143924951553345,0.7396095991134644,0.37
800,0.6007668375968933,-0.3190101385116577,0.42
900,0.6007668375968933,-0.3190101385116577,0.42
1000,0.6007668375968933,-0.3190101385116577,0.36
1100,0.6007668375968933,-0.3190101385116577,0.31
1200,0.6007668375968933,-0.3190101385116577,0.41
1300,0.6007668375968933,-0.3190101385116577,0.40
1400,0.6087572574615479,0.8037022352218628,0.39
1500,0.6087572574615479,0.8037022352218628,0.40
1600,0.6087572574615479,0.8037022352218628,0.30
1700,0.6087572574615479,0.8037022352218628,0.35
1800,0.6087572574615479,0.8037022352218628,0.41
1900,0.6087572574615479,0.8037022352218628,0.36
2000,0.6087572574615479,0.8037022352218628,0.36
2100,0.6087572574615479,0.8037022352218628,0.37
2200,0.7787449359893799,-0.232926607131958,0.36
2300,0.7787449359893799,-0.232926607131958,0.58
2400,0.7787449359893799,-0.232926607131958,0.36
2500,0.7787449359893799,-0.232926607131958,0.39
2600,0.7787449359893799,-0.232926607131958,0.29
2700,0.7787449359893799,-0.232926607131958,0.40
2800,0.7787449359893799,-0.232926607131958,0.40
2900,0.7787449359893799,-0.232926607131958,0.29
3000,0.7787449359893799,-0.232926607131958,0.41
3100,0.7787449359893799,-0.232926607131958,0.41
3200,0.7787449359893799,-0.232926607131958,0.40
3300,0.7787449359893799,-0.232926607131958,0.37
3400,0.7787449359893799,-0.232926607131958,0.42
3500,0.7787449359893799,-0.232926607131958,0.42
3600,0.7787449359893799,-0.232926607131958,0.40
3700,0.7787449359893799,-0.232926607131958,0.41
3800,0.7787449359893799,-0.232926607131958,0.38
3900,0.7787449359893799,-0.232926607131958,0.36
4000,0.7787449359893799,-0.232926607131958,0.39
4100,0.7787449359893799,-0.232926607131958,0.40
4200,0.7787449359893799,-0.232926607131958,0.28
4300,0.7787449359893799,-0.232926607131958,0.37
4400,0.7787449359893799,-0.232926607131958,0.41
4500,0.7787449359893799,-0.232926607131958,0.36
4600,0.7787449359893799,-0.232926607131958,0.28
4700,0.7787449359893799,-0.232926607131958,0.57
4800,0.7787449359893799,-0.232926607131958,0.32
4900,0.7787449359893799,-0.232926607131958,0.27
5000,0.7787449359893799,-0.232926607131958,0.41
5100,0.7787449359893799,-0.232926607131958,0.42
5200,0.7787449359893799,-0.232926607131958,0.39
5300,0.7787449359893799,-0.232926607131958,0.41
5400,0.7787449359893799,-0.232926607131958,0.41
5500,0.7787449359893799,-0.232926607131958,0.39
5600,0.7787449359893799,-0.232926607131958,0.41
5700,0.7787449359893799,-0.232926607131958,0.37
5800,0.7787449359893799,-0.232926607131958,0.39
5900,0.7787449359893799,-0.232926607131958,0.37
6000,0.7787449359893799,-0.232926607131958,0.42
6100,0.7787449359893799,-0.232926607131958,0.35
6200,0.7787449359893799,-0.232926607131958,0.34
6300,0.7787449359893799,-0.232926607131958,0.36
6400,0.7787449359893799,-0.232926607131958,0.39
6500,0.7787449359893799,-0.232926607131958,0.43
6600,0.7787449359893799,-0.232926607131958,0.35
6700,0.7787449359893799,-0.232926607131958,0.36
6800,0.7787449359893799,-0.232926607131958,0.41
6900,0.7787449359893799,-0.232926607131958,0.26
7000,0.7787449359893799,-0.232926607131958,0.43
7100,0.7787449359893799,-0.232926607131958,0.42
7200,0.7787449359893799,-0.232926607131958,0.52
7300,0.7787449359893799,-0.232926607131958,0.30
7400,0.7787449359893799,-0.232926607131958,0.36
7500,0.7787449359893799,-0.232926607131958,0.34
