evaluation,fitness,uniqueness,time
0,-106.63712310791016,1.0,5.39
100,-106.63712310791016,1.0,5.39
200,-106.00302124023438,1.0,5.39
300,-106.00302124023438,1.0,5.39
400,-106.00302124023438,1.0,5.39
500,-106.00302124023438,1.0,5.39
600,-106.00302124023438,1.0,5.39
700,-106.00302124023438,1.0,5.39
800,-106.00302124023438,1.0,5.39
900,-106.00302124023438,1.0,5.39
1000,-106.00302124023438,1.0,5.39
1100,-106.00302124023438,1.0,5.39
1200,-106.00302124023438,1.0,5.39
1300,-106.00302124023438,1.0,5.39
1400,-106.00302124023438,1.0,5.39
1500,-106.00302124023438,1.0,5.39
1600,-106.00302124023438,1.0,5.39
1700,-106.00302124023438,1.0,5.39
1800,-106.00302124023438,1.0,5.39
1900,-100.5238265991211,1.0,5.39
2000,-100.5238265991211,1.0,5.39
2100,-100.5238265991211,1.0,5.39
2200,-100.5238265991211,1.0,5.39
2300,-100.5238265991211,1.0,5.39
2400,-100.5238265991211,1.0,5.39
2500,-100.5238265991211,1.0,5.39
2600,-100.5238265991211,1.0,5.39
2700,-100.5238265991211,1.0,5.39
2800,-100.5238265991211,1.0,5.39
2900,-100.5238265991211,1.0,5.39
3000,-100.5238265991211,1.0,5.39
3100,-87.04768371582031,1.0,5.39
3200,-81.80107116699219,1.0,5.39
3300,-81.80107116699219,1.0,5.39
3400,-69.23405456542969,1.0,5.39
3500,-69.23405456542969,1.0,5.39
3600,-69.23405456542969,1.0,5.39
3700,-69.23405456542969,1.0,5.39
3800,-69.23405456542969,1.0,5.39
3900,-69.23405456542969,1.0,5.39
4000,-69.23405456542969,1.0,5.39
4100,-69.23405456542969,1.0,5.39
4200,-69.23405456542969,1.0,5.39
4300,-69.23405456542969,1.0,5.39
4400,-69.23405456542969,1.0,5.39
4500,-69.23405456542969,1.0,5.39
4600,-69.23405456542969,1.0,5.39
4700,-64.65312957763672,1.0,5.39
4800,-64.65312957763672,1.0,5.39
4900,-64.65312957763672,1.0,5.39
5000,-64.65312957763672,1.0,5.39
5100,-64.65312957763672,1.0,5.39
5200,-64.65312957763672,1.0,5.39
5300,-64.65312957763672,1.0,5.39
5400,-64.65312957763672,1.0,5.39
