evaluation,fitness,time
0,0.7028946876525879,0.28
0,0.7028946876525879,0.703595757484436,0.45
100,0.7412537336349487,0.7826626300811768,0.45
200,0.7412537336349487,0.7826626300811768,0.45
300,0.7412537336349487,0.7826626300811768,0.45
400,0.7412537336349487,0.7826626300811768,0.45
500,0.7426912784576416,0.6259691715240479,0.45
600,0.7426912784576416,0.6259691715240479,0.45
700,0.7426912784576416,0.6259691715240479,0.45
800,0.7426912784576416,0.6259691715240479,0.45
900,0.7530496120452881,0.8272753357887268,0.45
1000,0.7530496120452881,0.8272753357887268,0.45
1100,0.7530496120452881,0.8272753357887268,0.45
1200,0.7530496120452881,0.8272753357887268,0.45
1300,0.7530496120452881,0.8272753357887268,0.45
1400,0.7530496120452881,0.8272753357887268,0.45
1500,0.7530496120452881,0.8272753357887268,0.45
1600,0.7530496120452881,0.8272753357887268,0.45
1700,0.7530496120452881,0.8272753357887268,0.45
1800,0.7530496120452881,0.8272753357887268,0.45
1900,0.7530496120452881,0.8272753357887268,0.45
2000,0.7530496120452881,0.8272753357887268,0.45
2100,0.7530496120452881,0.8272753357887268,0.45
2200,0.7941888570785522,0.8151067495346069,0.45
2300,0.7941888570785522,0.8151067495346069,0.45
2400,0.7941888570785522,0.8151067495346069,0.45
2500,0.7941888570785522,0.8151067495346069,0.45
2600,0.7941888570785522,0.8151067495346069,0.45
2700,0.7941888570785522,0.8151067495346069,0.45
2800,0.7941888570785522,0.8151067495346069,0.45
2900,0.7941888570785522,0.8151067495346069,0.45
3000,0.7941888570785522,0.8151067495346069,0.45
3100,0.7941888570785522,0.8151067495346069,0.45
3200,0.7941888570785522,0.8151067495346069,0.45
3300,0.7941888570785522,0.8151067495346069,0.45
3400,0.7941888570785522,0.8151067495346069,0.45
3500,0.7941888570785522,0.8151067495346069,0.45
3600,0.7941888570785522,0.8151067495346069,0.45
3700,0.7941888570785522,0.8151067495346069,0.45
3800,0.7941888570785522,0.8151067495346069,0.45
3900,0.7941888570785522,0.8151067495346069,0.45
4000,0.7941888570785522,0.8151067495346069,0.45
4100,0.7941888570785522,0.8151067495346069,0.45
4200,0.7941888570785522,0.8151067495346069,0.45
4300,0.7941888570785522,0.8151067495346069,0.45
4400,0.7941888570785522,0.8151067495346069,0.45
4500,0.7941888570785522,0.8151067495346069,0.45
4600,0.7941888570785522,0.8151067495346069,0.45
4700,0.7941888570785522,0.8151067495346069,0.45
4800,0.7941888570785522,0.8151067495346069,0.45
4900,0.819649875164032,0.8352885246276855,0.45
5000,0.819649875164032,0.8352885246276855,0.45
5100,0.819649875164032,0.8352885246276855,0.45
5200,0.819649875164032,0.6330909729003906,0.45
5300,0.819649875164032,0.6330909729003906,0.45
5400,0.819649875164032,0.6330909729003906,0.45
5500,0.819649875164032,0.6330909729003906,0.45
5600,0.819649875164032,0.6330909729003906,0.45
5700,0.819649875164032,0.6330909729003906,0.45
5800,0.819649875164032,0.6330909729003906,0.45
5900,0.819649875164032,0.6330909729003906,0.45
6000,0.819649875164032,0.6330909729003906,0.45
6100,0.819649875164032,0.6330909729003906,0.45
6200,0.819649875164032,0.6330909729003906,0.45
6300,0.819649875164032,0.6330909729003906,0.45
6400,0.819649875164032,0.6330909729003906,0.45
6500,0.819649875164032,0.6330909729003906,0.45
6600,0.819649875164032,0.6330909729003906,0.45
6700,0.819649875164032,0.6330909729003906,0.45
6800,0.819649875164032,0.6330909729003906,0.45
6900,0.819649875164032,0.6330909729003906,0.45
7000,0.819649875164032,0.6330909729003906,0.45
7100,0.819649875164032,0.6330909729003906,0.45
7200,0.819649875164032,0.6330909729003906,0.45
7300,0.819649875164032,0.6330909729003906,0.45
7400,0.819649875164032,0.6330909729003906,0.45
7500,0.819649875164032,0.6330909729003906,0.45
7600,0.819649875164032,0.6330909729003906,0.45
7700,0.819649875164032,0.6330909729003906,0.45
7800,0.819649875164032,0.6330909729003906,0.45
7900,0.819649875164032,0.6330909729003906,0.45
8000,0.819649875164032,0.6330909729003906,0.45
8100,0.819649875164032,0.6330909729003906,0.45
8200,0.819649875164032,0.6330909729003906,0.45
8300,0.819649875164032,0.6330909729003906,0.45
8400,0.819649875164032,0.6330909729003906,0.45
8500,0.819649875164032,0.6330909729003906,0.45
8600,0.819649875164032,0.6330909729003906,0.45
8700,0.819649875164032,0.6330909729003906,0.45
8800,0.819649875164032,0.6330909729003906,0.45
8900,0.819649875164032,0.6330909729003906,0.45
9000,0.819649875164032,0.6330909729003906,0.45
9100,0.819649875164032,0.6330909729003906,0.45
9200,0.819649875164032,0.6330909729003906,0.45
9300,0.819649875164032,0.6330909729003906,0.45
9400,0.819649875164032,0.6330909729003906,0.45
9500,0.819649875164032,0.6330909729003906,0.45
9600,0.819649875164032,0.6330909729003906,0.45
9700,0.819649875164032,0.6330909729003906,0.45
9800,0.819649875164032,0.6330909729003906,0.45
9900,0.819649875164032,0.6330909729003906,0.45
10000,0.819649875164032,0.6330909729003906,0.45
10100,0.819649875164032,0.6330909729003906,0.45
10200,0.819649875164032,0.6330909729003906,0.45
10300,0.819649875164032,0.6330909729003906,0.45
10400,0.819649875164032,0.6330909729003906,0.46
10500,0.819649875164032,0.6330909729003906,0.46
10600,0.819649875164032,0.6330909729003906,0.46
10700,0.819649875164032,0.6330909729003906,0.46
10800,0.819649875164032,0.6330909729003906,0.46
10900,0.819649875164032,0.6330909729003906,0.46
11000,0.819649875164032,0.6330909729003906,0.46
11100,0.819649875164032,0.6330909729003906,0.46
11200,0.819649875164032,0.6330909729003906,0.46
11300,0.819649875164032,0.6330909729003906,0.46
11400,0.819649875164032,0.6330909729003906,0.46
11500,0.819649875164032,0.6330909729003906,0.46
11600,0.819649875164032,0.6330909729003906,0.46
11700,0.819649875164032,0.6330909729003906,0.46
11800,0.819649875164032,0.6330909729003906,0.46
11900,0.819649875164032,0.6330909729003906,0.46
12000,0.819649875164032,0.6330909729003906,0.46
12100,0.819649875164032,0.6330909729003906,0.46
12200,0.819649875164032,0.6330909729003906,0.46
12300,0.819649875164032,0.6330909729003906,0.46
12400,0.819649875164032,0.6330909729003906,0.46
12500,0.819649875164032,0.6330909729003906,0.46
12600,0.819649875164032,0.6330909729003906,0.46
12700,0.819649875164032,0.6330909729003906,0.46
12800,0.819649875164032,0.6330909729003906,0.46
12900,0.819649875164032,0.6330909729003906,0.46
13000,0.819649875164032,0.6330909729003906,0.46
13100,0.819649875164032,0.6330909729003906,0.46
13200,0.819649875164032,0.6330909729003906,0.46
13300,0.819649875164032,0.6330909729003906,0.46
13400,0.819649875164032,0.6330909729003906,0.46
13500,0.819649875164032,0.6330909729003906,0.46
13600,0.819649875164032,0.6330909729003906,0.46
13700,0.819649875164032,0.6330909729003906,0.46
13800,0.819649875164032,0.6330909729003906,0.46
13900,0.819649875164032,0.6330909729003906,0.46
14000,0.819649875164032,0.6330909729003906,0.46
14100,0.819649875164032,0.6330909729003906,0.46
14200,0.819649875164032,0.6330909729003906,0.46
14300,0.819649875164032,0.6330909729003906,0.46
14400,0.819649875164032,0.6330909729003906,0.46
14500,0.819649875164032,0.6330909729003906,0.46
14600,0.819649875164032,0.6330909729003906,0.46
14700,0.819649875164032,0.6330909729003906,0.46
14800,0.819649875164032,0.6330909729003906,0.46
14900,0.819649875164032,0.6330909729003906,0.46
15000,0.819649875164032,0.6330909729003906,0.46
15100,0.819649875164032,0.6330909729003906,0.46
15200,0.819649875164032,0.6330909729003906,0.46
15300,0.819649875164032,0.6330909729003906,0.46
15400,0.819649875164032,0.6330909729003906,0.46
15500,0.819649875164032,0.6330909729003906,0.46
15600,0.819649875164032,0.6330909729003906,0.45
15700,0.819649875164032,0.6330909729003906,0.45
15800,0.819649875164032,0.6330909729003906,0.45
15900,0.819649875164032,0.6330909729003906,0.45
16000,0.819649875164032,0.6330909729003906,0.45
16100,0.819649875164032,0.6330909729003906,0.45
16200,0.819649875164032,0.6330909729003906,0.45
16300,0.819649875164032,0.6330909729003906,0.45
16400,0.819649875164032,0.6330909729003906,0.45
16500,0.819649875164032,0.6330909729003906,0.45
16600,0.819649875164032,0.6330909729003906,0.45
16700,0.819649875164032,0.6330909729003906,0.45
16800,0.819649875164032,0.6330909729003906,0.45
16900,0.819649875164032,0.6330909729003906,0.45
17000,0.819649875164032,0.6330909729003906,0.45
17100,0.819649875164032,0.6330909729003906,0.45
17200,0.819649875164032,0.6330909729003906,0.45
17300,0.819649875164032,0.6330909729003906,0.45
17400,0.819649875164032,0.6330909729003906,0.45
17500,0.819649875164032,0.6330909729003906,0.45
17600,0.819649875164032,0.6330909729003906,0.45
17700,0.819649875164032,0.6330909729003906,0.45
17800,0.819649875164032,0.6330909729003906,0.45
17900,0.819649875164032,0.6330909729003906,0.45
18000,0.819649875164032,0.6330909729003906,0.45
18100,0.819649875164032,0.6330909729003906,0.45
18200,0.819649875164032,0.6330909729003906,0.45
18300,0.819649875164032,0.6330909729003906,0.45
18400,0.819649875164032,0.6330909729003906,0.45
18500,0.819649875164032,0.6330909729003906,0.45
18600,0.819649875164032,0.6330909729003906,0.45
18700,0.819649875164032,0.6330909729003906,0.45
18800,0.819649875164032,0.6330909729003906,0.45
18900,0.819649875164032,0.6330909729003906,0.45
19000,0.819649875164032,0.6330909729003906,0.45
19100,0.819649875164032,0.6330909729003906,0.45
19200,0.819649875164032,0.6330909729003906,0.45
19300,0.819649875164032,0.6330909729003906,0.45
19400,0.819649875164032,0.6330909729003906,0.45
19500,0.819649875164032,0.6330909729003906,0.45
19600,0.819649875164032,0.6330909729003906,0.45
19700,0.819649875164032,0.6330909729003906,0.45
19800,0.819649875164032,0.6330909729003906,0.45
19900,0.819649875164032,0.6330909729003906,0.45
20000,0.819649875164032,0.6330909729003906,0.45
20100,0.819649875164032,0.6330909729003906,0.45
20200,0.819649875164032,0.6330909729003906,0.45
20300,0.819649875164032,0.6330909729003906,0.45
20400,0.819649875164032,0.6330909729003906,0.45
20500,0.819649875164032,0.6330909729003906,0.45
20600,0.819649875164032,0.6330909729003906,0.45
20700,0.819649875164032,0.6330909729003906,0.45
20800,0.819649875164032,0.6330909729003906,0.45
20900,0.819649875164032,0.6330909729003906,0.45
21000,0.819649875164032,0.6330909729003906,0.45
21100,0.819649875164032,0.6330909729003906,0.45
21200,0.819649875164032,0.6330909729003906,0.45
21300,0.819649875164032,0.6330909729003906,0.45
21400,0.819649875164032,0.6330909729003906,0.45
21500,0.819649875164032,0.6330909729003906,0.45
21600,0.819649875164032,0.6330909729003906,0.45
21700,0.819649875164032,0.6330909729003906,0.45
21800,0.819649875164032,0.6330909729003906,0.45
21900,0.819649875164032,0.6330909729003906,0.45
22000,0.819649875164032,0.6330909729003906,0.45
22100,0.819649875164032,0.6330909729003906,0.45
22200,0.819649875164032,0.6330909729003906,0.45
22300,0.819649875164032,0.6330909729003906,0.45
22400,0.819649875164032,0.6330909729003906,0.45
22500,0.819649875164032,0.6330909729003906,0.45
22600,0.819649875164032,0.6330909729003906,0.45
22700,0.819649875164032,0.6330909729003906,0.45
22800,0.819649875164032,0.6330909729003906,0.45
22900,0.819649875164032,0.6330909729003906,0.45
23000,0.819649875164032,0.6330909729003906,0.45
23100,0.819649875164032,0.6330909729003906,0.45
23200,0.819649875164032,0.6330909729003906,0.45
23300,0.819649875164032,0.6330909729003906,0.45
23400,0.819649875164032,0.6330909729003906,0.45
23500,0.819649875164032,0.6330909729003906,0.45
