evaluation,fitness,time
0,1472.6673583984375,193.16
0,1472.6673583984375,104.32
100,1472.6673583984375,104.32
200,1499.08203125,104.32
300,1499.08203125,104.32
400,3264.4892578125,104.32
500,3264.4892578125,104.32
600,3264.4892578125,104.32
700,3264.4892578125,104.32
800,3264.4892578125,104.32
900,3669.8388671875,104.32
1000,3669.8388671875,104.32
1100,3669.8388671875,104.32
1200,3669.8388671875,104.32
1300,3676.8095703125,104.32
1400,3676.8095703125,104.32
1500,3676.8095703125,104.32
1600,3676.8095703125,104.32
1700,3676.8095703125,104.32
1800,3698.484130859375,104.32
1900,3698.484130859375,104.32
2000,3698.484130859375,104.32
2100,3698.484130859375,104.32
2200,3698.484130859375,104.32
2300,3698.484130859375,104.32
2400,3698.484130859375,104.32
2500,3812.648681640625,104.32
2600,3812.648681640625,104.32
2700,3901.524169921875,104.32
2800,3901.524169921875,104.32
2900,3906.49951171875,104.32
3000,3906.49951171875,104.32
3100,3906.49951171875,104.32
3200,3906.49951171875,104.32
3300,4090.763916015625,104.32
3400,4090.763916015625,104.32
3500,4090.763916015625,104.32
3600,4333.99658203125,104.32
3700,4333.99658203125,104.32
3800,4333.99658203125,104.32
3900,4808.79296875,104.32
4000,4808.79296875,104.32
4100,4808.79296875,104.32
4200,5471.3193359375,104.32
4300,6083.3251953125,104.32
4400,6083.3251953125,104.32
4500,6083.3251953125,104.32
4600,6083.3251953125,104.32
4700,6083.3251953125,104.32
4800,6083.3251953125,104.32
4900,6083.3251953125,104.32
5000,6083.3251953125,104.32
5100,6083.3251953125,104.32
5200,6083.3251953125,104.32
5300,6083.3251953125,104.32
5400,6083.3251953125,104.32
5500,6083.3251953125,104.32
5600,6083.3251953125,104.32
5700,6083.3251953125,104.32
5800,6083.3251953125,104.32
5900,6101.53173828125,104.32
6000,6101.53173828125,104.32
6100,6101.53173828125,104.32
6200,6101.53173828125,104.32
6300,6101.53173828125,104.32
6400,6101.53173828125,104.32
6500,6113.7158203125,104.32
6600,6113.7158203125,104.32
6700,6113.7158203125,104.32
6800,6113.7158203125,104.32
6900,6113.7158203125,104.32
7000,6113.7158203125,104.32
7100,6113.7158203125,104.32
7200,6113.7158203125,104.32
7300,6113.7158203125,104.32
7400,6113.7158203125,104.32
7500,6113.7158203125,104.32
7600,6113.7158203125,104.32
7700,6113.7158203125,104.32
7800,6113.7158203125,104.32
7900,6113.7158203125,104.32
8000,6113.7158203125,104.32
8100,6113.7158203125,104.32
8200,6113.7158203125,104.32
8300,6113.7158203125,104.32
8400,6113.7158203125,104.32
8500,6113.7158203125,104.32
8600,6113.7158203125,104.32
8700,6113.7158203125,104.32
8800,6113.7158203125,104.32
8900,6113.7158203125,104.32
9000,6113.7158203125,104.32
9100,6113.7158203125,104.32
9200,6113.7158203125,104.32
9300,6113.7158203125,104.32
9400,6113.7158203125,104.32
9500,6113.7158203125,104.32
9600,6113.7158203125,104.32
9700,6113.7158203125,104.32
9800,6113.7158203125,104.32
9900,6113.7158203125,104.32
10000,6113.7158203125,104.32
10100,6113.7158203125,104.32
10200,6353.6552734375,104.32
10300,6353.6552734375,104.32
10400,6580.5673828125,104.32
10500,6580.5673828125,104.32
10600,6580.5673828125,104.32
10700,6580.5673828125,104.32
10800,6580.5673828125,104.32
10900,6580.5673828125,104.32
11000,6580.5673828125,104.32
11100,6580.5673828125,104.32
11200,6580.5673828125,104.32
11300,6580.5673828125,104.32
11400,6580.5673828125,104.32
11500,6580.5673828125,104.32
11600,6580.5673828125,104.32
11700,6580.5673828125,104.32
