evaluation,fitness,test_accuracy,uniqueness,time
1000,0.731765866279602,0.5497956275939941,1.0,1.28
1990,0.731765866279602,0.5497956275939941,1.0,1.24
2980,0.731765866279602,0.5497956275939941,1.0,1.17
3970,0.731765866279602,0.5497956275939941,1.0,1.23
4960,0.731765866279602,0.5497956275939941,1.0,1.16
5950,0.731765866279602,0.5497956275939941,1.0,1.27
6940,0.731765866279602,0.5497956275939941,1.0,1.17
7930,0.731765866279602,0.5497956275939941,1.0,1.33
8920,0.731765866279602,0.5497956275939941,1.0,1.34
9910,0.731765866279602,0.5497956275939941,1.0,1.15
10900,0.731765866279602,0.5497956275939941,1.0,1.05
11890,0.731765866279602,0.5497956275939941,1.0,1.19
12880,0.731765866279602,0.5497956275939941,1.0,0.99
13870,0.731765866279602,0.5497956275939941,1.0,1.47
14860,0.731765866279602,0.5497956275939941,1.0,1.07
15850,0.731765866279602,0.5497956275939941,1.0,1.16
16840,0.731765866279602,0.5497956275939941,1.0,1.31
17830,0.8685129880905151,0.7852020859718323,1.0,1.43
18820,0.8685129880905151,0.7852020859718323,1.0,1.20
19810,0.8685129880905151,0.7852020859718323,1.0,1.16
20800,0.8685129880905151,0.7852020859718323,1.0,1.37
21790,0.8685129880905151,0.7852020859718323,1.0,1.42
22780,0.8685129880905151,0.7852020859718323,1.0,1.26
23770,0.8685129880905151,0.7852020859718323,1.0,1.33
24760,0.8685129880905151,0.7852020859718323,1.0,1.28
25750,0.8685129880905151,0.7852020859718323,1.0,1.17
26740,0.8685129880905151,0.7852020859718323,1.0,1.36
27730,0.8685129880905151,0.7852020859718323,1.0,1.30
28720,0.8685129880905151,0.7852020859718323,1.0,1.19
29710,0.8685129880905151,0.7852020859718323,1.0,1.23
30700,0.8685129880905151,0.7852020859718323,1.0,1.23
31690,0.8685129880905151,0.7852020859718323,1.0,1.43
32680,0.8685129880905151,0.7852020859718323,1.0,1.04
33670,0.8685129880905151,0.7852020859718323,1.0,1.35
34660,0.8685129880905151,0.7852020859718323,1.0,1.33
35650,0.8685129880905151,0.7852020859718323,1.0,1.04
36640,0.8685129880905151,0.7852020859718323,1.0,1.08
37630,0.8685129880905151,0.7852020859718323,1.0,1.04
38620,0.8685129880905151,0.7852020859718323,1.0,1.08
39610,0.8685129880905151,0.7852020859718323,1.0,1.14
40600,0.8685129880905151,0.7852020859718323,1.0,1.23
41590,0.8685129880905151,0.7852020859718323,1.0,1.29
42580,0.8685129880905151,0.7852020859718323,1.0,1.19
43570,0.8685129880905151,0.7852020859718323,1.0,1.38
44560,0.8685129880905151,0.7852020859718323,1.0,1.02
45550,0.8685129880905151,0.7852020859718323,1.0,1.50
46540,0.8685129880905151,0.7852020859718323,1.0,1.24
47530,0.9094303846359253,0.8545412421226501,1.0,1.16
48520,0.9094303846359253,0.8545412421226501,1.0,1.28
49510,0.9094303846359253,0.8545412421226501,1.0,1.19
50500,0.9094303846359253,0.8545412421226501,1.0,1.07
51490,0.9094303846359253,0.8545412421226501,1.0,1.40
52480,0.9094303846359253,0.8545412421226501,1.0,1.04
53470,0.9094303846359253,0.8545412421226501,1.0,1.21
54460,0.9094303846359253,0.8545412421226501,1.0,1.32
55450,0.9094303846359253,0.8545412421226501,1.0,1.54
56440,0.9094303846359253,0.8545412421226501,1.0,1.21
57430,0.9094303846359253,0.8545412421226501,1.0,1.39
58420,0.9094303846359253,0.8545412421226501,1.0,1.21
59410,0.9094303846359253,0.8545412421226501,1.0,1.31
60400,0.9094303846359253,0.8545412421226501,1.0,1.09
61390,0.9094303846359253,0.8545412421226501,1.0,1.26
62380,0.9094303846359253,0.8545412421226501,1.0,1.18
63370,0.9094303846359253,0.8545412421226501,1.0,1.19
64360,0.9094303846359253,0.8545412421226501,1.0,1.33
65350,0.9094303846359253,0.8545412421226501,1.0,1.20
66340,0.9094303846359253,0.8545412421226501,1.0,1.39
67330,0.9094303846359253,0.8545412421226501,1.0,1.37
68320,0.9094303846359253,0.8545412421226501,1.0,1.19
69310,0.9094303846359253,0.8545412421226501,1.0,1.29
70300,0.9094303846359253,0.8545412421226501,1.0,1.26
71290,0.9094303846359253,0.8545412421226501,1.0,0.99
72280,0.9094303846359253,0.8545412421226501,1.0,1.20
73270,0.9094303846359253,0.8545412421226501,1.0,1.29
74260,0.9094303846359253,0.8545412421226501,1.0,1.16
75250,0.9094303846359253,0.8545412421226501,1.0,1.33
76240,0.9094303846359253,0.8545412421226501,1.0,1.38
77230,0.9094303846359253,0.8545412421226501,1.0,1.11
78220,0.9094303846359253,0.8545412421226501,1.0,1.20
79210,0.9094303846359253,0.8545412421226501,1.0,1.22
80200,0.9094303846359253,0.8545412421226501,1.0,1.15
81190,0.9094303846359253,0.8545412421226501,1.0,1.21
82180,0.9094303846359253,0.8545412421226501,1.0,1.27
83170,0.9094303846359253,0.8545412421226501,1.0,1.12
84160,0.9094303846359253,0.8545412421226501,1.0,1.00
85150,0.9094303846359253,0.8545412421226501,1.0,1.17
86140,0.9094303846359253,0.8545412421226501,1.0,1.07
87130,0.9094303846359253,0.8545412421226501,1.0,1.39
88120,0.9094303846359253,0.8545412421226501,1.0,1.04
89110,0.9094303846359253,0.8545412421226501,1.0,1.43
90100,0.9094303846359253,0.8545412421226501,1.0,1.20
91090,0.9094303846359253,0.8545412421226501,1.0,1.21
92080,0.9094303846359253,0.8545412421226501,1.0,1.35
93070,0.9094303846359253,0.8545412421226501,1.0,1.17
94060,0.9094303846359253,0.8545412421226501,1.0,1.00
95050,0.9094303846359253,0.8545412421226501,1.0,1.12
96040,0.9094303846359253,0.8545412421226501,1.0,1.24
97030,0.9094303846359253,0.8545412421226501,1.0,1.24
98020,0.9094303846359253,0.8545412421226501,1.0,1.35
99010,0.9094303846359253,0.8545412421226501,1.0,1.28
100000,0.9094303846359253,0.8545412421226501,1.0,1.21
100990,0.9094303846359253,0.8545412421226501,1.0,1.25
101980,0.9094303846359253,0.8545412421226501,1.0,1.17
102970,0.9094303846359253,0.8545412421226501,1.0,1.07
103960,0.9094303846359253,0.8545412421226501,1.0,1.14
104950,0.9094303846359253,0.8545412421226501,1.0,1.07
105940,0.9094303846359253,0.8545412421226501,1.0,1.18
106930,0.9094303846359253,0.8545412421226501,1.0,1.18
107920,0.9094303846359253,0.8545412421226501,1.0,1.27
108910,0.9094303846359253,0.8545412421226501,1.0,1.06
109900,0.9094303846359253,0.8545412421226501,1.0,1.05
110890,0.9094303846359253,0.8545412421226501,1.0,1.28
111880,0.9094303846359253,0.8545412421226501,1.0,1.04
112870,0.9094303846359253,0.8545412421226501,1.0,1.13
113860,0.9094303846359253,0.8545412421226501,1.0,1.21
114850,0.9094303846359253,0.8545412421226501,1.0,1.05
115840,0.9094303846359253,0.8545412421226501,1.0,1.15
116830,0.9094303846359253,0.8545412421226501,1.0,1.15
117820,0.9094303846359253,0.8545412421226501,1.0,1.07
118810,0.9094303846359253,0.8545412421226501,1.0,1.11
119800,0.9094303846359253,0.8545412421226501,1.0,1.06
120790,0.9094303846359253,0.8545412421226501,1.0,1.17
121780,0.9094303846359253,0.8545412421226501,1.0,1.17
122770,0.9094303846359253,0.8545412421226501,1.0,1.27
123760,0.9119690656661987,0.8655513525009155,1.0,1.14
124750,0.9119690656661987,0.8655513525009155,1.0,1.16
125740,0.9119690656661987,0.8655513525009155,1.0,1.07
126730,0.9119690656661987,0.8655513525009155,1.0,1.13
127720,0.9119690656661987,0.8655513525009155,1.0,1.09
128710,0.9119690656661987,0.8655513525009155,1.0,1.05
129700,0.9119690656661987,0.8655513525009155,1.0,1.02
130690,0.9119690656661987,0.8655513525009155,1.0,0.99
131680,0.9119690656661987,0.8655513525009155,1.0,0.96
132670,0.9119690656661987,0.8655513525009155,1.0,0.88
133660,0.9119690656661987,0.8655513525009155,1.0,1.25
134650,0.9119690656661987,0.8655513525009155,1.0,1.07
135640,0.9119690656661987,0.8655513525009155,1.0,0.99
136630,0.9119690656661987,0.8655513525009155,1.0,1.06
137620,0.9119690656661987,0.8655513525009155,1.0,1.06
138610,0.9119690656661987,0.8655513525009155,1.0,1.30
139600,0.9119690656661987,0.8655513525009155,1.0,1.01
140590,0.9119690656661987,0.8655513525009155,1.0,1.16
141580,0.9119690656661987,0.8655513525009155,1.0,1.15
142570,0.9119690656661987,0.8655513525009155,1.0,1.29
143560,0.9119690656661987,0.8655513525009155,1.0,1.16
144550,0.9119690656661987,0.8655513525009155,1.0,1.28
145540,0.9119690656661987,0.8655513525009155,1.0,1.20
146530,0.9119690656661987,0.8655513525009155,1.0,1.05
147520,0.9119690656661987,0.8655513525009155,1.0,1.36
148510,0.9119690656661987,0.8655513525009155,1.0,1.12
149500,0.9119690656661987,0.8655513525009155,1.0,1.15
150490,0.9119690656661987,0.8655513525009155,1.0,1.20
151480,0.9119690656661987,0.8655513525009155,1.0,1.43
152470,0.9119690656661987,0.8655513525009155,1.0,1.15
153460,0.9119690656661987,0.8655513525009155,1.0,1.09
154450,0.9119690656661987,0.8655513525009155,1.0,1.30
155440,0.9119690656661987,0.8655513525009155,1.0,1.11
156430,0.9119690656661987,0.8655513525009155,1.0,1.03
157420,0.9119690656661987,0.8655513525009155,1.0,1.14
158410,0.9119690656661987,0.8655513525009155,1.0,1.18
159400,0.9119690656661987,0.8655513525009155,1.0,1.32
160390,0.9119690656661987,0.8655513525009155,1.0,1.04
161380,0.9119690656661987,0.8655513525009155,1.0,1.09
162370,0.9119690656661987,0.8655513525009155,1.0,1.28
163360,0.9119690656661987,0.8655513525009155,1.0,1.14
164350,0.9119690656661987,0.8655513525009155,1.0,1.33
165340,0.9119690656661987,0.8655513525009155,1.0,1.29
166330,0.9119690656661987,0.8655513525009155,1.0,0.97
167320,0.9119690656661987,0.8655513525009155,1.0,1.21
168310,0.9119690656661987,0.8655513525009155,1.0,1.01
169300,0.9119690656661987,0.8655513525009155,1.0,1.19
170290,0.9119690656661987,0.8655513525009155,1.0,1.16
171280,0.9119690656661987,0.8655513525009155,1.0,1.36
172270,0.9119690656661987,0.8655513525009155,1.0,1.06
173260,0.9119690656661987,0.8655513525009155,1.0,0.93
174250,0.9119690656661987,0.8655513525009155,1.0,1.10
175240,0.9119690656661987,0.8655513525009155,1.0,1.16
176230,0.9119690656661987,0.8655513525009155,1.0,1.11
177220,0.9119690656661987,0.8655513525009155,1.0,1.27
178210,0.9119690656661987,0.8655513525009155,1.0,1.30
179200,0.9119690656661987,0.8655513525009155,1.0,1.30
180190,0.9119690656661987,0.8655513525009155,1.0,1.07
181180,0.9119690656661987,0.8655513525009155,1.0,1.24
182170,0.9119690656661987,0.8655513525009155,1.0,0.98
183160,0.9119690656661987,0.8655513525009155,1.0,1.19
184150,0.9119690656661987,0.8655513525009155,1.0,1.37
185140,0.9119690656661987,0.8655513525009155,1.0,1.03
186130,0.9119690656661987,0.8655513525009155,1.0,1.05
187120,0.9119690656661987,0.8655513525009155,1.0,0.99
188110,0.9119690656661987,0.8655513525009155,1.0,1.34
189100,0.9119690656661987,0.8655513525009155,1.0,1.10
190090,0.9119690656661987,0.8655513525009155,1.0,1.19
191080,0.9119690656661987,0.8655513525009155,1.0,1.39
192070,0.9119690656661987,0.8655513525009155,1.0,1.09
193060,0.9773485660552979,0.9599416851997375,1.0,1.09
194050,0.9773485660552979,0.9599416851997375,1.0,1.10
195040,0.9773485660552979,0.9599416851997375,1.0,1.31
196030,0.9773485660552979,0.9599416851997375,1.0,1.15
197020,0.9773485660552979,0.9599416851997375,1.0,1.06
198010,0.9773485660552979,0.9599416851997375,1.0,1.26
199000,0.9773485660552979,0.9599416851997375,1.0,1.23
199990,0.9773485660552979,0.9599416851997375,1.0,0.97
200980,0.9773485660552979,0.9599416851997375,1.0,1.15
201970,0.9773485660552979,0.9599416851997375,1.0,1.17
202960,0.9773485660552979,0.9599416851997375,1.0,1.07
203950,0.9773485660552979,0.9599416851997375,1.0,1.08
204940,0.9773485660552979,0.9599416851997375,1.0,1.27
205930,0.9773485660552979,0.9599416851997375,1.0,1.20
206920,0.9773485660552979,0.9599416851997375,1.0,1.31
207910,0.9773485660552979,0.9599416851997375,1.0,1.40
208900,0.9773485660552979,0.9599416851997375,1.0,1.45
209890,0.9773485660552979,0.9599416851997375,1.0,1.29
210880,0.9773485660552979,0.9599416851997375,1.0,1.12
211870,0.9773485660552979,0.9599416851997375,1.0,1.08
212860,0.9773485660552979,0.9599416851997375,1.0,1.28
213850,0.9773485660552979,0.9599416851997375,1.0,1.10
214840,0.9773485660552979,0.9599416851997375,1.0,1.38
215830,0.9773485660552979,0.9599416851997375,1.0,1.21
216820,0.9773485660552979,0.9599416851997375,1.0,1.12
217810,0.9773485660552979,0.9599416851997375,1.0,1.11
218800,0.9773485660552979,0.9599416851997375,1.0,1.22
219790,0.9773485660552979,0.9599416851997375,1.0,1.32
220780,0.9773485660552979,0.9599416851997375,1.0,1.25
221770,0.9773485660552979,0.9599416851997375,1.0,1.27
222760,0.9773485660552979,0.9599416851997375,1.0,1.31
223750,0.9773485660552979,0.9599416851997375,1.0,1.22
224740,0.9773485660552979,0.9599416851997375,1.0,1.07
225730,0.9773485660552979,0.9599416851997375,1.0,1.10
226720,0.9773485660552979,0.9599416851997375,1.0,1.19
227710,0.9773485660552979,0.9599416851997375,1.0,1.16
228700,0.9773485660552979,0.9599416851997375,1.0,1.35
229690,0.9773485660552979,0.9599416851997375,1.0,1.19
230680,0.9773485660552979,0.9599416851997375,1.0,1.02
231670,0.9773485660552979,0.9599416851997375,1.0,1.15
232660,0.9773485660552979,0.9599416851997375,1.0,1.45
233650,0.9773485660552979,0.9599416851997375,1.0,1.21
234640,0.9773485660552979,0.9599416851997375,1.0,1.10
235630,0.9773485660552979,0.9599416851997375,1.0,1.45
236620,0.9773485660552979,0.9599416851997375,1.0,1.06
237610,0.9773485660552979,0.9599416851997375,1.0,1.10
238600,0.9773485660552979,0.9599416851997375,1.0,1.38
239590,0.9773485660552979,0.9599416851997375,1.0,1.11
240580,0.9773485660552979,0.9599416851997375,1.0,1.35
241570,0.9773485660552979,0.9599416851997375,1.0,1.25
242560,0.9773485660552979,0.9599416851997375,1.0,1.23
243550,0.9773485660552979,0.9599416851997375,1.0,1.09
244540,0.9773485660552979,0.9599416851997375,1.0,1.15
245530,0.9773485660552979,0.9599416851997375,1.0,1.06
246520,0.9773485660552979,0.9599416851997375,1.0,1.11
247510,0.9773485660552979,0.9599416851997375,1.0,1.28
