iteration,fitness,time
0,-105.0,7.36
0,-105.0,1.98
1,-105.0,1.98
2,-105.0,1.98
3,-102.5999984741211,1.98
4,-102.5999984741211,1.98
5,-102.5999984741211,1.98
6,-102.5999984741211,1.98
7,-102.5999984741211,1.98
8,-102.5999984741211,1.98
9,-102.5999984741211,1.98
10,-102.5999984741211,1.98
11,-94.20000457763672,1.98
12,-94.20000457763672,1.98
13,-94.20000457763672,1.98
14,-94.20000457763672,1.98
15,-94.20000457763672,1.98
16,-94.20000457763672,1.98
17,-94.20000457763672,1.98
18,-94.20000457763672,1.98
19,-94.20000457763672,1.98
20,-94.20000457763672,1.98
21,-94.20000457763672,1.98
22,-94.20000457763672,1.98
23,-94.20000457763672,1.98
24,-94.20000457763672,1.98
25,-94.20000457763672,1.98
26,-94.20000457763672,1.98
27,-94.20000457763672,1.98
28,-94.20000457763672,1.98
29,-94.20000457763672,1.98
30,-91.20000457763672,1.98
31,-91.20000457763672,1.98
32,-91.20000457763672,1.98
33,-91.20000457763672,1.98
34,-91.20000457763672,1.98
35,-91.20000457763672,1.98
36,-91.20000457763672,1.98
37,-91.20000457763672,1.98
38,-91.20000457763672,1.98
39,-91.20000457763672,1.98
40,-91.20000457763672,1.98
41,-91.20000457763672,1.98
42,-91.20000457763672,1.98
43,-91.20000457763672,1.98
44,-91.20000457763672,1.98
45,-91.20000457763672,1.98
46,-91.20000457763672,1.98
47,-91.20000457763672,1.98
48,-91.20000457763672,1.98
49,-91.20000457763672,1.98
50,-91.20000457763672,1.98
51,-91.20000457763672,1.98
52,-91.20000457763672,1.98
53,-91.20000457763672,1.98
54,-91.20000457763672,1.98
55,-91.20000457763672,1.98
56,-91.20000457763672,1.98
57,-91.20000457763672,1.98
58,-91.20000457763672,1.98
59,-91.20000457763672,1.98
60,-91.20000457763672,1.98
61,-91.20000457763672,1.98
62,-91.20000457763672,1.98
63,-91.20000457763672,1.98
64,-91.20000457763672,1.98
65,-91.20000457763672,1.98
66,-91.20000457763672,1.98
67,-91.20000457763672,1.98
68,-91.20000457763672,1.98
69,-91.20000457763672,1.98
70,-91.20000457763672,1.98
71,-91.20000457763672,1.98
72,-91.20000457763672,1.98
73,-91.20000457763672,1.98
74,-91.20000457763672,1.98
75,-91.20000457763672,1.98
76,-91.20000457763672,1.98
77,-91.20000457763672,1.98
78,-91.20000457763672,1.98
79,-91.20000457763672,1.98
80,-91.20000457763672,1.98
81,-91.20000457763672,1.98
82,-91.20000457763672,1.98
83,-91.20000457763672,1.98
84,-91.20000457763672,1.98
85,-91.20000457763672,1.98
86,-91.20000457763672,1.98
87,-91.20000457763672,1.98
88,-91.20000457763672,1.98
89,-91.20000457763672,1.98
90,-91.20000457763672,1.98
91,-91.20000457763672,1.98
92,-91.20000457763672,1.98
93,-91.20000457763672,1.98
94,-91.20000457763672,1.98
95,-91.20000457763672,1.98
96,-91.20000457763672,1.98
97,-91.20000457763672,1.98
98,-91.20000457763672,1.98
99,-91.20000457763672,1.98
100,-91.20000457763672,1.98
101,-91.20000457763672,1.98
102,-91.20000457763672,1.98
103,-91.20000457763672,1.98
104,-91.20000457763672,1.98
105,-91.20000457763672,1.98
106,-91.20000457763672,1.98
107,-91.20000457763672,1.98
108,-91.20000457763672,1.98
109,-91.20000457763672,1.98
110,-91.20000457763672,1.98
111,-91.20000457763672,1.98
112,-91.20000457763672,1.98
113,-91.20000457763672,1.98
114,-91.20000457763672,1.98
115,-91.20000457763672,1.98
116,-91.20000457763672,1.98
117,-91.20000457763672,1.98
