iteration,fitness,time
0,586.0592651367188,8.85
0,976.100341796875,1.07
1,976.100341796875,1.07
2,976.100341796875,1.07
3,976.100341796875,1.07
4,976.100341796875,1.07
5,976.100341796875,1.07
6,976.100341796875,1.07
7,976.100341796875,1.07
8,976.100341796875,1.07
9,976.100341796875,1.07
10,976.100341796875,1.07
11,976.100341796875,1.07
12,976.100341796875,1.07
13,976.100341796875,1.07
14,976.100341796875,1.07
15,976.100341796875,1.07
16,976.100341796875,1.07
17,976.100341796875,1.07
18,976.100341796875,1.07
19,976.100341796875,1.07
20,976.100341796875,1.07
21,976.100341796875,1.07
22,976.100341796875,1.07
23,976.100341796875,1.07
24,994.5062255859375,1.07
25,994.5062255859375,1.07
26,994.5062255859375,1.07
27,1011.9495849609375,1.07
28,1011.9495849609375,1.07
29,1228.555908203125,1.07
30,1228.555908203125,1.07
31,1228.555908203125,1.07
32,1228.555908203125,1.07
33,1228.555908203125,1.07
34,1228.555908203125,1.07
35,1228.555908203125,1.07
36,1228.555908203125,1.07
37,1228.555908203125,1.07
38,1228.555908203125,1.07
39,1228.555908203125,1.07
40,1228.555908203125,1.07
41,1228.555908203125,1.07
42,1228.555908203125,1.07
43,1228.555908203125,1.07
44,1464.8270263671875,1.07
45,1464.8270263671875,1.07
46,1464.8270263671875,1.07
47,1464.8270263671875,1.07
48,1464.8270263671875,1.07
49,1464.8270263671875,1.07
50,1464.8270263671875,1.07
51,1464.8270263671875,1.07
52,1464.8270263671875,1.07
53,1464.8270263671875,1.07
54,1464.8270263671875,1.07
55,1464.8270263671875,1.07
56,1464.8270263671875,1.07
57,1464.8270263671875,1.07
58,1464.8270263671875,1.07
59,1464.8270263671875,1.07
60,1464.8270263671875,1.07
61,1464.8270263671875,1.07
62,1464.8270263671875,1.07
63,1464.8270263671875,1.07
64,1464.8270263671875,1.07
65,1464.8270263671875,1.07
66,1464.8270263671875,1.07
67,1464.8270263671875,1.07
68,1464.8270263671875,1.07
69,1464.8270263671875,1.07
70,1464.8270263671875,1.07
71,1464.8270263671875,1.07
72,1464.8270263671875,1.07
73,1464.8270263671875,1.07
74,1464.8270263671875,1.07
75,1464.8270263671875,1.07
76,1464.8270263671875,1.07
77,1464.8270263671875,1.07
78,1464.8270263671875,1.07
79,1464.8270263671875,1.07
80,1464.8270263671875,1.07
81,1464.8270263671875,1.07
82,1464.8270263671875,1.07
83,1464.8270263671875,1.07
84,1464.8270263671875,1.07
85,1464.8270263671875,1.07
86,1464.8270263671875,1.07
87,1464.8270263671875,1.07
88,1464.8270263671875,1.07
89,1464.8270263671875,1.07
90,1464.8270263671875,1.07
91,1464.8270263671875,1.07
92,1464.8270263671875,1.07
93,1464.8270263671875,1.07
94,1464.8270263671875,1.07
95,1464.8270263671875,1.07
96,1464.8270263671875,1.07
97,1464.8270263671875,1.07
98,1464.8270263671875,1.07
99,1464.8270263671875,1.07
100,1464.8270263671875,1.07
101,1464.8270263671875,1.07
102,1464.8270263671875,1.07
103,1464.8270263671875,1.07
104,1464.8270263671875,1.07
105,1464.8270263671875,1.07
106,1464.8270263671875,1.07
107,1464.8270263671875,1.07
108,1464.8270263671875,1.07
109,1464.8270263671875,1.07
110,1464.8270263671875,1.07
111,1464.8270263671875,1.07
112,1464.8270263671875,1.07
113,1464.8270263671875,1.07
114,1464.8270263671875,1.07
115,1464.8270263671875,1.07
116,1464.8270263671875,1.07
117,1464.8270263671875,1.07
118,1464.8270263671875,1.07
119,1464.8270263671875,1.07
120,1464.8270263671875,1.07
121,1464.8270263671875,1.07
122,1464.8270263671875,1.07
123,1464.8270263671875,1.07
124,1464.8270263671875,1.07
125,1464.8270263671875,1.07
126,1464.8270263671875,1.07
127,1464.8270263671875,1.07
128,1464.8270263671875,1.07
129,1464.8270263671875,1.07
130,1464.8270263671875,1.07
131,1464.8270263671875,1.07
132,1464.8270263671875,1.07
133,1464.8270263671875,1.07
134,1464.8270263671875,1.07
135,1464.8270263671875,1.07
136,1532.5474853515625,1.07
137,1532.5474853515625,1.07
138,1532.5474853515625,1.07
139,1532.5474853515625,1.07
140,1532.5474853515625,1.07
141,1532.5474853515625,1.07
142,1532.5474853515625,1.07
143,1532.5474853515625,1.07
144,1532.5474853515625,1.07
145,1532.5474853515625,1.07
146,1532.5474853515625,1.07
147,1532.5474853515625,1.07
148,1532.5474853515625,1.07
149,1532.5474853515625,1.07
150,1532.5474853515625,1.07
151,1532.5474853515625,1.07
152,1532.5474853515625,1.07
153,1532.5474853515625,1.07
154,1532.5474853515625,1.07
155,1532.5474853515625,1.07
156,1532.5474853515625,1.07
157,1532.5474853515625,1.07
158,1532.5474853515625,1.07
159,1532.5474853515625,1.07
160,1532.5474853515625,1.07
161,1532.5474853515625,1.07
162,1532.5474853515625,1.07
163,1532.5474853515625,1.07
164,1532.5474853515625,1.07
165,1532.5474853515625,1.07
166,1532.5474853515625,1.07
167,1532.5474853515625,1.07
168,1532.5474853515625,1.07
169,1532.5474853515625,1.07
170,1532.5474853515625,1.07
171,1532.5474853515625,1.07
172,1532.5474853515625,1.07
173,1532.5474853515625,1.07
174,1532.5474853515625,1.07
175,1532.5474853515625,1.07
176,1532.5474853515625,1.07
177,1532.5474853515625,1.07
178,1532.5474853515625,1.07
179,1532.5474853515625,1.07
180,1532.5474853515625,1.07
181,1532.5474853515625,1.07
182,1532.5474853515625,1.07
183,1532.5474853515625,1.07
184,1532.5474853515625,1.07
185,1532.5474853515625,1.07
186,1532.5474853515625,1.07
187,1532.5474853515625,1.07
188,1532.5474853515625,1.07
189,1532.5474853515625,1.07
190,1532.5474853515625,1.07
191,1532.5474853515625,1.07
192,1532.5474853515625,1.07
193,1532.5474853515625,1.07
194,1532.5474853515625,1.07
195,1754.66357421875,1.07
196,1754.66357421875,1.07
