evaluation,fitness,test_accuracy,time
0,-0.4240001142024994,1.14
0,-0.4240001142024994,-0.9878419637680054,0.92
100,-0.4240001142024994,-0.9878419637680054,0.92
200,-0.4240001142024994,-0.9878419637680054,0.92
300,-0.4240001142024994,-0.9878419637680054,0.92
400,-0.4240001142024994,-0.9878419637680054,0.92
500,-0.4240001142024994,-0.9878419637680054,0.92
600,-0.4240001142024994,-0.9878419637680054,0.92
700,-0.4240001142024994,-0.9878419637680054,0.92
800,-0.4240001142024994,-0.9878419637680054,0.92
900,-0.22592711448669434,-0.5577025413513184,0.92
1000,-0.22592711448669434,-0.5577025413513184,0.92
1100,-0.22592711448669434,-0.5577025413513184,0.92
1200,-0.22592711448669434,-0.5577025413513184,0.92
1300,-0.22592711448669434,-0.5577025413513184,0.92
1400,-0.22592711448669434,-0.5577025413513184,0.92
1500,-0.22592711448669434,-0.5577025413513184,0.92
1600,0.18431076407432556,-0.10593166947364807,0.92
1700,0.18431076407432556,-0.10593166947364807,0.92
1800,0.18431076407432556,-0.10593166947364807,0.92
1900,0.18431076407432556,-0.10593166947364807,0.92
2000,0.18431076407432556,-0.10593166947364807,0.92
2100,0.18431076407432556,-0.10593166947364807,0.92
2200,0.18431076407432556,-0.10593166947364807,0.92
2300,0.18431076407432556,-0.10593166947364807,0.92
2400,0.18431076407432556,-0.10593166947364807,0.92
2500,0.18431076407432556,-0.10593166947364807,0.92
2600,0.18431076407432556,-0.10593166947364807,0.92
2700,0.18431076407432556,-0.10593166947364807,0.92
2800,0.18431076407432556,-0.10593166947364807,0.92
2900,0.18431076407432556,-0.10593166947364807,0.92
3000,0.18431076407432556,-0.10593166947364807,0.92
3100,0.18431076407432556,-0.10593166947364807,0.92
3200,0.18431076407432556,-0.10593166947364807,0.92
3300,0.18431076407432556,-0.10593166947364807,0.92
3400,0.18431076407432556,-0.10593166947364807,0.92
3500,0.18431076407432556,-0.10593166947364807,0.92
3600,0.18431076407432556,-0.10593166947364807,0.92
3700,0.18431076407432556,-0.10593166947364807,0.92
3800,0.18431076407432556,-0.10593166947364807,0.92
3900,0.18431076407432556,-0.10593166947364807,0.92
4000,0.18431076407432556,-0.10593166947364807,0.92
4100,0.18431076407432556,-0.10593166947364807,0.92
4200,0.18431076407432556,-0.10593166947364807,0.92
4300,0.18431076407432556,-0.10593166947364807,0.92
4400,0.4735318422317505,0.4964433014392853,0.92
4500,0.4735318422317505,0.4964433014392853,0.92
4600,0.4735318422317505,0.4964433014392853,0.92
4700,0.4735318422317505,0.4964433014392853,0.92
4800,0.4735318422317505,0.4964433014392853,0.92
4900,0.4735318422317505,0.4964433014392853,0.92
5000,0.4735318422317505,0.4964433014392853,0.92
5100,0.4735318422317505,0.4964433014392853,0.92
5200,0.4735318422317505,-115.29837799072266,0.82
5300,0.4735318422317505,-115.29837799072266,0.82
5400,0.4735318422317505,-115.29837799072266,0.82
5500,0.4735318422317505,-115.29837799072266,0.82
5600,0.4735318422317505,-115.29837799072266,0.82
5700,0.4735318422317505,-115.29837799072266,0.82
5800,0.4735318422317505,-115.29837799072266,0.82
5900,0.4735318422317505,-115.29837799072266,0.82
6000,0.4735318422317505,-115.29837799072266,0.82
6100,0.4735318422317505,-115.29837799072266,0.82
6200,0.4735318422317505,-115.29837799072266,0.82
6300,0.4735318422317505,-115.29837799072266,0.82
6400,0.4735318422317505,-115.29837799072266,0.82
6500,0.4735318422317505,-115.29837799072266,0.82
6600,0.4735318422317505,-115.29837799072266,0.82
6700,0.4735318422317505,-115.29837799072266,0.82
6800,0.4735318422317505,-115.29837799072266,0.82
6900,0.4735318422317505,-115.29837799072266,0.82
7000,0.4735318422317505,-115.29837799072266,0.82
7100,0.4735318422317505,-115.29837799072266,0.82
7200,0.4735318422317505,-115.29837799072266,0.82
7300,0.4735318422317505,-115.29837799072266,0.82
7400,0.4735318422317505,-115.29837799072266,0.82
7500,0.4735318422317505,-115.29837799072266,0.82
7600,0.4735318422317505,-115.29837799072266,0.82
7700,0.4735318422317505,-115.29837799072266,0.82
7800,0.4735318422317505,-115.29837799072266,0.82
7900,0.4735318422317505,-115.29837799072266,0.82
8000,0.4735318422317505,-115.29837799072266,0.82
8100,0.4735318422317505,-115.29837799072266,0.82
8200,0.4735318422317505,-115.29837799072266,0.82
8300,0.4735318422317505,-115.29837799072266,0.82
8400,0.4735318422317505,-115.29837799072266,0.82
8500,0.4735318422317505,-115.29837799072266,0.82
8600,0.4735318422317505,-115.29837799072266,0.82
8700,0.4735318422317505,-115.29837799072266,0.82
8800,0.4735318422317505,-115.29837799072266,0.82
8900,0.4735318422317505,-115.29837799072266,0.82
9000,0.4735318422317505,-115.29837799072266,0.82
9100,0.4735318422317505,-115.29837799072266,0.82
