evaluation,fitness,test_accuracy,time
0,-0.7852761745452881,0.53
0,-0.7852761745452881,-1.6848204135894775,0.75
100,-0.7852761745452881,-1.6848204135894775,0.75
200,-0.7852761745452881,-1.6848204135894775,0.75
300,-0.7852761745452881,-1.6848204135894775,0.75
400,-0.7852761745452881,-1.6848204135894775,0.75
500,-0.7852761745452881,-1.6848204135894775,0.75
600,-0.5544649362564087,-1.4869990348815918,0.75
700,-0.5544649362564087,-1.4869990348815918,0.75
800,-0.5544649362564087,-1.4869990348815918,0.75
900,-0.5544649362564087,-1.4869990348815918,0.75
1000,-0.5544649362564087,-1.4869990348815918,0.75
1100,-0.5544649362564087,-1.4869990348815918,0.75
1200,-0.5544649362564087,-1.4869990348815918,0.75
1300,-0.5544649362564087,-1.4869990348815918,0.75
1400,-0.5544649362564087,-1.4869990348815918,0.75
1500,-0.5544649362564087,-1.4869990348815918,0.75
1600,-0.5544649362564087,-1.4869990348815918,0.75
1700,-0.5544649362564087,-1.4869990348815918,0.75
1800,-0.5544649362564087,-1.4869990348815918,0.75
1900,-0.5544649362564087,-1.4869990348815918,0.75
2000,-0.5544649362564087,-1.4869990348815918,0.75
2100,-0.5544649362564087,-1.4869990348815918,0.75
2200,-0.5544649362564087,-1.4869990348815918,0.75
2300,-0.5544649362564087,-1.4869990348815918,0.75
2400,-0.5544649362564087,-1.4869990348815918,0.75
2500,-0.5544649362564087,-1.4869990348815918,0.75
2600,-0.5544649362564087,-1.4869990348815918,0.75
2700,-0.39736711978912354,-0.5511029958724976,0.75
2800,-0.39736711978912354,-0.5511029958724976,0.75
2900,-0.39736711978912354,-0.5511029958724976,0.75
3000,-0.39736711978912354,-0.5511029958724976,0.75
3100,-0.39736711978912354,-0.5511029958724976,0.75
3200,-0.39736711978912354,-0.5511029958724976,0.75
3300,-0.39736711978912354,-0.5511029958724976,0.75
3400,-0.39736711978912354,-0.5511029958724976,0.75
3500,-0.39736711978912354,-0.5511029958724976,0.75
3600,-0.39736711978912354,-0.5511029958724976,0.75
3700,-0.39736711978912354,-0.5511029958724976,0.75
3800,-0.39736711978912354,-0.5511029958724976,0.75
3900,-0.39736711978912354,-0.5511029958724976,0.75
4000,-0.39736711978912354,-0.5511029958724976,0.75
4100,-0.39736711978912354,-0.5511029958724976,0.75
4200,-0.39736711978912354,-0.5511029958724976,0.75
4300,-0.39736711978912354,-0.5511029958724976,0.75
4400,-0.39736711978912354,-0.5511029958724976,0.75
4500,-0.39736711978912354,-0.5511029958724976,0.75
4600,-0.39736711978912354,-0.5511029958724976,0.75
4700,-0.39736711978912354,-0.5511029958724976,0.75
4800,-0.39736711978912354,-0.5511029958724976,0.75
4900,-0.39736711978912354,-0.5511029958724976,0.75
5000,-0.39736711978912354,-0.5511029958724976,0.75
5100,-0.39736711978912354,-0.5511029958724976,0.75
5200,-0.39736711978912354,-0.5511029958724976,0.75
5300,-0.39736711978912354,-0.5511029958724976,0.75
5400,-0.39736711978912354,-0.5511029958724976,0.75
5500,-0.39736711978912354,-0.5511029958724976,0.75
5600,-0.39736711978912354,-0.5511029958724976,0.75
5700,-0.39736711978912354,-0.5511029958724976,0.75
5800,-0.39736711978912354,-0.5511029958724976,0.75
5900,-0.39736711978912354,-0.5511029958724976,0.75
6000,-0.39736711978912354,-0.5511029958724976,0.75
6100,-0.39736711978912354,-0.5511029958724976,0.75
6200,-0.39736711978912354,-0.5511029958724976,0.75
6300,-0.39736711978912354,-0.5511029958724976,0.75
6400,-0.39736711978912354,-0.5511029958724976,0.75
6500,-0.39736711978912354,-0.5511029958724976,0.75
6600,-0.39736711978912354,-0.5511029958724976,0.75
6700,-0.39736711978912354,-0.5511029958724976,0.75
6800,-0.39736711978912354,-0.5511029958724976,0.75
6900,-0.39736711978912354,-0.5511029958724976,0.75
7000,-0.39736711978912354,-0.5511029958724976,0.75
7100,-0.39736711978912354,-0.5511029958724976,0.75
7200,-0.39736711978912354,-0.5511029958724976,0.75
7300,-0.39736711978912354,-0.5511029958724976,0.75
7400,-0.39736711978912354,-0.5511029958724976,0.75
7500,-0.39736711978912354,-0.5511029958724976,0.75
7600,-0.04683423042297363,-0.014008283615112305,0.75
7700,-0.04683423042297363,-0.014008283615112305,0.75
7800,-0.04683423042297363,-0.014008283615112305,0.75
7900,-0.04683423042297363,-0.014008283615112305,0.75
8000,-0.04683423042297363,-0.014008283615112305,0.75
8100,-0.04683423042297363,-0.014008283615112305,0.75
8200,-0.04683423042297363,-0.014008283615112305,0.75
8300,-0.04683423042297363,-0.014008283615112305,0.75
8400,-0.04683423042297363,-0.014008283615112305,0.75
8500,-0.04683423042297363,-0.014008283615112305,0.75
8600,-0.04683423042297363,-0.014008283615112305,0.75
8700,-0.04683423042297363,-0.014008283615112305,0.75
8800,-0.04683423042297363,-0.014008283615112305,0.75
8900,-0.04683423042297363,-0.014008283615112305,0.75
9000,-0.04683423042297363,-0.014008283615112305,0.75
9100,-0.04683423042297363,-0.014008283615112305,0.75
9200,-0.04683423042297363,-0.014008283615112305,0.75
9300,-0.04683423042297363,-0.014008283615112305,0.75
9400,-0.04683423042297363,-0.014008283615112305,0.75
9500,-0.04683423042297363,-0.014008283615112305,0.75
9600,-0.04683423042297363,-0.014008283615112305,0.75
9700,-0.04683423042297363,-0.014008283615112305,0.75
9800,-0.04683423042297363,-0.014008283615112305,0.75
9900,-0.04683423042297363,-0.014008283615112305,0.75
10000,-0.04683423042297363,-0.014008283615112305,0.75
10100,-0.04683423042297363,-0.014008283615112305,0.75
10200,-0.04683423042297363,-0.014008283615112305,0.75
10300,-0.04683423042297363,-0.014008283615112305,0.75
10400,-0.04683423042297363,-0.014008283615112305,0.75
10500,-0.04683423042297363,-0.014008283615112305,0.75
10600,-0.04683423042297363,-0.014008283615112305,0.75
10700,-0.04683423042297363,-0.014008283615112305,0.75
10800,-0.04683423042297363,-0.014008283615112305,0.75
10900,-0.04683423042297363,-0.014008283615112305,0.75
11000,-0.04683423042297363,-0.014008283615112305,0.75
11100,-0.04683423042297363,-0.014008283615112305,0.75
11200,-0.04683423042297363,-0.014008283615112305,0.75
11300,-0.04683423042297363,-0.014008283615112305,0.75
11400,-0.04683423042297363,-0.014008283615112305,0.75
11500,-0.04683423042297363,-0.014008283615112305,0.75
11600,-0.04683423042297363,-0.014008283615112305,0.75
11700,-0.04683423042297363,-0.014008283615112305,0.75
11800,-0.04683423042297363,-0.014008283615112305,0.75
11900,-0.04683423042297363,-0.014008283615112305,0.75
12000,-0.04683423042297363,-0.014008283615112305,0.75
12100,-0.04683423042297363,-0.014008283615112305,0.75
12200,-0.04683423042297363,-0.014008283615112305,0.75
12300,-0.04683423042297363,-0.014008283615112305,0.75
12400,-0.04683423042297363,-0.014008283615112305,0.75
12500,-0.04683423042297363,-0.014008283615112305,0.75
12600,-0.04683423042297363,-0.014008283615112305,0.75
12700,-0.04683423042297363,-0.014008283615112305,0.75
12800,-0.04683423042297363,-0.014008283615112305,0.75
12900,-0.04683423042297363,-0.014008283615112305,0.75
13000,-0.04683423042297363,-0.014008283615112305,0.75
13100,-0.04683423042297363,-0.014008283615112305,0.75
13200,-0.04683423042297363,-0.014008283615112305,0.75
13300,-0.04683423042297363,-0.014008283615112305,0.75
13400,-0.04683423042297363,-0.014008283615112305,0.75
13500,-0.04683423042297363,-0.014008283615112305,0.75
13600,-0.04683423042297363,-0.014008283615112305,0.75
13700,-0.04683423042297363,-0.014008283615112305,0.75
13800,-0.04683423042297363,-0.014008283615112305,0.75
13900,-0.04683423042297363,-0.014008283615112305,0.75
14000,-0.04683423042297363,-0.014008283615112305,0.75
14100,-0.04683423042297363,-0.014008283615112305,0.75
14200,-0.04683423042297363,-0.014008283615112305,0.75
14300,-0.04683423042297363,-0.014008283615112305,0.75
14400,-0.04683423042297363,-0.014008283615112305,0.75
14500,-0.04683423042297363,-0.014008283615112305,0.75
14600,-0.04683423042297363,-0.014008283615112305,0.75
14700,-0.04683423042297363,-0.014008283615112305,0.75
14800,-0.04683423042297363,-0.014008283615112305,0.75
14900,-0.04683423042297363,-0.014008283615112305,0.75
15000,-0.04683423042297363,-0.014008283615112305,0.75
15100,-0.04683423042297363,-99.78703308105469,0.76
15200,-0.04683423042297363,-99.78703308105469,0.76
15300,-0.04683423042297363,-99.78703308105469,0.76
15400,-0.04683423042297363,-99.78703308105469,0.76
15500,-0.04683423042297363,-99.78703308105469,0.76
15600,-0.04683423042297363,-99.78703308105469,0.76
15700,-0.04683423042297363,-99.78703308105469,0.76
15800,-0.04683423042297363,-99.78703308105469,0.76
15900,-0.04683423042297363,-99.78703308105469,0.76
16000,-0.04683423042297363,-99.78703308105469,0.76
16100,-0.04683423042297363,-99.78703308105469,0.76
16200,-0.04683423042297363,-99.78703308105469,0.76
16300,-0.04683423042297363,-99.78703308105469,0.76
16400,-0.04683423042297363,-99.78703308105469,0.76
16500,-0.04683423042297363,-99.78703308105469,0.76
16600,-0.04683423042297363,-99.78703308105469,0.76
16700,-0.04683423042297363,-99.78703308105469,0.76
16800,-0.04683423042297363,-99.78703308105469,0.76
16900,-0.04683423042297363,-99.78703308105469,0.76
17000,-0.04683423042297363,-99.78703308105469,0.76
17100,-0.04683423042297363,-99.78703308105469,0.76
17200,-0.04683423042297363,-99.78703308105469,0.76
17300,-0.04683423042297363,-99.78703308105469,0.76
17400,-0.04683423042297363,-99.78703308105469,0.76
17500,-0.04683423042297363,-99.78703308105469,0.76
17600,-0.04683423042297363,-99.78703308105469,0.76
17700,-0.04683423042297363,-99.78703308105469,0.76
17800,-0.04683423042297363,-99.78703308105469,0.76
17900,-0.04683423042297363,-99.78703308105469,0.76
18000,-0.04683423042297363,-99.78703308105469,0.76
18100,-0.04683423042297363,-99.78703308105469,0.76
18200,-0.04683423042297363,-99.78703308105469,0.76
18300,-0.04683423042297363,-99.78703308105469,0.76
18400,-0.04683423042297363,-99.78703308105469,0.76
18500,-0.04683423042297363,-99.78703308105469,0.76
18600,-0.04683423042297363,-99.78703308105469,0.76
18700,-0.04683423042297363,-99.78703308105469,0.76
18800,-0.04683423042297363,-99.78703308105469,0.76
18900,-0.04683423042297363,-99.78703308105469,0.76
19000,-0.04683423042297363,-99.78703308105469,0.76
19100,-0.04683423042297363,-99.78703308105469,0.76
19200,-0.04683423042297363,-99.78703308105469,0.76
19300,-0.04683423042297363,-99.78703308105469,0.76
19400,-0.04683423042297363,-99.78703308105469,0.76
19500,-0.04683423042297363,-99.78703308105469,0.76
19600,-0.04683423042297363,-99.78703308105469,0.76
19700,-0.04683423042297363,-99.78703308105469,0.76
19800,-0.04683423042297363,-99.78703308105469,0.76
19900,-0.04683423042297363,-99.78703308105469,0.76
20000,-0.04683423042297363,-99.78703308105469,0.76
20100,-0.04683423042297363,-99.78703308105469,0.76
20200,-0.04683423042297363,-99.78703308105469,0.76
20300,-0.04683423042297363,-99.78703308105469,0.76
20400,-0.04683423042297363,-99.78703308105469,0.76
20500,-0.04683423042297363,-99.78703308105469,0.76
20600,-0.04683423042297363,-99.78703308105469,0.76
20700,-0.04683423042297363,-99.78703308105469,0.76
20800,-0.04683423042297363,-99.78703308105469,0.76
20900,-0.04683423042297363,-99.78703308105469,0.76
21000,-0.04683423042297363,-99.78703308105469,0.76
21100,-0.04683423042297363,-99.78703308105469,0.76
21200,-0.04683423042297363,-99.78703308105469,0.76
21300,-0.04683423042297363,-99.78703308105469,0.76
21400,-0.04683423042297363,-99.78703308105469,0.76
21500,-0.04683423042297363,-99.78703308105469,0.76
21600,-0.04683423042297363,-99.78703308105469,0.76
21700,-0.04683423042297363,-99.78703308105469,0.76
21800,-0.04683423042297363,-99.78703308105469,0.76
21900,-0.04683423042297363,-99.78703308105469,0.76
22000,-0.04683423042297363,-99.78703308105469,0.76
22100,-0.04683423042297363,-99.78703308105469,0.76
22200,-0.04683423042297363,-99.78703308105469,0.76
22300,-0.04683423042297363,-99.78703308105469,0.76
22400,-0.04683423042297363,-99.78703308105469,0.76
22500,-0.04683423042297363,-99.78703308105469,0.76
22600,-0.04683423042297363,-99.78703308105469,0.76
22700,-0.04683423042297363,-99.78703308105469,0.76
22800,-0.04683423042297363,-99.78703308105469,0.76
22900,-0.04683423042297363,-99.78703308105469,0.76
23000,-0.04683423042297363,-99.78703308105469,0.76
23100,-0.04683423042297363,-99.78703308105469,0.76
23200,-0.04683423042297363,-99.78703308105469,0.76
23300,-0.04683423042297363,-99.78703308105469,0.76
23400,-0.04683423042297363,-99.78703308105469,0.76
23500,-0.04683423042297363,-99.78703308105469,0.76
23600,-0.04683423042297363,-99.78703308105469,0.76
23700,-0.04683423042297363,-99.78703308105469,0.76
23800,-0.04683423042297363,-99.78703308105469,0.76
23900,-0.04683423042297363,-99.78703308105469,0.76
24000,-0.04683423042297363,-99.78703308105469,0.76
24100,-0.04683423042297363,-99.78703308105469,0.76
24200,-0.04683423042297363,-99.78703308105469,0.76
24300,-0.04683423042297363,-99.78703308105469,0.76
24400,-0.04683423042297363,-99.78703308105469,0.76
24500,-0.04683423042297363,-99.78703308105469,0.76
24600,-0.04683423042297363,-99.78703308105469,0.76
24700,-0.04683423042297363,-99.78703308105469,0.76
24800,-0.04683423042297363,-99.78703308105469,0.76
24900,0.809471845626831,0.8316465616226196,0.76
25000,0.809471845626831,0.8316465616226196,0.76
25100,0.809471845626831,0.8316465616226196,0.76
25200,0.809471845626831,0.8316465616226196,0.76
25300,0.809471845626831,0.8316465616226196,0.76
25400,0.809471845626831,0.8316465616226196,0.76
25500,0.809471845626831,0.8316465616226196,0.76
25600,0.809471845626831,0.8316465616226196,0.76
25700,0.809471845626831,0.8316465616226196,0.76
25800,0.809471845626831,0.8316465616226196,0.76
25900,0.809471845626831,0.8316465616226196,0.76
26000,0.809471845626831,0.8316465616226196,0.76
26100,0.809471845626831,0.8316465616226196,0.76
26200,0.809471845626831,0.8316465616226196,0.76
26300,0.809471845626831,0.8316465616226196,0.76
26400,0.809471845626831,0.8316465616226196,0.76
26500,0.809471845626831,0.8316465616226196,0.76
26600,0.809471845626831,0.8316465616226196,0.76
26700,0.809471845626831,0.8316465616226196,0.76
26800,0.809471845626831,0.8316465616226196,0.76
26900,0.809471845626831,0.8316465616226196,0.76
27000,0.809471845626831,0.8316465616226196,0.76
27100,0.809471845626831,0.8316465616226196,0.76
27200,0.809471845626831,0.8316465616226196,0.76
27300,0.809471845626831,0.8316465616226196,0.76
27400,0.809471845626831,0.8316465616226196,0.76
27500,0.809471845626831,0.8316465616226196,0.76
27600,0.809471845626831,0.8316465616226196,0.76
27700,0.809471845626831,0.8316465616226196,0.76
27800,0.809471845626831,0.8316465616226196,0.76
27900,0.809471845626831,0.8316465616226196,0.76
28000,0.809471845626831,0.8316465616226196,0.76
28100,0.809471845626831,0.8316465616226196,0.76
28200,0.809471845626831,0.8316465616226196,0.76
28300,0.809471845626831,0.8316465616226196,0.76
28400,0.809471845626831,0.8316465616226196,0.76
28500,0.809471845626831,0.8316465616226196,0.76
28600,0.809471845626831,0.8316465616226196,0.76
28700,0.809471845626831,0.8316465616226196,0.76
28800,0.809471845626831,0.8316465616226196,0.76
28900,0.809471845626831,0.8316465616226196,0.76
29000,0.809471845626831,0.8316465616226196,0.76
29100,0.809471845626831,0.8316465616226196,0.76
29200,0.809471845626831,0.8316465616226196,0.76
29300,0.809471845626831,0.8316465616226196,0.76
29400,0.809471845626831,0.8316465616226196,0.76
29500,0.809471845626831,0.8316465616226196,0.76
29600,0.809471845626831,0.8316465616226196,0.76
29700,0.809471845626831,0.8316465616226196,0.76
29800,0.809471845626831,0.8316465616226196,0.76
29900,0.809471845626831,0.8316465616226196,0.76
30000,0.809471845626831,0.8316465616226196,0.76
30100,0.809471845626831,0.8316465616226196,0.76
36415,0.809471845626831,0.8316465616226196,0.73
36515,0.809471845626831,0.8316465616226196,0.73
36615,0.809471845626831,0.8316465616226196,0.73
36715,0.809471845626831,0.8316465616226196,0.73
36815,0.809471845626831,0.8316465616226196,0.73
36915,0.809471845626831,0.8316465616226196,0.73
37015,0.809471845626831,0.8316465616226196,0.73
37115,0.809471845626831,0.8316465616226196,0.73
37215,0.809471845626831,0.8316465616226196,0.73
37315,0.809471845626831,0.8316465616226196,0.73
37415,0.809471845626831,0.8316465616226196,0.73
37515,0.809471845626831,0.8316465616226196,0.73
37615,0.809471845626831,0.8316465616226196,0.73
37715,0.809471845626831,0.8316465616226196,0.73
37815,0.809471845626831,0.8316465616226196,0.73
37915,0.809471845626831,0.8316465616226196,0.73
38015,0.809471845626831,0.8316465616226196,0.73
38115,0.809471845626831,0.8316465616226196,0.73
38215,0.809471845626831,0.8316465616226196,0.73
38315,0.809471845626831,0.8316465616226196,0.73
38415,0.809471845626831,0.8316465616226196,0.73
38515,0.809471845626831,0.8316465616226196,0.73
38615,0.809471845626831,0.8316465616226196,0.73
38715,0.809471845626831,0.8316465616226196,0.73
38815,0.809471845626831,0.8316465616226196,0.73
38915,0.809471845626831,0.8316465616226196,0.73
39015,0.809471845626831,0.8316465616226196,0.73
39115,0.809471845626831,0.8316465616226196,0.73
39215,0.809471845626831,0.8316465616226196,0.73
39315,0.809471845626831,0.8316465616226196,0.73
39415,0.809471845626831,0.8316465616226196,0.73
39515,0.809471845626831,0.8316465616226196,0.73
39615,0.809471845626831,0.8316465616226196,0.73
39715,0.809471845626831,0.8316465616226196,0.73
39815,0.809471845626831,0.8316465616226196,0.73
39915,0.809471845626831,0.8316465616226196,0.73
