evaluation,fitness,time
0,804.5459594726562,30.67
0,804.5459594726562,11.05
100,804.5459594726562,11.05
200,804.5459594726562,11.05
300,804.5459594726562,11.05
400,804.5459594726562,11.05
500,804.5459594726562,11.05
600,833.125244140625,11.05
700,843.2218627929688,11.05
800,843.2218627929688,11.05
900,843.2218627929688,11.05
1000,843.2218627929688,11.05
1100,843.2218627929688,11.05
1200,843.2218627929688,11.05
1300,875.4380493164062,11.05
1400,875.4380493164062,11.05
1500,875.4380493164062,11.05
1600,875.4380493164062,11.05
1700,875.4380493164062,11.05
1800,875.4380493164062,11.05
1900,875.4380493164062,11.05
2000,875.4380493164062,11.05
2100,875.4380493164062,11.05
2200,875.4380493164062,11.05
2300,875.4380493164062,11.05
2400,875.4380493164062,11.05
2500,875.4380493164062,11.05
2600,875.4380493164062,11.05
2700,875.4380493164062,11.05
2800,875.4380493164062,11.05
2900,875.4380493164062,11.05
3000,875.4380493164062,11.05
3100,875.4380493164062,11.05
3200,875.4380493164062,11.05
3300,875.4380493164062,11.05
3400,875.4380493164062,11.05
3500,875.4380493164062,11.05
3600,875.4380493164062,11.05
3700,875.4380493164062,11.05
3800,875.4380493164062,11.05
3900,875.4380493164062,11.05
4000,875.4380493164062,11.05
4100,875.4380493164062,11.05
4200,875.4380493164062,11.05
4300,875.4380493164062,11.05
4400,875.4380493164062,11.05
4500,875.4380493164062,11.05
4600,875.4380493164062,11.05
4700,875.4380493164062,11.05
4800,875.4380493164062,11.05
4900,875.4380493164062,11.05
5000,875.4380493164062,11.05
5100,875.4380493164062,11.05
5200,875.4380493164062,11.05
5300,875.4380493164062,11.05
5400,875.4380493164062,11.05
5500,875.4380493164062,11.05
5600,875.4380493164062,11.05
5700,875.4380493164062,11.05
5800,875.4380493164062,11.05
5900,875.4380493164062,11.05
6000,875.4380493164062,11.05
6100,875.4380493164062,11.05
6200,875.4380493164062,11.05
6300,875.4380493164062,11.05
6400,875.4380493164062,11.05
6500,875.4380493164062,11.05
6600,875.4380493164062,11.05
6700,875.4380493164062,11.05
6800,875.4380493164062,11.05
6900,875.4380493164062,11.05
7000,875.4380493164062,11.05
7100,875.4380493164062,11.05
7200,875.4380493164062,11.05
7300,875.4380493164062,11.05
7400,875.4380493164062,11.05
7500,875.4380493164062,11.05
7600,875.4380493164062,11.05
7700,875.4380493164062,11.05
7800,875.4380493164062,11.05
7900,875.4380493164062,11.05
8000,875.4380493164062,11.05
8100,875.4380493164062,11.05
8200,875.4380493164062,11.05
8300,875.4380493164062,11.05
8400,896.5816650390625,11.05
8500,896.5816650390625,11.05
8600,896.5816650390625,11.05
8700,896.5816650390625,11.05
8800,896.5816650390625,11.05
8900,896.5816650390625,11.05
9000,896.5816650390625,11.05
9100,896.5816650390625,11.05
9200,896.5816650390625,11.05
9300,896.5816650390625,11.05
9400,896.5816650390625,11.05
9500,896.5816650390625,11.05
9600,896.5816650390625,11.05
9700,896.5816650390625,11.05
9800,896.5816650390625,11.05
9900,896.5816650390625,11.05
10000,896.5816650390625,11.05
10100,896.5816650390625,11.05
10200,896.5816650390625,11.05
10300,896.5816650390625,11.05
10400,896.5816650390625,11.05
10500,896.5816650390625,11.05
10600,896.5816650390625,11.05
10700,896.5816650390625,11.05
10800,896.5816650390625,11.05
10900,917.7125854492188,11.05
11000,917.7125854492188,11.05
11100,917.7125854492188,11.05
11200,917.7125854492188,11.05
11300,917.7125854492188,11.05
11400,917.7125854492188,11.05
11500,917.7125854492188,11.05
11600,917.7125854492188,11.05
11700,917.7125854492188,11.05
11800,917.7125854492188,11.05
11900,917.7125854492188,11.05
12000,917.7125854492188,11.05
12100,917.7125854492188,11.05
12200,917.7125854492188,11.05
12300,917.7125854492188,11.05
12400,917.7125854492188,11.05
12500,917.7125854492188,11.05
12600,917.7125854492188,11.05
12700,917.7125854492188,11.05
12800,917.7125854492188,11.05
12900,917.7125854492188,11.05
13000,917.7125854492188,11.05
13100,917.7125854492188,11.05
13200,917.7125854492188,11.05
13300,917.7125854492188,11.05
13400,917.7125854492188,11.05
13500,917.7125854492188,11.05
13600,917.7125854492188,11.05
13700,917.7125854492188,11.05
13800,917.7125854492188,11.05
13900,917.7125854492188,11.05
14000,917.7125854492188,11.05
14100,917.7125854492188,11.05
14200,917.7125854492188,11.05
14300,917.7125854492188,11.05
14400,917.7125854492188,11.05
14500,917.7125854492188,11.05
14600,917.7125854492188,11.05
14700,917.7125854492188,11.05
14800,917.7125854492188,11.05
14900,917.7125854492188,11.05
15000,917.7125854492188,11.05
15100,917.7125854492188,11.04
15200,917.7125854492188,11.04
15300,917.7125854492188,11.04
15400,917.7125854492188,11.04
15500,917.7125854492188,11.04
15600,917.7125854492188,11.04
15700,917.7125854492188,11.04
15800,917.7125854492188,11.04
15900,917.7125854492188,11.04
16000,917.7125854492188,11.04
16100,917.7125854492188,11.04
16200,917.7125854492188,11.04
16300,917.7125854492188,11.04
16400,917.7125854492188,11.04
16500,917.7125854492188,11.04
16600,917.7125854492188,11.04
16700,917.7125854492188,11.04
16800,917.7125854492188,11.04
16900,917.7125854492188,11.04
17000,917.7125854492188,11.04
17100,917.7125854492188,11.04
17200,924.260498046875,11.04
17300,924.260498046875,11.04
17400,924.260498046875,11.04
17500,924.260498046875,11.04
17600,924.260498046875,11.04
17700,924.260498046875,11.04
17800,924.260498046875,11.04
17900,924.260498046875,11.04
18000,924.260498046875,11.04
18100,924.260498046875,11.04
18200,924.260498046875,11.04
18300,924.260498046875,11.04
18400,924.260498046875,11.04
18500,924.260498046875,11.04
18600,924.260498046875,11.04
18700,924.260498046875,11.04
18800,924.260498046875,11.04
18900,924.260498046875,11.04
19000,924.260498046875,11.04
19100,924.260498046875,11.04
19200,924.260498046875,11.04
19300,924.260498046875,11.04
19400,924.260498046875,11.04
19500,924.260498046875,11.04
19600,924.260498046875,11.04
19700,924.260498046875,11.04
19800,924.260498046875,11.04
19900,924.260498046875,11.04
20000,924.260498046875,11.04
20100,956.9469604492188,11.04
20200,956.9469604492188,11.04
20300,956.9469604492188,11.04
20400,956.9469604492188,11.04
20500,956.9469604492188,11.04
20600,956.9469604492188,11.04
20700,956.9469604492188,11.04
20800,956.9469604492188,11.04
20900,956.9469604492188,11.04
21000,956.9469604492188,11.04
21100,956.9469604492188,11.04
21200,956.9469604492188,11.04
21300,956.9469604492188,11.04
21400,956.9469604492188,11.04
21500,956.9469604492188,11.04
21600,956.9469604492188,11.04
21700,956.9469604492188,11.04
21800,956.9469604492188,11.04
21900,956.9469604492188,11.04
22000,956.9469604492188,11.04
22100,956.9469604492188,11.04
22200,1017.6686401367188,11.04
22300,1017.6686401367188,11.04
22400,1017.6686401367188,11.04
22500,1017.6686401367188,11.04
22600,1017.6686401367188,11.04
22700,1017.6686401367188,11.04
22800,1017.6686401367188,11.04
22900,1017.6686401367188,11.04
23000,1017.6686401367188,11.04
23100,1017.6686401367188,11.04
23200,1017.6686401367188,11.04
23300,1017.6686401367188,11.04
23400,1017.6686401367188,11.04
23500,1017.6686401367188,11.04
23600,1017.6686401367188,11.04
23700,1017.6686401367188,11.04
23800,1023.1287841796875,11.04
23900,1023.1287841796875,11.04
24000,1023.1287841796875,11.04
24100,1023.1287841796875,11.04
24200,1023.1287841796875,11.04
24300,1023.1287841796875,11.04
24400,1023.1287841796875,11.04
24500,1023.1287841796875,11.04
24600,1023.1287841796875,11.04
24700,1023.1287841796875,11.04
24800,1023.1287841796875,11.04
24900,1041.527099609375,11.04
25000,1041.527099609375,11.04
25100,1041.527099609375,11.04
25200,1041.527099609375,11.04
25300,1041.527099609375,11.04
25400,1069.34423828125,11.04
25500,1132.077392578125,11.04
25600,1132.077392578125,11.04
25700,1132.077392578125,11.04
25800,1132.077392578125,11.04
25900,1132.077392578125,11.04
26000,1132.077392578125,11.04
26100,1132.077392578125,11.04
26200,1132.077392578125,11.04
26300,1132.077392578125,11.04
26400,1132.077392578125,11.04
26500,1132.077392578125,11.04
26600,1132.077392578125,11.04
26700,1132.077392578125,11.04
26800,1132.077392578125,11.04
26900,1132.077392578125,11.04
27000,1132.077392578125,11.04
27100,1132.077392578125,11.04
27200,1132.077392578125,11.04
27300,1132.077392578125,11.04
27400,1132.077392578125,11.04
27500,1132.077392578125,11.04
27600,1132.077392578125,11.04
27700,1132.077392578125,11.04
27800,1132.077392578125,11.04
27900,1132.077392578125,11.04
28000,1132.077392578125,11.04
28100,1132.077392578125,11.04
28200,1132.077392578125,11.04
28300,1132.077392578125,11.04
28400,1132.077392578125,11.04
28500,1132.077392578125,11.04
28600,1132.077392578125,11.04
28700,1132.077392578125,11.04
28800,1132.077392578125,11.04
28900,1132.077392578125,11.04
29000,1132.077392578125,11.04
29100,1132.077392578125,11.04
29200,1132.077392578125,11.04
29300,1132.077392578125,11.04
29400,1132.077392578125,11.04
29500,1132.077392578125,11.04
29600,1132.077392578125,11.04
29700,1132.077392578125,11.04
29800,1132.077392578125,11.04
29900,1132.077392578125,11.04
30000,1132.077392578125,11.04
30100,1132.077392578125,11.04
38496,1142.114990234375,11.08
38596,1203.953857421875,11.08
38696,1203.953857421875,11.08
38796,1203.953857421875,11.08
38896,1203.953857421875,11.08
38996,1203.953857421875,11.08
39096,1227.9515380859375,11.08
39196,1227.9515380859375,11.08
39296,1227.9515380859375,11.08
39396,1227.9515380859375,11.08
39496,1227.9515380859375,11.08
39596,1227.9515380859375,11.08
39696,1227.9515380859375,11.08
39796,1227.9515380859375,11.08
39896,1227.9515380859375,11.08
39996,1227.9515380859375,11.08
40096,1241.19873046875,11.08
40196,1241.19873046875,11.08
40296,1241.19873046875,11.08
40396,1241.19873046875,11.08
40496,1241.19873046875,11.08
40596,1241.19873046875,11.08
40696,1241.19873046875,11.08
40796,1241.19873046875,11.08
40896,1241.19873046875,11.08
40996,1241.19873046875,11.08
41096,1241.19873046875,11.08
41196,1241.19873046875,11.08
41296,1241.19873046875,11.08
41396,1241.19873046875,11.08
41496,1241.19873046875,11.08
41596,1241.19873046875,11.08
41696,1241.19873046875,11.08
41796,1241.19873046875,11.08
41896,1241.19873046875,11.08
41996,1241.19873046875,11.08
42096,1241.19873046875,11.08
42196,1241.19873046875,11.08
42296,1241.19873046875,11.08
42396,1241.19873046875,11.08
42496,1241.19873046875,11.08
42596,1241.19873046875,11.08
42696,1241.19873046875,11.08
42796,1241.19873046875,11.08
42896,1241.19873046875,11.08
42996,1241.19873046875,11.08
43096,1241.19873046875,11.08
43196,1241.19873046875,11.08
43296,1241.19873046875,11.08
43396,1241.19873046875,11.08
43496,1241.19873046875,11.08
43596,1241.19873046875,11.08
43696,1241.19873046875,11.08
43796,1241.19873046875,11.08
43896,1241.19873046875,11.08
43996,1241.19873046875,11.08
44096,1241.19873046875,11.08
44196,1241.19873046875,11.08
44296,1241.19873046875,11.08
44396,1241.19873046875,11.08
44496,1241.19873046875,11.08
44596,1241.19873046875,11.08
44696,1241.19873046875,11.08
44796,1241.19873046875,11.08
44896,1241.19873046875,11.08
