evaluation,fitness,test_accuracy,time
0,-1.5904041528701782,-1.796983242034912,0.96
100,-1.5904041528701782,-1.796983242034912,0.44
200,-1.5904041528701782,-1.796983242034912,0.44
300,-1.5904041528701782,-1.796983242034912,0.41
400,-1.5904041528701782,-1.796983242034912,0.39
500,-1.5904041528701782,-1.796983242034912,0.46
600,-1.0540738105773926,-1.2717126607894897,0.45
700,-1.0540738105773926,-1.2717126607894897,0.47
800,-1.0540738105773926,-1.2717126607894897,0.43
900,-1.0540738105773926,-1.2717126607894897,0.45
1000,-1.0540738105773926,-1.2717126607894897,0.37
1100,-1.0540738105773926,-1.2717126607894897,0.45
1200,-1.0540738105773926,-1.2717126607894897,0.45
1300,-1.0540738105773926,-1.2717126607894897,0.38
1400,-1.0540738105773926,-1.2717126607894897,0.43
1500,-1.0540738105773926,-1.2717126607894897,0.44
1600,-1.0540738105773926,-1.2717126607894897,0.59
1700,-1.0540738105773926,-1.2717126607894897,0.44
1800,-1.0540738105773926,-1.2717126607894897,0.47
1900,-1.0540738105773926,-1.2717126607894897,0.46
2000,-1.0540738105773926,-1.2717126607894897,0.46
2100,-1.0540738105773926,-1.2717126607894897,0.43
2200,-0.4884328246116638,-0.8224150538444519,0.42
2300,-0.4884328246116638,-0.8224150538444519,0.45
2400,-0.4884328246116638,-0.8224150538444519,0.38
2500,-0.4884328246116638,-0.8224150538444519,0.46
2600,-0.4884328246116638,-0.8224150538444519,0.42
2700,-0.4884328246116638,-0.8224150538444519,0.43
2800,-0.4884328246116638,-0.8224150538444519,0.40
2900,-0.4884328246116638,-0.8224150538444519,0.41
3000,-0.4884328246116638,-0.8224150538444519,0.46
3100,-0.4884328246116638,-0.8224150538444519,0.41
3200,-0.4884328246116638,-0.8224150538444519,0.41
3300,-0.4884328246116638,-0.8224150538444519,0.44
3400,-0.4884328246116638,-0.8224150538444519,0.37
3500,-0.4884328246116638,-0.8224150538444519,0.37
3600,-0.4884328246116638,-0.8224150538444519,0.44
3700,-0.4884328246116638,-0.8224150538444519,0.30
3800,-0.4884328246116638,-0.8224150538444519,0.38
3900,-0.4884328246116638,-0.8224150538444519,0.45
4000,-0.4884328246116638,-0.8224150538444519,0.44
4100,-0.4884328246116638,-0.8224150538444519,0.35
4200,-0.4884328246116638,-0.8224150538444519,0.35
4300,-0.4884328246116638,-0.8224150538444519,0.39
4400,-0.4884328246116638,-0.8224150538444519,0.43
4500,-0.4884328246116638,-0.8224150538444519,0.42
4600,-0.4884328246116638,-0.8224150538444519,0.41
4700,-0.4884328246116638,-0.8224150538444519,0.43
4800,-0.4884328246116638,-0.8224150538444519,0.29
4900,-0.4884328246116638,-0.8224150538444519,0.44
5000,-0.4884328246116638,-0.8224150538444519,0.40
5100,-0.4884328246116638,-0.8224150538444519,0.45
5200,-0.4884328246116638,-0.8224150538444519,0.43
5300,-0.4884328246116638,-0.8224150538444519,0.38
5400,-0.4884328246116638,-0.8224150538444519,0.46
5500,-0.4884328246116638,-0.8224150538444519,0.44
5600,-0.4884328246116638,-0.8224150538444519,0.39
5700,-0.4884328246116638,-0.8224150538444519,0.36
5800,-0.4884328246116638,-0.8224150538444519,0.45
5900,-0.4884328246116638,-0.8224150538444519,0.33
6000,-0.4884328246116638,-0.8224150538444519,0.43
6100,-0.4884328246116638,-0.8224150538444519,0.43
6200,-0.4884328246116638,-0.8224150538444519,0.42
6300,-0.4884328246116638,-0.8224150538444519,0.42
6400,-0.4884328246116638,-0.8224150538444519,0.45
6500,-0.4884328246116638,-0.8224150538444519,0.45
6600,-0.4884328246116638,-0.8224150538444519,0.59
6700,-0.4884328246116638,-0.8224150538444519,0.44
6800,-0.4884328246116638,-0.8224150538444519,0.43
6900,-0.4884328246116638,-0.8224150538444519,0.37
7000,-0.4884328246116638,-0.8224150538444519,0.47
7100,-0.4884328246116638,-0.8224150538444519,0.45
7200,-0.4884328246116638,-0.8224150538444519,0.45
7300,-0.4884328246116638,-0.8224150538444519,0.46
7400,-0.4884328246116638,-0.8224150538444519,0.41
7500,-0.24271994829177856,-0.4028252959251404,0.33
7600,-0.24271994829177856,-0.4028252959251404,0.38
7700,-0.24271994829177856,-0.4028252959251404,0.44
7800,-0.24271994829177856,-0.4028252959251404,0.46
7900,-0.24271994829177856,-0.4028252959251404,0.45
8000,-0.05572474002838135,-0.0731605589389801,0.34
8100,-0.05572474002838135,-0.0731605589389801,0.46
8200,-0.05572474002838135,-0.0731605589389801,0.45
8300,-0.05572474002838135,-0.0731605589389801,0.44
8400,-0.05572474002838135,-0.0731605589389801,0.39
8500,-0.05572474002838135,-0.0731605589389801,0.45
8600,-0.05572474002838135,-0.0731605589389801,0.40
8700,-0.05572474002838135,-0.0731605589389801,0.37
8800,-0.05572474002838135,-0.0731605589389801,0.45
8900,-0.05572474002838135,-0.0731605589389801,0.46
9000,-0.05572474002838135,-0.0731605589389801,0.48
9100,-0.05572474002838135,-0.0731605589389801,0.45
9200,-0.05572474002838135,-0.0731605589389801,0.37
9300,-0.05572474002838135,-0.0731605589389801,0.38
9400,-0.05572474002838135,-0.0731605589389801,0.33
9500,-0.05572474002838135,-0.0731605589389801,0.47
9600,-0.05572474002838135,-0.0731605589389801,0.44
9700,-0.05572474002838135,-0.0731605589389801,0.38
9800,-0.05572474002838135,-0.0731605589389801,0.43
9900,-0.05572474002838135,-0.0731605589389801,0.43
10000,-0.05572474002838135,-0.0731605589389801,0.43
10100,-0.05572474002838135,-0.0731605589389801,0.36
10200,-0.05572474002838135,-0.0731605589389801,0.43
10300,-0.05572474002838135,-0.0731605589389801,0.41
10400,-0.05572474002838135,-0.0731605589389801,0.42
10500,-0.05572474002838135,-0.0731605589389801,0.46
10600,-0.05572474002838135,-0.0731605589389801,0.44
10700,-0.05572474002838135,-0.0731605589389801,0.38
10800,-0.05572474002838135,-0.0731605589389801,0.44
10900,-0.05572474002838135,-0.0731605589389801,0.46
11000,-0.05572474002838135,-0.0731605589389801,0.45
11100,-0.05572474002838135,-0.0731605589389801,0.36
11200,-0.05572474002838135,-0.0731605589389801,0.41
11300,-0.05572474002838135,-0.0731605589389801,0.37
11400,-0.05572474002838135,-0.0731605589389801,0.46
11500,-0.05572474002838135,-0.0731605589389801,0.41
11600,-0.05572474002838135,-0.0731605589389801,0.62
11700,-0.05572474002838135,-0.0731605589389801,0.45
11800,-0.05572474002838135,-0.0731605589389801,0.42
11900,-0.05572474002838135,-0.0731605589389801,0.41
12000,-0.05572474002838135,-0.0731605589389801,0.41
12100,-0.05572474002838135,-0.0731605589389801,0.44
12200,-0.05572474002838135,-0.0731605589389801,0.45
12300,-0.05572474002838135,-0.0731605589389801,0.44
12400,-0.05572474002838135,-0.0731605589389801,0.35
12500,-0.05572474002838135,-0.0731605589389801,0.45
12600,-0.05572474002838135,-0.0731605589389801,0.45
12700,-0.05572474002838135,-0.0731605589389801,0.42
12800,-0.05572474002838135,-0.0731605589389801,0.39
12900,-0.05572474002838135,-0.0731605589389801,0.43
13000,-0.05572474002838135,-0.0731605589389801,0.44
13100,-0.05572474002838135,-0.0731605589389801,0.33
13200,-0.05572474002838135,-0.0731605589389801,0.38
13300,-0.05572474002838135,-0.0731605589389801,0.43
13400,-0.05572474002838135,-0.0731605589389801,0.40
13500,-0.05572474002838135,-0.0731605589389801,0.45
13600,-0.05572474002838135,-0.0731605589389801,0.42
13700,-0.05572474002838135,-0.0731605589389801,0.44
13800,-0.05572474002838135,-0.0731605589389801,0.44
13900,-0.05572474002838135,-0.0731605589389801,0.45
14000,-0.05572474002838135,-0.0731605589389801,0.45
14100,-0.05572474002838135,-0.0731605589389801,0.36
14200,-0.05572474002838135,-0.0731605589389801,0.44
14300,-0.05572474002838135,-0.0731605589389801,0.46
14400,-0.05572474002838135,-0.0731605589389801,0.32
14500,-0.05572474002838135,-0.0731605589389801,0.37
14600,-0.05572474002838135,-0.0731605589389801,0.40
14700,-0.05572474002838135,-0.0731605589389801,0.44
14800,-0.05572474002838135,-0.0731605589389801,0.41
14900,-0.05572474002838135,-0.0731605589389801,0.45
15000,-0.05572474002838135,-0.0731605589389801,0.33
15100,-0.05572474002838135,-0.0731605589389801,0.42
15200,-0.05572474002838135,-0.0731605589389801,0.36
15300,-0.05572474002838135,-0.0731605589389801,0.45
15400,-0.05572474002838135,-0.0731605589389801,0.41
15500,-0.05572474002838135,-0.0731605589389801,0.45
15600,-0.05572474002838135,-0.0731605589389801,0.36
15700,-0.05572474002838135,-0.0731605589389801,0.46
15800,-0.05572474002838135,-0.0731605589389801,0.46
15900,-0.05572474002838135,-0.0731605589389801,0.38
16000,-0.05572474002838135,-0.0731605589389801,0.43
16100,-0.05572474002838135,-0.0731605589389801,0.39
16200,-0.05572474002838135,-0.0731605589389801,0.40
16300,-0.05572474002838135,-0.0731605589389801,0.43
16400,-0.05572474002838135,-0.0731605589389801,0.34
16500,-0.05572474002838135,-0.0731605589389801,0.37
16600,-0.05572474002838135,-0.0731605589389801,0.52
16700,-0.05572474002838135,-0.0731605589389801,0.44
16800,-0.05572474002838135,-0.0731605589389801,0.36
16900,-0.05572474002838135,-0.0731605589389801,0.45
17000,-0.05572474002838135,-0.0731605589389801,0.46
17100,-0.05572474002838135,-0.0731605589389801,0.45
17200,-0.05572474002838135,-0.0731605589389801,0.46
17300,-0.05572474002838135,-0.0731605589389801,0.41
17400,-0.05572474002838135,-0.0731605589389801,0.46
17500,-0.05572474002838135,-0.0731605589389801,0.33
17600,-0.05572474002838135,-0.0731605589389801,0.37
17700,-0.05572474002838135,-0.0731605589389801,0.46
17800,-0.05572474002838135,-0.0731605589389801,0.33
17900,-0.05572474002838135,-0.0731605589389801,0.45
18000,-0.05572474002838135,-0.0731605589389801,0.33
18100,-0.05572474002838135,-0.0731605589389801,0.34
18200,-0.05572474002838135,-0.0731605589389801,0.36
18300,-0.05572474002838135,-0.0731605589389801,0.43
18400,-0.05572474002838135,-0.0731605589389801,0.32
18500,-0.05572474002838135,-0.0731605589389801,0.42
18600,-0.05572474002838135,-0.0731605589389801,0.40
18700,-0.05572474002838135,-0.0731605589389801,0.46
18800,-0.05572474002838135,-0.0731605589389801,0.32
18900,-0.05572474002838135,-0.0731605589389801,0.43
19000,-0.05572474002838135,-0.0731605589389801,0.45
19100,-0.05572474002838135,-0.0731605589389801,0.35
19200,-0.05572474002838135,-0.0731605589389801,0.42
19300,-0.05572474002838135,-0.0731605589389801,0.43
19400,-0.05572474002838135,-0.0731605589389801,0.46
19500,-0.05572474002838135,-0.0731605589389801,0.42
19600,-0.05572474002838135,-0.0731605589389801,0.45
19700,-0.05572474002838135,-0.0731605589389801,0.39
19800,-0.05572474002838135,-0.0731605589389801,0.41
19900,-0.05572474002838135,-0.0731605589389801,0.42
20000,-0.05572474002838135,-0.0731605589389801,0.45
20100,-0.05572474002838135,-0.0731605589389801,0.42
20200,-0.05572474002838135,-0.0731605589389801,0.32
20300,-0.05572474002838135,-0.0731605589389801,0.45
20400,-0.05572474002838135,-0.0731605589389801,0.45
20500,-0.05572474002838135,-0.0731605589389801,0.44
20600,-0.05572474002838135,-0.0731605589389801,0.44
20700,-0.05572474002838135,-0.0731605589389801,0.38
20800,-0.05572474002838135,-0.0731605589389801,0.42
20900,-0.05572474002838135,-0.0731605589389801,0.36
21000,-0.05572474002838135,-0.0731605589389801,0.45
21100,-0.05572474002838135,-0.0731605589389801,0.42
21200,-0.05572474002838135,-0.0731605589389801,0.43
21300,-0.05572474002838135,-0.0731605589389801,0.44
21400,-0.05572474002838135,-0.0731605589389801,0.38
21500,-0.05572474002838135,-0.0731605589389801,0.46
21600,-0.05572474002838135,-0.0731605589389801,0.60
21700,-0.05572474002838135,-0.0731605589389801,0.44
21800,-0.05572474002838135,-0.0731605589389801,0.45
21900,-0.05572474002838135,-0.0731605589389801,0.44
22000,-0.05572474002838135,-0.0731605589389801,0.43
22100,-0.05572474002838135,-0.0731605589389801,0.39
22200,-0.05572474002838135,-0.0731605589389801,0.33
22300,-0.05572474002838135,-0.0731605589389801,0.46
22400,-0.05572474002838135,-0.0731605589389801,0.46
22500,-0.05572474002838135,-0.0731605589389801,0.39
22600,-0.05572474002838135,-0.0731605589389801,0.43
22700,-0.05572474002838135,-0.0731605589389801,0.44
22800,-0.05572474002838135,-0.0731605589389801,0.45
22900,-0.05572474002838135,-0.0731605589389801,0.38
23000,-0.05572474002838135,-0.0731605589389801,0.32
23100,-0.05572474002838135,-0.0731605589389801,0.39
23200,-0.05572474002838135,-0.0731605589389801,0.42
23300,-0.05572474002838135,-0.0731605589389801,0.45
23400,-0.05572474002838135,-0.0731605589389801,0.38
23500,-0.05572474002838135,-0.0731605589389801,0.29
23600,-0.05572474002838135,-0.0731605589389801,0.39
23700,-0.05572474002838135,-0.0731605589389801,0.45
23800,-0.05572474002838135,-0.0731605589389801,0.39
23900,-0.05572474002838135,-0.0731605589389801,0.41
24000,-0.05572474002838135,-0.0731605589389801,0.46
24100,-0.05572474002838135,-0.0731605589389801,0.46
24200,-0.05572474002838135,-0.0731605589389801,0.46
24300,-0.05572474002838135,-0.0731605589389801,0.35
24400,-0.05572474002838135,-0.0731605589389801,0.41
24500,-0.05572474002838135,-0.0731605589389801,0.45
24600,-0.05572474002838135,-0.0731605589389801,0.45
24700,-0.05572474002838135,-0.0731605589389801,0.36
24800,-0.05572474002838135,-0.0731605589389801,0.36
24900,-0.05572474002838135,-0.0731605589389801,0.39
25000,-0.05572474002838135,-0.0731605589389801,0.34
25100,-0.05572474002838135,-0.0731605589389801,0.37
25200,-0.05572474002838135,-0.0731605589389801,0.32
25300,-0.05572474002838135,-0.0731605589389801,0.34
25400,-0.05572474002838135,-0.0731605589389801,0.33
25500,-0.05572474002838135,-0.0731605589389801,0.37
25600,-0.05572474002838135,-0.0731605589389801,0.38
25700,-0.05572474002838135,-0.0731605589389801,0.46
25800,-0.05572474002838135,-0.0731605589389801,0.33
25900,-0.05572474002838135,-0.0731605589389801,0.45
26000,0.20884913206100464,-0.007867515087127686,0.40
26100,0.20884913206100464,-0.007867515087127686,0.45
26200,0.20884913206100464,-0.007867515087127686,0.45
26300,0.20884913206100464,-0.007867515087127686,0.44
26400,0.20884913206100464,-0.007867515087127686,0.46
26500,0.20884913206100464,-0.007867515087127686,0.42
26600,0.20884913206100464,-0.007867515087127686,0.62
26700,0.20884913206100464,-0.007867515087127686,0.45
26800,0.20884913206100464,-0.007867515087127686,0.38
26900,0.20884913206100464,-0.007867515087127686,0.36
27000,0.20884913206100464,-0.007867515087127686,0.45
27100,0.20884913206100464,-0.007867515087127686,0.45
27200,0.20884913206100464,-0.007867515087127686,0.43
27300,0.20884913206100464,-0.007867515087127686,0.41
27400,0.20884913206100464,-0.007867515087127686,0.45
27500,0.20884913206100464,-0.007867515087127686,0.41
27600,0.20884913206100464,-0.007867515087127686,0.46
27700,0.20884913206100464,-0.007867515087127686,0.46
27800,0.20884913206100464,-0.007867515087127686,0.46
27900,0.20884913206100464,-0.007867515087127686,0.41
28000,0.20884913206100464,-0.007867515087127686,0.45
28100,0.20884913206100464,-0.007867515087127686,0.44
28200,0.20884913206100464,-0.007867515087127686,0.43
28300,0.20884913206100464,-0.007867515087127686,0.44
28400,0.20884913206100464,-0.007867515087127686,0.42
28500,0.20884913206100464,-0.007867515087127686,0.46
28600,0.20884913206100464,-0.007867515087127686,0.45
28700,0.20884913206100464,-0.007867515087127686,0.39
28800,0.20884913206100464,-0.007867515087127686,0.41
28900,0.20884913206100464,-0.007867515087127686,0.45
29000,0.20884913206100464,-0.007867515087127686,0.45
29100,0.20884913206100464,-0.007867515087127686,0.47
29200,0.20884913206100464,-0.007867515087127686,0.45
29300,0.20884913206100464,-0.007867515087127686,0.30
29400,0.20884913206100464,-0.007867515087127686,0.42
29500,0.20884913206100464,-0.007867515087127686,0.45
29600,0.20884913206100464,-0.007867515087127686,0.43
29700,0.20884913206100464,-0.007867515087127686,0.46
29800,0.20884913206100464,-0.007867515087127686,0.38
29900,0.20884913206100464,-0.007867515087127686,0.30
30000,0.20884913206100464,-0.007867515087127686,0.45
30100,0.20884913206100464,-0.007867515087127686,0.33
30200,0.20884913206100464,-0.007867515087127686,0.37
30300,0.20884913206100464,-0.007867515087127686,0.44
30400,0.20884913206100464,-0.007867515087127686,0.39
30500,0.20884913206100464,-0.007867515087127686,0.43
30600,0.20884913206100464,-0.007867515087127686,0.43
30700,0.20884913206100464,-0.007867515087127686,0.44
30800,0.20884913206100464,-0.007867515087127686,0.43
30900,0.20884913206100464,-0.007867515087127686,0.36
31000,0.20884913206100464,-0.007867515087127686,0.37
31100,0.20884913206100464,-0.007867515087127686,0.45
31200,0.20884913206100464,-0.007867515087127686,0.45
31300,0.20884913206100464,-0.007867515087127686,0.37
