evaluation,fitness,time
100,-145.58729553222656,35.66
200,-155.01792907714844,5.16
300,-143.3996124267578,5.12
400,-141.9792938232422,5.17
500,-141.2746124267578,5.15
600,-144.4087371826172,5.16
700,-141.1258544921875,5.12
800,-143.37535095214844,5.17
900,-130.37307739257812,5.15
1000,-141.37123107910156,5.17
1100,-122.18119049072266,5.06
1200,-136.25729370117188,5.17
1300,-125.79544830322266,5.07
1400,-126.65300750732422,5.05
1500,-124.48746490478516,5.08
1600,-115.10226440429688,5.06
1700,-91.4847412109375,5.05
1800,-90.89488983154297,5.13
1900,-53.63225173950195,5.09
2000,-55.47956848144531,5.06
2100,-44.68195343017578,5.11
2200,-51.947540283203125,5.06
2300,-52.82135772705078,5.03
2400,-58.04441452026367,5.08
2500,-47.53219985961914,5.12
2600,-56.680702209472656,5.13
2700,-66.38582611083984,5.12
2800,-56.97055435180664,5.13
2900,-55.0976676940918,5.16
3000,-55.424102783203125,5.13
3100,-69.01663208007812,5.14
3200,-54.927696228027344,5.14
3300,-49.405059814453125,5.11
3400,-51.88347625732422,5.13
3500,-67.40454864501953,5.15
3600,-52.973079681396484,5.13
3700,-61.10892105102539,5.11
3800,-50.61286163330078,5.13
3900,-67.83961486816406,5.13
4000,-57.50028991699219,5.16
4100,-58.458824157714844,5.07
4200,-62.88119888305664,5.14
4300,-59.929412841796875,5.08
4400,-52.44757843017578,5.12
4500,-59.84101104736328,5.12
4600,-62.52751541137695,5.14
4700,-50.4354362487793,5.15
4800,-61.419368743896484,5.15
4900,-56.3681640625,5.11
5000,-62.36372756958008,5.13
5100,-58.33000946044922,5.13
5200,-65.67059326171875,5.09
5300,-74.15437316894531,5.08
5400,-56.812599182128906,5.16
5500,-43.551849365234375,5.13
5600,-55.21786117553711,5.12
5700,-59.416744232177734,5.10
5800,-48.35049057006836,5.07
5900,-53.93959426879883,5.10
6000,-54.5582160949707,5.09
6100,-64.05287170410156,5.05
6200,-54.745784759521484,5.12
6300,-65.76346588134766,5.16
6400,-60.34946060180664,5.12
6500,-51.70793533325195,5.16
6600,-57.42322540283203,5.07
6700,-43.18537521362305,5.15
6800,-59.29959487915039,5.05
6900,-62.242034912109375,5.15
7000,-57.38205337524414,5.10
7100,-46.681217193603516,5.16
7200,-59.95671463012695,5.05
7300,-51.049617767333984,5.15
7400,-53.83491134643555,5.09
7500,-51.96961975097656,5.18
7600,-55.98326873779297,5.02
7700,-53.24641418457031,5.18
7800,-31.576610565185547,5.13
7900,-62.46817398071289,5.04
8000,-56.125362396240234,5.19
8100,-56.064571380615234,5.08
8200,-57.91364288330078,5.20
8300,-57.51199722290039,5.09
8400,-74.47834014892578,5.24
8500,-56.43035888671875,5.08
8600,-61.176551818847656,5.08
8700,-58.24396896362305,5.06
8800,-60.129520416259766,5.02
8900,-60.05874252319336,5.09
9000,-53.003807067871094,5.08
9100,-63.34003829956055,5.16
9200,-52.59477996826172,5.08
9300,-61.62419509887695,5.15
9400,-60.876529693603516,5.09
9500,-60.07278060913086,5.18
9600,-54.9211311340332,5.10
9700,-52.57841110229492,5.12
9800,-45.63573455810547,5.08
9900,-52.361629486083984,5.12
10000,-61.65936279296875,5.09
10100,-45.75408935546875,5.15
10200,-53.123321533203125,5.09
10300,-46.643043518066406,5.12
10400,-50.976158142089844,5.08
10500,-51.390628814697266,5.08
10600,-65.46392059326172,5.13
10700,-55.09131622314453,5.09
10800,-50.02867889404297,5.05
10900,-58.86780548095703,5.11
11000,-57.29962921142578,5.10
11100,-49.50901794433594,5.11
11200,-49.0456657409668,5.08
11300,-59.8016242980957,5.10
11400,-60.9742317199707,5.03
11500,-42.622135162353516,5.08
11600,-53.85980987548828,5.05
11700,-46.267616271972656,5.09
11800,-63.54982376098633,5.11
11900,-59.75634002685547,5.08
12000,-62.76862335205078,5.08
