evaluation,fitness,uniqueness,time
0,29.135726928710938,1.0,12.81
100,29.135726928710938,1.0,12.81
200,30.030914306640625,1.0,12.81
300,30.030914306640625,1.0,12.81
400,30.030914306640625,1.0,12.81
500,30.030914306640625,1.0,12.81
600,30.030914306640625,1.0,12.81
700,30.030914306640625,1.0,12.81
800,30.030914306640625,1.0,12.81
900,31.473634719848633,1.0,12.81
1000,31.473634719848633,1.0,12.81
1100,31.473634719848633,1.0,12.81
1200,31.473634719848633,1.0,12.81
1300,31.473634719848633,1.0,12.81
1400,33.8281135559082,1.0,12.81
1500,33.8281135559082,1.0,12.81
1600,33.8281135559082,1.0,12.81
1700,33.8281135559082,1.0,12.81
1800,33.8281135559082,1.0,12.81
1900,33.8281135559082,1.0,12.81
2000,35.23135757446289,1.0,12.81
2100,35.23135757446289,1.0,12.81
2200,35.23135757446289,1.0,12.81
2300,35.23135757446289,1.0,12.81
2400,35.23135757446289,1.0,12.81
2500,35.23135757446289,1.0,12.81
2600,35.23135757446289,1.0,12.81
2700,37.702884674072266,1.0,12.81
2800,37.702884674072266,1.0,12.81
2900,37.702884674072266,1.0,12.81
3000,37.702884674072266,1.0,12.81
3100,37.702884674072266,1.0,12.81
3200,37.702884674072266,1.0,12.81
3300,37.702884674072266,1.0,12.81
3400,37.702884674072266,1.0,12.81
3500,37.91168975830078,1.0,12.81
3600,37.91168975830078,1.0,12.81
3700,39.11050033569336,1.0,12.81
3800,39.11050033569336,1.0,12.81
3900,39.11050033569336,1.0,12.81
4000,39.11050033569336,1.0,12.81
4100,39.11050033569336,1.0,12.81
4200,39.11050033569336,1.0,12.81
4300,39.11050033569336,1.0,12.81
4400,39.11050033569336,1.0,12.81
4500,39.11050033569336,1.0,12.81
4600,39.11050033569336,1.0,12.81
4700,39.11050033569336,1.0,12.81
4800,39.11050033569336,1.0,12.81
4900,39.11050033569336,1.0,12.81
5000,39.11050033569336,1.0,12.81
5100,39.11050033569336,1.0,12.81
5200,39.11050033569336,1.0,12.78
5300,39.11050033569336,1.0,12.78
5400,39.11050033569336,1.0,12.78
5500,39.11050033569336,1.0,12.78
5600,39.11050033569336,1.0,12.78
5700,39.11050033569336,1.0,12.78
5800,39.11050033569336,1.0,12.78
5900,39.11050033569336,1.0,12.78
6000,39.30813217163086,1.0,12.78
6100,39.30813217163086,1.0,12.78
6200,39.30813217163086,1.0,12.78
6300,39.30813217163086,1.0,12.78
6400,39.30813217163086,1.0,12.78
6500,39.30813217163086,1.0,12.78
6600,39.30813217163086,1.0,12.78
6700,39.30813217163086,1.0,12.78
6800,39.30813217163086,1.0,12.78
6900,39.30813217163086,1.0,12.78
7000,39.30813217163086,1.0,12.78
7100,39.30813217163086,1.0,12.78
7200,39.30813217163086,1.0,12.78
7300,39.30813217163086,1.0,12.78
7400,39.30813217163086,1.0,12.78
7500,39.30813217163086,1.0,12.78
7600,39.30813217163086,1.0,12.78
7700,39.30813217163086,1.0,12.78
7800,39.30813217163086,1.0,12.78
7900,39.30813217163086,1.0,12.78
8000,39.30813217163086,1.0,12.78
8100,39.30813217163086,1.0,12.78
8200,39.30813217163086,1.0,12.78
8300,39.30813217163086,1.0,12.78
8400,39.30813217163086,1.0,12.78
8500,39.30813217163086,1.0,12.78
8600,39.30813217163086,1.0,12.78
8700,39.30813217163086,1.0,12.78
8800,39.30813217163086,1.0,12.78
8900,39.30813217163086,1.0,12.78
9000,39.30813217163086,1.0,12.78
9100,39.30813217163086,1.0,12.78
9200,39.30813217163086,1.0,12.78
9300,39.30813217163086,1.0,12.78
9400,39.30813217163086,1.0,12.78
9500,39.30813217163086,1.0,12.78
9600,39.30813217163086,1.0,12.78
9700,39.30813217163086,1.0,12.78
9800,39.30813217163086,1.0,12.78
9900,39.30813217163086,1.0,12.78
10000,39.30813217163086,1.0,12.78
10100,39.30813217163086,1.0,12.78
10200,39.30813217163086,1.0,12.78
10300,39.30813217163086,1.0,12.78
12907,39.30813217163086,1.0,12.76
13007,39.30813217163086,1.0,12.76
13107,39.30813217163086,1.0,12.76
13207,39.30813217163086,1.0,12.76
13307,39.30813217163086,1.0,12.76
13407,39.30813217163086,1.0,12.76
13507,39.30813217163086,1.0,12.76
13607,39.30813217163086,1.0,12.76
13707,39.30813217163086,1.0,12.76
13807,39.30813217163086,1.0,12.76
13907,39.30813217163086,1.0,12.76
14007,39.30813217163086,1.0,12.76
14107,39.30813217163086,1.0,12.76
14207,39.30813217163086,1.0,12.76
14307,39.30813217163086,1.0,12.76
14407,39.30813217163086,1.0,12.76
14507,53.80524826049805,1.0,12.76
14607,53.80524826049805,1.0,12.76
14707,62.9670295715332,1.0,12.76
14807,62.9670295715332,1.0,12.76
14907,62.9670295715332,1.0,12.76
15007,62.9670295715332,1.0,12.76
15107,65.5008544921875,1.0,12.76
15207,65.5008544921875,1.0,12.76
15307,65.5008544921875,1.0,12.76
15407,65.5008544921875,1.0,12.76
15507,65.5008544921875,1.0,12.76
15607,86.81830596923828,1.0,12.76
15707,89.06159210205078,1.0,12.76
15807,89.06159210205078,1.0,12.76
15907,89.06159210205078,1.0,12.76
16007,89.06159210205078,1.0,12.76
16107,89.06159210205078,1.0,12.76
16207,89.06159210205078,1.0,12.76
16307,89.06159210205078,1.0,12.76
16407,89.06159210205078,1.0,12.76
16507,89.06159210205078,1.0,12.76
16607,89.06159210205078,1.0,12.76
16707,149.21324157714844,1.0,12.76
16807,150.7792510986328,1.0,12.76
16907,150.7792510986328,1.0,12.76
17007,150.7792510986328,1.0,12.76
17107,150.7792510986328,1.0,12.76
17207,150.7792510986328,1.0,12.76
17307,151.65216064453125,1.0,12.76
17407,151.65216064453125,1.0,12.76
17507,152.04928588867188,1.0,12.76
17607,153.6280059814453,1.0,12.76
17707,153.6280059814453,1.0,12.76
17807,153.6280059814453,1.0,12.76
17907,153.6280059814453,1.0,12.76
18007,154.1104736328125,1.0,12.76
20511,154.1104736328125,1.0,12.77
20611,154.1104736328125,1.0,12.77
20711,154.1104736328125,1.0,12.77
20811,154.1104736328125,1.0,12.77
20911,154.1104736328125,1.0,12.77
21011,154.1104736328125,1.0,12.77
21111,154.1104736328125,1.0,12.77
21211,154.1104736328125,1.0,12.77
21311,154.1104736328125,1.0,12.77
21411,154.1104736328125,1.0,12.77
21511,154.1104736328125,1.0,12.77
21611,154.1104736328125,1.0,12.77
21711,154.1104736328125,1.0,12.77
21811,154.1104736328125,1.0,12.77
21911,154.1104736328125,1.0,12.77
22011,154.1104736328125,1.0,12.77
22111,154.1104736328125,1.0,12.77
22211,164.9547882080078,1.0,12.77
22311,164.9547882080078,1.0,12.77
22411,164.9547882080078,1.0,12.77
22511,164.9547882080078,1.0,12.77
22611,164.9547882080078,1.0,12.77
22711,164.9547882080078,1.0,12.77
22811,164.9547882080078,1.0,12.77
22911,164.9547882080078,1.0,12.77
23011,164.9547882080078,1.0,12.77
23111,164.9547882080078,1.0,12.77
23211,164.9547882080078,1.0,12.77
23311,164.9547882080078,1.0,12.77
23411,164.9547882080078,1.0,12.77
23511,164.9547882080078,1.0,12.77
23611,164.9547882080078,1.0,12.77
23711,164.9547882080078,1.0,12.77
23811,164.9547882080078,1.0,12.77
23911,164.9547882080078,1.0,12.77
24011,164.9547882080078,1.0,12.77
24111,164.9547882080078,1.0,12.77
24211,164.9547882080078,1.0,12.77
24311,164.9547882080078,1.0,12.77
24411,164.9547882080078,1.0,12.77
24511,164.9547882080078,1.0,12.77
24611,164.9547882080078,1.0,12.77
24711,164.9547882080078,1.0,12.77
24811,164.9547882080078,1.0,12.77
24911,164.9547882080078,1.0,12.77
25011,164.9547882080078,1.0,12.77
25111,164.9547882080078,1.0,12.77
25211,164.9547882080078,1.0,12.77
25311,164.9547882080078,1.0,12.77
25411,164.9547882080078,1.0,12.77
25511,164.9547882080078,1.0,12.77
25611,164.9547882080078,1.0,12.77
27836,164.9547882080078,1.0,12.71
27936,164.9547882080078,1.0,12.71
28036,164.9547882080078,1.0,12.71
28136,164.9547882080078,1.0,12.71
28236,206.35372924804688,1.0,12.71
28336,206.35372924804688,1.0,12.71
28436,206.35372924804688,1.0,12.71
28536,206.35372924804688,1.0,12.71
28636,206.35372924804688,1.0,12.71
28736,206.35372924804688,1.0,12.71
