evaluation,fitness,time
0,0.7028946876525879,0.45
8000,0.8427743911743164,0.8659294843673706,0.42
8100,0.8427743911743164,0.8659294843673706,0.42
8200,0.8427743911743164,0.8659294843673706,0.42
8300,0.8427743911743164,0.8659294843673706,0.42
8400,0.8427743911743164,0.8659294843673706,0.42
8500,0.8427743911743164,0.8659294843673706,0.42
8600,0.8427743911743164,0.8659294843673706,0.42
8700,0.8427743911743164,0.8659294843673706,0.42
8800,0.8427743911743164,0.8659294843673706,0.42
8900,0.8427743911743164,0.8659294843673706,0.42
9000,0.8427743911743164,0.8659294843673706,0.42
9100,0.8427743911743164,0.8659294843673706,0.42
9200,0.8427743911743164,0.8659294843673706,0.42
9300,0.8427743911743164,0.8659294843673706,0.42
9400,0.8427743911743164,0.8659294843673706,0.42
9500,0.8427743911743164,0.8659294843673706,0.42
9600,0.8427743911743164,0.8659294843673706,0.42
9700,0.8427743911743164,0.8659294843673706,0.42
9800,0.8427743911743164,0.8659294843673706,0.42
9900,0.8427743911743164,0.8659294843673706,0.42
10000,0.8427743911743164,0.8659294843673706,0.42
10100,0.8427743911743164,0.8659294843673706,0.42
10200,0.8427743911743164,0.8659294843673706,0.42
10300,0.8427743911743164,0.8659294843673706,0.42
10400,0.8427743911743164,0.8659294843673706,0.42
10500,0.8427743911743164,0.8659294843673706,0.42
10600,0.8427743911743164,0.8659294843673706,0.42
10700,0.8427743911743164,0.8659294843673706,0.42
10800,0.8427743911743164,0.8659294843673706,0.42
10900,0.8427743911743164,0.8659294843673706,0.42
11000,0.8427743911743164,0.8659294843673706,0.42
11100,0.8427743911743164,0.8659294843673706,0.42
11200,0.8427743911743164,0.8659294843673706,0.42
11300,0.8427743911743164,0.8659294843673706,0.42
11400,0.8427743911743164,0.8659294843673706,0.42
11500,0.8427743911743164,0.8659294843673706,0.42
11600,0.8427743911743164,0.8659294843673706,0.42
11700,0.8427743911743164,0.8659294843673706,0.42
11800,0.8427743911743164,0.8659294843673706,0.42
11900,0.8427743911743164,0.8659294843673706,0.42
12000,0.8427743911743164,0.8659294843673706,0.42
12100,0.8427743911743164,0.8659294843673706,0.42
12200,0.8427743911743164,0.8659294843673706,0.42
12300,0.8427743911743164,0.8659294843673706,0.42
12400,0.8427743911743164,0.8659294843673706,0.42
12500,0.8427743911743164,0.8659294843673706,0.42
12600,0.8427743911743164,0.8659294843673706,0.42
12700,0.8427743911743164,0.8659294843673706,0.42
12800,0.8427743911743164,0.8659294843673706,0.42
12900,0.8427743911743164,0.8659294843673706,0.42
13000,0.8427743911743164,0.8659294843673706,0.42
13100,0.8427743911743164,0.8659294843673706,0.42
13200,0.8427743911743164,0.8659294843673706,0.42
13300,0.8427743911743164,0.8659294843673706,0.42
13400,0.8427743911743164,0.8659294843673706,0.42
13500,0.8427743911743164,0.8659294843673706,0.42
13600,0.8427743911743164,0.8659294843673706,0.42
13700,0.8427743911743164,0.8659294843673706,0.42
13800,0.8427743911743164,0.8659294843673706,0.42
13900,0.8427743911743164,0.8659294843673706,0.42
14000,0.8427743911743164,0.8659294843673706,0.42
14100,0.8427743911743164,0.8659294843673706,0.42
14200,0.8427743911743164,0.8659294843673706,0.42
14300,0.8427743911743164,0.8659294843673706,0.42
14400,0.8427743911743164,0.8659294843673706,0.42
14500,0.8427743911743164,0.8659294843673706,0.42
14600,0.8427743911743164,0.8659294843673706,0.42
14700,0.8427743911743164,0.8659294843673706,0.42
14800,0.8427743911743164,0.8659294843673706,0.42
14900,0.8427743911743164,0.8659294843673706,0.42
15000,0.8427743911743164,0.8659294843673706,0.42
15100,0.8427743911743164,0.8659294843673706,0.42
15200,0.8427743911743164,-0.009421110153198242,0.41
15300,0.8427743911743164,-0.009421110153198242,0.41
15400,0.8427743911743164,-0.009421110153198242,0.41
15500,0.8427743911743164,-0.009421110153198242,0.41
15600,0.8427743911743164,-0.009421110153198242,0.41
15700,0.8427743911743164,-0.009421110153198242,0.41
15800,0.8427743911743164,-0.009421110153198242,0.41
15900,0.8427743911743164,-0.009421110153198242,0.41
16000,0.8427743911743164,-0.009421110153198242,0.41
16100,0.8427743911743164,-0.009421110153198242,0.41
16200,0.8427743911743164,-0.009421110153198242,0.41
16300,0.8427743911743164,-0.009421110153198242,0.41
16400,0.8427743911743164,-0.009421110153198242,0.41
16500,0.8427743911743164,-0.009421110153198242,0.41
16600,0.8427743911743164,-0.009421110153198242,0.41
16700,0.8427743911743164,-0.009421110153198242,0.41
16800,0.8427743911743164,-0.009421110153198242,0.41
16900,0.8427743911743164,-0.009421110153198242,0.41
17000,0.8427743911743164,-0.009421110153198242,0.41
17100,0.8427743911743164,-0.009421110153198242,0.41
17200,0.8427743911743164,-0.009421110153198242,0.41
17300,0.8427743911743164,-0.009421110153198242,0.41
17400,0.8427743911743164,-0.009421110153198242,0.41
17500,0.8427743911743164,-0.009421110153198242,0.41
17600,0.8427743911743164,-0.009421110153198242,0.41
17700,0.8427743911743164,-0.009421110153198242,0.41
17800,0.8427743911743164,-0.009421110153198242,0.41
17900,0.8427743911743164,-0.009421110153198242,0.41
18000,0.8427743911743164,-0.009421110153198242,0.41
18100,0.8427743911743164,-0.009421110153198242,0.41
18200,0.8427743911743164,-0.009421110153198242,0.41
18300,0.8427743911743164,-0.009421110153198242,0.41
18400,0.8427743911743164,-0.009421110153198242,0.41
18500,0.8427743911743164,-0.009421110153198242,0.41
18600,0.8427743911743164,-0.009421110153198242,0.41
18700,0.8427743911743164,-0.009421110153198242,0.41
18800,0.8427743911743164,-0.009421110153198242,0.41
18900,0.8427743911743164,-0.009421110153198242,0.41
19000,0.8427743911743164,-0.009421110153198242,0.41
19100,0.8427743911743164,-0.009421110153198242,0.41
19200,0.8427743911743164,-0.009421110153198242,0.41
19300,0.8427743911743164,-0.009421110153198242,0.41
19400,0.8427743911743164,-0.009421110153198242,0.41
19500,0.8427743911743164,-0.009421110153198242,0.41
19600,0.8427743911743164,-0.009421110153198242,0.41
19700,0.8427743911743164,-0.009421110153198242,0.41
19800,0.8427743911743164,-0.009421110153198242,0.41
19900,0.8427743911743164,-0.009421110153198242,0.41
20000,0.8427743911743164,-0.009421110153198242,0.41
20100,0.8427743911743164,-0.009421110153198242,0.41
20200,0.8427743911743164,-0.009421110153198242,0.41
20300,0.8427743911743164,-0.009421110153198242,0.41
20400,0.8427743911743164,-0.009421110153198242,0.41
20500,0.8427743911743164,-0.009421110153198242,0.41
20600,0.8427743911743164,-0.009421110153198242,0.41
20700,0.8427743911743164,-0.009421110153198242,0.41
20800,0.8427743911743164,-0.009421110153198242,0.41
20900,0.8427743911743164,-0.009421110153198242,0.41
21000,0.8427743911743164,-0.009421110153198242,0.41
21100,0.8427743911743164,-0.009421110153198242,0.41
21200,0.8427743911743164,-0.009421110153198242,0.41
21300,0.8427743911743164,-0.009421110153198242,0.41
21400,0.8427743911743164,-0.009421110153198242,0.41
21500,0.8427743911743164,-0.009421110153198242,0.41
21600,0.8427743911743164,-0.009421110153198242,0.41
21700,0.8427743911743164,-0.009421110153198242,0.41
21800,0.8427743911743164,-0.009421110153198242,0.41
21900,0.8427743911743164,-0.009421110153198242,0.41
22000,0.8427743911743164,-0.009421110153198242,0.41
22100,0.8427743911743164,-0.009421110153198242,0.41
22200,0.8427743911743164,-0.009421110153198242,0.41
22300,0.8427743911743164,-0.009421110153198242,0.41
22400,0.8427743911743164,-0.009421110153198242,0.41
22500,0.8427743911743164,-0.009421110153198242,0.41
22600,0.8427743911743164,-0.009421110153198242,0.41
22700,0.8427743911743164,-0.009421110153198242,0.41
22800,0.8427743911743164,-0.009421110153198242,0.41
22900,0.8427743911743164,-0.009421110153198242,0.41
23000,0.8427743911743164,-0.009421110153198242,0.41
23100,0.8427743911743164,-0.009421110153198242,0.41
23200,0.8427743911743164,-0.009421110153198242,0.41
23300,0.8427743911743164,-0.009421110153198242,0.41
23400,0.8427743911743164,-0.009421110153198242,0.41
23500,0.8427743911743164,-0.009421110153198242,0.41
23600,0.8427743911743164,-0.009421110153198242,0.41
23700,0.8427743911743164,-0.009421110153198242,0.41
23800,0.8427743911743164,-0.009421110153198242,0.41
23900,0.8427743911743164,-0.009421110153198242,0.41
24000,0.8427743911743164,-0.009421110153198242,0.41
24100,0.8427743911743164,-0.009421110153198242,0.41
24200,0.8427743911743164,-0.009421110153198242,0.41
24300,0.8427743911743164,-0.009421110153198242,0.41
24400,0.8427743911743164,-0.009421110153198242,0.41
24500,0.8427743911743164,-0.009421110153198242,0.41
24600,0.8427743911743164,-0.009421110153198242,0.41
24700,0.8427743911743164,-0.009421110153198242,0.41
24800,0.8427743911743164,-0.009421110153198242,0.41
24900,0.8427743911743164,-0.009421110153198242,0.41
25000,0.8427743911743164,-0.009421110153198242,0.41
25100,0.8427743911743164,-0.009421110153198242,0.41
25200,0.8427743911743164,-0.009421110153198242,0.41
25300,0.8427743911743164,-0.009421110153198242,0.41
25400,0.8427743911743164,-0.009421110153198242,0.41
25500,0.8427743911743164,-0.009421110153198242,0.41
25600,0.8427743911743164,-0.009421110153198242,0.41
25700,0.8427743911743164,-0.009421110153198242,0.41
25800,0.8427743911743164,-0.009421110153198242,0.41
25900,0.8427743911743164,-0.009421110153198242,0.41
26000,0.8427743911743164,-0.009421110153198242,0.41
26100,0.8427743911743164,-0.009421110153198242,0.41
26200,0.8427743911743164,-0.009421110153198242,0.41
26300,0.8427743911743164,-0.009421110153198242,0.41
26400,0.8427743911743164,-0.009421110153198242,0.41
26500,0.8427743911743164,-0.009421110153198242,0.41
26600,0.8427743911743164,-0.009421110153198242,0.41
26700,0.8427743911743164,-0.009421110153198242,0.41
26800,0.8427743911743164,-0.009421110153198242,0.41
26900,0.8427743911743164,-0.009421110153198242,0.41
27000,0.8427743911743164,-0.009421110153198242,0.41
27100,0.8427743911743164,-0.009421110153198242,0.41
27200,0.8427743911743164,-0.009421110153198242,0.41
27300,0.8427743911743164,-0.009421110153198242,0.41
27400,0.8427743911743164,-0.009421110153198242,0.41
27500,0.8427743911743164,-0.009421110153198242,0.41
27600,0.8427743911743164,-0.009421110153198242,0.41
27700,0.8427743911743164,-0.009421110153198242,0.41
27800,0.8427743911743164,-0.009421110153198242,0.41
27900,0.8427743911743164,-0.009421110153198242,0.41
28000,0.8427743911743164,-0.009421110153198242,0.41
28100,0.8427743911743164,-0.009421110153198242,0.41
28200,0.8427743911743164,-0.009421110153198242,0.41
28300,0.8427743911743164,-0.009421110153198242,0.41
28400,0.8427743911743164,-0.009421110153198242,0.41
28500,0.8427743911743164,-0.009421110153198242,0.41
28600,0.8427743911743164,-0.009421110153198242,0.41
28700,0.8427743911743164,-0.009421110153198242,0.41
28800,0.8427743911743164,-0.009421110153198242,0.41
28900,0.8427743911743164,-0.009421110153198242,0.41
29000,0.8427743911743164,-0.009421110153198242,0.41
29100,0.8427743911743164,-0.009421110153198242,0.41
29200,0.8427743911743164,-0.009421110153198242,0.41
29300,0.8427743911743164,-0.009421110153198242,0.41
29400,0.8427743911743164,-0.009421110153198242,0.41
29500,0.8427743911743164,-0.009421110153198242,0.41
29600,0.8427743911743164,-0.009421110153198242,0.41
29700,0.8427743911743164,-0.009421110153198242,0.41
29800,0.8427743911743164,-0.009421110153198242,0.41
29900,0.8427743911743164,-0.009421110153198242,0.41
30000,0.8427743911743164,-0.009421110153198242,0.41
30100,0.8427743911743164,-0.009421110153198242,0.41
30200,0.8427743911743164,-0.009421110153198242,0.41
30300,0.8427743911743164,-0.009421110153198242,0.41
30400,0.8427743911743164,-0.009421110153198242,0.41
30500,0.8427743911743164,-0.009421110153198242,0.41
30600,0.8427743911743164,-0.009421110153198242,0.41
30700,0.8427743911743164,-0.009421110153198242,0.41
30800,0.8427743911743164,-0.009421110153198242,0.41
30900,0.8427743911743164,-0.009421110153198242,0.41
31000,0.8427743911743164,-0.009421110153198242,0.41
31100,0.8427743911743164,-0.009421110153198242,0.41
31200,0.8427743911743164,-0.009421110153198242,0.41
31300,0.8427743911743164,-0.009421110153198242,0.41
31400,0.8427743911743164,-0.009421110153198242,0.41
31500,0.8427743911743164,-0.009421110153198242,0.41
31600,0.8427743911743164,-0.009421110153198242,0.41
31700,0.8427743911743164,-0.009421110153198242,0.41
31800,0.8427743911743164,-0.009421110153198242,0.41
31900,0.8427743911743164,-0.009421110153198242,0.41
32000,0.8427743911743164,-0.009421110153198242,0.41
32100,0.8427743911743164,-0.009421110153198242,0.41
32200,0.8427743911743164,-0.009421110153198242,0.41
32300,0.8427743911743164,-0.009421110153198242,0.41
32400,0.8427743911743164,-0.009421110153198242,0.41
32500,0.8427743911743164,-0.009421110153198242,0.41
32600,0.8427743911743164,-0.009421110153198242,0.41
32700,0.8427743911743164,-0.009421110153198242,0.41
32800,0.8427743911743164,-0.009421110153198242,0.41
32900,0.8427743911743164,-0.009421110153198242,0.41
33000,0.8427743911743164,-0.009421110153198242,0.41
33100,0.8427743911743164,-0.009421110153198242,0.41
33200,0.8427743911743164,-0.009421110153198242,0.41
33300,0.8427743911743164,-0.009421110153198242,0.41
33400,0.8427743911743164,-0.009421110153198242,0.41
33500,0.8427743911743164,-0.009421110153198242,0.41
33600,0.8427743911743164,-0.009421110153198242,0.41
33700,0.8427743911743164,-0.009421110153198242,0.41
33800,0.8427743911743164,-0.009421110153198242,0.41
33900,0.8427743911743164,-0.009421110153198242,0.41
34000,0.8427743911743164,-0.009421110153198242,0.41
34100,0.8427743911743164,-0.009421110153198242,0.41
34200,0.8427743911743164,-0.009421110153198242,0.41
34300,0.8427743911743164,-0.009421110153198242,0.41
34400,0.8427743911743164,-0.009421110153198242,0.41
34500,0.8427743911743164,-0.009421110153198242,0.41
34600,0.8427743911743164,-0.009421110153198242,0.41
34700,0.8427743911743164,-0.009421110153198242,0.41
34800,0.8427743911743164,-0.009421110153198242,0.41
34900,0.8427743911743164,-0.009421110153198242,0.41
35000,0.8427743911743164,-0.009421110153198242,0.41
35100,0.8427743911743164,-0.009421110153198242,0.41
35200,0.8427743911743164,-0.009421110153198242,0.41
35300,0.8427743911743164,-0.009421110153198242,0.41
35400,0.8427743911743164,-0.009421110153198242,0.41
35500,0.8427743911743164,-0.009421110153198242,0.41
35600,0.8427743911743164,-0.009421110153198242,0.41
35700,0.8427743911743164,-0.009421110153198242,0.41
35800,0.8427743911743164,-0.009421110153198242,0.41
35900,0.8427743911743164,-0.009421110153198242,0.41
36000,0.8427743911743164,-0.009421110153198242,0.41
36100,0.8427743911743164,-0.009421110153198242,0.41
36200,0.8427743911743164,-0.009421110153198242,0.41
36300,0.8427743911743164,-0.009421110153198242,0.41
36400,0.8427743911743164,-0.009421110153198242,0.41
36500,0.8427743911743164,-0.009421110153198242,0.41
36600,0.8427743911743164,-0.009421110153198242,0.41
36700,0.8427743911743164,-0.009421110153198242,0.41
36800,0.8427743911743164,-0.009421110153198242,0.41
36900,0.8427743911743164,-0.009421110153198242,0.41
37000,0.8427743911743164,-0.009421110153198242,0.41
37100,0.8427743911743164,-0.009421110153198242,0.41
37200,0.8427743911743164,-0.009421110153198242,0.41
37300,0.8427743911743164,-0.009421110153198242,0.41
37400,0.8427743911743164,-0.009421110153198242,0.41
37500,0.8427743911743164,-0.009421110153198242,0.41
37600,0.8427743911743164,-0.009421110153198242,0.41
37700,0.8427743911743164,-0.009421110153198242,0.41
37800,0.8427743911743164,-0.009421110153198242,0.41
37900,0.8427743911743164,-0.009421110153198242,0.41
38000,0.8427743911743164,-0.009421110153198242,0.41
38100,0.8427743911743164,-0.009421110153198242,0.41
38200,0.8427743911743164,-0.009421110153198242,0.41
38300,0.8427743911743164,-0.009421110153198242,0.41
38400,0.8427743911743164,-0.009421110153198242,0.41
38500,0.8427743911743164,-0.009421110153198242,0.41
38600,0.8427743911743164,-0.009421110153198242,0.41
38700,0.8427743911743164,-0.009421110153198242,0.41
38800,0.8427743911743164,-0.009421110153198242,0.41
38900,0.8427743911743164,-0.009421110153198242,0.41
39000,0.8427743911743164,-0.009421110153198242,0.41
39100,0.8427743911743164,-0.009421110153198242,0.41
39200,0.8427743911743164,-0.009421110153198242,0.41
39300,0.8427743911743164,-0.009421110153198242,0.41
39400,0.8427743911743164,-0.009421110153198242,0.41
39500,0.8427743911743164,-0.009421110153198242,0.41
39600,0.8427743911743164,-0.009421110153198242,0.41
39700,0.8427743911743164,-0.009421110153198242,0.41
39800,0.8427743911743164,-0.009421110153198242,0.41
39900,0.8427743911743164,-0.009421110153198242,0.41
40000,0.8427743911743164,-0.009421110153198242,0.41
40100,0.8427743911743164,-0.009421110153198242,0.41
40200,0.8427743911743164,-0.009421110153198242,0.41
40300,0.8427743911743164,-0.009421110153198242,0.41
40400,0.8427743911743164,-0.009421110153198242,0.41
40500,0.8427743911743164,-0.009421110153198242,0.41
40600,0.8427743911743164,-0.009421110153198242,0.41
40700,0.8427743911743164,-0.009421110153198242,0.41
40800,0.8427743911743164,-0.009421110153198242,0.41
40900,0.8427743911743164,-0.009421110153198242,0.41
41000,0.8427743911743164,-0.009421110153198242,0.41
41100,0.8427743911743164,-0.009421110153198242,0.41
41200,0.8427743911743164,-0.009421110153198242,0.41
41300,0.8427743911743164,-0.009421110153198242,0.41
41400,0.8427743911743164,-0.009421110153198242,0.41
41500,0.8427743911743164,-0.009421110153198242,0.41
41600,0.8427743911743164,-0.009421110153198242,0.41
41700,0.8427743911743164,-0.009421110153198242,0.41
41800,0.8427743911743164,-0.009421110153198242,0.41
41900,0.8427743911743164,-0.009421110153198242,0.41
42000,0.8427743911743164,-0.009421110153198242,0.41
42100,0.8427743911743164,-0.009421110153198242,0.41
42200,0.8427743911743164,-0.009421110153198242,0.41
42300,0.8427743911743164,-0.009421110153198242,0.41
42400,0.8427743911743164,-0.009421110153198242,0.41
42500,0.8427743911743164,-0.009421110153198242,0.41
42600,0.8427743911743164,-0.009421110153198242,0.41
42700,0.8427743911743164,-0.009421110153198242,0.41
42800,0.8427743911743164,-0.009421110153198242,0.41
42900,0.8427743911743164,-0.009421110153198242,0.41
43000,0.8427743911743164,-0.009421110153198242,0.41
43100,0.8427743911743164,-0.009421110153198242,0.41
43200,0.8427743911743164,-0.009421110153198242,0.41
43300,0.8427743911743164,-0.009421110153198242,0.41
43400,0.8427743911743164,-0.009421110153198242,0.41
43500,0.8427743911743164,-0.009421110153198242,0.41
43600,0.8427743911743164,-0.009421110153198242,0.41
43700,0.8427743911743164,-0.009421110153198242,0.41
43800,0.8427743911743164,-0.009421110153198242,0.41
43900,0.8427743911743164,-0.009421110153198242,0.41
44000,0.8427743911743164,-0.009421110153198242,0.41
44100,0.8427743911743164,-0.009421110153198242,0.41
44200,0.8427743911743164,-0.009421110153198242,0.41
44300,0.8427743911743164,-0.009421110153198242,0.41
44400,0.8427743911743164,-0.009421110153198242,0.41
44500,0.8427743911743164,-0.009421110153198242,0.41
44600,0.8427743911743164,-0.009421110153198242,0.41
44700,0.8427743911743164,-0.009421110153198242,0.41
44800,0.8427743911743164,-0.009421110153198242,0.41
44900,0.8427743911743164,-0.009421110153198242,0.41
45000,0.8427743911743164,-0.009421110153198242,0.41
45100,0.8427743911743164,-0.009421110153198242,0.41
45200,0.8427743911743164,-0.009421110153198242,0.41
45300,0.8427743911743164,-0.009421110153198242,0.41
45400,0.8427743911743164,-0.009421110153198242,0.41
45500,0.8427743911743164,-0.009421110153198242,0.41
45600,0.8427743911743164,-0.009421110153198242,0.41
45700,0.8427743911743164,-0.009421110153198242,0.41
45800,0.8427743911743164,-0.009421110153198242,0.41
45900,0.8427743911743164,-0.009421110153198242,0.41
46000,0.8427743911743164,-0.009421110153198242,0.41
46100,0.8427743911743164,-0.009421110153198242,0.41
46200,0.8427743911743164,-0.009421110153198242,0.41
46300,0.8427743911743164,-0.009421110153198242,0.41
46400,0.8427743911743164,-0.009421110153198242,0.41
46500,0.8427743911743164,-0.009421110153198242,0.41
46600,0.8427743911743164,-0.009421110153198242,0.41
46700,0.8427743911743164,-0.009421110153198242,0.41
46800,0.8427743911743164,-0.009421110153198242,0.41
46900,0.8427743911743164,-0.009421110153198242,0.41
47000,0.8427743911743164,-0.009421110153198242,0.41
47100,0.8427743911743164,-0.009421110153198242,0.41
47200,0.8427743911743164,-0.009421110153198242,0.41
47300,0.8427743911743164,-0.009421110153198242,0.41
47400,0.8427743911743164,-0.009421110153198242,0.41
47500,0.8427743911743164,-0.009421110153198242,0.41
47600,0.8427743911743164,-0.009421110153198242,0.41
47700,0.8427743911743164,-0.009421110153198242,0.41
47800,0.8427743911743164,-0.009421110153198242,0.41
47900,0.8427743911743164,-0.009421110153198242,0.41
48000,0.8427743911743164,-0.009421110153198242,0.41
48100,0.8427743911743164,-0.009421110153198242,0.41
48200,0.8427743911743164,-0.009421110153198242,0.41
48300,0.8427743911743164,-0.009421110153198242,0.41
48400,0.8427743911743164,-0.009421110153198242,0.41
48500,0.8427743911743164,-0.009421110153198242,0.41
48600,0.8427743911743164,-0.009421110153198242,0.41
48700,0.8427743911743164,-0.009421110153198242,0.41
48800,0.8427743911743164,-0.009421110153198242,0.41
48900,0.8427743911743164,-0.009421110153198242,0.41
49000,0.8427743911743164,-0.009421110153198242,0.41
49100,0.8427743911743164,-0.009421110153198242,0.41
49200,0.8427743911743164,-0.009421110153198242,0.41
49300,0.8427743911743164,-0.009421110153198242,0.41
49400,0.8427743911743164,-0.009421110153198242,0.41
49500,0.8427743911743164,-0.009421110153198242,0.41
49600,0.8427743911743164,-0.009421110153198242,0.41
49700,0.8427743911743164,-0.009421110153198242,0.41
49800,0.8427743911743164,-0.009421110153198242,0.41
49900,0.8427743911743164,-0.009421110153198242,0.41
50000,0.8427743911743164,-0.009421110153198242,0.41
50100,0.8427743911743164,-0.009421110153198242,0.41
50200,0.8427743911743164,-0.009421110153198242,0.41
50300,0.8427743911743164,-0.009421110153198242,0.41
50400,0.8427743911743164,-0.009421110153198242,0.41
50500,0.8427743911743164,-0.009421110153198242,0.41
50600,0.8427743911743164,-0.009421110153198242,0.41
50700,0.8427743911743164,-0.009421110153198242,0.41
50800,0.8427743911743164,-0.009421110153198242,0.41
50900,0.8427743911743164,-0.009421110153198242,0.41
51000,0.8427743911743164,-0.009421110153198242,0.41
51100,0.8427743911743164,-0.009421110153198242,0.41
51200,0.8427743911743164,-0.009421110153198242,0.41
51300,0.8427743911743164,-0.009421110153198242,0.41
51400,0.8427743911743164,-0.009421110153198242,0.41
51500,0.8427743911743164,-0.009421110153198242,0.41
51600,0.8427743911743164,-0.009421110153198242,0.41
51700,0.8427743911743164,-0.009421110153198242,0.41
51800,0.8427743911743164,-0.009421110153198242,0.41
51900,0.8427743911743164,-0.009421110153198242,0.41
52000,0.8427743911743164,-0.009421110153198242,0.41
52100,0.8427743911743164,-0.009421110153198242,0.41
52200,0.8427743911743164,-0.009421110153198242,0.41
52300,0.8427743911743164,-0.009421110153198242,0.41
52400,0.8427743911743164,-0.009421110153198242,0.41
52500,0.8427743911743164,-0.009421110153198242,0.41
52600,0.8427743911743164,-0.009421110153198242,0.41
52700,0.8427743911743164,-0.009421110153198242,0.41
52800,0.8427743911743164,-0.009421110153198242,0.41
52900,0.8427743911743164,-0.009421110153198242,0.41
53000,0.8427743911743164,-0.009421110153198242,0.41
53100,0.8427743911743164,-0.009421110153198242,0.41
53200,0.8427743911743164,-0.009421110153198242,0.41
53300,0.8427743911743164,-0.009421110153198242,0.41
53400,0.8427743911743164,-0.009421110153198242,0.41
53500,0.8427743911743164,-0.009421110153198242,0.41
53600,0.8427743911743164,-0.009421110153198242,0.41
53700,0.8427743911743164,-0.009421110153198242,0.41
53800,0.8427743911743164,-0.009421110153198242,0.41
53900,0.8427743911743164,-0.009421110153198242,0.41
54000,0.8427743911743164,-0.009421110153198242,0.41
54100,0.8427743911743164,-0.009421110153198242,0.41
