iteration,fitness,time
0,-16.04493522644043,5.93
0,-16.04493522644043,0.66
1,-16.04493522644043,0.66
2,-16.04493522644043,0.66
3,-16.04493522644043,0.66
4,-16.04493522644043,0.66
5,-16.04493522644043,0.66
6,-16.04493522644043,0.66
7,-16.04493522644043,0.66
8,-16.04493522644043,0.66
9,-16.04493522644043,0.66
10,-16.04493522644043,0.66
11,-16.04493522644043,0.66
12,-16.04493522644043,0.66
13,-16.04493522644043,0.66
14,-16.04493522644043,0.66
15,-16.04493522644043,0.66
16,-16.04493522644043,0.66
17,-16.04493522644043,0.66
18,-16.04493522644043,0.66
19,-16.04493522644043,0.66
20,-16.04493522644043,0.66
21,-16.04493522644043,0.66
22,-16.04493522644043,0.66
23,-16.04493522644043,0.66
24,-16.04493522644043,0.66
25,-16.04493522644043,0.66
26,-16.04493522644043,0.66
27,-16.04493522644043,0.66
28,-16.04493522644043,0.66
29,-16.04493522644043,0.66
30,-16.04493522644043,0.66
31,-16.04493522644043,0.66
32,-16.04493522644043,0.66
33,-16.04493522644043,0.66
34,-16.04493522644043,0.66
35,-16.04493522644043,0.66
36,-16.04493522644043,0.66
37,-16.04493522644043,0.66
38,-16.04493522644043,0.66
39,-16.04493522644043,0.66
40,-16.04493522644043,0.66
41,-16.04493522644043,0.66
42,-16.04493522644043,0.66
43,-16.04493522644043,0.66
44,-16.04493522644043,0.66
45,-16.04493522644043,0.66
46,-16.04493522644043,0.66
47,-16.04493522644043,0.66
48,-16.04493522644043,0.66
49,-16.04493522644043,0.66
50,-16.04493522644043,0.66
51,-16.04493522644043,0.66
52,-16.04493522644043,0.66
53,-16.04493522644043,0.66
54,-16.04493522644043,0.66
55,-16.04493522644043,0.66
56,-16.04493522644043,0.66
57,-16.04493522644043,0.66
58,-16.04493522644043,0.66
59,-16.04493522644043,0.66
118,-16.04493522644043,0.65
119,-16.04493522644043,0.65
120,-16.04493522644043,0.65
121,-16.04493522644043,0.65
122,-16.04493522644043,0.65
123,-16.04493522644043,0.65
124,-16.04493522644043,0.65
125,-16.04493522644043,0.65
126,-16.04493522644043,0.65
127,-16.04493522644043,0.65
128,-16.04493522644043,0.65
129,-16.04493522644043,0.65
130,-16.04493522644043,0.65
131,-16.04493522644043,0.65
132,-16.04493522644043,0.65
133,-16.04493522644043,0.65
134,-16.04493522644043,0.65
135,-16.04493522644043,0.65
136,-16.04493522644043,0.65
137,-16.04493522644043,0.65
138,-16.04493522644043,0.65
139,-16.04493522644043,0.65
140,-16.04493522644043,0.65
141,-16.04493522644043,0.65
142,-16.04493522644043,0.65
143,-16.04493522644043,0.65
144,-16.04493522644043,0.65
145,-16.04493522644043,0.65
146,-16.04493522644043,0.65
147,-16.04493522644043,0.65
148,-16.04493522644043,0.65
149,-16.04493522644043,0.65
150,-16.04493522644043,0.65
151,-16.04493522644043,0.65
152,-16.04493522644043,0.65
153,-16.04493522644043,0.65
154,-16.04493522644043,0.65
155,-16.04493522644043,0.65
156,-16.04493522644043,0.65
157,-16.04493522644043,0.65
158,-16.04493522644043,0.65
159,-16.04493522644043,0.65
160,-15.796710014343262,0.65
161,-15.796710014343262,0.65
162,-15.796710014343262,0.65
163,-15.796710014343262,0.65
164,-15.796710014343262,0.65
