evaluation,fitness,uniqueness,time
0,1793.1578369140625,1.0,88.10
100,1793.1578369140625,1.0,88.10
200,1793.1578369140625,1.0,88.10
300,1793.1578369140625,1.0,88.10
400,1857.8380126953125,1.0,88.10
500,1857.8380126953125,1.0,88.10
600,1857.8380126953125,1.0,88.10
700,1857.8380126953125,1.0,88.10
800,1857.8380126953125,1.0,88.10
900,1857.8380126953125,1.0,88.10
1000,2334.7802734375,1.0,88.10
1100,3970.717041015625,1.0,88.10
1200,4056.818359375,1.0,88.10
1300,4056.818359375,1.0,88.10
1400,4056.818359375,1.0,88.10
1500,4056.818359375,1.0,88.10
1600,4056.818359375,1.0,88.10
1700,4056.818359375,1.0,88.10
1800,4056.818359375,1.0,88.10
1900,4056.818359375,1.0,88.10
2000,4056.818359375,1.0,88.10
2100,4056.818359375,1.0,88.10
2200,4056.818359375,1.0,88.10
2300,4056.818359375,1.0,88.10
2400,4056.818359375,1.0,88.10
2500,4056.818359375,1.0,88.10
2600,4056.818359375,1.0,88.10
2700,4056.818359375,1.0,88.10
2800,4056.818359375,1.0,88.10
2900,4056.818359375,1.0,88.10
3000,4056.818359375,1.0,88.10
3100,4056.818359375,1.0,88.10
3200,4056.818359375,1.0,88.10
3300,4056.818359375,1.0,88.10
3400,4056.818359375,1.0,88.10
3500,4406.7744140625,1.0,88.10
3600,4406.7744140625,1.0,88.10
3700,4406.7744140625,1.0,88.10
3800,4406.7744140625,1.0,88.10
3900,4406.7744140625,1.0,88.10
4000,4406.7744140625,1.0,88.10
4100,4406.7744140625,1.0,88.10
4200,4406.7744140625,1.0,88.10
4300,4406.7744140625,1.0,88.10
4400,4406.7744140625,1.0,88.10
4500,4406.7744140625,1.0,88.10
4600,4406.7744140625,1.0,88.10
4700,4406.7744140625,1.0,88.10
4800,4406.7744140625,1.0,88.10
4900,4406.7744140625,1.0,88.10
5000,5166.6015625,1.0,88.10
5100,5166.6015625,1.0,88.10
5200,5166.6015625,1.0,88.10
5300,5166.6015625,1.0,88.10
5400,5166.6015625,1.0,88.10
5500,5166.6015625,1.0,88.10
5600,5166.6015625,1.0,88.50
5700,5166.6015625,1.0,88.50
5800,5166.6015625,1.0,88.50
5900,5166.6015625,1.0,88.50
6000,5166.6015625,1.0,88.50
6100,5166.6015625,1.0,88.50
6200,5166.6015625,1.0,88.50
6300,5166.6015625,1.0,88.50
6400,5166.6015625,1.0,88.50
6500,5166.6015625,1.0,88.50
6600,5166.6015625,1.0,88.50
6700,5166.6015625,1.0,88.50
6800,5166.6015625,1.0,88.50
6900,5166.6015625,1.0,88.50
7000,5166.6015625,1.0,88.50
7100,5166.6015625,1.0,88.50
7200,5166.6015625,1.0,88.50
7300,5166.6015625,1.0,88.50
7400,5166.6015625,1.0,88.50
7500,5166.6015625,1.0,88.50
7600,5166.6015625,1.0,88.50
7700,5166.6015625,1.0,88.50
7800,5166.6015625,1.0,88.50
7900,5166.6015625,1.0,88.50
8000,5166.6015625,1.0,88.50
8100,5166.6015625,1.0,88.50
8200,5166.6015625,1.0,88.50
8300,5166.6015625,1.0,88.50
8400,5166.6015625,1.0,88.50
8500,5166.6015625,1.0,88.50
8600,5166.6015625,1.0,88.50
8700,5166.6015625,1.0,88.50
8800,5166.6015625,1.0,88.50
8900,5166.6015625,1.0,88.50
9000,5166.6015625,1.0,88.50
9100,5166.6015625,1.0,88.50
9200,5166.6015625,1.0,88.50
9300,5166.6015625,1.0,88.50
9400,5166.6015625,1.0,88.50
9500,5166.6015625,1.0,88.50
9600,5166.6015625,1.0,88.50
9700,5166.6015625,1.0,88.50
9800,5166.6015625,1.0,88.50
9900,5166.6015625,1.0,88.50
10000,5166.6015625,1.0,88.50
10100,5166.6015625,1.0,88.50
10200,5166.6015625,1.0,88.50
10300,5166.6015625,1.0,88.50
10400,5166.6015625,1.0,88.50
10500,5166.6015625,1.0,88.50
10600,5166.6015625,1.0,88.50
10700,5166.6015625,1.0,88.50
10800,5166.6015625,1.0,88.50
10900,5166.6015625,1.0,88.50
11000,5166.6015625,1.0,88.50
11100,5166.6015625,1.0,88.50
14810,5166.6015625,1.0,88.42
14910,5166.6015625,1.0,88.42
15010,5166.6015625,1.0,88.42
15110,5166.6015625,1.0,88.42
15210,5166.6015625,1.0,88.42
15310,5166.6015625,1.0,88.42
15410,5166.6015625,1.0,88.42
15510,5166.6015625,1.0,88.42
15610,5166.6015625,1.0,88.42
15710,5166.6015625,1.0,88.42
15810,5166.6015625,1.0,88.42
15910,5166.6015625,1.0,88.42
16010,5166.6015625,1.0,88.42
16110,5166.6015625,1.0,88.42
16210,5166.6015625,1.0,88.42
16310,5166.6015625,1.0,88.42
16410,5166.6015625,1.0,88.42
16510,5166.6015625,1.0,88.42
16610,5166.6015625,1.0,88.42
16710,5166.6015625,1.0,88.42
16810,5166.6015625,1.0,88.42
16910,5166.6015625,1.0,88.42
17010,5166.6015625,1.0,88.42
17110,5166.6015625,1.0,88.42
17210,5166.6015625,1.0,88.42
17310,5166.6015625,1.0,88.42
17410,5166.6015625,1.0,88.42
17510,5166.6015625,1.0,88.42
17610,5166.6015625,1.0,88.42
17710,5166.6015625,1.0,88.42
17810,5166.6015625,1.0,88.42
17910,5166.6015625,1.0,88.42
18010,5166.6015625,1.0,88.42
18110,5166.6015625,1.0,88.42
18210,5166.6015625,1.0,88.42
18310,5166.6015625,1.0,88.42
18410,5166.6015625,1.0,88.42
18510,5166.6015625,1.0,88.42
18610,5166.6015625,1.0,88.42
18710,5166.6015625,1.0,88.42
18810,5388.18310546875,1.0,88.42
18910,5416.40234375,1.0,88.42
19010,5416.40234375,1.0,88.42
19110,5416.40234375,1.0,88.42
19210,5416.40234375,1.0,88.42
19310,5416.40234375,1.0,88.42
19410,5416.40234375,1.0,88.42
19510,5416.40234375,1.0,88.42
19610,5416.40234375,1.0,88.42
19710,5416.40234375,1.0,88.42
19810,5416.40234375,1.0,88.42
19910,5416.40234375,1.0,88.42
20010,5416.40234375,1.0,88.42
20110,5416.40234375,1.0,88.42
20210,5416.40234375,1.0,88.42
20310,5416.40234375,1.0,88.42
23207,5416.40234375,1.0,88.40
23307,5426.125,1.0,88.40
23407,5426.125,1.0,88.40
23507,5426.125,1.0,88.40
23607,5427.64697265625,1.0,88.40
23707,5427.64697265625,1.0,88.40
23807,5427.64697265625,1.0,88.40
23907,5427.64697265625,1.0,88.40
24007,5427.64697265625,1.0,88.40
24107,5427.64697265625,1.0,88.40
24207,5427.64697265625,1.0,88.40
24307,5516.95703125,1.0,88.40
24407,5516.95703125,1.0,88.40
24507,5516.95703125,1.0,88.40
24607,5522.8564453125,1.0,88.40
24707,5522.8564453125,1.0,88.40
24807,5522.8564453125,1.0,88.40
24907,5522.8564453125,1.0,88.40
25007,5522.8564453125,1.0,88.40
25107,5522.8564453125,1.0,88.40
25207,5522.8564453125,1.0,88.40
25307,5522.8564453125,1.0,88.40
25407,5522.8564453125,1.0,88.40
25507,5559.57666015625,1.0,88.40
25607,5559.57666015625,1.0,88.40
25707,5559.57666015625,1.0,88.40
25807,5559.57666015625,1.0,88.40
25907,5793.51904296875,1.0,88.40
26007,5793.51904296875,1.0,88.40
26107,5793.51904296875,1.0,88.40
26207,5793.51904296875,1.0,88.40
26307,5793.51904296875,1.0,88.40
26407,5793.51904296875,1.0,88.40
26507,5793.51904296875,1.0,88.40
26607,5793.51904296875,1.0,88.40
26707,5793.51904296875,1.0,88.40
26807,5793.51904296875,1.0,88.40
26907,5793.51904296875,1.0,88.40
27007,5793.51904296875,1.0,88.40
27107,5793.51904296875,1.0,88.40
27207,5793.51904296875,1.0,88.40
27307,5793.51904296875,1.0,88.40
27407,5793.51904296875,1.0,88.40
27507,5793.51904296875,1.0,88.40
27607,5793.51904296875,1.0,88.40
27707,5793.51904296875,1.0,88.40
27807,5793.51904296875,1.0,88.40
27907,5793.51904296875,1.0,88.40
28007,5793.51904296875,1.0,88.40
28107,5793.51904296875,1.0,88.40
28207,5793.51904296875,1.0,88.40
28307,5793.51904296875,1.0,88.40
28407,5793.51904296875,1.0,88.40
28507,5793.51904296875,1.0,88.40
28607,5793.51904296875,1.0,88.40
28707,5793.51904296875,1.0,88.40
31969,5793.51904296875,1.0,88.10
32069,5793.51904296875,1.0,88.10
32169,5793.51904296875,1.0,88.10
32269,5793.51904296875,1.0,88.10
32369,5793.51904296875,1.0,88.10
32469,5793.51904296875,1.0,88.10
32569,5793.51904296875,1.0,88.10
32669,5793.51904296875,1.0,88.10
32769,5793.51904296875,1.0,88.10
32869,5793.51904296875,1.0,88.10
32969,5793.51904296875,1.0,88.10
33069,5793.51904296875,1.0,88.10
33169,5793.51904296875,1.0,88.10
33269,5793.51904296875,1.0,88.10
33369,5793.51904296875,1.0,88.10
33469,5793.51904296875,1.0,88.10
33569,5793.51904296875,1.0,88.10
33669,5793.51904296875,1.0,88.10
33769,5793.51904296875,1.0,88.10
33869,5793.51904296875,1.0,88.10
