evaluation,fitness,test_accuracy,time
0,-1.7999863624572754,0.48
0,-0.5340090990066528,-1.140770673751831,0.85
100,-0.5340090990066528,-1.140770673751831,0.85
200,-0.5340090990066528,-1.140770673751831,0.85
300,-0.5340090990066528,-1.140770673751831,0.85
400,-0.5340090990066528,-1.140770673751831,0.85
500,-0.11409711837768555,-0.34407615661621094,0.85
600,-0.11409711837768555,-0.34407615661621094,0.85
700,-0.11409711837768555,-0.34407615661621094,0.85
800,-0.11409711837768555,-0.34407615661621094,0.85
900,-0.11409711837768555,-0.34407615661621094,0.85
1000,-0.11409711837768555,-0.34407615661621094,0.85
1100,-0.04577815532684326,0.018860459327697754,0.85
1200,-0.04577815532684326,0.018860459327697754,0.85
1300,-0.04577815532684326,0.018860459327697754,0.85
1400,-0.04577815532684326,0.018860459327697754,0.85
1500,-0.04577815532684326,0.018860459327697754,0.85
1600,-0.04577815532684326,0.018860459327697754,0.85
1700,-0.04577815532684326,0.018860459327697754,0.85
1800,-0.04577815532684326,0.018860459327697754,0.85
1900,-0.04577815532684326,0.018860459327697754,0.85
2000,-0.04577815532684326,0.018860459327697754,0.85
2100,-0.04577815532684326,0.018860459327697754,0.85
2200,-0.04577815532684326,0.018860459327697754,0.85
2300,-0.04577815532684326,0.018860459327697754,0.85
2400,-0.04577815532684326,0.018860459327697754,0.85
2500,-0.04577815532684326,0.018860459327697754,0.85
2600,-0.04577815532684326,0.018860459327697754,0.85
2700,-0.0031441450119018555,-0.13877475261688232,0.85
2800,-0.0031441450119018555,-0.13877475261688232,0.85
2900,-0.0031441450119018555,-0.13877475261688232,0.85
3000,-0.0031441450119018555,-0.13877475261688232,0.85
3100,-0.0031441450119018555,-0.13877475261688232,0.85
3200,-0.0031441450119018555,-0.13877475261688232,0.85
3300,-0.0031441450119018555,-0.13877475261688232,0.85
3400,-0.0031441450119018555,-0.13877475261688232,0.85
3500,-0.0031441450119018555,-0.13877475261688232,0.85
3600,-0.0031441450119018555,-0.13877475261688232,0.85
3700,-0.0031441450119018555,-0.13877475261688232,0.85
3800,-0.0031441450119018555,-0.13877475261688232,0.85
3900,-0.0031441450119018555,-0.13877475261688232,0.85
4000,-0.0031441450119018555,-0.13877475261688232,0.85
4100,-0.0031441450119018555,-0.13877475261688232,0.85
4200,-0.0031441450119018555,-0.13877475261688232,0.85
4300,-0.0031441450119018555,-0.13877475261688232,0.85
4400,-0.0031441450119018555,-0.13877475261688232,0.85
4500,-0.0031441450119018555,-0.13877475261688232,0.85
4600,-0.0031441450119018555,-0.13877475261688232,0.85
4700,-0.0031441450119018555,-0.13877475261688232,0.85
4800,-0.0031441450119018555,-0.13877475261688232,0.85
4900,-0.0031441450119018555,-0.13877475261688232,0.85
5000,-0.0031441450119018555,-0.13877475261688232,0.85
5100,-0.0031441450119018555,-45.63362121582031,0.85
5200,-0.0031441450119018555,-45.63362121582031,0.85
5300,-0.0031441450119018555,-45.63362121582031,0.85
5400,-0.0031441450119018555,-45.63362121582031,0.85
5500,-0.0031441450119018555,-45.63362121582031,0.85
5600,-0.0031441450119018555,-45.63362121582031,0.85
5700,-0.0031441450119018555,-45.63362121582031,0.85
5800,-0.0031441450119018555,-45.63362121582031,0.85
5900,-0.0031441450119018555,-45.63362121582031,0.85
6000,-0.0031441450119018555,-45.63362121582031,0.85
6100,-0.0031441450119018555,-45.63362121582031,0.85
6200,-0.0031441450119018555,-45.63362121582031,0.85
6300,-0.0031441450119018555,-45.63362121582031,0.85
6400,-0.0031441450119018555,-45.63362121582031,0.85
6500,-0.0031441450119018555,-45.63362121582031,0.85
6600,-0.0031441450119018555,-45.63362121582031,0.85
6700,-0.0031441450119018555,-45.63362121582031,0.85
6800,-0.0031441450119018555,-45.63362121582031,0.85
6900,-0.0031441450119018555,-45.63362121582031,0.85
7000,-0.0031441450119018555,-45.63362121582031,0.85
7100,-0.0031441450119018555,-45.63362121582031,0.85
7200,-0.0031441450119018555,-45.63362121582031,0.85
7300,-0.0031441450119018555,-45.63362121582031,0.85
7400,-0.0031441450119018555,-45.63362121582031,0.85
7500,-0.0031441450119018555,-45.63362121582031,0.85
7600,-0.0031441450119018555,-45.63362121582031,0.85
7700,-0.0031441450119018555,-45.63362121582031,0.85
7800,-0.0031441450119018555,-45.63362121582031,0.85
7900,-0.0031441450119018555,-45.63362121582031,0.85
8000,-0.0031441450119018555,-45.63362121582031,0.85
8100,-0.0031441450119018555,-45.63362121582031,0.85
8200,-0.0031441450119018555,-45.63362121582031,0.85
8300,-0.0031441450119018555,-45.63362121582031,0.85
8400,-0.0031441450119018555,-45.63362121582031,0.85
8500,-0.0031441450119018555,-45.63362121582031,0.85
8600,-0.0031441450119018555,-45.63362121582031,0.85
8700,-0.0031441450119018555,-45.63362121582031,0.85
8800,-0.0031441450119018555,-45.63362121582031,0.85
8900,-0.0031441450119018555,-45.63362121582031,0.85
9000,-0.0031441450119018555,-45.63362121582031,0.85
9100,-0.0031441450119018555,-45.63362121582031,0.85
9200,-0.0031441450119018555,-45.63362121582031,0.85
9300,-0.0031441450119018555,-45.63362121582031,0.85
9400,-0.0031441450119018555,-45.63362121582031,0.85
9500,-0.0031441450119018555,-45.63362121582031,0.85
9600,-0.0031441450119018555,-45.63362121582031,0.85
9700,-0.0031441450119018555,-45.63362121582031,0.85
9800,-0.0031441450119018555,-45.63362121582031,0.85
9900,-0.0031441450119018555,-45.63362121582031,0.85
10000,-0.0031441450119018555,-45.63362121582031,0.85
10100,-0.0031441450119018555,-45.63362121582031,0.85
12211,-0.0031441450119018555,-0.13877475261688232,0.83
12311,-0.0031441450119018555,-0.13877475261688232,0.83
12411,-0.0031441450119018555,-0.13877475261688232,0.83
12511,-0.0031441450119018555,-0.13877475261688232,0.83
12611,-0.0031441450119018555,-0.13877475261688232,0.83
12711,-0.0031441450119018555,-0.13877475261688232,0.83
12811,-0.003118276596069336,-0.13858866691589355,0.83
12911,-0.003118276596069336,-0.13858866691589355,0.83
13011,0.13621336221694946,-0.03284752368927002,0.83
13111,0.2986835837364197,0.007066309452056885,0.83
13211,0.2986835837364197,0.007066309452056885,0.83
13311,0.2986835837364197,0.007066309452056885,0.83
13411,0.2986835837364197,0.007066309452056885,0.83
13511,0.2986835837364197,0.007066309452056885,0.83
13611,0.2986835837364197,0.007066309452056885,0.83
13711,0.2986835837364197,0.007066309452056885,0.83
13811,0.2986835837364197,0.007066309452056885,0.83
13911,0.2986835837364197,0.007066309452056885,0.83
