evaluation,fitness,time
0,-127.08057403564453,31.60
0,-127.08057403564453,5.32
100,-127.08057403564453,5.32
200,-112.48359680175781,5.32
300,-112.48359680175781,5.32
400,-112.48359680175781,5.32
500,-112.48359680175781,5.32
600,-103.14708709716797,5.32
700,-103.14708709716797,5.32
800,-103.14708709716797,5.32
900,-103.14708709716797,5.32
1000,-103.14708709716797,5.32
1100,-86.46502685546875,5.32
1200,-64.49163055419922,5.32
1300,-64.49163055419922,5.32
1400,-64.49163055419922,5.32
1500,-64.49163055419922,5.32
1600,-64.49163055419922,5.32
1700,-64.49163055419922,5.32
1800,-64.49163055419922,5.32
1900,-64.49163055419922,5.32
2000,-64.49163055419922,5.32
2100,-64.49163055419922,5.32
2200,-64.36036682128906,5.32
2300,-64.36036682128906,5.32
2400,-64.36036682128906,5.32
2500,-64.36036682128906,5.32
2600,-64.36036682128906,5.32
2700,-64.36036682128906,5.32
2800,-64.36036682128906,5.32
2900,-64.36036682128906,5.32
3000,-64.36036682128906,5.32
3100,-64.36036682128906,5.32
3200,-64.36036682128906,5.32
3300,-64.36036682128906,5.32
3400,-64.36036682128906,5.32
3500,-64.36036682128906,5.32
3600,-64.36036682128906,5.32
3700,-64.36036682128906,5.32
3800,-64.36036682128906,5.32
3900,-64.36036682128906,5.32
4000,-64.36036682128906,5.32
4100,-64.36036682128906,5.32
4200,-64.36036682128906,5.32
4300,-64.36036682128906,5.32
4400,-64.36036682128906,5.32
4500,-64.36036682128906,5.32
4600,-64.36036682128906,5.32
4700,-64.36036682128906,5.32
4800,-64.36036682128906,5.32
4900,-64.36036682128906,5.32
5000,-64.36036682128906,5.32
5100,-64.36036682128906,5.32
5200,-64.36036682128906,5.32
5300,-64.36036682128906,5.32
5400,-64.36036682128906,5.32
5500,-64.36036682128906,5.32
5600,-61.79067611694336,5.32
5700,-61.79067611694336,5.32
5800,-61.79067611694336,5.32
5900,-61.79067611694336,5.32
6000,-59.31268310546875,5.32
6100,-59.31268310546875,5.32
6200,-59.31268310546875,5.32
6300,-59.31268310546875,5.32
6400,-59.31268310546875,5.32
6500,-59.31268310546875,5.32
6600,-59.31268310546875,5.32
6700,-59.31268310546875,5.32
6800,-59.31268310546875,5.32
6900,-59.31268310546875,5.32
7000,-59.31268310546875,5.32
7100,-59.31268310546875,5.32
7200,-59.31268310546875,5.32
7300,-59.31268310546875,5.32
7400,-59.31268310546875,5.32
7500,-59.31268310546875,5.32
7600,-59.31268310546875,5.32
7700,-59.31268310546875,5.32
7800,-59.31268310546875,5.32
7900,-59.31268310546875,5.32
8000,-59.31268310546875,5.32
8100,-59.31268310546875,5.32
8200,-54.96108627319336,5.32
8300,-54.96108627319336,5.32
8400,-54.96108627319336,5.32
8500,-54.96108627319336,5.32
8600,-54.96108627319336,5.32
8700,-54.96108627319336,5.32
8800,-54.96108627319336,5.32
8900,-54.96108627319336,5.32
9000,-54.96108627319336,5.32
9100,-54.96108627319336,5.32
9200,-54.96108627319336,5.32
9300,-54.96108627319336,5.32
9400,-54.96108627319336,5.32
9500,-54.96108627319336,5.32
9600,-54.96108627319336,5.32
9700,-54.96108627319336,5.32
9800,-54.96108627319336,5.32
9900,-54.96108627319336,5.32
10000,-54.96108627319336,5.32
10100,-54.96108627319336,5.32
10200,-54.96108627319336,5.32
10300,-54.96108627319336,5.32
10400,-54.96108627319336,5.32
10500,-54.96108627319336,5.32
10600,-54.96108627319336,5.32
10700,-54.96108627319336,5.32
10800,-54.96108627319336,5.32
10900,-54.96108627319336,5.32
11000,-54.96108627319336,5.32
11100,-54.96108627319336,5.32
11200,-54.96108627319336,5.32
11300,-54.96108627319336,5.32
11400,-54.96108627319336,5.32
11500,-54.96108627319336,5.32
11600,-54.96108627319336,5.32
11700,-54.96108627319336,5.32
11800,-54.96108627319336,5.32
11900,-54.96108627319336,5.32
12000,-44.03642654418945,5.32
12100,-44.03642654418945,5.32
12200,-44.03642654418945,5.32
12300,-44.03642654418945,5.32
12400,-44.03642654418945,5.32
12500,-44.03642654418945,5.32
12600,-44.03642654418945,5.32
12700,-44.03642654418945,5.32
12800,-44.03642654418945,5.32
12900,-44.03642654418945,5.32
13000,-44.03642654418945,5.32
13100,-44.03642654418945,5.32
13200,-44.03642654418945,5.32
13300,-44.03642654418945,5.32
13400,-44.03642654418945,5.32
13500,-44.03642654418945,5.32
13600,-44.03642654418945,5.32
13700,-44.03642654418945,5.32
13800,-44.03642654418945,5.32
13900,-44.03642654418945,5.32
14000,-44.03642654418945,5.32
14100,-44.03642654418945,5.32
14200,-44.03642654418945,5.32
14300,-44.03642654418945,5.32
14400,-44.03642654418945,5.32
14500,-44.03642654418945,5.32
14600,-44.03642654418945,5.32
14700,-44.03642654418945,5.32
14800,-44.03642654418945,5.32
14900,-44.03642654418945,5.32
15000,-44.03642654418945,5.32
15100,-44.03642654418945,5.32
15352,-44.03642654418945,5.29
15452,-44.03642654418945,5.29
15552,-44.03642654418945,5.29
15652,-44.03642654418945,5.29
15752,-44.03642654418945,5.29
15852,-44.03642654418945,5.29
15952,-44.03642654418945,5.29
16052,-44.03642654418945,5.29
16152,-44.03642654418945,5.29
16252,-44.03642654418945,5.29
16352,-44.03642654418945,5.29
16452,-44.03642654418945,5.29
16552,-44.03642654418945,5.29
16652,-44.03642654418945,5.29
16752,-44.03642654418945,5.29
16852,-44.03642654418945,5.29
16952,-44.03642654418945,5.29
17052,-44.03642654418945,5.29
17152,-44.03642654418945,5.29
17252,-44.03642654418945,5.29
17352,-44.03642654418945,5.29
17452,-44.03642654418945,5.29
17552,-44.03642654418945,5.29
17652,-44.03642654418945,5.29
17752,-44.03642654418945,5.29
17852,-44.03642654418945,5.29
17952,-44.03642654418945,5.29
18052,-44.03642654418945,5.29
18152,-44.03642654418945,5.29
18252,-44.03642654418945,5.29
18352,-44.03642654418945,5.29
18452,-44.03642654418945,5.29
18552,-44.03642654418945,5.29
18652,-44.03642654418945,5.29
18752,-44.03642654418945,5.29
18852,-44.03642654418945,5.29
18952,-44.03642654418945,5.29
19052,-44.03642654418945,5.29
19152,-44.03642654418945,5.29
19252,-44.03642654418945,5.29
19352,-44.03642654418945,5.29
19452,-44.03642654418945,5.29
19552,-44.03642654418945,5.29
19652,-44.03642654418945,5.29
19752,-44.03642654418945,5.29
19852,-44.03642654418945,5.29
19952,-44.03642654418945,5.29
20052,-44.03642654418945,5.29
20152,-44.03642654418945,5.29
20252,-44.03642654418945,5.29
20352,-44.03642654418945,5.29
20452,-44.03642654418945,5.29
20552,-44.03642654418945,5.29
20652,-44.03642654418945,5.29
20752,-44.03642654418945,5.29
20852,-44.03642654418945,5.29
20952,-44.03642654418945,5.29
21052,-44.03642654418945,5.29
21152,-44.03642654418945,5.29
21252,-44.03642654418945,5.29
21352,-44.03642654418945,5.29
21452,-44.03642654418945,5.29
21552,-44.03642654418945,5.29
21652,-44.03642654418945,5.29
21752,-44.03642654418945,5.29
21852,-44.03642654418945,5.29
21952,-44.03642654418945,5.29
22052,-44.03642654418945,5.29
22152,-44.03642654418945,5.29
22252,-44.03642654418945,5.29
22352,-44.03642654418945,5.29
22452,-44.03642654418945,5.29
22552,-44.03642654418945,5.29
22652,-44.03642654418945,5.29
22752,-44.03642654418945,5.29
22852,-44.03642654418945,5.29
22952,-44.03642654418945,5.29
23052,-44.03642654418945,5.29
23152,-44.03642654418945,5.29
