evaluation,fitness,time
0,0.7030930519104004,0.25
0,0.7030930519104004,0.5440022349357605,0.45
100,0.7030930519104004,0.5440022349357605,0.45
200,0.7030930519104004,0.5440022349357605,0.45
300,0.7030930519104004,0.5440022349357605,0.45
400,0.7030930519104004,0.5440022349357605,0.45
500,0.7030930519104004,0.5440022349357605,0.45
600,0.7030930519104004,0.5440022349357605,0.45
700,0.7030930519104004,0.5440022349357605,0.45
800,0.7030930519104004,0.5440022349357605,0.45
900,0.7030930519104004,0.5440022349357605,0.45
1000,0.7030930519104004,0.5440022349357605,0.45
1100,0.7030930519104004,0.5440022349357605,0.45
1200,0.7030930519104004,0.5440022349357605,0.45
1300,0.7030930519104004,0.5440022349357605,0.45
1400,0.7030930519104004,0.5440022349357605,0.45
1500,0.7030930519104004,0.5440022349357605,0.45
1600,0.7030930519104004,0.5440022349357605,0.45
1700,0.7030930519104004,0.5440022349357605,0.45
1800,0.7030930519104004,0.5440022349357605,0.45
1900,0.7030930519104004,0.5440022349357605,0.45
2000,0.7030930519104004,0.5440022349357605,0.45
2100,0.7395379543304443,0.6200005412101746,0.45
2200,0.7395379543304443,0.6200005412101746,0.45
2300,0.7395379543304443,0.6200005412101746,0.45
2400,0.7395379543304443,0.6200005412101746,0.45
2500,0.7395379543304443,0.6200005412101746,0.45
2600,0.7395379543304443,0.6200005412101746,0.45
2700,0.7395379543304443,0.6200005412101746,0.45
2800,0.7395379543304443,0.6200005412101746,0.45
2900,0.7395379543304443,0.6200005412101746,0.45
3000,0.7395379543304443,0.6200005412101746,0.45
3100,0.7395379543304443,0.6200005412101746,0.45
3200,0.7395379543304443,0.6200005412101746,0.45
3300,0.7395379543304443,0.6200005412101746,0.45
3400,0.7395379543304443,0.6200005412101746,0.45
3500,0.7395379543304443,0.6200005412101746,0.45
3600,0.7395379543304443,0.6200005412101746,0.45
3700,0.7395379543304443,0.6200005412101746,0.45
3800,0.7395379543304443,0.6200005412101746,0.45
3900,0.7395379543304443,0.6200005412101746,0.45
4000,0.7395379543304443,0.6200005412101746,0.45
4100,0.7395379543304443,0.6200005412101746,0.45
4200,0.7395379543304443,0.6200005412101746,0.45
4300,0.7395379543304443,0.6200005412101746,0.45
4400,0.816669762134552,0.7755985260009766,0.45
4500,0.816669762134552,0.7755985260009766,0.45
4600,0.816669762134552,0.7755985260009766,0.45
4700,0.816669762134552,0.7755985260009766,0.45
4800,0.816669762134552,0.7755985260009766,0.45
4900,0.8170194625854492,0.7853801250457764,0.45
5000,0.8170194625854492,0.7853801250457764,0.45
5100,0.8170194625854492,0.7853801250457764,0.45
5200,0.8170194625854492,0.7853801250457764,0.45
5300,0.8170194625854492,0.7853801250457764,0.45
5400,0.8170194625854492,0.7853801250457764,0.45
5500,0.8170194625854492,0.7853801250457764,0.45
5600,0.8170194625854492,0.7853801250457764,0.45
5700,0.8170194625854492,0.7853801250457764,0.45
5800,0.8170194625854492,0.7853801250457764,0.45
5900,0.8170194625854492,0.7853801250457764,0.45
6000,0.8170194625854492,0.7853801250457764,0.45
6100,0.8170194625854492,0.7853801250457764,0.45
6200,0.8170194625854492,0.7853801250457764,0.45
6300,0.8170194625854492,0.7853801250457764,0.45
6400,0.8170194625854492,0.7853801250457764,0.45
6500,0.8170194625854492,0.7853801250457764,0.45
6600,0.8170194625854492,0.7853801250457764,0.45
6700,0.8170194625854492,0.7853801250457764,0.45
6800,0.8170194625854492,0.7853801250457764,0.45
6900,0.8170194625854492,0.7853801250457764,0.45
7000,0.8623148202896118,0.835066556930542,0.45
7100,0.8623148202896118,0.835066556930542,0.45
7200,0.8623148202896118,0.835066556930542,0.45
7300,0.8623148202896118,0.835066556930542,0.45
7400,0.8623148202896118,0.835066556930542,0.45
7500,0.8623148202896118,0.835066556930542,0.45
7600,0.8623148202896118,0.835066556930542,0.45
7700,0.8623148202896118,0.835066556930542,0.45
7800,0.8623148202896118,0.835066556930542,0.45
7900,0.8623148202896118,0.835066556930542,0.45
8000,0.8623148202896118,0.835066556930542,0.45
8100,0.8623148202896118,0.835066556930542,0.45
8200,0.8623148202896118,0.835066556930542,0.45
8300,0.8623148202896118,0.835066556930542,0.45
8400,0.8623148202896118,0.835066556930542,0.45
8500,0.8623148202896118,0.835066556930542,0.45
8600,0.8623148202896118,0.835066556930542,0.45
8700,0.8623148202896118,0.835066556930542,0.45
8800,0.8623148202896118,0.835066556930542,0.45
8900,0.8623148202896118,0.835066556930542,0.45
9000,0.8623148202896118,0.835066556930542,0.45
9100,0.8623148202896118,0.835066556930542,0.45
9200,0.8623148202896118,0.835066556930542,0.45
9300,0.8623148202896118,0.835066556930542,0.45
9400,0.8623148202896118,0.835066556930542,0.45
9500,0.8623148202896118,0.835066556930542,0.45
9600,0.8623148202896118,0.835066556930542,0.45
9700,0.8623148202896118,0.835066556930542,0.45
9800,0.8623148202896118,0.835066556930542,0.45
9900,0.8623148202896118,0.835066556930542,0.45
10000,0.8623148202896118,0.835066556930542,0.45
10100,0.8623148202896118,0.835066556930542,0.45
10200,0.8623148202896118,0.835066556930542,0.45
10300,0.8623148202896118,0.835066556930542,0.45
10400,0.8623148202896118,0.835066556930542,0.45
10500,0.8623148202896118,0.835066556930542,0.45
10600,0.8623148202896118,0.835066556930542,0.45
10700,0.8623148202896118,0.835066556930542,0.45
10800,0.8623148202896118,0.835066556930542,0.45
10900,0.8623148202896118,0.835066556930542,0.45
11000,0.8623148202896118,0.835066556930542,0.45
11100,0.8623148202896118,0.835066556930542,0.45
11200,0.8623148202896118,0.835066556930542,0.45
11300,0.8623148202896118,0.835066556930542,0.45
11400,0.8623148202896118,0.835066556930542,0.45
11500,0.8623148202896118,0.835066556930542,0.45
11600,0.8623148202896118,0.835066556930542,0.45
11700,0.8623148202896118,0.835066556930542,0.45
11800,0.8623148202896118,0.835066556930542,0.45
11900,0.8623148202896118,0.835066556930542,0.45
12000,0.8623148202896118,0.835066556930542,0.45
12100,0.8623148202896118,0.835066556930542,0.45
12200,0.8623148202896118,0.835066556930542,0.45
12300,0.8623148202896118,0.835066556930542,0.45
12400,0.8623148202896118,0.835066556930542,0.45
12500,0.8623148202896118,0.835066556930542,0.45
12600,0.8623148202896118,0.835066556930542,0.45
12700,0.8623148202896118,0.835066556930542,0.45
12800,0.8623148202896118,0.835066556930542,0.45
12900,0.8623148202896118,0.835066556930542,0.45
13000,0.8623148202896118,0.835066556930542,0.45
13100,0.8623148202896118,0.835066556930542,0.45
13200,0.8623148202896118,0.835066556930542,0.45
13300,0.8623148202896118,0.835066556930542,0.45
13400,0.8623148202896118,0.835066556930542,0.45
13500,0.8623148202896118,0.835066556930542,0.45
13600,0.8623148202896118,0.835066556930542,0.45
13700,0.8623148202896118,0.835066556930542,0.45
13800,0.8623148202896118,0.835066556930542,0.45
13900,0.8623148202896118,0.835066556930542,0.45
14000,0.8623148202896118,0.835066556930542,0.45
14100,0.8623148202896118,0.835066556930542,0.45
14200,0.8623148202896118,0.835066556930542,0.45
14300,0.8623148202896118,0.835066556930542,0.45
14400,0.8623148202896118,0.835066556930542,0.45
14500,0.8623148202896118,0.835066556930542,0.45
14600,0.8623148202896118,0.835066556930542,0.45
14700,0.8623148202896118,0.835066556930542,0.45
14800,0.8623148202896118,0.835066556930542,0.45
14900,0.8623148202896118,0.835066556930542,0.45
15000,0.8623148202896118,0.835066556930542,0.45
15100,0.8623148202896118,0.835066556930542,0.45
15200,0.8623148202896118,-3.400888442993164,0.44
15300,0.8623148202896118,-3.400888442993164,0.44
15400,0.8623148202896118,-3.400888442993164,0.44
15500,0.8623148202896118,-3.400888442993164,0.44
15600,0.8623148202896118,-3.400888442993164,0.44
15700,0.8623148202896118,-3.400888442993164,0.44
15800,0.8623148202896118,-3.400888442993164,0.44
15900,0.8623148202896118,-3.400888442993164,0.44
16000,0.8623148202896118,-3.400888442993164,0.44
16100,0.8623148202896118,-3.400888442993164,0.44
16200,0.8623148202896118,-3.400888442993164,0.44
16300,0.8623148202896118,-3.400888442993164,0.44
16400,0.8623148202896118,-3.400888442993164,0.44
16500,0.8623148202896118,-3.400888442993164,0.44
16600,0.8623148202896118,-3.400888442993164,0.44
16700,0.8623148202896118,-3.400888442993164,0.44
16800,0.8623148202896118,-3.400888442993164,0.44
16900,0.8623148202896118,-3.400888442993164,0.44
17000,0.8623148202896118,-3.400888442993164,0.44
17100,0.8623148202896118,-3.400888442993164,0.44
17200,0.8623148202896118,-3.400888442993164,0.44
17300,0.8623148202896118,-3.400888442993164,0.44
17400,0.8623148202896118,-3.400888442993164,0.44
17500,0.8623148202896118,-3.400888442993164,0.44
17600,0.8623148202896118,-3.400888442993164,0.44
17700,0.8623148202896118,-3.400888442993164,0.44
17800,0.8623148202896118,-3.400888442993164,0.44
17900,0.8623148202896118,-3.400888442993164,0.44
18000,0.8623148202896118,-3.400888442993164,0.44
18100,0.8623148202896118,-3.400888442993164,0.44
18200,0.8623148202896118,-3.400888442993164,0.44
18300,0.8623148202896118,-3.400888442993164,0.44
18400,0.8623148202896118,-3.400888442993164,0.44
18500,0.8623148202896118,-3.400888442993164,0.44
18600,0.8623148202896118,-3.400888442993164,0.44
18700,0.8623148202896118,-3.400888442993164,0.44
18800,0.8623148202896118,-3.400888442993164,0.44
18900,0.8623148202896118,-3.400888442993164,0.44
19000,0.8623148202896118,-3.400888442993164,0.44
19100,0.8623148202896118,-3.400888442993164,0.44
19200,0.8623148202896118,-3.400888442993164,0.44
19300,0.8623148202896118,-3.400888442993164,0.44
19400,0.8623148202896118,-3.400888442993164,0.44
19500,0.8623148202896118,-3.400888442993164,0.44
19600,0.8623148202896118,-3.400888442993164,0.44
19700,0.8623148202896118,-3.400888442993164,0.44
19800,0.8623148202896118,-3.400888442993164,0.44
19900,0.8623148202896118,-3.400888442993164,0.44
20000,0.8623148202896118,-3.400888442993164,0.44
20100,0.8623148202896118,-3.400888442993164,0.44
20200,0.8623148202896118,-3.400888442993164,0.44
20300,0.8623148202896118,-3.400888442993164,0.44
20400,0.8623148202896118,-3.400888442993164,0.44
20500,0.8623148202896118,-3.400888442993164,0.44
20600,0.8623148202896118,-3.400888442993164,0.44
20700,0.8623148202896118,-3.400888442993164,0.44
20800,0.8623148202896118,-3.400888442993164,0.44
20900,0.8623148202896118,-3.400888442993164,0.44
21000,0.8623148202896118,-3.400888442993164,0.44
21100,0.8623148202896118,-3.400888442993164,0.44
21200,0.8623148202896118,-3.400888442993164,0.44
21300,0.8623148202896118,-3.400888442993164,0.44
21400,0.8623148202896118,-3.400888442993164,0.44
21500,0.8623148202896118,-3.400888442993164,0.44
21600,0.8623148202896118,-3.400888442993164,0.44
21700,0.8623148202896118,-3.400888442993164,0.44
21800,0.8623148202896118,-3.400888442993164,0.44
21900,0.8623148202896118,-3.400888442993164,0.44
22000,0.8623148202896118,-3.400888442993164,0.44
22100,0.8623148202896118,-3.400888442993164,0.44
22200,0.8623148202896118,-3.400888442993164,0.44
22300,0.8623148202896118,-3.400888442993164,0.44
22400,0.8623148202896118,-3.400888442993164,0.44
22500,0.8623148202896118,-3.400888442993164,0.44
22600,0.8623148202896118,-3.400888442993164,0.44
22700,0.8623148202896118,-3.400888442993164,0.44
22800,0.8623148202896118,-3.400888442993164,0.44
22900,0.8623148202896118,-3.400888442993164,0.44
23000,0.8623148202896118,-3.400888442993164,0.44
23100,0.8623148202896118,-3.400888442993164,0.44
23200,0.8623148202896118,-3.400888442993164,0.44
23300,0.8623148202896118,-3.400888442993164,0.44
23400,0.8623148202896118,-3.400888442993164,0.44
23500,0.8623148202896118,-3.400888442993164,0.44
23600,0.8623148202896118,-3.400888442993164,0.44
23700,0.8623148202896118,-3.400888442993164,0.44
23800,0.8623148202896118,-3.400888442993164,0.44
23900,0.8623148202896118,-3.400888442993164,0.44
24000,0.8623148202896118,-3.400888442993164,0.44
24100,0.8623148202896118,-3.400888442993164,0.44
24200,0.8623148202896118,-3.400888442993164,0.44
24300,0.8623148202896118,-3.400888442993164,0.44
24400,0.8623148202896118,-3.400888442993164,0.44
24500,0.8623148202896118,-3.400888442993164,0.44
24600,0.8623148202896118,-3.400888442993164,0.44
24700,0.8623148202896118,-3.400888442993164,0.44
24800,0.8623148202896118,-3.400888442993164,0.44
24900,0.8623148202896118,-3.400888442993164,0.44
