healthy,ctrl,forward,total,cumulative
1.0,-0.0005782978259958327,-0.02476777881383896,0.974653959274292,1329.5471
1.0,-0.0008223013719543815,0.029868412762880325,1.0290460586547852,1329.5471
1.0,-0.002367875073105097,0.07546107470989227,1.0730931758880615,1329.5471
1.0,-0.0018717192579060793,0.0626663938164711,1.060794711112976,1329.5471
1.0,-0.0018509587971493602,0.04046599194407463,1.0386149883270264,1329.5471
1.0,-0.00224544620141387,0.045958831906318665,1.0437134504318237,1329.5471
1.0,-0.001965784467756748,0.06789154559373856,1.0659258365631104,1329.5471
1.0,-0.0017768006073310971,0.0821039080619812,1.0803271532058716,1329.5471
1.0,-0.0018653167644515634,0.08117549866437912,1.0793101787567139,1329.5471
1.0,-0.0018884481396526098,0.07918508350849152,1.0772967338562012,1329.5471
1.0,-0.0018296968191862106,0.05570484325289726,1.0538750886917114,1329.5471
1.0,-0.001771432813256979,0.07190810889005661,1.0701366662979126,1329.5471
1.0,-0.0017432630993425846,0.07025600224733353,1.0685126781463623,1329.5471
1.0,-0.0016764563042670488,0.08013104647397995,1.078454613685608,1329.5471
1.0,-0.0016615971690043807,0.08263444155454636,1.0809729099273682,1329.5471
1.0,-0.0016043266514316201,0.07246992737054825,1.0708656311035156,1329.5471
1.0,-0.0015354154165834188,0.07259641587734222,1.0710610151290894,1329.5471
1.0,-0.0014750617556273937,0.089230477809906,1.0877554416656494,1329.5471
1.0,-0.0015318787191063166,0.07624819129705429,1.074716329574585,1329.5471
1.0,-0.0014458985533565283,0.08978845179080963,1.088342547416687,1329.5471
1.0,-0.0013457508757710457,0.07498950511217117,1.0736438035964966,1329.5471
1.0,-0.0012808284955099225,0.07924972474575043,1.077968955039978,1329.5471
1.0,-0.0012187381507828832,0.09138870239257812,1.090169906616211,1329.5471
1.0,-0.0011806971160694957,0.07984612137079239,1.0786654949188232,1329.5471
1.0,-0.0011490924516692758,0.1013692170381546,1.1002202033996582,1329.5471
1.0,-0.0011174248065799475,0.09552191197872162,1.0944044589996338,1329.5471
1.0,-0.001092736260034144,0.10925542563199997,1.1081626415252686,1329.5471
1.0,-0.0010446918895468116,0.10703352093696594,1.1059887409210205,1329.5471
1.0,-0.0010286243632435799,0.1085679903626442,1.1075392961502075,1329.5471
1.0,-0.0005912286578677595,0.11247070133686066,1.1118794679641724,1329.5471
1.0,-0.0006740224780514836,0.11345534026622772,1.112781286239624,1329.5471
1.0,-0.0006569506949745119,0.11347373574972153,1.1128168106079102,1329.5471
1.0,-0.000810776837170124,0.10471464693546295,1.103903889656067,1329.5471
1.0,-0.0009480308508500457,0.09375670552253723,1.0928086042404175,1329.5471
1.0,-0.001094425329938531,0.07767578959465027,1.076581358909607,1329.5471
1.0,-0.0014871845487505198,0.05996645987033844,1.0584793090820312,1329.5471
1.0,-0.0018746204441413283,0.03548036143183708,1.0336058139801025,1329.5471
1.0,-0.0021228452678769827,0.0038198193069547415,1.0016969442367554,1329.5471
1.0,-0.0022735667880624533,-0.010817310772836208,0.9869091510772705,1329.5471
1.0,-0.002414201619103551,-0.05034682899713516,0.9472389221191406,1329.5471
1.0,-0.002508903155103326,-0.07992959022521973,0.9175615310668945,1329.5471
1.0,-0.002555165672674775,-0.11691473424434662,0.880530059337616,1329.5471
1.0,-0.0025863428600132465,-0.14163529872894287,0.8557783365249634,1329.5471
1.0,-0.002590281656011939,-0.1738623082637787,0.82354736328125,1329.5471
1.0,-0.002635519951581955,-0.21282093226909637,0.784543514251709,1329.5471
1.0,-0.0026352896820753813,-0.24477717280387878,0.7525874972343445,1329.5471
1.0,-0.002644501393660903,-0.27096059918403625,0.7263949513435364,1329.5471
1.0,-0.002705387072637677,-0.3374153673648834,0.6598792672157288,1329.5471
1.0,-0.002798937726765871,-0.5671125054359436,0.4300885498523712,1329.5471
1.0,-0.0028660129755735397,-0.5937501192092896,0.40338388085365295,1329.5471
1.0,-0.002881828462705016,-0.5304487347602844,0.4666694402694702,1329.5471
1.0,-0.0034962501376867294,-0.6435881853103638,0.35291555523872375,1329.5471
1.0,-0.003085217671468854,-0.6768429279327393,0.32007184624671936,1329.5471
1.0,-0.00300121633335948,-0.6302468776702881,0.36675190925598145,1329.5471
1.0,-0.003976681735366583,-0.7734665870666504,0.2225567251443863,1329.5471
1.0,-0.0031185210682451725,-0.9385356307029724,0.05834584683179855,1329.5471
1.0,-0.0032059543300420046,-0.891901969909668,0.1048920750617981,1329.5471
1.0,-0.002883138135075569,-0.7459856271743774,0.25113123655319214,1329.5471
1.0,-0.003322902601212263,-0.6779613494873047,0.31871575117111206,1329.5471
1.0,-0.0037356619723141193,-0.6211539506912231,0.375110387802124,1329.5471
1.0,-0.003070986829698086,-0.11682230234146118,0.8801066875457764,1329.5471
1.0,-0.003211499657481909,0.4538814127445221,1.4506698846817017,1329.5471
1.0,-0.0042023989371955395,0.9959078431129456,1.9917054176330566,1329.5471
1.0,-0.004673690069466829,1.6178971529006958,2.6132233142852783,1329.5471
1.0,-0.004319446161389351,2.146648645401001,3.142329216003418,1329.5471
1.0,-0.004097605124115944,2.5135042667388916,3.509406566619873,1329.5471
1.0,-0.004146140068769455,2.6932640075683594,3.689117908477783,1329.5471
1.0,-0.004106681328266859,2.9551634788513184,3.951056718826294,1329.5471
1.0,-0.004075663164258003,3.3603737354278564,4.356297969818115,1329.5471
1.0,-0.003997602965682745,3.6972358226776123,4.693238258361816,1329.5471
1.0,-0.0039137848652899265,3.845188617706299,4.841274738311768,1329.5471
1.0,-0.0036212345585227013,3.8740875720977783,4.870466232299805,1329.5471
1.0,-0.0032707243226468563,3.8083975315093994,4.805126667022705,1329.5471
1.0,-0.005182137247174978,2.1590943336486816,3.153912305831909,1329.5471
1.0,-0.004769398830831051,1.0371003150939941,2.0323309898376465,1329.5471
1.0,-0.005078678019344807,0.6613023281097412,1.6562236547470093,1329.5471
1.0,-0.005279291421175003,0.44911351799964905,1.4438341856002808,1329.5471
1.0,-0.005347809288650751,0.35069695115089417,1.3453490734100342,1329.5471
1.0,-0.005414124112576246,0.30277854204177856,1.297364354133606,1329.5471
1.0,-0.005355343222618103,0.27938929200172424,1.2740339040756226,1329.5471
1.0,-0.005472908262163401,0.4096924960613251,1.404219627380371,1329.5471
1.0,-0.005515372380614281,0.647526204586029,1.6420109272003174,1329.5471
1.0,-0.005531740840524435,0.6646327376365662,1.6591010093688965,1329.5471
1.0,-0.005548540968447924,0.6882622241973877,1.6827136278152466,1329.5471
1.0,-0.005558719392865896,0.8264108896255493,1.8208521604537964,1329.5471
1.0,-0.005554125644266605,1.08319890499115,2.0776448249816895,1329.5471
1.0,-0.00539076142013073,1.3843587636947632,2.3789682388305664,1329.5471
1.0,-0.00519323768094182,1.9995681047439575,2.9943747520446777,1329.5471
1.0,-0.005288328509777784,2.0529849529266357,3.047696590423584,1329.5471
1.0,-0.0046933433040976524,2.060953378677368,3.056260108947754,1329.5471
1.0,-0.0048816311173141,2.319019079208374,3.3141374588012695,1329.5471
1.0,-0.00532643822953105,2.630073308944702,3.624746799468994,1329.5471
1.0,-0.004397508222609758,3.495715379714966,4.4913177490234375,1329.5471
1.0,-0.0045905630104243755,3.7759056091308594,4.771315097808838,1329.5471
1.0,-0.005377911496907473,3.7517173290252686,4.746339797973633,1329.5471
1.0,-0.004719718359410763,4.1212286949157715,5.116508960723877,1329.5471
1.0,-0.005471116863191128,4.429694175720215,5.424222946166992,1329.5471
1.0,-0.005540771409869194,4.4005584716796875,5.395017623901367,1329.5471
1.0,-0.005536950193345547,4.444419860839844,5.438882827758789,1329.5471
1.0,-0.005545227322727442,4.6428141593933105,5.637269020080566,1329.5471
1.0,-0.005535806063562632,4.847488880157471,5.841953277587891,1329.5471
1.0,-0.005512661766260862,5.112692356109619,6.107179641723633,1329.5471
1.0,-0.005127109121531248,5.742564678192139,6.737437725067139,1329.5471
1.0,-0.00543722789734602,6.22217321395874,7.21673583984375,1329.5471
1.0,-0.004139348864555359,5.749791622161865,6.745652198791504,1329.5471
1.0,-0.0051555512472987175,5.326985836029053,6.3218302726745605,1329.5471
1.0,-0.005260162055492401,5.414873123168945,6.409613132476807,1329.5471
1.0,-0.005191248841583729,3.9351727962493896,4.929981708526611,1329.5471
1.0,-0.00514293322339654,1.950018048286438,2.9448750019073486,1329.5471
1.0,-0.004618875216692686,2.0897462368011475,3.085127353668213,1329.5471
1.0,-0.005244297441095114,2.0913033485412598,3.086059093475342,1329.5471
1.0,-0.005301143508404493,1.8522589206695557,2.8469576835632324,1329.5471
1.0,-0.005366722587496042,2.3553965091705322,3.350029706954956,1329.5471
1.0,-0.005270781461149454,2.531856060028076,3.526585340499878,1329.5471
1.0,-0.0039042821153998375,2.6222763061523438,3.6183719635009766,1329.5471
1.0,-0.004505859222263098,2.624988317489624,3.6204824447631836,1329.5471
1.0,-0.005258818622678518,2.391397714614868,3.386138916015625,1329.5471
1.0,-0.005236935801804066,2.2453365325927734,3.2400996685028076,1329.5471
1.0,-0.004924399312585592,2.090200662612915,3.0852763652801514,1329.5471
1.0,-0.005531737115234137,1.8841325044631958,2.878600597381592,1329.5471
1.0,-0.0055579692125320435,1.7624943256378174,2.7569363117218018,1329.5471
1.0,-0.005532034672796726,1.861527442932129,2.8559954166412354,1329.5471
1.0,-0.005494085140526295,1.8925367593765259,2.88704252243042,1329.5471
1.0,-0.005194922909140587,3.1404941082000732,4.135299205780029,1329.5471
1.0,-0.004579797387123108,3.942981004714966,4.938400745391846,1329.5471
1.0,-0.004612044431269169,3.7617979049682617,4.757185935974121,1329.5471
1.0,-0.005153256468474865,3.859713554382324,4.854560375213623,1329.5471
1.0,-0.005085722077637911,4.375978946685791,5.3708930015563965,1329.5471
1.0,-0.004699633922427893,4.56640100479126,5.56170129776001,1329.5471
1.0,-0.005381438415497541,4.5370306968688965,5.531649112701416,1329.5471
1.0,-0.004902562592178583,4.56589412689209,5.5609917640686035,1329.5471
