healthy,ctrl,forward,total,cumulative
1.0,-0.0007195885991677642,0.015630314126610756,1.0149108171463013,381.00372
1.0,-0.0010722065344452858,0.16922610998153687,1.168154001235962,381.00372
1.0,-0.0011833816533908248,0.22672320902347565,1.2255398035049438,381.00372
1.0,-0.0011481503024697304,0.2635858952999115,1.2624378204345703,381.00372
1.0,-0.0010860334150493145,0.331942081451416,1.3308560848236084,381.00372
1.0,-0.0012200572527945042,0.3593689501285553,1.3581488132476807,381.00372
1.0,-0.0010701268911361694,0.43468278646469116,1.4336127042770386,381.00372
1.0,-0.0011201146990060806,0.46770575642585754,1.466585636138916,381.00372
1.0,-0.0011207652278244495,0.5874121189117432,1.5862913131713867,381.00372
1.0,-0.001147873350419104,0.6430342197418213,1.6418863534927368,381.00372
1.0,-0.0011617622803896666,0.6946592926979065,1.6934974193572998,381.00372
1.0,-0.0014531643828377128,0.7114763855934143,1.7100231647491455,381.00372
1.0,-0.001230783062055707,0.8443486094474792,1.8431178331375122,381.00372
1.0,-0.0012452761875465512,0.9149787425994873,1.9137334823608398,381.00372
1.0,-0.001368617988191545,0.9832758903503418,1.9819072484970093,381.00372
1.0,-0.001296149450354278,1.1091017723083496,2.1078057289123535,381.00372
1.0,-0.001188850961625576,1.154280185699463,2.1530914306640625,381.00372
1.0,-0.001571205910295248,1.1477227210998535,2.146151542663574,381.00372
1.0,-0.0015580931212753057,0.6851152777671814,1.6835572719573975,381.00372
1.0,-0.001588866813108325,0.24840885400772095,1.2468199729919434,381.00372
1.0,-0.002239855471998453,0.624649167060852,1.6224093437194824,381.00372
1.0,-0.0029708563815802336,0.3038654029369354,1.3008946180343628,381.00372
1.0,-0.0029870972502976656,-0.13267527520656586,0.8643376231193542,381.00372
1.0,-0.002995613031089306,-0.17849448323249817,0.8185099363327026,381.00372
1.0,-0.00297108618542552,-0.3147255480289459,0.6823033690452576,381.00372
1.0,-0.0023515766952186823,-0.47508344054222107,0.5225649476051331,381.00372
1.0,-0.0015112959081307054,-0.4896828532218933,0.5088058710098267,381.00372
1.0,-0.002297195140272379,-0.3532851040363312,0.6444177031517029,381.00372
1.0,-0.0028230296447873116,-0.21877045929431915,0.7784065008163452,381.00372
1.0,-0.0029539689421653748,-0.37647223472595215,0.6205738186836243,381.00372
1.0,-0.0029803479555994272,-0.15996208786964417,0.8370575904846191,381.00372
1.0,-0.0029999366961419582,-0.22978055477142334,0.7672194838523865,381.00372
1.0,-0.00299823353998363,-0.6225835084915161,0.3744182586669922,381.00372
1.0,-0.0029621620196849108,-0.6186030507087708,0.37843477725982666,381.00372
1.0,-0.002508550649508834,-0.7344670295715332,0.2630244195461273,381.00372
1.0,-0.0014271665131673217,-0.9651891589164734,0.033383674919605255,381.00372
1.0,-0.0028648609295487404,-0.8572814464569092,0.13985368609428406,381.00372
