healthy,ctrl,forward,cumulative
1.0,-2.2129715659957583e-07,-0.02047763578593731,66.73944
1.0,-0.0014206022024154663,0.03398606553673744,66.73944
1.0,-0.0019252403872087598,-0.031269121915102005,66.73944
1.0,-0.0026040903758257627,-0.06292755156755447,66.73944
1.0,-0.002765545155853033,-0.041124094277620316,66.73944
1.0,-0.002811648417264223,-0.0487794503569603,66.73944
1.0,-0.002823724877089262,-0.06270381808280945,66.73944
1.0,-0.002810603706166148,-0.06985470652580261,66.73944
1.0,-0.002809194615110755,-0.06986330449581146,66.73944
1.0,-0.002800489543005824,-0.0755951851606369,66.73944
1.0,-0.0027822814881801605,-0.08248502016067505,66.73944
1.0,-0.0027790337335318327,-0.08015573024749756,66.73944
1.0,-0.00276602478697896,-0.08440785855054855,66.73944
1.0,-0.0027512197848409414,-0.08893827348947525,66.73944
1.0,-0.0027414897922426462,-0.08824118226766586,66.73944
1.0,-0.0027301188092678785,-0.08721253275871277,66.73944
1.0,-0.002717610914260149,-0.08884060382843018,66.73944
1.0,-0.0035170165356248617,-0.4552692174911499,66.73944
1.0,-0.003912241663783789,-1.0041123628616333,66.73944
1.0,-0.002761544194072485,-0.9121412038803101,66.73944
1.0,-0.003688997123390436,-0.669158935546875,66.73944
1.0,-0.003712277626618743,-0.7548438906669617,66.73944
1.0,-0.002886625472456217,-0.7326579093933105,66.73944
1.0,-0.0032739879097789526,-0.6994255185127258,66.73944
1.0,-0.0032590648625046015,-0.6731473207473755,66.73944
1.0,-0.003247290849685669,-0.6493101716041565,66.73944
1.0,-0.0032039047218859196,-0.6164134740829468,66.73944
1.0,-0.0031702895648777485,-0.5891937613487244,66.73944
1.0,-0.0027500956784933805,-0.5792611837387085,66.73944
1.0,-0.002835209248587489,-0.5636056661605835,66.73944
1.0,-0.0026753474958240986,-0.5432096719741821,66.73944
1.0,-0.0026859522331506014,-0.5229758024215698,66.73944
1.0,-0.0026378007605671883,-0.5016112327575684,66.73944
