healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.0011600786820054054,0.03556867688894272,1.034408688545227,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0016492885770276189,0.08162430673837662,1.0799750089645386,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002284687478095293,0.08869832754135132,1.0864137411117554,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021858594845980406,0.13210582733154297,1.1299200057983398,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018904706230387092,0.19081057608127594,1.1889201402664185,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0023188446648418903,0.2418198138475418,1.2395009994506836,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019991511944681406,0.270418643951416,1.2684195041656494,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002190834144130349,0.33582162857055664,1.3336308002471924,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021634281147271395,0.37437930703163147,1.3722158670425415,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0022590088192373514,0.43587976694107056,1.4336206912994385,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019078933401033282,0.4737015962600708,1.4717936515808105,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0023208465427160263,0.5378760099411011,1.535555124282837,846.9649,297.0,-0.6829822,550.6482
1.0,-0.00197896221652627,0.5816556215286255,1.579676628112793,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002173262881115079,0.6466875672340393,1.6445142030715942,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0022865762002766132,0.6941719651222229,1.6918853521347046,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021674796007573605,0.7198620438575745,1.7176945209503174,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025429711677134037,0.15461863577365875,1.1520756483078003,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019424130441620946,-0.4264404773712158,0.5716171264648438,846.9649,297.0,-0.6829822,550.6482
1.0,-0.00257637957111001,-0.5395980477333069,0.45782557129859924,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025757616385817528,-0.4970156252384186,0.5004086494445801,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0023233327083289623,-0.5179145336151123,0.47976213693618774,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019686168525367975,-0.4905836880207062,0.5074477195739746,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018730669980868697,-0.5180034637451172,0.48012346029281616,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018918773857876658,-0.6896561980247498,0.30845192074775696,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0024554093834012747,-0.7235222458839417,0.27402234077453613,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019336631521582603,-0.7267346978187561,0.27133163809776306,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0020400388166308403,-0.7948122620582581,0.20314769446849823,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002093644579872489,-0.9209374785423279,0.07696887850761414,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018526677740737796,-1.0343042612075806,-0.03615693002939224,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0023073868360370398,-1.1167123317718506,-0.11901971697807312,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0023106285370886326,-1.154231309890747,-0.15654194355010986,846.9649,297.0,-0.6829822,550.6482
1.0,-0.00215176516212523,-1.1648907661437988,-0.167042538523674,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002102059777826071,-1.1902496814727783,-0.19235174357891083,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002070487942546606,-1.240770697593689,-0.2428411841392517,846.9649,297.0,-0.6829822,550.6482
1.0,-0.00257696071639657,-1.0519558191299438,-0.05453278124332428,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002596102189272642,-0.4213135540485382,0.576090395450592,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0026042950339615345,-0.6250701546669006,0.3723255395889282,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0026142774149775505,-0.5330331325531006,0.4643525779247284,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0026287147775292397,-0.39740556478500366,0.5999656915664673,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002646359149366617,-0.2963980436325073,0.7009555697441101,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002665480598807335,-0.18891970813274384,0.8084148168563843,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0026869967114180326,-0.10038259625434875,0.896930456161499,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027124369516968727,-0.002591870492324233,0.9946957230567932,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027413510251790285,0.0911792665719986,1.0884379148483276,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027716457843780518,0.1944824904203415,1.1917108297348022,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0028011570684611797,0.2957703471183777,1.2929692268371582,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002828886965289712,0.39233729243278503,1.3895084857940674,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002851825673133135,0.4845205545425415,1.4816687107086182,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0028467176016420126,0.3910651206970215,1.3882184028625488,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002698079217225313,0.3428226113319397,1.340124487876892,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021452864166349173,0.4036184251308441,1.4014731645584106,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0019438591552898288,0.4958910644054413,1.4939472675323486,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0022074596490710974,0.6061182022094727,1.6039106845855713,846.9649,297.0,-0.6829822,550.6482
1.0,-0.00222059921361506,0.6930301189422607,1.6908094882965088,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002878755796700716,0.28768786787986755,1.2848091125488281,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002869288669899106,-0.05818111449480057,0.9389495849609375,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0028553642332553864,0.2905418872833252,1.2876864671707153,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0028318180702626705,0.18874600529670715,1.185914158821106,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002808792283758521,-0.09868619590997696,0.8985049724578857,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027836307417601347,-0.27872201800346375,0.7184942960739136,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027509171050041914,-0.2609616816043854,0.7362874150276184,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0027164455968886614,-0.18618999421596527,0.8110935688018799,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0026828290428966284,-0.11991662532091141,0.8774005770683289,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002652321010828018,0.1722089797258377,1.169556736946106,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002624749206006527,0.5684229135513306,1.5657981634140015,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002490817103534937,1.2038182020187378,2.2013275623321533,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025853642728179693,1.7187538146972656,2.7161684036254883,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002571313176304102,1.8104325532913208,2.807861089706421,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025544201489537954,1.6869693994522095,2.684414863586426,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0024689738638699055,1.6122914552688599,2.6098222732543945,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0022031490225344896,1.7205464839935303,2.7183432579040527,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018796781077980995,1.768810749053955,2.7669310569763184,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0018137736478820443,1.7108659744262695,2.709052085876465,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002484965603798628,1.4890780448913574,2.486593008041382,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002510756952688098,0.9323478937149048,1.9298371076583862,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021915531251579523,0.9997281432151794,1.9975366592407227,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025086007080972195,1.1547411680221558,2.1522326469421387,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0025808035861700773,1.1317440271377563,2.1291630268096924,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0021953461691737175,1.0138237476348877,2.0116283893585205,846.9649,297.0,-0.6829822,550.6482
1.0,-0.002110597677528858,0.9240348935127258,1.9219242334365845,846.9649,297.0,-0.6829822,550.6482
1.0,-0.001861834665760398,0.9033064842224121,1.901444673538208,846.9649,297.0,-0.6829822,550.6482
1.0,-0.0016971586737781763,0.9698755741119385,1.968178391456604,846.9649,297.0,-0.6829822,550.6482
