healthy,ctrl,forward,total,cumulative
1.0,-0.001157964812591672,0.012362177483737469,1.0112041234970093,1242.2926
1.0,-0.00263064238242805,0.08232474327087402,1.079694151878357,1242.2926
1.0,-0.002696072682738304,0.0012732197064906359,0.9985771775245667,1242.2926
1.0,-0.002899590879678726,0.0033828907180577517,1.0004832744598389,1242.2926
1.0,-0.0028220878448337317,0.032009270042181015,1.0291872024536133,1242.2926
1.0,-0.0030217182356864214,0.036552079021930695,1.033530354499817,1242.2926
1.0,-0.00333877420052886,0.03646792843937874,1.033129096031189,1242.2926
1.0,-0.003484130371361971,0.051624853163957596,1.0481407642364502,1242.2926
1.0,-0.003594799665734172,0.06132657080888748,1.0577318668365479,1242.2926
1.0,-0.0037319285329431295,0.06748005002737045,1.0637481212615967,1242.2926
1.0,-0.003815572941675782,0.07231216132640839,1.068496584892273,1242.2926
1.0,-0.003869391279295087,0.07811906933784485,1.0742496252059937,1242.2926
1.0,-0.003921107854694128,0.08696811646223068,1.0830469131469727,1242.2926
1.0,-0.00395121518522501,0.09578873217105865,1.0918375253677368,1242.2926
1.0,-0.003957878332585096,0.07982766628265381,1.0758697986602783,1242.2926
1.0,-0.0039789737202227116,-0.3629325330257416,0.6330884695053101,1242.2926
1.0,-0.0041089304722845554,-0.5502507090568542,0.44564035534858704,1242.2926
1.0,-0.004289465956389904,-0.30440792441368103,0.6913025975227356,1242.2926
1.0,-0.003317535389214754,-0.2014935463666916,0.7951889038085938,1242.2926
1.0,-0.0026424305979162455,-0.08100847154855728,0.9163490533828735,1242.2926
1.0,-0.0021537819411605597,0.023711588233709335,1.0215578079223633,1242.2926
1.0,-0.0016120559303089976,0.013626471161842346,1.012014389038086,1242.2926
1.0,-0.0017698865849524736,-0.03572390228509903,0.9625061750411987,1242.2926
1.0,-0.0022476359736174345,-0.2539200782775879,0.7438322901725769,1242.2926
1.0,-0.0034136639442294836,-0.3462291657924652,0.6503571271896362,1242.2926
1.0,-0.002824352355673909,-0.4554888904094696,0.5416867136955261,1242.2926
1.0,-0.0025594790931791067,-0.5244064331054688,0.4730340838432312,1242.2926
1.0,-0.0023008862044662237,-0.455975741147995,0.541723370552063,1242.2926
1.0,-0.0019427947700023651,-0.36506912112236023,0.6329880356788635,1242.2926
1.0,-0.0022259794641286135,-0.42783838510513306,0.5699356198310852,1242.2926
1.0,-0.0021427872125059366,-0.46258485317230225,0.5352723598480225,1242.2926
1.0,-0.0018691899022087455,-0.4720059037208557,0.526124894618988,1242.2926
1.0,-0.001685265451669693,-0.4875710904598236,0.5107436180114746,1242.2926
1.0,-0.0017556134844198823,-0.4879627227783203,0.5102816820144653,1242.2926
1.0,-0.0018478950951248407,-0.4617278277873993,0.5364242196083069,1242.2926
1.0,-0.0017064413987100124,-0.46251338720321655,0.5357801914215088,1242.2926
1.0,-0.0016320100985467434,-0.45167839527130127,0.5466895699501038,1242.2926
1.0,-0.0017973724752664566,-0.4653306305408478,0.5328720211982727,1242.2926
1.0,-0.0015071925008669496,-0.4440033435821533,0.5544894933700562,1242.2926
1.0,-0.0016824471531435847,-0.4422040283679962,0.5561135411262512,1242.2926
1.0,-0.001504730200394988,-0.42033565044403076,0.5781596302986145,1242.2926
1.0,-0.0015558348968625069,-0.40433087944984436,0.594113290309906,1242.2926
1.0,-0.0015064007602632046,-0.403383731842041,0.5951098799705505,1242.2926
1.0,-0.0014913047198206186,-0.39204952120780945,0.6064591407775879,1242.2926
1.0,-0.0015041586011648178,-0.3709094226360321,0.6275863647460938,1242.2926
1.0,-0.0014172695809975266,-0.249892458319664,0.7486902475357056,1242.2926
1.0,-0.0016733059892430902,0.01929607056081295,1.017622709274292,1242.2926
1.0,-0.0017765467055141926,0.22158491611480713,1.2198083400726318,1242.2926
1.0,-0.0014300176408141851,0.4840092360973358,1.482579231262207,1242.2926
1.0,-0.001587436068803072,0.6137312650680542,1.612143874168396,1242.2926
1.0,-0.0021290022414177656,0.6318091750144958,1.6296802759170532,1242.2926
1.0,-0.0015723337419331074,0.5560833811759949,1.5545110702514648,1242.2926
1.0,-0.0021592534612864256,0.57625812292099,1.5740989446640015,1242.2926
1.0,-0.001395565690472722,0.5561634302139282,1.5547678470611572,1242.2926
1.0,-0.0021571151446551085,0.6468677520751953,1.644710659980774,1242.2926
1.0,-0.0018363127019256353,0.6619724035263062,1.660136103630066,1242.2926
1.0,-0.0015286298003047705,0.5840509533882141,1.5825222730636597,1242.2926
1.0,-0.0018994607962667942,0.569642961025238,1.5677435398101807,1242.2926
1.0,-0.0014617146225646138,0.5771133303642273,1.5756516456604004,1242.2926
1.0,-0.001801284495741129,0.6179736852645874,1.616172432899475,1242.2926
1.0,-0.001852372195571661,0.6368427872657776,1.6349903345108032,1242.2926
1.0,-0.001701939501799643,0.6388109922409058,1.6371090412139893,1242.2926
1.0,-0.0018868703627958894,0.5997656583786011,1.5978788137435913,1242.2926
1.0,-0.001995157916098833,0.611532986164093,1.6095377206802368,1242.2926
1.0,-0.001770359231159091,0.6155474781990051,1.6137770414352417,1242.2926
1.0,-0.0019811964593827724,0.6287269592285156,1.6267458200454712,1242.2926
1.0,-0.0020654676482081413,0.6226612329483032,1.6205958127975464,1242.2926
1.0,-0.002032402902841568,0.6267598271369934,1.6247273683547974,1242.2926
1.0,-0.0020545662846416235,0.6055959463119507,1.603541374206543,1242.2926
1.0,-0.002079583238810301,0.6131196618080139,1.6110399961471558,1242.2926
1.0,-0.0020959610119462013,0.6134006977081299,1.611304759979248,1242.2926
1.0,-0.0021473222877830267,0.6132188439369202,1.6110714673995972,1242.2926
1.0,-0.0021444871090352535,0.6035575270652771,1.6014131307601929,1242.2926
1.0,-0.002138704527169466,0.6119333505630493,1.6097946166992188,1242.2926
1.0,-0.0021568494848906994,0.5984459519386292,1.596289038658142,1242.2926
1.0,-0.0021928115747869015,0.6030955910682678,1.6009026765823364,1242.2926
1.0,-0.0021595449652522802,0.6102663278579712,1.6081067323684692,1242.2926
1.0,-0.0021176226437091827,0.8141798377037048,1.8120622634887695,1242.2926
1.0,-0.002248129341751337,1.1277263164520264,2.1254782676696777,1242.2926
1.0,-0.0022238679230213165,1.385495901107788,2.3832719326019287,1242.2926
1.0,-0.002372422954067588,1.4583327770233154,2.455960273742676,1242.2926
1.0,-0.0026198301929980516,1.4528733491897583,2.450253486633301,1242.2926
1.0,-0.0027676920872181654,1.4438889026641846,2.4411211013793945,1242.2926
1.0,-0.0024863837752491236,1.4057446718215942,2.4032580852508545,1242.2926
1.0,-0.0028576042968779802,1.4204996824264526,2.417642116546631,1242.2926
1.0,-0.002420947188511491,1.4045498371124268,2.4021289348602295,1242.2926
1.0,-0.002436835551634431,1.3584940433502197,2.3560571670532227,1242.2926
1.0,-0.002720816759392619,1.3751405477523804,2.372419834136963,1242.2926
1.0,-0.0025125322863459587,1.5045794248580933,2.5020670890808105,1242.2926
1.0,-0.00246447348035872,1.5718730688095093,2.569408655166626,1242.2926
1.0,-0.0025980633217841387,1.5791616439819336,2.576563596725464,1242.2926
1.0,-0.0025561281945556402,1.5911160707473755,2.588559865951538,1242.2926
1.0,-0.0024009929038584232,1.6054491996765137,2.603048324584961,1242.2926
1.0,-0.002884902060031891,1.5102120637893677,2.507327079772949,1242.2926
1.0,-0.0038360145408660173,1.1945403814315796,2.190704584121704,1242.2926
1.0,-0.00404976075515151,0.7015466094017029,1.6974968910217285,1242.2926
1.0,-0.003409600118175149,0.48479434847831726,1.4813847541809082,1242.2926
1.0,-0.0025257733650505543,0.13230367004871368,1.1297779083251953,1242.2926
1.0,-0.002227667486295104,-0.06064772233366966,0.9371246099472046,1242.2926
1.0,-0.00201180437579751,0.02929195575416088,1.0272802114486694,1242.2926
1.0,-0.0017459143418818712,0.17606092989444733,1.1743149757385254,1242.2926
1.0,-0.00188071234151721,0.28503310680389404,1.2831523418426514,1242.2926
1.0,-0.0018216605531051755,0.3023817837238312,1.3005601167678833,1242.2926
1.0,-0.001708129420876503,0.2729966938495636,1.271288514137268,1242.2926
1.0,-0.0017063302220776677,0.2650133967399597,1.2633070945739746,1242.2926
1.0,-0.001743210363201797,0.3051571249961853,1.303413987159729,1242.2926
1.0,-0.0017375912284478545,0.37509945034980774,1.3733618259429932,1242.2926
1.0,-0.0016849779058247805,0.4359893202781677,1.4343043565750122,1242.2926
1.0,-0.002207881538197398,0.5030743479728699,1.5008665323257446,1242.2926
1.0,-0.0017021576641127467,0.5517303347587585,1.5500282049179077,1242.2926
1.0,-0.0015956532442942262,0.6028599739074707,1.6012643575668335,1242.2926
1.0,-0.0016982352826744318,0.6398036479949951,1.6381053924560547,1242.2926
1.0,-0.0016333776293322444,0.6662048101425171,1.6645714044570923,1242.2926
1.0,-0.0016247290186583996,0.700756847858429,1.6991320848464966,1242.2926
1.0,-0.0015440708957612514,0.7333792448043823,1.731835126876831,1242.2926
1.0,-0.0015745540149509907,0.7543004751205444,1.7527259588241577,1242.2926
1.0,-0.002147852908819914,0.8099786639213562,1.8078309297561646,1242.2926
1.0,-0.0015628974651917815,0.8751786947250366,1.8736157417297363,1242.2926
1.0,-0.0014861373929306865,0.9260251522064209,1.9245389699935913,1242.2926
1.0,-0.0016253087669610977,0.9470767974853516,1.9454514980316162,1242.2926
1.0,-0.0014823991805315018,0.976286768913269,1.974804401397705,1242.2926
1.0,-0.0016526830149814487,1.0049304962158203,2.0032777786254883,1242.2926
1.0,-0.0017028815345838666,1.0230987071990967,2.0213959217071533,1242.2926
1.0,-0.0022021604236215353,0.9810662865638733,1.978864073753357,1242.2926
1.0,-0.0016897590830922127,0.8827670812606812,1.8810772895812988,1242.2926
1.0,-0.0011993427760899067,0.8018314242362976,1.800632119178772,1242.2926
1.0,-0.0013261295389384031,0.7347687482833862,1.7334426641464233,1242.2926
1.0,-0.0015098489820957184,0.6930716037750244,1.6915616989135742,1242.2926
1.0,-0.0012752485927194357,0.6993114352226257,1.6980361938476562,1242.2926
1.0,-0.0013047069078311324,0.7121599912643433,1.71085524559021,1242.2926
1.0,-0.0012868447229266167,0.7251351475715637,1.7238482236862183,1242.2926
1.0,-0.0013627266744151711,0.7531903386116028,1.751827597618103,1242.2926
1.0,-0.001406353898346424,0.7496736645698547,1.7482672929763794,1242.2926
1.0,-0.001298132468946278,0.7168352007865906,1.7155370712280273,1242.2926
1.0,-0.0014539782423526049,0.6842426657676697,1.6827887296676636,1242.2926
1.0,-0.0013562804087996483,0.6218515038490295,1.6204952001571655,1242.2926
1.0,-0.00129142333753407,0.5554779767990112,1.5541865825653076,1242.2926
1.0,-0.0012818652903661132,0.5173645615577698,1.5160826444625854,1242.2926
1.0,-0.0012307484867051244,0.4764161705970764,1.4751853942871094,1242.2926
1.0,-0.0011934841750189662,0.4443935751914978,1.4432001113891602,1242.2926
1.0,-0.0010958818020299077,0.42805445194244385,1.4269585609436035,1242.2926
1.0,-0.0013072940055280924,0.4054456651210785,1.404138445854187,1242.2926
1.0,-0.0012446489417925477,0.3754570782184601,1.374212384223938,1242.2926
1.0,-0.0012195989256724715,0.33868101239204407,1.3374613523483276,1242.2926
1.0,-0.0012146388180553913,0.3002360165119171,1.2990213632583618,1242.2926
1.0,-0.001258441130630672,0.26524436473846436,1.2639858722686768,1242.2926
1.0,-0.0010434084106236696,0.22440402209758759,1.223360538482666,1242.2926
1.0,-0.0010229407344013453,0.17132236063480377,1.1702994108200073,1242.2926
1.0,-0.0011011065216735005,0.13280285894870758,1.1317017078399658,1242.2926
1.0,-0.001126121380366385,0.09566917270421982,1.0945429801940918,1242.2926
1.0,-0.001070647849701345,0.05603581294417381,1.0549651384353638,1242.2926
1.0,-0.0010551739251241088,-0.04874914512038231,0.9501956701278687,1242.2926
1.0,-0.001711593009531498,-0.15430523455142975,0.8439831733703613,1242.2926
1.0,-0.0017228762153536081,-0.24607031047344208,0.7522068023681641,1242.2926
1.0,-0.0016451639821752906,-0.2678036391735077,0.7305511832237244,1242.2926
1.0,-0.0017887651920318604,-0.2905130088329315,0.7076982259750366,1242.2926
1.0,-0.001545288716442883,-0.30273568630218506,0.6957190036773682,1242.2926
1.0,-0.0012872850056737661,-0.3485269546508789,0.650185763835907,1242.2926
1.0,-0.001430831616744399,-0.38297098875045776,0.615598201751709,1242.2926
1.0,-0.0017712173284962773,-0.43922287225723267,0.5590059161186218,1242.2926
1.0,-0.001604709541425109,-0.47945600748062134,0.5189392566680908,1242.2926
1.0,-0.0017740073380991817,-0.5058273077011108,0.4923986792564392,1242.2926
1.0,-0.001589808613061905,-0.559788167476654,0.43862202763557434,1242.2926
1.0,-0.0018087778007611632,-0.6067640781402588,0.3914271295070648,1242.2926
1.0,-0.0017070886678993702,-0.6533227562904358,0.344970166683197,1242.2926
1.0,-0.0016673114150762558,-0.6851218342781067,0.3132108449935913,1242.2926
1.0,-0.0017669261433184147,-0.7147117853164673,0.28352129459381104,1242.2926
1.0,-0.0017054821364581585,-0.7702409625053406,0.22805355489253998,1242.2926
1.0,-0.0018943303730338812,-0.798270046710968,0.1998356282711029,1242.2926
1.0,-0.0017846026457846165,-0.8294097781181335,0.16880561411380768,1242.2926
1.0,-0.0018563581397756934,-0.820469081401825,0.1776745617389679,1242.2926
1.0,-0.001832983223721385,-0.8332840800285339,0.16488294303417206,1242.2926
1.0,-0.0018978221341967583,-0.8181481957435608,0.17995397746562958,1242.2926
1.0,-0.0019284714944660664,-0.8154138326644897,0.18265768885612488,1242.2926
1.0,-0.0018984393682330847,-0.7795467376708984,0.21855482459068298,1242.2926
1.0,-0.0019486789824441075,-0.7818638682365417,0.21618744730949402,1242.2926
1.0,-0.0020236410200595856,-0.7588825821876526,0.23909378051757812,1242.2926
1.0,-0.0020339495968073606,-0.755120038986206,0.24284601211547852,1242.2926
1.0,-0.002063936088234186,-0.7379837036132812,0.2599523663520813,1242.2926
1.0,-0.0020570666529238224,-0.7222853302955627,0.275657594203949,1242.2926
1.0,-0.0021602846682071686,-0.7109492421150208,0.2868904769420624,1242.2926
1.0,-0.002156120492145419,-0.6834193468093872,0.3144245445728302,1242.2926
1.0,-0.0021656127646565437,-0.6646140813827515,0.33322030305862427,1242.2926
1.0,-0.002232652623206377,-0.6353221535682678,0.362445205450058,1242.2926
1.0,-0.0022428599186241627,-0.6078965663909912,0.3898605704307556,1242.2926
1.0,-0.0022830036468803883,-0.5832574963569641,0.4144594967365265,1242.2926
1.0,-0.002315221354365349,-0.5511678457260132,0.4465169310569763,1242.2926
1.0,-0.0023286889772862196,-0.5233846306800842,0.47428667545318604,1242.2926
1.0,-0.0024032157380133867,-0.49929317831993103,0.4983035624027252,1242.2926
1.0,-0.002391940215602517,-0.45868006348609924,0.5389280319213867,1242.2926
1.0,-0.0024494018871337175,-0.4484243392944336,0.5491262674331665,1242.2926
1.0,-0.002432098612189293,-0.4072524309158325,0.5903154611587524,1242.2926
1.0,-0.0025022756308317184,-0.38440895080566406,0.6130887866020203,1242.2926
1.0,-0.002453659661114216,-0.3400072157382965,0.6575391292572021,1242.2926
1.0,-0.0025381396990269423,-0.32017749547958374,0.6772843599319458,1242.2926
1.0,-0.002490447135642171,-0.28057020902633667,0.7169393301010132,1242.2926
1.0,-0.0026008374989032745,-0.2629011571407318,0.7344979643821716,1242.2926
1.0,-0.002516048029065132,-0.22385267913341522,0.7736312747001648,1242.2926
1.0,-0.0026065201964229345,-0.20065902173519135,0.7967344522476196,1242.2926
1.0,-0.002532433718442917,-0.157460555434227,0.8400070071220398,1242.2926
1.0,-0.0025602364912629128,-0.1350119560956955,0.8624277710914612,1242.2926
1.0,-0.002585233421996236,-0.1130327507853508,0.8843820095062256,1242.2926
1.0,-0.002587986644357443,-0.06338208168745041,0.9340299367904663,1242.2926
1.0,-0.002608848037198186,-0.04770233854651451,0.9496888518333435,1242.2926
1.0,-0.0025661946274340153,-0.008381902240216732,0.989051878452301,1242.2926
1.0,-0.002652100520208478,0.01268088724464178,1.0100288391113281,1242.2926
1.0,-0.002567534102126956,0.05205720290541649,1.0494896173477173,1242.2926
1.0,-0.002041090978309512,0.0714138075709343,1.0693726539611816,1242.2926
1.0,-0.0025833931285887957,0.11540203541517258,1.1128185987472534,1242.2926
1.0,-0.002154079033061862,0.12589989602565765,1.1237457990646362,1242.2926
1.0,-0.0026122357230633497,0.17343832552433014,1.1708260774612427,1242.2926
1.0,-0.0021844576112926006,0.19101424515247345,1.188829779624939,1242.2926
1.0,-0.0025983317755162716,0.2411492019891739,1.2385509014129639,1242.2926
1.0,-0.0021801649127155542,0.2587847113609314,1.256604552268982,1242.2926
1.0,-0.002566414885222912,0.30767542123794556,1.305108904838562,1242.2926
1.0,-0.002158819930627942,0.32265108823776245,1.3204923868179321,1242.2926
1.0,-0.0019638275261968374,0.35068389773368835,1.3487200736999512,1242.2926
1.0,-0.0019768632482737303,0.3739669620990753,1.3719900846481323,1242.2926
1.0,-0.002425507642328739,0.4061869978904724,1.4037615060806274,1242.2926
1.0,-0.0020931828767061234,0.4370957314968109,1.4350025653839111,1242.2926
1.0,-0.0018283271929249167,0.4979446232318878,1.496116280555725,1242.2926
1.0,-0.001837150426581502,0.5582682490348816,1.5564311742782593,1242.2926
1.0,-0.0017584549495950341,0.5721263289451599,1.5703679323196411,1242.2926
1.0,-0.0017451836029067636,0.5871616005897522,1.585416316986084,1242.2926
1.0,-0.0017060376703739166,0.592574417591095,1.590868353843689,1242.2926
1.0,-0.0017316474113613367,0.5926638245582581,1.5909321308135986,1242.2926
1.0,-0.0016332417726516724,0.5934908390045166,1.5918575525283813,1242.2926
1.0,-0.0016508838161826134,0.6118937730789185,1.6102428436279297,1242.2926
1.0,-0.0015651494031772017,0.6414353251457214,1.639870285987854,1242.2926
1.0,-0.0015142979100346565,0.6744451522827148,1.6729308366775513,1242.2926
