healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.0017395711038261652,0.017260931432247162,1.0155212879180908,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0015570319956168532,0.18086640536785126,1.179309368133545,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0015032407827675343,0.28289806842803955,1.2813948392868042,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0010480290511623025,0.3709491193294525,1.3699010610580444,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0011036160867661238,0.4601789712905884,1.4590753316879272,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0011623953469097614,0.5097920894622803,1.5086296796798706,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0006376567180268466,0.6206368207931519,1.6199991703033447,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0009548921952955425,0.6923050880432129,1.6913502216339111,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.002383106155321002,0.8213673233985901,1.8189841508865356,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.002623544540256262,1.0218662023544312,2.019242763519287,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0023178982082754374,1.1714426279067993,2.1691246032714844,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0025954328011721373,1.2931431531906128,2.2905478477478027,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.002488608006387949,1.4181694984436035,2.4156808853149414,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0022684666328132153,1.6218115091323853,2.6195428371429443,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.002628337126225233,1.7468211650848389,2.7441928386688232,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0023885159753262997,1.7863082885742188,2.7839198112487793,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0026445365510880947,0.8958615064620972,1.8932169675827026,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0029158478137105703,-0.32632794976234436,0.6707562208175659,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0026580486446619034,-0.23781506717205048,0.7595268487930298,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0028141827788203955,0.08502974361181259,1.0822155475616455,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0029382247012108564,-0.0009071081294678152,0.9961546659469604,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.002846019808202982,0.09548942744731903,1.0926433801651,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0027149864472448826,0.1558121144771576,1.153097152709961,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0025104298256337643,0.21540185809135437,1.2128914594650269,3100.064,103.0,-2.1108747,2999.1768
1.0,-0.0020415212493389845,0.2216677963733673,1.2196261882781982,3100.064,103.0,-2.1108747,2999.1768
0.0,-0.0015272899763658643,0.2098865658044815,0.2083592712879181,3100.064,103.0,-2.1108747,2999.1768
0.0,-0.0012590341502800584,-0.18482095003128052,-0.1860799789428711,3100.064,103.0,-2.1108747,2999.1768
0.0,-0.0012275902554392815,-0.6516212224960327,-0.6528488397598267,3100.064,103.0,-2.1108747,2999.1768
0.0,-0.0011794324964284897,-0.5338349938392639,-0.5350144505500793,3100.064,103.0,-2.1108747,2999.1768
