healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.0008332279394380748,0.012600384652614594,1.0117671489715576,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00045418430818244815,0.04276943579316139,1.0423152446746826,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001318151829764247,-0.011204330250620842,0.9874775409698486,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010671243071556091,-0.06501951813697815,0.9339134097099304,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010175119386985898,-0.07059384137392044,0.9283886551856995,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009412473882548511,-0.10135425627231598,0.8977044820785522,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011404190445318818,-0.1507270634174347,0.8481325507164001,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010881252819672227,-0.17492657899856567,0.8239852786064148,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001190587179735303,-0.21235445141792297,0.786454975605011,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001192568801343441,-0.24250853061676025,0.7562988996505737,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013006535591557622,-0.278148889541626,0.7205504775047302,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001223753672093153,-0.30488601326942444,0.6938902735710144,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012874811654910445,-0.3386048972606659,0.6601076126098633,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013103872770443559,-0.3679165244102478,0.6307730674743652,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013995624613016844,-0.39883723855018616,0.5997632145881653,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001398347201757133,-0.4314877688884735,0.5671138763427734,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001459809485822916,-0.45902279019355774,0.5395174026489258,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0015653758309781551,-0.4978365898132324,0.5005980134010315,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0015831950586289167,-0.5231871604919434,0.4752296507358551,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001696735038422048,-0.5516758561134338,0.4466274082660675,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0017081277910619974,-0.5816928744316101,0.41659900546073914,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0017635375261306763,-0.6058830618858337,0.3923534154891968,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0018017368856817484,-0.31308549642562866,0.6851127743721008,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0018684427486732602,-0.1250728815793991,0.8730586767196655,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0018631583079695702,-0.2470998913049698,0.7510369420051575,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0020294352434575558,-0.20630191266536713,0.7916686534881592,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0019081288482993841,-0.167629674077034,0.8304622173309326,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0017479975940659642,-0.13856682181358337,0.8596851229667664,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0016332309460267425,-0.07031065970659256,0.9280561208724976,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0015156586887314916,0.1113181859254837,1.1098026037216187,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.000659961486235261,0.13676656782627106,1.1361066102981567,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0004445149970706552,0.16515794396400452,1.1647133827209473,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0003975162690039724,0.14658969640731812,1.146192193031311,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0018355308566242456,0.07838568836450577,1.0765501260757446,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0014362691435962915,0.04110578075051308,1.0396695137023926,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013404253404587507,0.0448436439037323,1.0435032844543457,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00108604715205729,0.05211401358246803,1.0510280132293701,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010923711815848947,0.0665103942155838,1.0654181241989136,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010524886893108487,0.09643053263425827,1.095378041267395,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010588605655357242,0.0921245589852333,1.091065764427185,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010107654379680753,0.09880540519952774,1.0977946519851685,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010303168091922998,0.10088318586349487,1.0998529195785522,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010467568645253778,0.10584713518619537,1.1048003435134888,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010359742445871234,0.101299948990345,1.100264072418213,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011801101500168443,0.08301529288291931,1.0818352699279785,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.002165691927075386,-0.06238231062889099,0.9354519844055176,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0018845235463231802,-0.10456423461437225,0.893551230430603,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013936824398115277,-0.10965204983949661,0.8889542818069458,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00116625870577991,-0.15518487989902496,0.8436488509178162,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012217994080856442,-0.14139710366725922,0.8573811054229736,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012805693550035357,-0.13201217353343964,0.8667072653770447,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011600657599046826,-0.10623875260353088,0.8926011919975281,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011969817569479346,-0.10204686969518661,0.8967561721801758,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011772616999223828,-0.0908970758318901,0.9079256653785706,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00117983587551862,-0.08886772394180298,0.9099524617195129,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.001154832891188562,-0.07836566865444183,0.9204794764518738,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011493086349219084,0.05881115421652794,1.0576618909835815,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012644133530557156,0.26057612895965576,1.2593116760253906,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011654709232971072,0.4941592514514923,1.492993712425232,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012038323329761624,0.6990488171577454,1.6978449821472168,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012691072188317776,0.695250391960144,1.6939812898635864,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0008798649068921804,0.5964040160179138,1.5955241918563843,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0005927410093136132,0.5521208047866821,1.5515280961990356,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00044942687964066863,0.5804193019866943,1.579969882965088,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0008345730602741241,0.6058558225631714,1.6050212383270264,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0014435987686738372,0.6591197848320007,1.6576762199401855,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0012622848153114319,0.6567363739013672,1.655474066734314,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009205735404975712,0.6145795583724976,1.6136590242385864,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009742919355630875,0.6122952103614807,1.6113208532333374,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009924187324941158,0.6604180932044983,1.6594256162643433,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.000977722113020718,0.7176291942596436,1.716651439666748,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009476842824369669,0.73540860414505,1.7344608306884766,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.000947297434322536,0.7560327053070068,1.7550853490829468,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0010121422819793224,0.7808122038841248,1.7798001766204834,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009758538217283785,0.6044022440910339,1.603426456451416,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0009500380838289857,0.8858059644699097,1.8848559856414795,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.000932955474127084,1.3400729894638062,2.3391401767730713,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0013287434121593833,1.482638955116272,2.4813101291656494,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0011948284227401018,1.4298148155212402,2.4286201000213623,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.00045582777238450944,1.4252111911773682,2.424755334854126,1218.0173,926.0,-0.5916396,292.60904
1.0,-0.0005422678077593446,1.4646183252334595,2.464076042175293,1218.0173,926.0,-0.5916396,292.60904
