healthy,ctrl,forward,cumulative
0.0,-0.27748069167137146,-0.5729466080665588,6520.221
0.0,-0.21871815621852875,0.20391598343849182,6520.221
0.0,-0.3652152717113495,0.19548752903938293,6520.221
0.0,-0.19866235554218292,-0.42925089597702026,6520.221
0.0,-0.23999622464179993,-0.09409025311470032,6520.221
0.0,-0.20773063600063324,-1.3217769861221313,6520.221
0.0,-0.18581734597682953,-0.5968025326728821,6520.221
0.0,-0.25525400042533875,-0.6614181399345398,6520.221
0.0,-0.20328913629055023,-1.4824104309082031,6520.221
0.0,-0.18993143737316132,-0.8541777729988098,6520.221
0.0,-0.20381735265254974,-1.1031872034072876,6520.221
0.0,-0.18357746303081512,-0.9195154905319214,6520.221
0.0,-0.22919254004955292,-0.8900326490402222,6520.221
0.0,-0.2031993418931961,-1.5027016401290894,6520.221
0.0,-0.17682771384716034,-1.5770471096038818,6520.221
0.0,-0.191822811961174,-1.401376724243164,6520.221
0.0,-0.19982804358005524,-1.402372121810913,6520.221
0.0,-0.17946955561637878,-1.1508452892303467,6520.221
0.0,-0.18141984939575195,-1.0389316082000732,6520.221
0.0,-0.18883898854255676,-0.8104217052459717,6520.221
0.0,-0.1998441517353058,-0.5966997146606445,6520.221
0.0,-0.19665390253067017,-0.07334113121032715,6520.221
0.0,-0.2591229975223541,0.37168264389038086,6520.221
0.0,-0.30075669288635254,0.41919946670532227,6520.221
0.0,-0.31632086634635925,-0.7395756244659424,6520.221
0.0,-0.18626447021961212,-0.6359243392944336,6520.221
0.0,-0.3173675537109375,0.6666946411132812,6520.221
0.0,-0.34707626700401306,-0.9600472450256348,6520.221
0.0,-0.17310751974582672,0.5868589878082275,6520.221
0.0,-0.33286404609680176,-0.39865732192993164,6520.221
0.0,-0.2737410068511963,-0.16546130180358887,6520.221
0.0,-0.2498181313276291,-0.04730105400085449,6520.221
0.0,-0.259927898645401,0.6721138954162598,6520.221
0.0,-0.3608222007751465,0.6341731548309326,6520.221
0.0,-0.3723594546318054,1.3390016555786133,6520.221
0.0,-0.3709310293197632,0.7470691204071045,6520.221
0.0,-0.36623021960258484,1.5076613426208496,6520.221
0.0,-0.36968445777893066,1.9200313091278076,6520.221
0.0,-0.36441195011138916,2.121833562850952,6520.221
0.0,-0.36313557624816895,2.559967041015625,6520.221
0.0,-0.36054491996765137,2.3448104858398438,6520.221
0.0,-0.35816681385040283,2.257845878601074,6520.221
0.0,-0.3581044375896454,1.7125680446624756,6520.221
0.0,-0.3594159483909607,2.054399251937866,6520.221
0.0,-0.3597935438156128,1.8395984172821045,6520.221
0.0,-0.3618409335613251,1.9824820756912231,6520.221
0.0,-0.36451467871665955,2.218642473220825,6520.221
0.0,-0.36745649576187134,2.699983596801758,6520.221
0.0,-0.36886438727378845,3.309056282043457,6520.221
0.0,-0.36693891882896423,3.7070298194885254,6520.221
0.0,-0.36588558554649353,4.104795455932617,6520.221
0.0,-0.364899218082428,4.7231125831604,6520.221
0.0,-0.3638582229614258,4.829089641571045,6520.221
0.0,-0.3638950288295746,4.741706848144531,6520.221
0.0,-0.36416757106781006,4.978046417236328,6520.221
0.0,-0.36492520570755005,5.277724266052246,6520.221
0.0,-0.3663937747478485,5.800237655639648,6520.221
0.0,-0.3677581250667572,6.323423385620117,6520.221
0.0,-0.36716756224632263,6.482224464416504,6520.221
0.0,-0.3670460879802704,6.98420524597168,6520.221
0.0,-0.36597445607185364,7.336664199829102,6520.221
0.0,-0.36573055386543274,7.729940414428711,6520.221
0.0,-0.3658241927623749,7.882575988769531,6520.221
0.0,-0.3662828207015991,8.428211212158203,6520.221
0.0,-0.36657410860061646,8.506860733032227,6520.221
0.0,-0.3681788146495819,8.993682861328125,6520.221
0.0,-0.36724746227264404,9.425106048583984,6520.221
0.0,-0.3658584654331207,8.722400665283203,6520.221
0.0,-0.3669242560863495,9.101066589355469,6520.221
0.0,-0.36655545234680176,8.679771423339844,6520.221
0.0,-0.36794641613960266,9.42361831665039,6520.221
0.0,-0.36719295382499695,8.815860748291016,6520.221
0.0,-0.36843809485435486,9.115428924560547,6520.221
0.0,-0.36506038904190063,8.759136199951172,6520.221
0.0,-0.3663969933986664,7.5125885009765625,6520.221
0.0,-0.3721249997615814,8.663825988769531,6520.221
0.0,-0.3727848529815674,7.667083740234375,6520.221
0.0,-0.37345531582832336,8.210105895996094,6520.221
0.0,-0.3710545301437378,7.960777282714844,6520.221
0.0,-0.3705996870994568,8.052501678466797,6520.221
0.0,-0.36942005157470703,7.974185943603516,6520.221
0.0,-0.36905837059020996,8.0517578125,6520.221
0.0,-0.3675467371940613,7.9055023193359375,6520.221
0.0,-0.3694917559623718,8.211517333984375,6520.221
0.0,-0.368076354265213,6.874980926513672,6520.221
0.0,-0.36873146891593933,6.816368103027344,6520.221
0.0,-0.36540302634239197,6.142177581787109,6520.221
0.0,-0.36488914489746094,7.270145416259766,6520.221
0.0,-0.36179786920547485,6.853179931640625,6520.221
0.0,-0.36024972796440125,7.000789642333984,6520.221
0.0,-0.35985928773880005,6.855602264404297,6520.221
0.0,-0.3603338301181793,6.661052703857422,6520.221
0.0,-0.36077937483787537,6.504707336425781,6520.221
0.0,-0.3634592890739441,6.2261199951171875,6520.221
0.0,-0.36679717898368835,6.337547302246094,6520.221
0.0,-0.3691340386867523,6.6846466064453125,6520.221
0.0,-0.37033936381340027,7.116279602050781,6520.221
0.0,-0.36714863777160645,7.7550506591796875,6520.221
0.0,-0.3642084002494812,7.633171081542969,6520.221
0.0,-0.3633737564086914,7.70538330078125,6520.221
0.0,-0.3613367974758148,7.406425476074219,6520.221
0.0,-0.3610273003578186,7.333641052246094,6520.221
0.0,-0.36198702454566956,7.25677490234375,6520.221
0.0,-0.36313366889953613,7.210426330566406,6520.221
0.0,-0.3657066524028778,7.233848571777344,6520.221
0.0,-0.3688680827617645,6.448402404785156,6520.221
0.0,-0.3686293661594391,6.659584045410156,6520.221
0.0,-0.3644838035106659,5.513343811035156,6520.221
0.0,-0.3633563220500946,5.832710266113281,6520.221
0.0,-0.3627246022224426,5.781211853027344,6520.221
0.0,-0.35973235964775085,5.870208740234375,6520.221
0.0,-0.3573259711265564,5.370368957519531,6520.221
0.0,-0.35875627398490906,5.2082061767578125,6520.221
0.0,-0.3614393472671509,5.348396301269531,6520.221
0.0,-0.3615935146808624,5.272102355957031,6520.221
0.0,-0.36434316635131836,5.7509613037109375,6520.221
0.0,-0.36748942732810974,6.575431823730469,6520.221
0.0,-0.3687855303287506,7.068977355957031,6520.221
0.0,-0.36727866530418396,6.858482360839844,6520.221
0.0,-0.3681856095790863,7.345924377441406,6520.221
0.0,-0.3675837814807892,6.735877990722656,6520.221
0.0,-0.36780014634132385,6.9454193115234375,6520.221
0.0,-0.3677184581756592,6.579742431640625,6520.221
0.0,-0.36853504180908203,6.972770690917969,6520.221
0.0,-0.3666068911552429,6.720314025878906,6520.221
0.0,-0.3669171929359436,6.878700256347656,6520.221
0.0,-0.3659997880458832,7.085380554199219,6520.221
0.0,-0.3662850260734558,7.1833038330078125,6520.221
0.0,-0.3676593601703644,6.93115234375,6520.221
0.0,-0.3693391978740692,6.634063720703125,6520.221
0.0,-0.36745649576187134,7.124481201171875,6520.221
0.0,-0.3644375205039978,6.359443664550781,6520.221
0.0,-0.36401790380477905,7.073783874511719,6520.221
0.0,-0.36204370856285095,6.414794921875,6520.221
0.0,-0.3629107177257538,6.728858947753906,6520.221
0.0,-0.36357396841049194,6.6483306884765625,6520.221
0.0,-0.3645389974117279,6.795616149902344,6520.221
0.0,-0.3664797842502594,6.977081298828125,6520.221
0.0,-0.36895206570625305,7.105445861816406,6520.221
0.0,-0.3702899217605591,7.4150848388671875,6520.221
0.0,-0.3685621917247772,8.163604736328125,6520.221
0.0,-0.36624613404273987,7.908477783203125,6520.221
