healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.001951169571839273,-0.01870797947049141,0.9793408513069153,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.00380323245190084,0.07248609513044357,1.0686827898025513,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0039732870645821095,0.011100716888904572,1.0071275234222412,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003968824632465839,-0.006286237854510546,0.9897449016571045,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0039032164495438337,-0.02383224479854107,0.9722645282745361,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0036325938999652863,-0.04344410449266434,0.9529232978820801,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0033249403350055218,-0.056438446044921875,0.9402366280555725,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003176991594955325,-0.06858538836240768,0.9282376170158386,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003137082327157259,-0.07431367039680481,0.9225492477416992,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0031536102760583162,-0.09238610416650772,0.9044602513313293,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003222363069653511,-0.09204281121492386,0.9047348499298096,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0033883405849337578,-0.09896582365036011,0.8976458311080933,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003605009289458394,-0.10279408097267151,0.8936009407043457,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003950693178921938,-0.4580174386501312,0.538031816482544,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003907410893589258,-0.8873332738876343,0.1087593138217926,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003653561929240823,-0.6046791672706604,0.39166727662086487,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003976316191256046,-0.8887638449668884,0.1072598397731781,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003979990724474192,-0.9359581470489502,0.06006186082959175,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003960395697504282,-0.9506586194038391,0.045380983501672745,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003922673873603344,-0.9900410175323486,0.006036308594048023,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003927345387637615,-1.0220133066177368,-0.025940652936697006,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003884747624397278,-1.0207290649414062,-0.024613812565803528,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0037682263646274805,-1.038950800895691,-0.042719028890132904,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0022538260091096163,-1.1198370456695557,-0.12209086865186691,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0036938588600605726,-1.0596587657928467,-0.06335262209177017,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0029372158460319042,-1.0048950910568237,-0.007832307368516922,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003201837185770273,-0.9798555970191956,0.016942566260695457,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0036814711056649685,-0.9910324215888977,0.005286107305437326,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0037979313638061285,-0.9969854354858398,-0.0007833668496459723,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0038432967849075794,-0.9884172677993774,0.007739435415714979,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003901928663253784,-0.9714178442955017,0.024680227041244507,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.00394764170050621,-0.9542014002799988,0.04185095801949501,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.00397051777690649,-0.9180344343185425,0.07799504697322845,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.003493689000606537,-0.2543758451938629,0.7421305179595947,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0031500912737101316,0.16584990918636322,1.162699818611145,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0037002747412770987,-0.40338557958602905,0.5929141640663147,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.004013056866824627,-0.3558322489261627,0.6401547193527222,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.004200158175081015,-0.3681611120700836,0.6276387572288513,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.0042257835157215595,-0.353850394487381,0.6419238448143005,1978.1871,170.0,-5.3169184,1813.5042
1.0,-0.004708696156740189,-0.47908535599708557,0.5162059664726257,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.005128683056682348,-0.2682320475578308,-0.2733607292175293,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.004393518436700106,-0.0025890765246003866,-0.006982594728469849,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.004568950273096561,0.046286728233098984,0.041717778891325,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.005296281073242426,0.22469645738601685,0.21940018236637115,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.004998809192329645,0.4733539819717407,0.4683551788330078,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.004706861451268196,0.6842817664146423,0.6795749068260193,1978.1871,170.0,-5.3169184,1813.5042
0.0,-0.004780857358127832,0.8921306133270264,0.8873497843742371,1978.1871,170.0,-5.3169184,1813.5042
