healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-4.571074185832913e-09,-0.0032083739060908556,0.9967916011810303,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011601493461057544,0.02834777534008026,1.0271875858306885,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011588542256504297,-0.016750488430261612,0.9820906519889832,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011602231534197927,-0.004606759641319513,0.9942330121994019,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011608200147747993,0.02288118749856949,1.021720290184021,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011595855467021465,-0.016939155757427216,0.981901228427887,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011599707650020719,0.0008991828071884811,0.9997392296791077,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011603253660723567,0.015929479151964188,1.0147690773010254,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011598850833252072,-0.005568866617977619,0.9932712316513062,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.001160012441687286,0.0010858002351596951,0.9999257326126099,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011601289734244347,0.018699154257774353,1.0175390243530273,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011598934652283788,-0.007523503620177507,0.9913166165351868,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011600133730098605,-0.00469257403165102,0.9941474199295044,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011597161646932364,0.017341967672109604,1.01618230342865,1028.0438,999.0,-1.1047797,30.148731
1.0,-1.850175479489735e-08,-0.004601872060447931,0.9953981041908264,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005799840437248349,0.0076718018390238285,1.0070918798446655,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005802527884952724,0.010050545446574688,1.0094702243804932,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005801683873869479,-0.006118712481111288,0.9933010935783386,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005816660705022514,0.01801670342683792,1.017435073852539,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005806550616398454,-0.0028048160020262003,0.9966145157814026,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005826919223181903,0.021298298612236977,1.020715594291687,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011613239767029881,0.029940206557512283,1.0287789106369019,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.001150552649050951,0.0586446151137352,1.057494044303894,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011446415446698666,-0.032858267426490784,0.9659970998764038,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005883008125238121,0.0336812362074852,1.033092975616455,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.000591810792684555,0.055748093873262405,1.0551563501358032,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.001162457512691617,0.031172150745987892,1.0300097465515137,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011575609678402543,0.10482893139123917,1.1036714315414429,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011549338232725859,0.014222197234630585,1.0130672454833984,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011602794984355569,0.016945326700806618,1.0157850980758667,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011574163800105453,0.07408254593610764,1.072925090789795,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011617199052125216,0.055029839277267456,1.0538681745529175,1028.0438,999.0,-1.1047797,30.148731
1.0,-3.271449955377648e-08,0.01581193506717682,1.0158119201660156,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005799271166324615,0.056261077523231506,1.0556811094284058,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.000579705520067364,0.061726950109004974,1.0611472129821777,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011600912548601627,0.06411968916654587,1.0629595518112183,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011587957851588726,0.03367481753230095,1.0325160026550293,1028.0438,999.0,-1.1047797,30.148731
1.0,-2.6025839261478723e-08,0.034197524189949036,1.0341975688934326,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005802101804874837,0.05973042920231819,1.059150218963623,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011601035948842764,0.06465450674295425,1.063494324684143,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011608528438955545,0.025832558050751686,1.0246716737747192,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011604372411966324,0.04565878584980965,1.0444984436035156,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011594879906624556,0.06561853736639023,1.0644590854644775,1028.0438,999.0,-1.1047797,30.148731
1.0,-4.8537462049580427e-08,0.044064711779356,1.0440647602081299,1028.0438,999.0,-1.1047797,30.148731
1.0,-4.385341156876166e-08,0.04382035508751869,1.0438203811645508,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.000579876999836415,0.061904426664114,1.0613245964050293,1028.0438,999.0,-1.1047797,30.148731
1.0,-5.971582339725501e-08,0.035030297935009,1.0350301265716553,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011596559779718518,0.07413443922996521,1.0729748010635376,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011618074495345354,0.02392357960343361,1.0227618217468262,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011601407313719392,0.03935280069708824,1.038192629814148,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011586108012124896,0.06378569453954697,1.0626270771026611,1028.0438,999.0,-1.1047797,30.148731
1.0,-8.446696142527799e-08,0.03930925950407982,1.0393091440200806,1028.0438,999.0,-1.1047797,30.148731
1.0,-8.446758670288546e-08,0.03792298585176468,1.0379228591918945,1028.0438,999.0,-1.1047797,30.148731
1.0,-1.1079006867475982e-07,0.04939618334174156,1.04939603805542,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011595365358516574,0.07048644870519638,1.0693268775939941,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011626934865489602,0.025757471099495888,1.024594783782959,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011611956870183349,0.024685634300112724,1.0235244035720825,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011582212755456567,0.058397531509399414,1.057239294052124,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011599460849538445,0.05567469447851181,1.054514765739441,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.001161488238722086,0.015348893590271473,1.0141874551773071,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011603143066167831,0.04560476914048195,1.0444445610046387,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0005791927105747163,0.049692925065755844,1.0491136312484741,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011602923041209579,0.049475111067295074,1.0483148097991943,1028.0438,999.0,-1.1047797,30.148731
1.0,-0.0011637292336672544,0.019129829481244087,1.0179661512374878,1028.0438,999.0,-1.1047797,30.148731
