healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.002310361247509718,0.0006057541468180716,0.9982953667640686,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002160049509257078,0.06956876069307327,1.0674086809158325,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027399954851716757,-0.029374102130532265,0.9678859114646912,751.19073,280.0,-0.6313409,471.82202
1.0,-0.00273977336473763,-0.09342014789581299,0.9038400650024414,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002739576855674386,-0.1343386322259903,0.8629218339920044,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027392785996198654,-0.16539068520069122,0.8318700790405273,751.19073,280.0,-0.6313409,471.82202
1.0,-0.00273896474391222,-0.19892868399620056,0.7983323335647583,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027386662550270557,-0.2542736828327179,0.7429876923561096,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002738245530053973,-0.31354910135269165,0.6837126612663269,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027377207297831774,-0.3581230640411377,0.6391392350196838,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002737208502367139,-0.39613208174705505,0.6011306643486023,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002736768452450633,-0.4658384323120117,0.5314248204231262,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027363458648324013,-0.5345093011856079,0.46275433897972107,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002735928865149617,-0.5830209255218506,0.4142431318759918,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002735507907345891,-0.6117855310440063,0.3854789733886719,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027350732125341892,-0.6468873023986816,0.35037761926651,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027333353646099567,-0.690852701663971,0.3064139485359192,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002706776140257716,-0.7458440661430359,0.2514491677284241,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002571050776168704,-0.7957894802093506,0.20163947343826294,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0022661711554974318,-0.8205328583717346,0.17720097303390503,751.19073,280.0,-0.6313409,471.82202
1.0,-0.001779880840331316,-0.49144771695137024,0.5067724585533142,751.19073,280.0,-0.6313409,471.82202
1.0,-0.002052291063591838,-0.3057345449924469,0.6922131776809692,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027339591179043055,-0.45327094197273254,0.5439951419830322,751.19073,280.0,-0.6313409,471.82202
1.0,-0.0027331309393048286,-0.40600165724754333,0.5912652015686035,751.19073,280.0,-0.6313409,471.82202
1.0,-0.001848877058364451,-0.3503868281841278,0.647764265537262,751.19073,280.0,-0.6313409,471.82202
