healthy,ctrl,forward,cumulative
1.0,-0.0,-0.005354299210011959,1041.8823
1.0,-0.0002787695557344705,-0.08002899587154388,1041.8823
1.0,-0.023946182802319527,-0.244408518075943,1041.8823
1.0,-0.36686214804649353,-0.044048503041267395,1041.8823
1.0,-0.3435732126235962,0.433194637298584,1041.8823
1.0,-0.21749743819236755,0.5029637217521667,1041.8823
1.0,-0.1568397879600525,0.40679579973220825,1041.8823
1.0,-0.15843617916107178,0.6401948928833008,1041.8823
1.0,-0.30522552132606506,0.6016833782196045,1041.8823
1.0,-0.15024635195732117,0.22373676300048828,1041.8823
1.0,-0.023937005549669266,0.13340547680854797,1041.8823
1.0,-0.03887065500020981,0.13651281595230103,1041.8823
1.0,-0.011794526129961014,0.02233356237411499,1041.8823
1.0,-0.007728291675448418,0.03128618001937866,1041.8823
1.0,-0.011754284612834454,0.07491439580917358,1041.8823
1.0,-0.02123582363128662,0.1385679841041565,1041.8823
1.0,-0.025837881490588188,0.09902000427246094,1041.8823
1.0,-0.01727820374071598,0.07608234882354736,1041.8823
1.0,-0.014385968446731567,0.0623929500579834,1041.8823
1.0,-0.014755738899111748,0.07211953401565552,1041.8823
1.0,-0.017149154096841812,0.08427590131759644,1041.8823
1.0,-0.018776558339595795,0.08558779954910278,1041.8823
1.0,-0.0177055262029171,0.0737270712852478,1041.8823
1.0,-0.014839127659797668,0.011020898818969727,1041.8823
1.0,-0.01173032820224762,-0.01891195774078369,1041.8823
1.0,-0.011245260015130043,-0.02631545066833496,1041.8823
1.0,-0.0114262904971838,-0.0368991494178772,1041.8823
1.0,-0.01249231118708849,-0.06173521280288696,1041.8823
1.0,-0.01567518711090088,-0.10181993246078491,1041.8823
1.0,-0.02548881247639656,-0.14045536518096924,1041.8823
1.0,-0.025314558297395706,-0.10276585817337036,1041.8823
1.0,-0.013405348174273968,-0.03590792417526245,1041.8823
1.0,-0.006947410758584738,0.02633988857269287,1041.8823
1.0,-0.008429883979260921,0.07028251886367798,1041.8823
1.0,-0.011941378936171532,0.08862227201461792,1041.8823
1.0,-0.013313258066773415,0.14117032289505005,1041.8823
1.0,-0.03972496837377548,0.20936191082000732,1041.8823
1.0,-0.05724387615919113,0.2597340941429138,1041.8823
1.0,-0.09018781781196594,0.2657005190849304,1041.8823
1.0,-0.0769193172454834,0.15209347009658813,1041.8823
1.0,-0.012313181534409523,-0.12659788131713867,1041.8823
1.0,-0.03412887454032898,-0.10296612977981567,1041.8823
1.0,-0.017512142658233643,0.0023305416107177734,1041.8823
1.0,-0.014423096552491188,0.12080132961273193,1041.8823
1.0,-0.024468285962939262,0.12722373008728027,1041.8823
1.0,-0.025026604533195496,0.1291176676750183,1041.8823
1.0,-0.025782369077205658,0.13224869966506958,1041.8823
1.0,-0.029129227623343468,0.12896955013275146,1041.8823
1.0,-0.019026633352041245,-0.004967153072357178,1041.8823
1.0,-0.014687977731227875,-0.0452876091003418,1041.8823
1.0,-0.012706506997346878,-0.06308943033218384,1041.8823
1.0,-0.015463827177882195,-0.0927358865737915,1041.8823
1.0,-0.024008210748434067,-0.16536444425582886,1041.8823
1.0,-0.04275782033801079,-0.15379399061203003,1041.8823
1.0,-0.023424483835697174,-0.07548928260803223,1041.8823
1.0,-0.007465041242539883,0.01819401979446411,1041.8823
1.0,-0.0083446204662323,0.08892059326171875,1041.8823
1.0,-0.01649203896522522,0.11863797903060913,1041.8823
1.0,-0.018594104796648026,0.13919949531555176,1041.8823
1.0,-0.045958660542964935,0.27464210987091064,1041.8823
1.0,-0.09077231585979462,0.3520500659942627,1041.8823
1.0,-0.17241597175598145,0.46938657760620117,1041.8823
1.0,-0.17730209231376648,0.34007787704467773,1041.8823
1.0,-0.020541999489068985,-0.01634657382965088,1041.8823
1.0,-0.018080465495586395,-0.04086434841156006,1041.8823
1.0,-0.012898590415716171,0.057373642921447754,1041.8823
1.0,-0.024343430995941162,0.16084730625152588,1041.8823
1.0,-0.04360703006386757,0.1824718713760376,1041.8823
1.0,-0.03721931576728821,0.12373864650726318,1041.8823
1.0,-0.014700149185955524,-0.017380118370056152,1041.8823
1.0,-0.014754816889762878,-0.06354749202728271,1041.8823
1.0,-0.017121626064181328,-0.1265197992324829,1041.8823
1.0,-0.03548039495944977,-0.13894081115722656,1041.8823
1.0,-0.022157249972224236,-0.07379114627838135,1041.8823
1.0,-0.0097266286611557,0.006670951843261719,1041.8823
1.0,-0.008894451893866062,0.0822901725769043,1041.8823
1.0,-0.018615614622831345,0.13292670249938965,1041.8823
1.0,-0.02579805999994278,0.18130958080291748,1041.8823
1.0,-0.06774669885635376,0.29891908168792725,1041.8823
1.0,-0.10638803243637085,0.42403459548950195,1041.8823
1.0,-0.19999854266643524,0.38426637649536133,1041.8823
1.0,-0.054621607065200806,-0.019864439964294434,1041.8823
1.0,-0.014697622507810593,-0.032196640968322754,1041.8823
1.0,-0.01129654236137867,-0.015211105346679688,1041.8823
1.0,-0.009467288851737976,-0.005162954330444336,1041.8823
1.0,-0.008370545692741871,-0.01525580883026123,1041.8823
1.0,-0.008681382052600384,-0.04716455936431885,1041.8823
1.0,-0.012537054717540741,-0.09932219982147217,1041.8823
1.0,-0.024313464760780334,-0.16653954982757568,1041.8823
1.0,-0.04030712693929672,-0.13230741024017334,1041.8823
1.0,-0.014269813895225525,-0.028488636016845703,1041.8823
1.0,-0.0053430283442139626,0.06724536418914795,1041.8823
1.0,-0.013726603239774704,0.1254361867904663,1041.8823
1.0,-0.023458460345864296,0.1609128713607788,1041.8823
1.0,-0.04479815438389778,0.29089808464050293,1041.8823
1.0,-0.09534642100334167,0.3720182180404663,1041.8823
1.0,-0.19698768854141235,0.45753657817840576,1041.8823
1.0,-0.1916937530040741,0.39368152618408203,1041.8823
1.0,-0.03744519501924515,0.01760721206665039,1041.8823
1.0,-0.025138232856988907,-0.015944838523864746,1041.8823
1.0,-0.013922849670052528,0.03267109394073486,1041.8823
1.0,-0.022939160466194153,0.1639026403427124,1041.8823
1.0,-0.04538508132100105,0.20887315273284912,1041.8823
1.0,-0.056689634919166565,0.17242193222045898,1041.8823
1.0,-0.020135939121246338,0.03092169761657715,1041.8823
1.0,-0.009375715628266335,0.003262758255004883,1041.8823
1.0,-0.00948522612452507,-0.0531923770904541,1041.8823
1.0,-0.016862083226442337,-0.1317816972732544,1041.8823
1.0,-0.04033030569553375,-0.1502448320388794,1041.8823
1.0,-0.022531846538186073,-0.06228744983673096,1041.8823
1.0,-0.007748945616185665,0.054541826248168945,1041.8823
1.0,-0.016535572707653046,0.14394402503967285,1041.8823
1.0,-0.03423066437244415,0.18363893032073975,1041.8823
1.0,-0.04083951562643051,0.27944743633270264,1041.8823
1.0,-0.09034275263547897,0.3648322820663452,1041.8823
1.0,-0.16884367167949677,0.3167062997817993,1041.8823
1.0,-0.04315849021077156,-0.04111886024475098,1041.8823
1.0,-0.02326761558651924,-0.06998896598815918,1041.8823
1.0,-0.012525256723165512,-0.0101470947265625,1041.8823
1.0,-0.009745802730321884,0.10438084602355957,1041.8823
1.0,-0.026443935930728912,0.18249154090881348,1041.8823
1.0,-0.056085944175720215,0.2652764320373535,1041.8823
1.0,-0.10606628656387329,0.3821694850921631,1041.8823
1.0,-0.10423298925161362,0.10971665382385254,1041.8823
1.0,-0.016856582835316658,-0.08655905723571777,1041.8823
1.0,-0.023060619831085205,-0.08923530578613281,1041.8823
1.0,-0.018066640943288803,-0.12755990028381348,1041.8823
1.0,-0.027531737461686134,-0.1645970344543457,1041.8823
1.0,-0.03420387953519821,-0.10817170143127441,1041.8823
1.0,-0.008667347021400928,0.020554065704345703,1041.8823
1.0,-0.01029682345688343,0.13774871826171875,1041.8823
1.0,-0.03420666977763176,0.23130536079406738,1041.8823
1.0,-0.07532726228237152,0.3177940845489502,1041.8823
1.0,-0.1424894630908966,0.5001544952392578,1041.8823
1.0,-0.21037405729293823,0.5129790306091309,1041.8823
1.0,-0.19458886981010437,0.16559958457946777,1041.8823
1.0,-0.020665766671299934,-0.0568389892578125,1041.8823
1.0,-0.03344665467739105,-0.12191057205200195,1041.8823
1.0,-0.013607244938611984,0.03426551818847656,1041.8823
1.0,-0.019774582237005234,0.17481684684753418,1041.8823
1.0,-0.0498645082116127,0.2515864372253418,1041.8823
1.0,-0.1112440824508667,0.4503154754638672,1041.8823
1.0,-0.2483748495578766,0.6222593784332275,1041.8823
1.0,-0.25049421191215515,0.39294004440307617,1041.8823
1.0,-0.09160228073596954,0.2652585506439209,1041.8823
1.0,-0.041941698640584946,0.18203258514404297,1041.8823
1.0,-0.042320169508457184,0.13212323188781738,1041.8823
1.0,-0.013179242610931396,0.01376032829284668,1041.8823
1.0,-0.009266918525099754,-0.05218625068664551,1041.8823
1.0,-0.014714192599058151,-0.10478973388671875,1041.8823
1.0,-0.026858003810048103,-0.18272638320922852,1041.8823
1.0,-0.057851046323776245,-0.16753792762756348,1041.8823
1.0,-0.018029112368822098,-0.025582313537597656,1041.8823
1.0,-0.00768843712285161,0.10650038719177246,1041.8823
1.0,-0.025308232754468918,0.17838239669799805,1041.8823
1.0,-0.04263072460889816,0.2665400505065918,1041.8823
1.0,-0.13020163774490356,0.45199155807495117,1041.8823
1.0,-0.24748998880386353,0.6887173652648926,1041.8823
1.0,-0.3135572075843811,0.44949889183044434,1041.8823
1.0,-0.07325438410043716,0.12526512145996094,1041.8823
1.0,-0.014035390689969063,-0.06879210472106934,1041.8823
1.0,-0.013052687048912048,0.0211334228515625,1041.8823
1.0,-0.014735037460923195,0.09606719017028809,1041.8823
1.0,-0.023173347115516663,0.14274001121520996,1041.8823
1.0,-0.03018834814429283,0.11052966117858887,1041.8823
1.0,-0.012127984315156937,-0.028994083404541016,1041.8823
1.0,-0.017557311803102493,-0.12143850326538086,1041.8823
1.0,-0.03559793531894684,-0.16378045082092285,1041.8823
1.0,-0.022503092885017395,-0.04995107650756836,1041.8823
1.0,-0.007434585131704807,0.0723409652709961,1041.8823
1.0,-0.020320339128375053,0.16066789627075195,1041.8823
1.0,-0.03944273293018341,0.24691104888916016,1041.8823
1.0,-0.11128568649291992,0.40845632553100586,1041.8823
1.0,-0.21459466218948364,0.5646169185638428,1041.8823
1.0,-0.1940811574459076,0.2545297145843506,1041.8823
1.0,-0.02984277904033661,0.03940939903259277,1041.8823
1.0,-0.012865491211414337,-0.013179779052734375,1041.8823
1.0,-0.011148459278047085,0.07418632507324219,1041.8823
1.0,-0.016224250197410583,0.08640050888061523,1041.8823
1.0,-0.014802464284002781,0.049043893814086914,1041.8823
1.0,-0.009268088266253471,-0.047048330307006836,1041.8823
1.0,-0.015899961814284325,-0.10895848274230957,1041.8823
1.0,-0.03082849457859993,-0.1410198211669922,1041.8823
1.0,-0.018339037895202637,-0.035654306411743164,1041.8823
1.0,-0.007681048475205898,0.08476495742797852,1041.8823
1.0,-0.022875864058732986,0.16988277435302734,1041.8823
1.0,-0.04338198900222778,0.28337717056274414,1041.8823
1.0,-0.1040416955947876,0.38933634757995605,1041.8823
1.0,-0.21394188702106476,0.43572068214416504,1041.8823
1.0,-0.06271100789308548,0.0579988956451416,1041.8823
1.0,-0.01666981726884842,-0.06014823913574219,1041.8823
1.0,-0.012679144740104675,0.019723176956176758,1041.8823
1.0,-0.011530795134603977,0.05091667175292969,1041.8823
1.0,-0.011453681625425816,0.06882667541503906,1041.8823
1.0,-0.01095627248287201,0.040497779846191406,1041.8823
1.0,-0.008647405542433262,0.0060427188873291016,1041.8823
1.0,-0.008945070207118988,-0.04664897918701172,1041.8823
1.0,-0.01415124349296093,-0.08489251136779785,1041.8823
1.0,-0.018734466284513474,-0.06783246994018555,1041.8823
1.0,-0.008289240300655365,0.025674104690551758,1041.8823
1.0,-0.011968166567385197,0.12079477310180664,1041.8823
1.0,-0.028986318036913872,0.19515514373779297,1041.8823
1.0,-0.05225520581007004,0.24585247039794922,1041.8823
1.0,-0.09316942095756531,0.2863168716430664,1041.8823
1.0,-0.029833156615495682,-0.01765727996826172,1041.8823
1.0,-0.028399113565683365,-0.18583297729492188,1041.8823
1.0,-0.04437701404094696,-0.13782978057861328,1041.8823
1.0,-0.012940570712089539,0.03273963928222656,1041.8823
1.0,-0.018893137574195862,0.18952608108520508,1041.8823
1.0,-0.05547594279050827,0.28912782669067383,1041.8823
1.0,-0.12390944361686707,0.4810976982116699,1041.8823
1.0,-0.27347975969314575,0.6408166885375977,1041.8823
1.0,-0.2497733235359192,0.3790092468261719,1041.8823
1.0,-0.046704091131687164,0.11341333389282227,1041.8823
1.0,-0.012239454314112663,-0.02698659896850586,1041.8823
