healthy,ctrl,forward,cumulative
1.0,-0.0005800324724987149,0.012973724864423275,2488.7676
1.0,-0.0006419739802367985,0.15884807705879211,2488.7676
1.0,-0.0005768742994405329,0.23445743322372437,2488.7676
1.0,-0.0006482259486801922,0.31309774518013,2488.7676
1.0,-0.0004864228540100157,0.4042384922504425,2488.7676
1.0,-0.0005553681985475123,0.49528709053993225,2488.7676
1.0,-0.00042793143074959517,0.5639353394508362,2488.7676
1.0,-0.0004294675891287625,0.6726030111312866,2488.7676
1.0,-0.0004637457604985684,0.7979834675788879,2488.7676
1.0,-0.0009265423286706209,0.8351138830184937,2488.7676
1.0,-0.0008769597043283284,0.7191947102546692,2488.7676
1.0,-0.0006461612647399306,0.6306562423706055,2488.7676
1.0,-0.0005339223425835371,0.5640438199043274,2488.7676
1.0,-0.0003621497889980674,0.43019601702690125,2488.7676
1.0,-0.00036143831675872207,0.5958811044692993,2488.7676
1.0,-0.0003706334391608834,0.6149154901504517,2488.7676
1.0,-0.00037520501064136624,0.6600748300552368,2488.7676
1.0,-0.00039404811104759574,0.7511106729507446,2488.7676
1.0,-0.00041146733565256,0.7921717762947083,2488.7676
1.0,-0.0008266427903436124,0.8063883781433105,2488.7676
1.0,-0.0007788185612298548,0.6992564797401428,2488.7676
1.0,-0.0005853244801983237,0.6516472697257996,2488.7676
1.0,-0.0005306407692842185,0.6080316305160522,2488.7676
1.0,-0.00038982610567472875,0.3975936770439148,2488.7676
1.0,-0.00037028483347967267,0.3917580246925354,2488.7676
1.0,-0.0003455117985140532,0.5298358798027039,2488.7676
1.0,-0.000316646124701947,0.5789492130279541,2488.7676
1.0,-0.0003234967589378357,0.6129583120346069,2488.7676
1.0,-0.00033351973979733884,0.6924010515213013,2488.7676
1.0,-0.000349785084836185,0.7490459084510803,2488.7676
1.0,-0.0003610667772591114,0.793673038482666,2488.7676
1.0,-0.0007889012340456247,0.815961480140686,2488.7676
1.0,-0.00074630236485973,0.7131807208061218,2488.7676
1.0,-0.000565916474442929,0.6719678044319153,2488.7676
1.0,-0.0005160659784451127,0.6277374625205994,2488.7676
1.0,-0.0003908518119715154,0.4834979474544525,2488.7676
1.0,-0.00032308397931046784,0.35446134209632874,2488.7676
1.0,-0.00030829411116428673,0.5385260581970215,2488.7676
1.0,-0.0002669013338163495,0.6306115388870239,2488.7676
1.0,-0.0002918979153037071,0.8963140845298767,2488.7676
1.0,-0.000420937140006572,1.0411124229431152,2488.7676
1.0,-0.0004960563965141773,1.080663800239563,2488.7676
1.0,-0.000494594220072031,1.0341516733169556,2488.7676
1.0,-0.0010510212741792202,1.0210610628128052,2488.7676
1.0,-0.001003576209768653,0.9707193374633789,2488.7676
1.0,-0.0009256193297915161,0.9447242617607117,2488.7676
1.0,-0.0008400496444664896,0.8379350900650024,2488.7676
1.0,-0.0006084679043851793,0.5879513621330261,2488.7676
1.0,-0.00025737087707966566,0.5847196578979492,2488.7676
1.0,-0.00025906911469064653,0.7199756503105164,2488.7676
1.0,-0.00025473005371168256,0.723935604095459,2488.7676
1.0,-0.00025997546617873013,0.7454193830490112,2488.7676
1.0,-0.0002851948083844036,0.823013424873352,2488.7676
1.0,-0.00032283415202982724,0.9358934760093689,2488.7676
1.0,-0.000475511682452634,1.2212283611297607,2488.7676
1.0,-0.0006810618797317147,1.2000538110733032,2488.7676
1.0,-0.001172623597085476,1.0164639949798584,2488.7676
1.0,-0.0009498538565821946,1.006398320198059,2488.7676
1.0,-0.0009808898903429508,1.0191686153411865,2488.7676
1.0,-0.000877352780662477,0.8859820365905762,2488.7676
1.0,-0.0006472337408922613,0.7417797446250916,2488.7676
1.0,-0.0001864760124590248,0.8480846285820007,2488.7676
1.0,-0.00024374503118451685,0.8521079421043396,2488.7676
1.0,-0.0002371090231463313,0.8402503728866577,2488.7676
1.0,-0.0002469252794981003,0.9055807590484619,2488.7676
1.0,-0.000288525567157194,0.9469761848449707,2488.7676
1.0,-0.0008478028466925025,0.945091187953949,2488.7676
1.0,-0.0007970313308760524,0.8593126535415649,2488.7676
1.0,-0.0006519065937027335,0.8716918230056763,2488.7676
1.0,-0.0007672151550650597,0.9655877351760864,2488.7676
1.0,-0.0007909879204817116,0.8197202682495117,2488.7676
1.0,-0.000177007241290994,0.8000693917274475,2488.7676
1.0,-0.00021046721667516977,0.8756666779518127,2488.7676
1.0,-0.00021346467838156968,0.8536204099655151,2488.7676
1.0,-0.00021166432998143137,0.9091048836708069,2488.7676
1.0,-0.00025172223104164004,0.9526758790016174,2488.7676
