healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.0011544907465577126,0.04277858883142471,1.0416240692138672,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0026590810157358646,0.11648803949356079,1.1138288974761963,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0021803458221256733,0.033822201192379,1.0316418409347534,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002780812792479992,0.0427011214196682,1.0399203300476074,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0028146272525191307,0.08030949532985687,1.0774948596954346,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0028578629717230797,0.10082631558179855,1.0979684591293335,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0028817015700042248,0.10915731638669968,1.1062756776809692,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002903494518250227,0.13355426490306854,1.1306507587432861,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0029414952732622623,0.1556667685508728,1.152725338935852,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0029919713269919157,0.17810466885566711,1.1751127243041992,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0030596614815294743,0.19855865836143494,1.195499062538147,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003131714416667819,0.22223345935344696,1.2191016674041748,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003182827727869153,0.24957779049873352,1.2463949918746948,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003220404265448451,0.2767590284347534,1.273538589477539,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0032716465648263693,0.3030487298965454,1.2997770309448242,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003341909032315016,0.2800188660621643,1.276676893234253,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0031944820657372475,-0.2078523337841034,0.7889531254768372,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003745156340301037,-0.22922222316265106,0.7670326232910156,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0030118580907583237,-0.05283299461007118,0.9441550970077515,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0036833547055721283,-0.12190022319555283,0.8744164705276489,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0031318236142396927,-0.1248917430639267,0.8719764351844788,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0033078009728342295,0.030873922631144524,1.0275660753250122,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0028682355768978596,0.1643986850976944,1.1615303754806519,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002859218278899789,0.15250150859355927,1.1496422290802002,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0029103734996169806,-0.22459948062896729,0.7724901437759399,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0036961566656827927,-0.15668535232543945,0.8396185040473938,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0034977798350155354,-0.10333768278360367,0.8931645154953003,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003744466695934534,-0.13388553261756897,0.8623700141906738,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003460993291810155,-0.307558536529541,0.6889804601669312,547.3574,272.0,-0.29721376,275.65463
1.0,-0.003274058923125267,-0.4443967342376709,0.5523291826248169,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001989387907087803,-0.39056411385536194,0.607446551322937,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002700694603845477,-0.3851351737976074,0.6121641397476196,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002120417542755604,-0.4081062376499176,0.5897733569145203,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002565113129094243,-0.37760987877845764,0.6198250651359558,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0019356152042746544,-0.41966649889945984,0.5783978700637817,547.3574,272.0,-0.29721376,275.65463
1.0,-0.002576746977865696,-0.4063696563243866,0.5910535454750061,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001607303274795413,-0.4686395227909088,0.5297532081604004,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0017912453040480614,-0.44486016035079956,0.5533486008644104,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0016547957202419639,-0.40959006547927856,0.5887551307678223,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0013065108796581626,-0.47351208329200745,0.5251814126968384,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0014663649490103126,-0.4846756160259247,0.5138579607009888,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0012331645702943206,-0.5146474242210388,0.4841194152832031,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001162072061561048,-0.5325972437858582,0.46624067425727844,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0012104042107239366,-0.5163130760192871,0.48247653245925903,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009573721326887608,-0.5224183797836304,0.4766242504119873,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008566222386434674,-0.5505797266960144,0.44856366515159607,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007924318197183311,-0.46847060322761536,0.5307369828224182,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008119767880998552,-0.2594045102596283,0.7397834658622742,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009696473134681582,-0.03420421481132507,0.9648261070251465,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008051929762586951,0.1961439698934555,1.1953388452529907,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009853459196165204,0.27477601170539856,1.2737905979156494,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0010532618034631014,0.2835383415222168,1.2824851274490356,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009061223827302456,0.24339787662029266,1.2424917221069336,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009588361135683954,0.20690028369426727,1.2059414386749268,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008972831419669092,0.2553262710571289,1.2544289827346802,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008074974757619202,0.368543416261673,1.3677358627319336,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0010323397582396865,0.4176050126552582,1.4165726900100708,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006119273602962494,0.3647557199001312,1.3641438484191895,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006197619950398803,0.3412631154060364,1.340643286705017,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0005959096597507596,0.4897731840610504,1.4891772270202637,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006206348189152777,0.4124545753002167,1.4118340015411377,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0014604448806494474,0.3687385320663452,1.3672780990600586,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0013552213786169887,0.41007083654403687,1.4087157249450684,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0016231524059548974,0.3336714506149292,1.3320482969284058,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0005328426486812532,0.25448179244995117,1.2539489269256592,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006334104691632092,0.22691801190376282,1.2262846231460571,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007617003284394741,0.3034587502479553,1.302696943283081,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007127536227926612,0.4323870837688446,1.4316743612289429,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0005524344742298126,0.38177943229675293,1.3812270164489746,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007193295750766993,0.35421547293663025,1.3534961938858032,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006820916896685958,0.3853972554206848,1.3847150802612305,547.3574,272.0,-0.29721376,275.65463
1.0,-0.00101084157358855,0.4147672653198242,1.4137563705444336,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006838883273303509,0.4101075232028961,1.409423589706421,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006280181114561856,0.36025115847587585,1.3596231937408447,547.3574,272.0,-0.29721376,275.65463
1.0,-0.000608899281360209,0.3926478922367096,1.3920389413833618,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006808450561948121,0.4587857723236084,1.4581049680709839,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006383209256455302,0.48338037729263306,1.4827419519424438,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006702919490635395,0.47998079657554626,1.4793105125427246,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007624822901561856,0.5017144083976746,1.5009520053863525,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006833024090155959,0.47128480672836304,1.4706015586853027,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0005806666449643672,0.4751998782157898,1.4746192693710327,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006184963858686388,0.48591890931129456,1.4853004217147827,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0005882744444534183,0.510794997215271,1.510206699371338,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006127900560386479,0.5293264389038086,1.5287137031555176,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006100598257035017,0.5416264533996582,1.5410163402557373,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006167473620735109,0.5433493852615356,1.5427325963974,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006266310228966177,0.5480479001998901,1.5474212169647217,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006516530411317945,0.5700638890266418,1.5694122314453125,547.3574,272.0,-0.29721376,275.65463
1.0,-0.00065413280390203,0.5863010287284851,1.5856469869613647,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006659479113295674,0.5858903527259827,1.5852243900299072,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0006770725012756884,0.5860114097595215,1.585334300994873,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007029518019407988,0.6611616611480713,1.6604586839675903,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0007771241362206638,0.8824951648712158,1.8817180395126343,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008397974306717515,1.0765557289123535,2.075716018676758,547.3574,272.0,-0.29721376,275.65463
1.0,-0.000802770082373172,1.1589330434799194,2.158130407333374,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009631545981392264,1.1813733577728271,2.180410146713257,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009714931366033852,1.1755748987197876,2.174603223800659,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001118426094762981,1.1556352376937866,2.1545169353485107,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0011178564745932817,1.1649186611175537,2.1638007164001465,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0010872459970414639,1.2090373039245605,2.2079501152038574,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001118062878958881,1.274436593055725,2.2733185291290283,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009571251575835049,1.2683923244476318,2.267435312271118,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0010084562236443162,1.1845808029174805,2.183572292327881,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0016531748697161674,1.1497641801834106,2.148110866546631,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0015804633731022477,1.14939546585083,2.147814989089966,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0016170503804460168,1.086639165878296,2.085022211074829,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009259884827770293,1.1075921058654785,2.106666088104248,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009819698752835393,1.248491883277893,2.247509717941284,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009142070775851607,1.4555323123931885,2.454618215560913,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008937777602113783,1.6116647720336914,2.6107709407806396,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009082548785954714,1.7044579982757568,2.703549861907959,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008886862779036164,1.7531476020812988,2.7522590160369873,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008923570858314633,1.8205008506774902,2.819608449935913,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009330434259027243,1.7869806289672852,2.7860476970672607,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009593632421456277,1.7837061882019043,2.7827467918395996,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009622403304092586,1.8822698593139648,2.881307601928711,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008663660264573991,1.9682756662368774,2.967409133911133,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009575713193044066,1.8959901332855225,2.8950326442718506,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0017089557368308306,1.8936580419540405,2.89194917678833,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009515760466456413,1.8489806652069092,2.848029136657715,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0011589486384764314,1.8055251836776733,2.80436635017395,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0008789697894826531,1.8120332956314087,2.8111541271209717,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009335118811577559,1.8682962656021118,2.8673627376556396,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009612223948352039,1.9319913387298584,2.931030035018921,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0010436922311782837,1.9602625370025635,2.959218740463257,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009223664528690279,1.9346437454223633,2.9337213039398193,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0011489022290334105,1.966286301612854,2.965137243270874,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009828932816162705,1.9711105823516846,2.970127582550049,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009066222119145095,1.9467471837997437,2.94584059715271,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009414670639671385,1.9700227975845337,2.969081163406372,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009670464205555618,1.9806547164916992,2.9796876907348633,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009410615311935544,2.108409881591797,3.107468843460083,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009710942977108061,2.2491140365600586,3.248142957687378,547.3574,272.0,-0.29721376,275.65463
1.0,-0.000959661032538861,2.3545918464660645,3.3536322116851807,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0009895339608192444,2.433053970336914,3.4320645332336426,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0015786373987793922,2.434551477432251,3.4329729080200195,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0012268309947103262,2.0599660873413086,3.058739185333252,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0017861948581412435,1.6762986183166504,2.6745123863220215,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0014575247187167406,1.2068971395492554,2.205439805984497,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0015006228350102901,0.8880420923233032,1.886541485786438,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0014298117021098733,0.8007063865661621,1.79927659034729,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0011440204689279199,0.93246990442276,1.9313257932662964,547.3574,272.0,-0.29721376,275.65463
1.0,-0.001061950926668942,1.1107920408248901,2.1097302436828613,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0011134677333757281,1.1854766607284546,2.18436336517334,547.3574,272.0,-0.29721376,275.65463
1.0,-0.0013263083528727293,1.161768913269043,2.160442590713501,547.3574,272.0,-0.29721376,275.65463
