healthy,ctrl,forward,total,cumulative
1.0,-0.0009962943149730563,0.025381987914443016,1.024385690689087,4485.2974
1.0,-0.0010975784389302135,0.18992644548416138,1.1888288259506226,4485.2974
1.0,-0.001000826247036457,0.3100627660751343,1.309061884880066,4485.2974
1.0,-0.0010062921792268753,0.4145696759223938,1.4135633707046509,4485.2974
1.0,-0.0010271024657413363,0.5494624972343445,1.5484354496002197,4485.2974
1.0,-0.0010517624905332923,0.6825893521308899,1.6815375089645386,4485.2974
1.0,-0.0010983376996591687,0.8983783721923828,1.897279977798462,4485.2974
1.0,-0.0011718792375177145,1.0911798477172852,2.090008020401001,4485.2974
1.0,-0.0011917537776753306,1.269938349723816,2.2687466144561768,4485.2974
1.0,-0.0012638006592169404,1.4084060192108154,2.407142162322998,4485.2974
1.0,-0.001334948232397437,0.9995772838592529,1.9982423782348633,4485.2974
1.0,-0.0013353138929232955,-0.20634335279464722,0.7923213243484497,4485.2974
1.0,-0.0013035538140684366,0.4028179347515106,1.4015144109725952,4485.2974
1.0,-0.0012681696098297834,0.6578638553619385,1.6565957069396973,4485.2974
1.0,-0.0012386341113597155,0.4968652129173279,1.49562668800354,4485.2974
1.0,-0.0012198879849165678,0.7834415435791016,1.7822216749191284,4485.2974
1.0,-0.001208480796776712,0.9351465106010437,1.9339381456375122,4485.2974
1.0,-0.001205502194352448,1.031103491783142,2.029898166656494,4485.2974
1.0,-0.0012122647603973746,1.060806155204773,2.059593915939331,4485.2974
1.0,-0.001245445222593844,1.1941426992416382,2.192897319793701,4485.2974
1.0,-0.001294355490244925,1.200326681137085,2.1990323066711426,4485.2974
1.0,-0.0013067835243418813,0.2855071723461151,1.2842004299163818,4485.2974
1.0,-0.0012924523325636983,0.18236598372459412,1.181073546409607,4485.2974
1.0,-0.0012861131690442562,0.4672445058822632,1.4659583568572998,4485.2974
1.0,-0.0012833498185500503,0.4514641761779785,1.4501807689666748,4485.2974
1.0,-0.0012864299351349473,0.48280131816864014,1.4815149307250977,4485.2974
1.0,-0.0012854483211413026,0.5171559453010559,1.515870451927185,4485.2974
1.0,-0.0012852078070864081,0.6414558291435242,1.640170693397522,4485.2974
1.0,-0.0012862039729952812,0.670231819152832,1.6689456701278687,4485.2974
1.0,-0.0012876380933448672,0.719521164894104,1.718233585357666,4485.2974
1.0,-0.0012882571900263429,0.7811113595962524,1.7798230648040771,4485.2974
1.0,-0.0012908625649288297,0.7856711149215698,1.7843801975250244,4485.2974
1.0,-0.0012976820580661297,0.5603041052818298,1.5590064525604248,4485.2974
1.0,-0.0012983739143237472,0.3705974519252777,1.369299054145813,4485.2974
1.0,-0.0012940956512466073,0.5677733421325684,1.566479206085205,4485.2974
1.0,-0.0012944319751113653,0.7674209475517273,1.7661266326904297,4485.2974
1.0,-0.0013013919815421104,0.7174406051635742,1.7161391973495483,4485.2974
1.0,-0.0013066044775769114,0.5760360360145569,1.574729323387146,4485.2974
1.0,-0.0013091283617541194,0.5685351490974426,1.5672259330749512,4485.2974
