healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.002160768024623394,0.014140325598418713,1.011979579925537,808.3325,315.0,-0.920915,494.25366
1.0,-0.0017288626404479146,-0.00396181782707572,0.9943093061447144,808.3325,315.0,-0.920915,494.25366
1.0,-0.002414267510175705,-0.109136201441288,0.888449490070343,808.3325,315.0,-0.920915,494.25366
1.0,-0.0023355423472821712,-0.17070676386356354,0.8269577026367188,808.3325,315.0,-0.920915,494.25366
1.0,-0.0022428715601563454,-0.17554011940956116,0.8222170472145081,808.3325,315.0,-0.920915,494.25366
1.0,-0.0020004031248390675,-0.24000920355319977,0.7579904198646545,808.3325,315.0,-0.920915,494.25366
1.0,-0.0021574129350483418,-0.2958654463291168,0.7019771933555603,808.3325,315.0,-0.920915,494.25366
1.0,-0.0022907359525561333,-0.3507936894893646,0.6469155550003052,808.3325,315.0,-0.920915,494.25366
1.0,-0.0022069932892918587,-0.39771023392677307,0.6000828146934509,808.3325,315.0,-0.920915,494.25366
1.0,-0.002251396654173732,-0.44194433093070984,0.5558042526245117,808.3325,315.0,-0.920915,494.25366
1.0,-0.002296095248311758,-0.4924454092979431,0.5052585005760193,808.3325,315.0,-0.920915,494.25366
1.0,-0.002170743653550744,-0.5421996712684631,0.4556295871734619,808.3325,315.0,-0.920915,494.25366
1.0,-0.002137115690857172,-0.5857098698616028,0.4121530055999756,808.3325,315.0,-0.920915,494.25366
1.0,-0.0022143092937767506,-0.6331600546836853,0.36462563276290894,808.3325,315.0,-0.920915,494.25366
1.0,-0.002245201263576746,-0.6878762245178223,0.3098785877227783,808.3325,315.0,-0.920915,494.25366
1.0,-0.002226796466857195,-0.7277759313583374,0.2699972689151764,808.3325,315.0,-0.920915,494.25366
1.0,-0.00228054728358984,-0.7753264904022217,0.2223929613828659,808.3325,315.0,-0.920915,494.25366
1.0,-0.002203526208177209,-0.821107029914856,0.17668944597244263,808.3325,315.0,-0.920915,494.25366
1.0,-0.002680681413039565,-0.6105722188949585,0.3867470920085907,808.3325,315.0,-0.920915,494.25366
1.0,-0.00341541925445199,-0.22750253975391388,0.7690820693969727,808.3325,315.0,-0.920915,494.25366
1.0,-0.003928692080080509,-0.3057215213775635,0.6903497576713562,808.3325,315.0,-0.920915,494.25366
1.0,-0.004257471300661564,-0.14480946958065033,0.8509330153465271,808.3325,315.0,-0.920915,494.25366
1.0,-0.00431841891258955,0.03160349652171135,1.0272849798202515,808.3325,315.0,-0.920915,494.25366
1.0,-0.004279377404600382,0.18526984751224518,1.18099045753479,808.3325,315.0,-0.920915,494.25366
1.0,-0.004047367721796036,0.33579859137535095,1.3317512273788452,808.3325,315.0,-0.920915,494.25366
1.0,-0.00392564944922924,0.4709944725036621,1.4670687913894653,808.3325,315.0,-0.920915,494.25366
1.0,-0.003947432152926922,0.4748813509941101,1.4709340333938599,808.3325,315.0,-0.920915,494.25366
1.0,-0.0034874207340180874,0.4941597282886505,1.49067223072052,808.3325,315.0,-0.920915,494.25366
1.0,-0.003460582811385393,0.6112809777259827,1.6078203916549683,808.3325,315.0,-0.920915,494.25366
1.0,-0.0035937055945396423,0.7051392197608948,1.7015454769134521,808.3325,315.0,-0.920915,494.25366
