healthy,ctrl,forward,total,cumulative,cumulative_healthy,cumulative_ctrl,cumulative_forward
1.0,-0.0021600467152893543,0.016370784491300583,1.0142107009887695,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0021094384137541056,0.1325695514678955,1.1304601430892944,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0026186576578766108,0.10221871733665466,1.099600076675415,1195.4463,886.0,-2.378511,311.82425
1.0,-0.002332735573872924,0.2174815684556961,1.21514892578125,1195.4463,886.0,-2.378511,311.82425
1.0,-0.002384325722232461,0.2660229504108429,1.2636386156082153,1195.4463,886.0,-2.378511,311.82425
1.0,-0.002564907306805253,0.35786446928977966,1.3552995920181274,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0023534302599728107,0.4231192469596863,1.4207658767700195,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0026032135356217623,0.5173547863960266,1.5147515535354614,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0023814861197024584,0.6002550721168518,1.597873568534851,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0026609557680785656,0.7006942629814148,1.698033332824707,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0025604439433664083,0.7939378023147583,1.791377305984497,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0023667740169912577,0.8965935111045837,1.8942267894744873,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0022465840447694063,0.9833927750587463,1.9811460971832275,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0025269712787121534,1.0955840349197388,2.0930569171905518,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0033901722636073828,0.559446394443512,1.5560561418533325,1195.4463,886.0,-2.378511,311.82425
1.0,-0.004221498966217041,-0.2887197732925415,0.7070587277412415,1195.4463,886.0,-2.378511,311.82425
1.0,-0.004154577385634184,-0.07415655255317688,0.9216889142990112,1195.4463,886.0,-2.378511,311.82425
1.0,-0.003316414076834917,-0.0008549540652893484,0.9958286285400391,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0028102323412895203,0.11812103539705276,1.115310788154602,1195.4463,886.0,-2.378511,311.82425
1.0,-0.002122211270034313,-0.025793442502617836,0.9720843434333801,1195.4463,886.0,-2.378511,311.82425
1.0,-0.0014041931135579944,-0.5334485173225403,0.4651472866535187,1195.4463,886.0,-2.378511,311.82425
