healthy,ctrl,forward,total,cumulative
1.0,-0.0017391479341313243,-0.019532376900315285,0.9787284731864929,1242.0785
1.0,-0.0021979298908263445,0.06862145662307739,1.0664234161376953,1242.0785
1.0,-0.0020865651313215494,0.0009861249709501863,0.998899519443512,1242.0785
1.0,-0.002342640422284603,-0.02015700936317444,0.9775003790855408,1242.0785
1.0,-0.0013900138437747955,0.03597747161984444,1.0345875024795532,1242.0785
1.0,-0.0022118648048490286,0.058988623321056366,1.056776762008667,1242.0785
1.0,-0.001706668990664184,0.08683360368013382,1.0851268768310547,1242.0785
1.0,-0.0021242962684482336,0.13650383055210114,1.134379506111145,1242.0785
1.0,-0.00190280273091048,0.1695002317428589,1.1675974130630493,1242.0785
1.0,-0.0019231564365327358,0.1909971982240677,1.1890740394592285,1242.0785
1.0,-0.0013449202524498105,0.22834660112857819,1.227001667022705,1242.0785
1.0,-0.001405215123668313,0.27020344138145447,1.2687982320785522,1242.0785
1.0,-0.001403173664584756,0.3175923824310303,1.316189169883728,1242.0785
1.0,-0.00230232672765851,0.36460357904434204,1.362301230430603,1242.0785
1.0,-0.0022881764452904463,0.3947455883026123,1.392457365989685,1242.0785
1.0,-0.002298863837495446,0.4352850019931793,1.4329861402511597,1242.0785
1.0,-0.0017974759684875607,0.47277843952178955,1.4709810018539429,1242.0785
1.0,-0.002373926807194948,0.5103016495704651,1.507927656173706,1242.0785
1.0,-0.0031433540862053633,0.23602157831192017,1.2328782081604004,1242.0785
1.0,-0.0032019533682614565,-0.17166206240653992,0.8251359462738037,1242.0785
1.0,-0.0038183589931577444,-0.19914841651916504,0.7970332503318787,1242.0785
1.0,-0.002713119378313422,-0.3902956247329712,0.6069912314414978,1242.0785
1.0,-0.0023602528963238,-0.4214525520801544,0.576187252998352,1242.0785
1.0,-0.0012647615512833,-0.35067111253738403,0.648064136505127,1242.0785
1.0,-0.0022663455456495285,-0.2706209123134613,0.7271127104759216,1242.0785
1.0,-0.0018128510564565659,-0.2520149350166321,0.7461721897125244,1242.0785
1.0,-0.0017152263317257166,-0.204925999045372,0.7933587431907654,1242.0785
1.0,-0.0016996785998344421,-0.17783452570438385,0.8204658031463623,1242.0785
1.0,-0.0020059486851096153,-0.1280878186225891,0.8699062466621399,1242.0785
1.0,-0.0014260620810091496,-0.12940889596939087,0.8691650629043579,1242.0785
1.0,-0.0021932872477918863,-0.2030867487192154,0.7947199940681458,1242.0785
1.0,-0.00210399366915226,-0.2320324331521988,0.7658635973930359,1242.0785
1.0,-0.0012677573831751943,-0.2066868394613266,0.7920454144477844,1242.0785
1.0,-0.0016857139999046922,-0.21970605850219727,0.7786082029342651,1242.0785
