healthy,ctrl,forward,total,cumulative
1.0,-0.001154680154286325,0.018241653218865395,1.0170869827270508,31559.83
1.0,-0.0018376506632193923,0.12568062543869019,1.1238430738449097,31559.83
1.0,-0.002655752468854189,0.16081209480762482,1.158156394958496,31559.83
1.0,-0.002848605392500758,0.2284969538450241,1.225648283958435,31559.83
1.0,-0.0029668353963643312,0.3051100969314575,1.3021432161331177,31559.83
1.0,-0.002992600202560425,0.35989323258399963,1.3569005727767944,31559.83
1.0,-0.002997254952788353,0.42022156715393066,1.4172242879867554,31559.83
1.0,-0.002998087089508772,0.46545496582984924,1.4624568223953247,31559.83
1.0,-0.00299760396592319,0.27883562445640564,1.275838017463684,31559.83
1.0,-0.002925050910562277,-1.6360241174697876,-0.6389491558074951,31559.83
1.0,-0.002997057745233178,-2.1733145713806152,-1.1763116121292114,31559.83
1.0,-0.002999990712851286,-1.337608814239502,-0.3406088054180145,31559.83
1.0,-0.0029899871442466974,-1.3684858083724976,-0.37147578597068787,31559.83
1.0,-0.002997690811753273,-1.4412914514541626,-0.4442891478538513,31559.83
1.0,-0.0029996272642165422,-1.2596858739852905,-0.26268550753593445,31559.83
1.0,-0.0029946696013212204,-1.0325562953948975,-0.03555096685886383,31559.83
1.0,-0.002995140617713332,-1.0429564714431763,-0.045951612293720245,31559.83
1.0,-0.0029748075176030397,-1.0411068201065063,-0.04408162832260132,31559.83
1.0,-0.0028805143665522337,-0.9835482835769653,0.01357120182365179,31559.83
1.0,-0.0025341601576656103,-1.1103395223617554,-0.11287368088960648,31559.83
1.0,-0.002791438717395067,-1.629317045211792,-0.6321085095405579,31559.83
1.0,-0.0029986617155373096,-1.9431132078170776,-0.9461118578910828,31559.83
1.0,-0.002964825602248311,-0.9417756795883179,0.055259495973587036,31559.83
1.0,-0.0029451933223754168,0.5746520757675171,1.5717068910598755,31559.83
1.0,-0.0029991872143000364,1.1639361381530762,2.1609368324279785,31559.83
1.0,-0.003000000026077032,1.5163811445236206,2.513381242752075,31559.83
1.0,-0.0029999995604157448,2.5852115154266357,3.582211494445801,31559.83
1.0,-0.0029999995604157448,4.782472610473633,5.779472827911377,31559.83
1.0,-0.0007185535505414009,6.862473487854004,7.861754894256592,31559.83
1.0,-0.002908298745751381,7.05976676940918,8.05685806274414,31559.83
1.0,-0.002999821212142706,7.5955424308776855,8.59254264831543,31559.83
1.0,-0.002991393208503723,8.659197807312012,9.656206130981445,31559.83
1.0,-0.0029844448436051607,9.370611190795898,10.367627143859863,31559.83
1.0,-0.002515299478545785,8.464510917663574,9.461996078491211,31559.83
1.0,-0.0029999995604157448,1.954451084136963,2.951451063156128,31559.83
1.0,-0.0029999995604157448,-0.715117871761322,0.2818821370601654,31559.83
1.0,-0.003000000026077032,1.3482346534729004,2.3452346324920654,31559.83
1.0,-0.003000000026077032,1.4536938667297363,2.4506938457489014,31559.83
1.0,-0.003000000026077032,0.48724931478500366,1.4842493534088135,31559.83
1.0,-0.003000000026077032,0.6005204916000366,1.5975204706192017,31559.83
1.0,-0.003000000026077032,1.2565478086471558,2.2535479068756104,31559.83
1.0,-0.003000000026077032,1.28353750705719,2.2805373668670654,31559.83
1.0,-0.002999917371198535,0.6745233535766602,1.6715234518051147,31559.83
1.0,-0.0029991904739290476,0.09582563489675522,1.09282648563385,31559.83
1.0,-0.0029999997932463884,-0.1964568942785263,0.8005430698394775,31559.83
1.0,-0.003000000026077032,-0.38485971093177795,0.6121402978897095,31559.83
1.0,-0.003000000026077032,-0.36520135402679443,0.6317986249923706,31559.83
1.0,-0.003000000026077032,-0.07283686846494675,0.9241631031036377,31559.83
1.0,-0.003000000026077032,0.17376987636089325,1.1707698106765747,31559.83
1.0,-0.003000000026077032,0.6395726799964905,1.6365725994110107,31559.83
1.0,-0.003000000026077032,1.3837404251098633,2.3807404041290283,31559.83
1.0,-0.003000000026077032,2.222757577896118,3.219757556915283,31559.83
1.0,-0.003000000026077032,2.962998867034912,3.959998846054077,31559.83
1.0,-0.003000000026077032,2.1499617099761963,3.1469616889953613,31559.83
1.0,-0.003000000026077032,3.0058135986328125,4.002813816070557,31559.83
1.0,-0.003000000026077032,5.694336891174316,6.6913371086120605,31559.83
1.0,-0.003000000026077032,7.176108360290527,8.173108100891113,31559.83
1.0,-0.003000000026077032,4.5348029136657715,5.531803131103516,31559.83
1.0,-0.0011169466888532043,1.1557265520095825,2.154609441757202,31559.83
1.0,-0.002999877091497183,1.284398078918457,2.281398296356201,31559.83
1.0,-0.0029999972321093082,2.962782859802246,3.959782838821411,31559.83
1.0,-0.0029999995604157448,3.365084409713745,4.362084865570068,31559.83
1.0,-0.0029999997932463884,3.5632622241973877,4.560262203216553,31559.83
