,iteration,front_size,reward,simplicity
0,0,3,10.5789795,0.8333333
1,0,3,12.951087,0.81666666
2,0,3,24.569971,0.7833333
3,1,5,10.5789795,0.8333333
4,1,5,12.951087,0.81666666
5,1,5,24.569971,0.7833333
6,1,5,17.101173,0.79999995
7,1,5,27.12104,0.76666665
8,2,5,10.5789795,0.8333333
9,2,5,12.951087,0.81666666
10,2,5,24.569971,0.7833333
11,2,5,17.101173,0.79999995
12,2,5,27.12104,0.76666665
13,3,5,10.5789795,0.8333333
14,3,5,12.951087,0.81666666
15,3,5,24.569971,0.7833333
16,3,5,17.101173,0.79999995
17,3,5,27.12104,0.76666665
18,4,4,24.569971,0.7833333
19,4,4,25.445421,0.76666665
20,4,4,20.186508,0.81666666
21,4,4,16.983742,0.8333333
22,5,4,24.569971,0.7833333
23,5,4,25.445421,0.76666665
24,5,4,20.186508,0.81666666
25,5,4,16.983742,0.8333333
26,6,5,24.569971,0.7833333
27,6,5,25.445421,0.76666665
28,6,5,20.186508,0.81666666
29,6,5,16.983742,0.8333333
30,6,5,22.042702,0.79999995
31,7,5,24.569971,0.7833333
32,7,5,25.445421,0.76666665
33,7,5,20.186508,0.81666666
34,7,5,16.983742,0.8333333
35,7,5,22.042702,0.79999995
36,8,5,24.569971,0.7833333
37,8,5,25.445421,0.76666665
38,8,5,20.186508,0.81666666
39,8,5,16.983742,0.8333333
40,8,5,22.042702,0.79999995
41,9,3,20.186508,0.81666666
42,9,3,16.983742,0.8333333
43,9,3,180.06934,0.79999995
44,10,3,177.64563,0.79999995
45,10,3,18.805485,0.8333333
46,10,3,20.381536,0.81666666
47,11,3,22.683558,0.79999995
48,11,3,18.805485,0.8333333
49,11,3,20.381536,0.81666666
50,12,3,22.042702,0.79999995
51,12,3,18.805485,0.8333333
52,12,3,20.381536,0.81666666
53,13,3,22.042702,0.79999995
54,13,3,18.805485,0.8333333
55,13,3,21.469002,0.81666666
56,14,4,22.042702,0.79999995
57,14,4,18.805485,0.8333333
58,14,4,21.469002,0.81666666
59,14,4,23.410152,0.6833333
60,15,4,22.042702,0.79999995
61,15,4,23.410152,0.6833333
62,15,4,21.489943,0.81666666
63,15,4,19.401533,0.8333333
64,16,4,22.042702,0.79999995
65,16,4,23.410152,0.6833333
66,16,4,21.489943,0.81666666
67,16,4,19.401533,0.8333333
68,17,4,22.042702,0.79999995
69,17,4,23.410152,0.6833333
70,17,4,21.489943,0.81666666
71,17,4,19.401533,0.8333333
72,18,4,22.042702,0.79999995
73,18,4,23.410152,0.6833333
74,18,4,21.489943,0.81666666
75,18,4,19.401533,0.8333333
76,19,4,22.042702,0.79999995
77,19,4,23.410152,0.6833333
78,19,4,21.489943,0.81666666
79,19,4,19.401533,0.8333333
80,20,5,22.042702,0.79999995
81,20,5,23.410152,0.6833333
