,training.run_id,training.top_k_fit.top_0_fit,_runtime,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,_step,_timestamp,training.fitness_3q,training.fitness_std,training.fitness_mean,training.generation,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,environment,seed
16,0,1023.84130859375,49.76675891876221,1000.4759521484375,2.0185070037841797,1019.2218627929688,16,1686919285.0511918,51.24249267578125,428.9617004394531,432.7667541503906,16,172.75579833984375,1019.033447265625,cgp,mu+lambda,hopper,6
17,0,1020.7000122070312,51.800487995147705,1000.359619140625,2.0197219848632812,1018.7651977539062,17,1686919287.084921,49.39605712890625,442.1392822265625,437.97796630859375,17,151.62969970703125,1018.7158813476562,cgp,mu+lambda,hopper,6
18,0,1019.9793701171875,53.83374643325806,1002.6802978515625,2.003673553466797,1018.5433959960938,18,1686919289.1181793,69.9701919555664,430.1625061035156,473.53765869140625,18,294.9097900390625,1017.8612670898438,cgp,mu+lambda,hopper,6
19,0,1025.1207275390625,55.85018801689148,1005.8966064453125,2.0016698837280273,1022.7084350585938,19,1686919291.134621,68.80281066894531,429.3916015625,444.8377990722656,19,213.4432830810547,1022.5733642578125,cgp,mu+lambda,hopper,6
20,0,1032.9306640625,57.868645668029785,1009.06884765625,2.004577159881592,1025.8338623046875,20,1686919293.1530786,59.69050598144531,423.0274658203125,414.80413818359375,20,208.38638305664062,1024.850830078125,cgp,mu+lambda,hopper,6
21,0,1031.750732421875,59.887749671936035,1008.7718505859375,2.0046443939208984,1019.1475219726562,21,1686919295.1721826,55.88805389404297,423.42083740234375,432.9560852050781,21,217.16143798828125,1018.7021484375,cgp,mu+lambda,hopper,6
22,0,1024.874267578125,61.90484976768494,1005.1658935546875,2.00239896774292,1021.2169189453125,22,1686919297.1892827,58.87751770019531,415.284423828125,395.42999267578125,22,166.72042846679688,1020.0513305664062,cgp,mu+lambda,hopper,6
23,0,1028.437255859375,63.92594861984253,1008.3201293945312,2.007351875305176,1024.83251953125,23,1686919299.2103815,77.31108856201172,428.0548400878906,449.4292907714844,23,205.36026000976562,1023.6414184570312,cgp,mu+lambda,hopper,6
24,0,1032.42333984375,65.94689464569092,1008.8875732421875,2.006540536880493,1029.079833984375,24,1686919301.2313275,52.399169921875,444.8938293457031,470.4149475097656,24,222.564208984375,1019.37890625,cgp,mu+lambda,hopper,6
25,0,1032.1090087890625,67.96842098236084,1010.0169677734375,2.007436990737915,1024.0216064453125,25,1686919303.2528539,53.785499572753906,428.2158508300781,420.78411865234375,25,182.92587280273438,1021.9509887695312,cgp,mu+lambda,hopper,6
26,0,1027.691162109375,69.98805379867554,1010.3111572265625,2.0051844120025635,1024.5372314453125,26,1686919305.2724867,63.597625732421875,452.23236083984375,436.4205322265625,26,211.1406707763672,1020.3927612304688,cgp,mu+lambda,hopper,6
27,0,1024.14697265625,72.0123233795166,1008.2337036132812,2.0099217891693115,1023.5167846679688,27,1686919307.2967563,58.5057373046875,413.64886474609375,402.47393798828125,27,168.66903686523438,1021.2307739257812,cgp,mu+lambda,hopper,6
28,0,1029.04541015625,74.02912378311157,1008.7225952148438,2.0026609897613525,1025.2242431640625,28,1686919309.3135567,64.75171661376953,421.4148864746094,451.17779541015625,28,247.82249450683594,1021.00537109375,cgp,mu+lambda,hopper,6
29,0,1024.2373046875,76.0506694316864,1007.71728515625,2.0075230598449707,1023.9405517578125,29,1686919311.3351023,90.16217803955078,425.59344482421875,511.2776794433594,29,326.63201904296875,1020.997314453125,cgp,mu+lambda,hopper,6
30,0,1033.89453125,78.0694055557251,1009.5521240234375,2.005286455154419,1029.150634765625,30,1686919313.3538384,75.51689147949219,426.9927673339844,484.4476318359375,30,283.7287292480469,1028.1053466796875,cgp,mu+lambda,hopper,6
31,0,1033.7552490234375,80.0902190208435,1012.51025390625,2.005936622619629,1031.4185791015625,31,1686919315.374652,86.21893310546875,427.09625244140625,500.4908447265625,31,355.2306213378906,1031.20458984375,cgp,mu+lambda,hopper,6
32,0,1033.236328125,82.10885834693909,1008.918701171875,2.004427433013916,1033.07861328125,32,1686919317.3932912,59.143638610839844,433.4173889160156,450.5113525390625,32,258.3747253417969,1030.2362060546875,cgp,mu+lambda,hopper,6
33,0,1032.8922119140625,84.13068008422852,1003.349365234375,2.007681369781494,1031.10498046875,33,1686919319.415113,62.76776885986328,425.33740234375,417.9954528808594,33,182.1932373046875,1028.155517578125,cgp,mu+lambda,hopper,6
34,0,1030.0296630859375,86.14569783210754,1007.3964233398438,2.000654935836792,1028.0159912109375,34,1686919321.4301307,74.79936981201172,415.1623229980469,441.659912109375,34,206.14437866210938,1027.80859375,cgp,mu+lambda,hopper,6
35,0,1031.68310546875,88.16747117042542,1014.1661376953125,2.0076301097869873,1028.1396484375,35,1686919323.451904,53.510780334472656,439.5914611816406,487.2806091308594,35,295.30902099609375,1025.95751953125,cgp,mu+lambda,hopper,6
36,0,1032.3712158203125,90.18711829185486,1007.3302612304688,2.0054001808166504,1031.8936767578125,36,1686919325.4715512,70.3609848022461,435.98583984375,454.3985900878906,36,234.04873657226562,1029.326416015625,cgp,mu+lambda,hopper,6
37,0,1030.498046875,92.20861673355103,1006.80224609375,2.0065386295318604,1030.3975830078125,37,1686919327.4930496,59.62519073486328,438.68292236328125,439.7933349609375,37,211.8433837890625,1029.52001953125,cgp,mu+lambda,hopper,6
38,0,1036.00341796875,94.22899127006531,1007.561279296875,2.007086992263794,1030.002197265625,38,1686919329.5134242,53.24020767211914,447.22064208984375,482.5591735839844,38,210.78045654296875,1026.1812744140625,cgp,mu+lambda,hopper,6
39,0,1032.5057373046875,96.28004360198975,998.1055908203125,2.026451349258423,1030.6419677734375,39,1686919331.5644765,101.44348907470703,413.03839111328125,487.7911682128906,39,357.002197265625,1030.4127197265625,cgp,mu+lambda,hopper,6
40,0,1038.9815673828125,98.32661843299866,1001.4283447265625,2.029421329498291,1036.4786376953125,40,1686919333.6110513,66.07244873046875,420.0332336425781,428.8658447265625,40,216.44338989257812,1031.2178955078125,cgp,mu+lambda,hopper,6
41,0,1033.3568115234375,100.41561961174011,1001.2670288085938,2.0592458248138428,1030.3677978515625,41,1686919335.7000525,60.34739303588867,418.4790954589844,401.4811706542969,41,177.59283447265625,1029.6419677734375,cgp,mu+lambda,hopper,6
42,0,1031.7667236328125,102.45856952667236,1001.135009765625,2.028535842895508,1031.090576171875,42,1686919337.7430024,64.10291290283203,415.89532470703125,437.3898010253906,42,238.04916381835938,1030.958740234375,cgp,mu+lambda,hopper,6
43,0,1037.1314697265625,104.58708572387695,1011.01318359375,2.1115028858184814,1032.39013671875,43,1686919339.8715186,53.81551742553711,431.5910339355469,436.9075012207031,43,177.63206481933594,1032.1483154296875,cgp,mu+lambda,hopper,6
44,0,1031.598388671875,106.65127515792847,1012.1549072265625,2.0463109016418457,1030.8717041015625,44,1686919341.935708,61.444671630859375,439.1954650878906,455.3160705566406,44,217.14486694335938,1030.524658203125,cgp,mu+lambda,hopper,6
45,0,1034.69482421875,108.68219590187073,1004.9768676757812,2.01651930809021,1032.3896484375,45,1686919343.9666288,56.66571807861328,438.1055908203125,422.89080810546875,45,203.52337646484375,1031.79541015625,cgp,mu+lambda,hopper,6
46,0,1032.8115234375,110.71765732765198,1014.35009765625,2.019879102706909,1031.2843017578125,46,1686919346.0020902,57.293121337890625,429.03826904296875,456.2704162597656,46,259.6741638183594,1030.38037109375,cgp,mu+lambda,hopper,6
47,0,1034.8253173828125,112.75298714637756,999.4071655273438,2.0198912620544434,1034.0050048828125,47,1686919348.03742,75.32703399658203,412.2685546875,428.3321838378906,47,213.3726806640625,1031.9810791015625,cgp,mu+lambda,hopper,6
48,0,1040.0919189453125,114.78905391693115,1007.1192626953125,2.021092414855957,1032.099365234375,48,1686919350.0734868,48.49409484863281,429.60076904296875,420.47772216796875,48,163.2984619140625,1030.0064697265625,cgp,mu+lambda,hopper,6
49,0,1033.6702880859375,116.8224139213562,1009.9852905273438,2.0189268589019775,1033.5491943359375,49,1686919352.1068468,94.7479019165039,426.16943359375,496.94232177734375,49,338.71112060546875,1033.193603515625,cgp,mu+lambda,hopper,6
50,0,1033.3460693359375,118.8531882762909,946.547119140625,2.0164740085601807,1031.3372802734375,50,1686919354.1376212,58.5025520324707,411.2305908203125,417.2864685058594,50,209.35694885253906,1031.14013671875,cgp,mu+lambda,hopper,6
51,0,1035.7843017578125,120.90761804580688,1009.9183959960938,2.03989577293396,1032.7860107421875,51,1686919356.192051,46.99156951904297,438.6618347167969,427.2417907714844,51,195.4297332763672,1031.798828125,cgp,mu+lambda,hopper,6
52,0,1036.3720703125,122.94908356666565,1017.3145141601562,2.0271077156066895,1032.580810546875,52,1686919358.2335165,107.67719268798828,431.8268737792969,515.0951538085938,52,334.15478515625,1030.812744140625,cgp,mu+lambda,hopper,6
53,0,1032.3682861328125,124.98984098434448,1001.130615234375,2.0258629322052,1030.894775390625,53,1686919360.2742739,75.057861328125,420.0105285644531,448.9083557128906,53,249.3776397705078,1030.457275390625,cgp,mu+lambda,hopper,6
54,0,1032.97998046875,127.04035496711731,996.0204467773438,2.0354557037353516,1027.949462890625,54,1686919362.3247879,77.68386840820312,426.7129821777344,434.08599853515625,54,202.64352416992188,1027.748046875,cgp,mu+lambda,hopper,6
55,0,1032.0859375,129.08657312393188,999.613037109375,2.032689332962036,1031.717529296875,55,1686919364.371006,79.8545913696289,425.3899841308594,489.0732421875,55,314.7958068847656,1031.099853515625,cgp,mu+lambda,hopper,6
56,0,1030.18310546875,131.13948798179626,1013.7481689453125,2.037702798843384,1030.02490234375,56,1686919366.4239209,61.85459518432617,427.32550048828125,454.7144470214844,56,224.791748046875,1029.987548828125,cgp,mu+lambda,hopper,6
57,0,1032.6668701171875,133.23413681983948,912.4982299804688,2.0739731788635254,1031.6180419921875,57,1686919368.5185697,74.0322036743164,412.2098388671875,406.04412841796875,57,173.45794677734375,1031.3660888671875,cgp,mu+lambda,hopper,6
58,0,1031.3441162109375,135.26066946983337,962.9171752929688,2.0132453441619873,1030.9088134765625,58,1686919370.5451024,55.779327392578125,405.44842529296875,400.4566955566406,58,217.64288330078125,1028.8985595703125,cgp,mu+lambda,hopper,6
59,0,1032.1890869140625,137.29131650924683,1013.1874389648438,2.017496347427368,1032.075927734375,59,1686919372.5757494,52.40403366088867,428.52630615234375,427.77178955078125,59,201.63613891601562,1031.8955078125,cgp,mu+lambda,hopper,6
60,0,1033.167724609375,139.33087468147278,1003.6203002929688,2.0263209342956543,1032.07080078125,60,1686919374.6153076,59.41825485229492,425.77960205078125,450.5455322265625,60,224.6976318359375,1030.556884765625,cgp,mu+lambda,hopper,6
61,0,1031.95849609375,141.3722689151764,1006.7885131835938,2.0286459922790527,1031.4970703125,61,1686919376.6567018,98.29601287841797,10006.724609375,-520.1534423828125,61,322.70794677734375,1029.540771484375,cgp,mu+lambda,hopper,6
62,0,1050.0863037109375,143.42313385009766,841.6656494140625,2.035611152648926,1034.8927001953125,62,1686919378.7075667,37.88570785522461,23840.091796875,-5651.4130859375,62,142.00115966796875,1030.310302734375,cgp,mu+lambda,hopper,6
63,0,1064.890625,145.46733784675598,1008.0090942382812,2.0280115604400635,1033.2890625,63,1686919380.7517707,53.91355514526367,430.1165771484375,422.810546875,63,199.91506958007812,1030.8096923828125,cgp,mu+lambda,hopper,6
64,0,1037.4046630859375,147.51771068572998,1009.1141357421875,2.0374534130096436,1033.4827880859375,64,1686919382.8021436,53.14617156982422,430.0904541015625,432.5235900878906,64,204.39984130859375,1031.8984375,cgp,mu+lambda,hopper,6
65,0,1031.8408203125,149.5619125366211,1010.59423828125,2.030195474624634,1030.6153564453125,65,1686919384.8463454,62.78843688964844,435.49822998046875,474.13702392578125,65,239.63189697265625,1029.5086669921875,cgp,mu+lambda,hopper,6
66,0,1036.034912109375,151.62156295776367,1002.5596313476562,2.042832612991333,1031.6854248046875,66,1686919386.9059958,76.02212524414062,424.2657165527344,460.9095458984375,66,245.3912353515625,1031.0560302734375,cgp,mu+lambda,hopper,6
67,0,1036.288330078125,153.75912165641785,1004.8828735351562,2.119842529296875,1034.03662109375,67,1686919389.0435545,64.46056365966797,428.3525695800781,469.2874755859375,67,250.90255737304688,1031.39892578125,cgp,mu+lambda,hopper,6
68,0,1034.1260986328125,155.89835715293884,1014.4766845703125,2.109320878982544,1031.9759521484375,68,1686919391.18279,63.13682556152344,437.1529541015625,462.26812744140625,68,214.27304077148438,1030.8582763671875,cgp,mu+lambda,hopper,6
69,0,1032.1461181640625,158.01252961158752,1016.234375,2.0927181243896484,1031.0474853515625,69,1686919393.2969625,69.63328552246094,10011.2431640625,-484.4288635253906,69,376.0207824707031,1030.1668701171875,cgp,mu+lambda,hopper,6
70,0,1033.310302734375,160.10443663597107,1020.1210327148438,2.0658998489379883,1031.97216796875,70,1686919395.3888695,83.491455078125,425.6513366699219,523.8643188476562,70,364.95391845703125,1031.585205078125,cgp,mu+lambda,hopper,6
71,0,1034.3548583984375,162.1956148147583,1020.1755981445312,2.075291156768799,1031.250732421875,71,1686919397.4800477,64.58129119873047,426.55865478515625,457.3690185546875,71,213.15696716308594,1029.4588623046875,cgp,mu+lambda,hopper,6
72,0,1032.6953125,164.2691125869751,1015.3195190429688,2.0586113929748535,1030.7845458984375,72,1686919399.5535455,68.75797271728516,443.6109313964844,469.6192321777344,72,211.54489135742188,1030.4813232421875,cgp,mu+lambda,hopper,6
73,0,1032.81640625,166.34124612808228,1001.9937744140625,2.056560754776001,1031.2811279296875,73,1686919401.625679,67.25653076171875,424.7765197753906,461.5587158203125,73,231.8338623046875,1031.1533203125,cgp,mu+lambda,hopper,6
74,0,1032.570556640625,168.41303253173828,999.9779052734375,2.0572667121887207,1032.1195068359375,74,1686919403.6974654,115.61102294921875,403.985107421875,478.4861755371094,74,304.511474609375,1031.0982666015625,cgp,mu+lambda,hopper,6
75,0,1032.668212890625,170.4877223968506,1012.6400146484375,2.0594582557678223,1032.65234375,75,1686919405.7721553,77.53504943847656,436.2428283691406,475.6103820800781,75,246.59661865234375,1030.67578125,cgp,mu+lambda,hopper,6
76,0,1031.7154541015625,172.55641341209412,997.036376953125,2.0527241230010986,1029.0015869140625,76,1686919407.8408463,72.11721801757812,427.2172546386719,450.88665771484375,76,212.09686279296875,1028.7032470703125,cgp,mu+lambda,hopper,6
77,0,1032.7276611328125,174.60740900039673,1002.046630859375,2.0373752117156982,1031.2177734375,77,1686919409.891842,57.92646026611328,416.2170104980469,432.9303894042969,77,223.49493408203125,1030.8270263671875,cgp,mu+lambda,hopper,6
78,0,1031.054931640625,176.65282154083252,1005.9763793945312,2.0311439037323,1029.993408203125,78,1686919411.9372544,58.080284118652344,10004.8720703125,-544.4559936523438,78,227.24252319335938,1029.0386962890625,cgp,mu+lambda,hopper,6
79,0,1032.885986328125,178.70210433006287,1015.8305053710938,2.032299280166626,1031.5650634765625,79,1686919413.9865372,56.23579025268555,435.6864318847656,450.95068359375,79,216.2762451171875,1030.8240966796875,cgp,mu+lambda,hopper,6
80,0,1032.1058349609375,180.75693464279175,1008.7489624023438,2.0408318042755127,1031.627197265625,80,1686919416.0413675,58.593482971191406,432.849609375,440.540771484375,80,204.90042114257812,1030.9835205078125,cgp,mu+lambda,hopper,6
81,0,1031.4053955078125,182.8349027633667,999.9282836914062,2.0351967811584473,1031.0975341796875,81,1686919418.1193357,48.028907775878906,428.9270324707031,435.80780029296875,81,199.15969848632812,1030.2158203125,cgp,mu+lambda,hopper,6
82,0,1031.78466796875,184.94995498657227,998.8043823242188,2.0778377056121826,1031.07373046875,82,1686919420.2343879,76.91427612304688,426.6037902832031,481.8377990722656,82,240.34152221679688,1030.974853515625,cgp,mu+lambda,hopper,6
83,0,1032.7508544921875,187.0387258529663,1008.06884765625,2.048837900161743,1032.19775390625,83,1686919422.3231587,74.43965911865234,428.0782775878906,473.1236572265625,83,262.9609375,1029.857421875,cgp,mu+lambda,hopper,6
84,0,1035.4049072265625,189.08930039405823,1018.5639038085938,2.0365242958068848,1033.911376953125,84,1686919424.3737333,77.00025939941406,418.414794921875,466.791015625,84,289.642333984375,1032.6004638671875,cgp,mu+lambda,hopper,6
85,0,1031.917724609375,191.20045447349548,1018.5615234375,2.0961859226226807,1029.5845947265625,85,1686919426.4848874,85.55016326904297,426.17193603515625,488.8780212402344,85,334.10858154296875,1028.937744140625,cgp,mu+lambda,hopper,6
86,0,1032.037109375,193.27652168273926,1015.6605224609375,2.061922550201416,1031.9246826171875,86,1686919428.5609546,42.53982162475586,433.9048767089844,392.6777648925781,86,129.81906127929688,1031.535400390625,cgp,mu+lambda,hopper,6
87,0,1030.132568359375,195.34942960739136,989.5292358398438,2.0573461055755615,1029.9293212890625,87,1686919430.6338625,49.38655090332031,418.6663818359375,414.6623229980469,87,214.2186737060547,1029.1048583984375,cgp,mu+lambda,hopper,6
88,0,1032.07373046875,197.47433471679688,1006.1199951171875,2.068206787109375,1030.782958984375,88,1686919432.7587676,69.10428619384766,436.2343444824219,500.3963928222656,88,325.388916015625,1030.2352294921875,cgp,mu+lambda,hopper,6
89,0,1033.31689453125,199.51665997505188,1002.2472534179688,2.0283780097961426,1031.22021484375,89,1686919434.8010929,50.156105041503906,423.514892578125,460.6798400878906,89,291.1334533691406,1030.3353271484375,cgp,mu+lambda,hopper,6
90,0,1034.0560302734375,201.62990260124207,1002.1580200195312,2.0754568576812744,1029.89697265625,90,1686919436.9143355,68.00830841064453,426.9730529785156,479.0856018066406,90,280.70806884765625,1029.7353515625,cgp,mu+lambda,hopper,6
91,0,1031.6617431640625,203.70809364318848,1019.439208984375,2.0633370876312256,1030.36279296875,91,1686919438.9925265,110.51673126220703,414.7785339355469,519.8319091796875,91,366.8040466308594,1030.11083984375,cgp,mu+lambda,hopper,6
92,0,1031.865234375,205.78410243988037,1018.4794311523438,2.0613369941711426,1031.73193359375,92,1686919441.0685353,71.11343383789062,426.28338623046875,504.1620178222656,92,344.86328125,1031.6168212890625,cgp,mu+lambda,hopper,6
93,0,1033.405029296875,207.86835598945618,996.4713745117188,2.0690090656280518,1030.7840576171875,93,1686919443.1527889,56.832977294921875,409.997314453125,391.8014221191406,93,202.81884765625,1029.8935546875,cgp,mu+lambda,hopper,6
94,0,1032.6407470703125,209.9344162940979,1000.4119262695312,2.026365041732788,1031.1312255859375,94,1686919445.2188492,69.01956176757812,426.22650146484375,483.8858337402344,94,295.3040771484375,1031.114990234375,cgp,mu+lambda,hopper,6
95,0,1031.5625,211.9861900806427,1011.4146728515625,2.0364158153533936,1030.247314453125,95,1686919447.270623,70.49974060058594,438.8865051269531,487.4281921386719,95,284.40472412109375,1029.0953369140625,cgp,mu+lambda,hopper,6
96,0,1031.9757080078125,214.03112959861755,1015.278076171875,2.0299935340881348,1031.6463623046875,96,1686919449.3155625,66.50782012939453,435.42120361328125,441.8137512207031,96,203.79873657226562,1031.4141845703125,cgp,mu+lambda,hopper,6
97,0,1033.2442626953125,216.08503794670105,1004.22412109375,2.038892984390259,1032.3404541015625,97,1686919451.3694708,78.89691925048828,10006.4619140625,-522.4993896484375,97,303.6649169921875,1031.81591796875,cgp,mu+lambda,hopper,6
98,0,1033.9930419921875,218.1357593536377,1018.6087036132812,2.0355677604675293,1032.2828369140625,98,1686919453.4201922,70.0835189819336,430.0563049316406,497.9422302246094,98,287.3852233886719,1031.5859375,cgp,mu+lambda,hopper,6
99,0,1038.890869140625,220.2364354133606,1000.419677734375,2.0675244331359863,1037.3135986328125,99,1686919455.5208683,65.4286880493164,420.0486145019531,443.9029846191406,99,246.75094604492188,1034.6383056640625,cgp,mu+lambda,hopper,6
100,0,1036.90234375,222.2847638130188,1007.999267578125,2.0316731929779053,1032.142333984375,100,1686919457.5691967,57.91172409057617,423.66448974609375,458.619140625,100,315.62030029296875,1030.3555908203125,cgp,mu+lambda,hopper,6
101,0,1031.78125,224.39532279968262,981.4251708984375,2.045225143432617,1028.39501953125,101,1686919459.6797557,54.92619323730469,413.63043212890625,430.5350341796875,101,213.06219482421875,1027.893798828125,cgp,mu+lambda,hopper,6
102,0,1033.1837158203125,226.49351596832275,1010.4315185546875,2.0360374450683594,1032.7674560546875,102,1686919461.7779489,69.24765014648438,435.5599060058594,464.35211181640625,102,210.55349731445312,1032.2957763671875,cgp,mu+lambda,hopper,6
103,0,1034.2474365234375,228.5498445034027,999.3656616210938,2.0434787273406982,1032.5810546875,103,1686919463.8342774,63.03818893432617,428.1143493652344,455.45263671875,103,217.93484497070312,1032.18115234375,cgp,mu+lambda,hopper,6
104,0,1033.88037109375,230.6341197490692,1014.6246948242188,2.0709283351898193,1032.793701171875,104,1686919465.9185526,46.27889633178711,432.2342224121094,447.1033935546875,104,208.28836059570312,1031.994384765625,cgp,mu+lambda,hopper,6
105,0,1035.6856689453125,232.72208762168884,1016.1756591796875,2.074249029159546,1034.82666015625,105,1686919468.0065205,65.76994323730469,446.7286071777344,500.4892883300781,105,314.73382568359375,1032.3482666015625,cgp,mu+lambda,hopper,6
106,0,1034.15625,234.88423466682434,967.2208862304688,2.1491546630859375,1030.51123046875,106,1686919470.1686676,72.98762512207031,407.2319641113281,398.876708984375,106,197.11276245117188,1029.6414794921875,cgp,mu+lambda,hopper,6
107,0,1032.4217529296875,236.97327828407288,1017.3853759765625,2.0753824710845947,1032.245849609375,107,1686919472.2577112,84.7158203125,427.8038635253906,473.1546325683594,107,216.81570434570312,1032.1229248046875,cgp,mu+lambda,hopper,6
108,0,1037.3468017578125,239.05518126487732,1020.2266845703125,2.0688772201538086,1037.02001953125,108,1686919474.3396142,84.95867919921875,438.631591796875,503.8987121582031,108,325.0478820800781,1034.3671875,cgp,mu+lambda,hopper,6
109,0,1031.5863037109375,241.13523483276367,996.0477905273438,2.0666353702545166,1031.3203125,109,1686919476.4196677,64.04174041748047,423.66595458984375,456.17974853515625,109,230.6859588623047,1031.1492919921875,cgp,mu+lambda,hopper,6
110,0,1035.50830078125,243.2172315120697,1000.1459350585938,2.0691726207733154,1035.2362060546875,110,1686919478.5016644,68.16305541992188,14067.380859375,-1572.3507080078125,110,189.50027465820312,1034.2615966796875,cgp,mu+lambda,hopper,6
111,0,1034.0501708984375,245.2978343963623,1004.806396484375,2.0669949054718018,1032.6070556640625,111,1686919480.5822673,60.249778747558594,418.9537048339844,436.0090637207031,111,257.4228210449219,1032.047119140625,cgp,mu+lambda,hopper,6
112,0,1049.829833984375,247.38032031059265,1021.6693115234375,2.068873643875122,1035.2052001953125,112,1686919482.6647532,64.4294204711914,440.7568054199219,488.1235046386719,112,279.4155578613281,1035.03466796875,cgp,mu+lambda,hopper,6
113,0,1035.979248046875,249.47389101982117,1006.4635620117188,2.060056209564209,1035.20263671875,113,1686919484.758324,75.65542602539062,429.34515380859375,471.7297668457031,113,233.6896514892578,1034.588134765625,cgp,mu+lambda,hopper,6
114,0,1041.3466796875,251.54829335212708,1000.5310668945312,2.0534842014312744,1034.745361328125,114,1686919486.8327262,71.84833526611328,420.9844055175781,421.7606201171875,114,158.94293212890625,1033.969970703125,cgp,mu+lambda,hopper,6
115,0,1036.3572998046875,253.62015414237976,995.8358154296875,2.051276683807373,1035.7569580078125,115,1686919488.904587,60.794219970703125,422.3776550292969,447.1592102050781,115,239.80133056640625,1034.7747802734375,cgp,mu+lambda,hopper,6
116,0,1035.1865234375,255.7425835132599,997.4686889648438,2.064237117767334,1033.8843994140625,116,1686919491.0270164,80.98574829101562,417.3279113769531,455.88275146484375,116,233.48129272460938,1032.994873046875,cgp,mu+lambda,hopper,6
117,0,1037.94091796875,257.8066990375519,999.2428588867188,2.0445573329925537,1034.5487060546875,117,1686919493.091132,88.80630493164062,423.90533447265625,492.7734680175781,117,309.4700927734375,1034.115234375,cgp,mu+lambda,hopper,6
