,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.run_id,training.fitness_3q,training.fitness_median,training.evaluation_time,_step,training.top_k_reward.top_0_reward,training.fitness_mean,training.top_k_ctrl_reward.top_1_ctrl_reward,training.fitness_1q,training.generation,training.fitness_std,training.top_k_healthy_reward.top_0_healthy_reward,_runtime,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_reward.top_2_reward,_timestamp,training.top_k_fit.top_2_fit,training.top_k_forward_reward.top_2_forward_reward,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
365,0,0,0,0,236.191162109375,591.6568603515625,2.993863344192505,365,757.1843872070312,-491.3003845214844,0,684.4916381835938,365,10004.3603515625,0,1099.7422358989716,0,815.2840576171875,1689151802.90372,857.496826171875,0,872.632568359375,863.0834350585938,747.393798828125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,36500
366,0,0,0,0,243.32662963867188,586.7919921875,2.960634708404541,366,820.8490600585938,484.3509216308594,0,636.5933837890625,366,260.9609375,0,1102.7330181598663,0,750.7132568359375,1689151805.8945022,805.99072265625,0,862.6575927734375,837.93896484375,848.6581420898438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,36600
367,0,0,0,0,252.66966247558594,586.7353515625,2.9270458221435547,367,809.4147338867188,-516.9588623046875,0,615.3280029296875,367,10001.2509765625,0,1105.6912250518799,0,807.4495239257812,1689151808.852709,802.9931030273438,0,860.4107055664062,805.0022583007812,755.0435180664062,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,36700
368,0,0,0,0,82.16731262207031,586.9581298828125,2.932525634765625,368,742.1173095703125,-545.3788452148438,0,624.4378662109375,368,9999.2197265625,0,1108.6529688835144,0,737.6092529296875,1689151811.814453,824.3449096679688,0,829.9816284179688,829.91845703125,772.707275390625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,36800
369,0,0,0,0,548.976318359375,596.30224609375,2.92838454246521,369,796.4244384765625,-479.6228332519531,0,636.891357421875,369,10004.7939453125,0,1111.6116995811462,0,815.5313720703125,1689151814.7731836,801.4427490234375,0,840.5313110351562,811.9983520507812,772.9669799804688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,36900
370,0,0,0,0,138.5991668701172,577.5513305664062,2.9504566192626953,370,811.063232421875,454.73931884765625,0,617.8253173828125,370,255.4502716064453,0,1114.5906229019165,0,707.4367065429688,1689151817.752107,796.052734375,0,800.108154296875,796.4505004882812,771.0282592773438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37000
371,0,0,0,0,236.0812225341797,586.7447509765625,2.9427859783172607,371,775.3340454101562,473.04779052734375,0,624.681884765625,371,247.43946838378906,0,1117.5644478797913,0,765.70458984375,1689151820.725932,777.1399536132812,0,843.1674194335938,786.3334350585938,727.6137084960938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37100
372,0,0,0,0,231.51510620117188,577.440185546875,2.9675302505493164,372,764.6605834960938,-518.4794921875,0,615.555419921875,372,10001.1005859375,0,1120.5620698928833,0,727.57470703125,1689151823.723554,815.0916137695312,0,868.386474609375,824.546630859375,870.8082885742188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37200
373,0,0,0,0,245.77252197265625,586.8072509765625,2.9601874351501465,373,865.7188720703125,-515.66650390625,0,646.1140747070312,373,10001.484375,0,1123.5519571304321,0,798.9032592773438,1689151826.7134411,794.306640625,0,843.6384887695312,803.3662109375,734.0299682617188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37300
374,0,0,0,0,103.29397583007812,577.4971923828125,2.966432571411133,374,769.6784057617188,-1548.2568359375,0,633.3347778320312,374,14067.0224609375,0,1126.5506582260132,0,710.3756103515625,1689151829.7121422,800.49072265625,0,824.8900146484375,804.962158203125,795.8348999023438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37400
375,0,0,0,0,558.416015625,591.653564453125,2.96567440032959,375,922.1031494140625,-459.741943359375,0,665.1749267578125,375,10006.5419921875,0,1129.547175168991,0,860.0885620117188,1689151832.7086592,876.621337890625,0,891.223876953125,879.3605346679688,887.4573364257812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37500
376,0,0,0,0,157.80123901367188,586.5479125976562,2.9491724967956543,376,763.4474487304688,460.2374267578125,0,624.8219604492188,376,265.0419616699219,0,1132.5270993709564,0,776.4255981445312,1689151835.6885834,795.803955078125,0,833.125732421875,800.0759887695312,729.9133911132812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37600
377,0,0,0,0,555.7567138671875,595.7674560546875,2.9580931663513184,377,737.35009765625,-507.9005432128906,0,624.34765625,377,10002.017578125,0,1135.5178549289703,0,757.4600830078125,1689151838.679339,766.88232421875,0,776.5169677734375,767.4508056640625,742.3139038085938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37700
378,0,0,0,0,558.150146484375,586.8975830078125,2.958834409713745,378,766.3034057617188,-3494.5498046875,0,636.3963012695312,378,19700.302734375,0,1138.5077278614044,0,768.1509399414062,1689151841.6692119,814.4558715820312,0,867.2197875976562,824.6231079101562,798.2981567382812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37800
379,0,0,0,0,548.9747314453125,587.1296997070312,2.95512056350708,379,739.3187866210938,-493.07183837890625,0,624.506103515625,379,10003.5439453125,0,1141.4950594902039,0,753.3258666992188,1689151844.6565435,815.2450561523438,0,832.7041625976562,822.6373291015625,736.3305053710938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,37900
380,0,0,0,0,557.87255859375,581.9633178710938,2.9634850025177,380,781.2780151367188,527.8125,0,634.62841796875,380,230.36692810058594,0,1144.4882400035858,0,714.8827514648438,1689151847.649724,815.6363525390625,0,830.2423706054688,819.639892578125,729.7284545898438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38000
381,0,0,0,0,297.9913330078125,582.0634765625,2.964571714401245,381,798.0983276367188,-1505.2117919921875,0,636.897705078125,381,14072.6787109375,0,1147.4852929115295,0,789.1190795898438,1689151850.646777,803.6742553710938,0,834.0919189453125,811.9805908203125,750.7081909179688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38100
382,0,0,0,0,558.4478149414062,587.1259765625,2.953075885772705,382,755.1141967773438,-1491.0794677734375,0,625.1062622070312,382,14074.4619140625,0,1150.4708774089813,0,744.6693725585938,1689151853.6323614,805.1713256835938,0,823.1685791015625,805.7343139648438,758.8595581054688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38200
383,0,0,0,0,255.31898498535156,577.3702392578125,2.9579787254333496,383,734.2363891601562,-2508.816162109375,0,633.8961181640625,383,17146.501953125,0,1153.4612963199615,0,738.8644409179688,1689151856.6227803,776.6680297851562,0,815.0185546875,790.3616943359375,791.6832885742188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38300
384,0,0,0,0,558.1471557617188,596.3729248046875,2.9226956367492676,384,827.0223999023438,-1465.6400146484375,0,634.1944580078125,384,14077.9609375,0,1156.4171516895294,0,820.2228393554688,1689151859.5786357,841.4864501953125,0,995.2564086914062,869.0258178710938,754.5040893554688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38400
385,0,0,0,0,245.68785095214844,582.0368041992188,2.9644181728363037,385,754.8737182617188,-3525.97216796875,0,624.6572265625,385,19694.099609375,0,1159.4130465984344,0,767.759521484375,1689151862.5745306,803.61376953125,0,830.6400146484375,805.3287353515625,751.7936401367188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38500
386,0,0,0,0,181.37625122070312,577.4898071289062,2.9719624519348145,386,823.0336303710938,466.4128723144531,0,624.5451049804688,386,258.8567810058594,0,1162.417528629303,0,902.3045043945312,1689151865.5790126,799.8095703125,0,843.4933471679688,834.5658569335938,786.2899169921875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38600
387,0,0,0,0,252.69754028320312,586.7620239257812,2.9456069469451904,387,861.0131225585938,-525.843994140625,0,617.8956298828125,387,10000.560546875,0,1165.3950827121735,0,760.97900390625,1689151868.5565667,805.1715698242188,0,889.5039672851562,843.8826293945312,789.9965209960938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38700
388,0,0,0,0,262.30548095703125,587.152587890625,2.956277847290039,388,830.5216674804688,-1508.1981201171875,0,634.544677734375,388,14072.341796875,0,1168.3847606182098,0,823.2355346679688,1689151871.5462446,801.5606079101562,0,838.8109130859375,803.6956787109375,721.203125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38800
389,0,0,0,0,236.2915496826172,577.3916015625,2.974311113357544,389,938.0817260742188,-2516.193115234375,0,633.481689453125,389,17145.65234375,0,1171.3916919231415,0,833.4716796875,1689151874.553176,822.7339477539062,0,910.4401245117188,838.5833740234375,807.6176147460938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,38900
390,0,0,0,0,565.3324584960938,596.1660766601562,2.953794479370117,390,792.6415405273438,-1462.4805908203125,0,693.3311767578125,390,14078.662109375,0,1174.3774182796478,0,782.4263916015625,1689151877.5389023,834.0208740234375,0,879.18701171875,841.62548828125,758.9031372070312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39000
391,0,0,0,0,103.52256774902344,568.07373046875,2.9687609672546387,391,785.05078125,-568.0912475585938,0,615.5547485351562,391,9996.7275390625,0,1177.3779995441437,0,789.1461791992188,1689151880.5394835,811.220458984375,0,823.1827392578125,811.50341796875,720.2098999023438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39100
392,0,0,0,0,214.9618377685547,577.321044921875,2.9424235820770264,392,774.4513549804688,-1532.2938232421875,0,617.7556762695312,392,14068.890625,0,1180.3521082401276,0,742.4562377929688,1689151883.5135922,815.0303344726562,0,842.1677856445312,824.6121215820312,732.8202514648438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39200
393,0,0,0,0,101.51834106445312,586.2183837890625,2.962421417236328,393,759.4188842773438,-2537.78857421875,0,634.57861328125,393,17142.041015625,0,1183.3480484485626,0,797.1848754882812,1689151886.5095325,813.632568359375,0,861.5447998046875,832.6571655273438,755.6793823242188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39300
394,0,0,0,0,103.40706634521484,577.3461303710938,2.932948112487793,394,749.7743530273438,-6558.115234375,0,615.5282592773438,394,25637.087890625,0,1186.313636302948,0,705.30908203125,1689151889.4751203,793.564453125,0,809.355224609375,802.0565795898438,742.1705932617188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39400
395,0,0,0,0,155.55364990234375,567.9992065429688,2.955573558807373,395,760.29931640625,-553.7428588867188,0,617.554931640625,395,9997.931640625,0,1189.3000078201294,0,713.5531616210938,1689151892.4614918,776.6331176757812,0,852.8221435546875,813.134521484375,742.8141479492188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39500
396,0,0,0,0,558.1956787109375,596.255615234375,2.9593632221221924,396,777.169677734375,-4471.3896484375,0,627.5901489257812,396,21916.62109375,0,1192.2912788391113,0,744.5519409179688,1689151895.4527628,820.8142700195312,0,858.8352661132812,843.5507202148438,741.5914916992188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39600
397,0,0,0,0,131.40029907226562,577.2850952148438,2.961843490600586,397,848.9840087890625,-1553.64306640625,0,608.3367309570312,397,14065.9443359375,0,1195.2856950759888,0,791.9909057617188,1689151898.447179,796.1246337890625,0,834.5037231445312,824.4331665039062,780.1829223632812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39700
398,0,0,0,0,226.83045959472656,577.27978515625,2.9578888416290283,398,819.91259765625,-528.8988647460938,0,605.8626708984375,398,10000.4306640625,0,1198.2746238708496,0,784.039794921875,1689151901.4361079,834.1536865234375,0,861.890869140625,848.9839477539062,848.5797119140625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39800
399,0,0,0,0,269.20819091796875,586.749267578125,2.956587791442871,399,751.3356323242188,-519.7041015625,0,624.6925048828125,399,10001.0556640625,0,1201.2652831077576,0,719.0429077148438,1689151904.426767,786.0182495117188,0,831.319580078125,801.076171875,777.5311889648438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,39900
400,0,0,0,0,205.37123107910156,577.1212158203125,2.960813283920288,400,771.8198852539062,467.83355712890625,0,618.030029296875,400,253.2025604248047,0,1204.2576432228088,0,756.288330078125,1689151907.4191272,820.1736450195312,0,833.632568359375,821.7733154296875,794.7023315429688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40000
401,0,0,0,0,146.14242553710938,586.5592041015625,2.9609060287475586,401,805.1270141601562,-545.519287109375,0,615.6399536132812,401,9999.05859375,0,1207.2501740455627,0,831.2611694335938,1689151910.411658,882.1087036132812,0,909.9523315429688,898.3067626953125,791.4303588867188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40100
402,0,0,0,0,112.80950164794922,567.9180908203125,2.963209390640259,402,765.6511840820312,-1576.0777587890625,0,599.03857421875,402,14062.9404296875,0,1210.24622631073,0,764.95947265625,1689151913.4077103,814.594482421875,0,848.32177734375,824.8312377929688,738.7779541015625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40200
403,0,0,0,0,548.7552490234375,586.4635620117188,2.967630624771118,403,748.3560180664062,-1498.5093994140625,0,624.8719482421875,403,14073.6611328125,0,1213.245753288269,0,770.9805297851562,1689151916.4072373,823.986328125,0,833.5321655273438,824.6266479492188,725.3430786132812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40300
404,0,0,0,0,558.0667114257812,586.8524169921875,2.9638047218322754,404,731.0850219726562,-495.61077880859375,0,627.4320068359375,404,10003.7080078125,0,1216.2414598464966,0,770.8002319335938,1689151919.4029438,814.8675537109375,0,842.0040893554688,834.0631103515625,742.1913452148438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40400
405,0,0,0,0,136.55284118652344,577.5184936523438,2.962799549102783,405,832.2979736328125,-2544.087158203125,0,634.30126953125,405,17140.73046875,0,1219.2354702949524,0,738.5130615234375,1689151922.3969543,772.4862060546875,0,824.75537109375,785.7957153320312,744.2269897460938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40500
406,0,0,0,0,558.220947265625,596.4635009765625,2.969895839691162,406,726.9481201171875,521.4424438476562,0,643.3875122070312,406,226.87948608398438,0,1222.2373597621918,0,755.2693481445312,1689151925.3988438,786.7988891601562,0,795.9223022460938,790.418212890625,730.0851440429688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40600
407,0,0,0,0,250.36160278320312,587.069091796875,2.9612948894500732,407,737.8412475585938,-5509.9599609375,0,653.1124267578125,407,23873.650390625,0,1225.2306740283966,0,785.4137573242188,1689151928.392158,813.804443359375,0,837.8412475585938,822.6709594726562,760.4086303710938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40700
408,0,0,0,0,548.9083251953125,586.8592529296875,2.9486522674560547,408,790.6036376953125,-1485.6551513671875,0,643.8832397460938,408,14075.197265625,0,1228.2112386226654,0,751.6902465820312,1689151931.3727226,804.8279418945312,0,825.1345825195312,809.8362426757812,807.1044311523438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40800
409,0,0,0,0,482.2159423828125,582.1212158203125,2.9639270305633545,409,908.2546997070312,-1491.0582275390625,0,634.2723388671875,409,14074.4951171875,0,1231.2066507339478,0,751.523681640625,1689151934.3681347,814.9805297851562,0,833.8120727539062,821.9657592773438,803.2437744140625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,40900
410,0,0,0,0,558.3118896484375,586.8143920898438,2.963296890258789,410,756.2025146484375,523.4557495117188,0,633.9097900390625,410,226.69227600097656,0,1234.2010316848755,0,730.4805908203125,1689151937.3625157,804.4381713867188,0,838.5668334960938,805.9102783203125,785.4844360351562,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41000
411,0,0,0,0,264.52801513671875,586.7698974609375,2.964881658554077,411,772.62451171875,502.0901184082031,0,646.0184936523438,411,250.8495635986328,0,1237.19753241539,0,787.23681640625,1689151940.3590164,834.2389526367188,0,876.205322265625,857.640625,803.917724609375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41100
412,0,0,0,0,468.3779296875,586.578857421875,2.972641706466675,412,812.2435913085938,482.9835510253906,0,615.42431640625,412,244.4379425048828,0,1240.201497077942,0,710.1258544921875,1689151943.362981,793.5590209960938,0,853.1801147460938,813.4619750976562,738.11279296875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41200
413,0,0,0,0,124.67383575439453,577.2515869140625,2.958871603012085,413,843.6531372070312,-549.7398071289062,0,615.117919921875,413,9998.279296875,0,1243.1922600269318,0,840.4677124023438,1689151946.353744,777.2215576171875,0,825.0502319335938,785.6505126953125,770.7938842773438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41300
414,0,0,0,0,567.85107421875,596.033447265625,2.9766464233398438,414,768.7177124023438,525.0702514648438,0,624.8413696289062,414,209.97933959960938,0,1246.2013432979584,0,726.7321166992188,1689151949.3628273,774.376708984375,0,853.6737060546875,824.6255493164062,766.7307739257812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41400
415,0,0,0,0,477.7875061035156,596.1727294921875,2.9354398250579834,415,802.091064453125,-1492.3919677734375,0,655.7713623046875,415,14074.759765625,0,1249.1685898303986,0,738.8165893554688,1689151952.3300738,824.0137939453125,0,842.9537353515625,842.3589477539062,840.2893676757812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41500
416,0,0,0,0,278.785400390625,596.42431640625,2.972790479660034,416,745.1879272460938,510.2231140136719,0,653.4821166992188,416,253.5717010498047,0,1252.1716225147247,0,829.0569458007812,1689151955.3331065,802.3228759765625,0,829.2652587890625,828.5816650390625,817.6703491210938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41600
417,0,0,0,0,236.17713928222656,577.3515625,2.930595636367798,417,799.2449951171875,-522.2349243164062,0,624.8968505859375,417,10000.984375,0,1255.1329884529114,0,728.0923461914062,1689151958.2944725,790.969970703125,0,805.921875,796.3500366210938,765.1780395507812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41700
418,0,0,0,0,240.97012329101562,586.8507690429688,2.9562578201293945,418,805.9918212890625,481.3028869628906,0,636.7997436523438,418,259.96038818359375,0,1258.1212360858917,0,858.1270751953125,1689151961.28272,858.7357177734375,0,915.6710205078125,868.8355712890625,793.4391479492188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41800
419,0,0,0,0,285.8003845214844,587.068115234375,2.979832410812378,419,788.8261108398438,490.5787353515625,0,643.9703369140625,419,247.554931640625,0,1261.1314775943756,0,741.8832397460938,1689151964.2929616,801.6006469726562,0,833.3494873046875,814.8907470703125,756.0051879882812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,41900
420,0,0,0,0,124.71759033203125,577.3590698242188,2.9480061531066895,420,918.8801879882812,462.1582336425781,0,643.20751953125,420,264.73193359375,0,1264.1097149848938,0,823.1923217773438,1689151967.271199,823.765869140625,0,833.5742797851562,824.6317138671875,763.7833251953125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42000
421,0,0,0,0,245.94866943359375,577.5501708984375,2.9707834720611572,421,708.4677124023438,-1531.333740234375,0,624.74853515625,421,14068.9541015625,0,1267.110399723053,0,721.8417358398438,1689151970.2718837,790.5908203125,0,799.2642822265625,791.03564453125,767.67041015625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42100
422,0,0,0,0,236.13607788085938,567.9725341796875,2.928408622741699,422,740.3214111328125,464.7691345214844,0,615.1223754882812,422,252.54347229003906,0,1270.0696847438812,0,803.6318359375,1689151973.2311687,820.0538330078125,0,842.697021484375,820.8564453125,762.4244995117188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42200
423,0,0,0,0,236.20407104492188,577.307373046875,2.9717087745666504,423,827.5916137695312,477.2496032714844,0,634.3050537109375,423,259.10809326171875,0,1273.0708076953888,0,733.4710083007812,1689151976.2322917,810.4430541992188,0,871.4745483398438,822.3117065429688,755.1890869140625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42300
424,0,0,0,0,549.016845703125,591.2994384765625,2.9679789543151855,424,754.5973510742188,-495.10302734375,0,626.6328125,424,10003.4677734375,0,1276.0696394443512,0,801.9821166992188,1689151979.2311234,814.7972412109375,0,861.2161865234375,815.5364379882812,737.6495971679688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42400
425,0,0,0,0,487.25885009765625,586.44677734375,2.97576642036438,425,887.1830444335938,518.185791015625,0,642.990478515625,425,240.05458068847656,0,1279.07390666008,0,797.70556640625,1689151982.2353907,834.55859375,0,1033.4405517578125,842.2802124023438,778.28125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42500
426,0,0,0,0,558.34228515625,591.47998046875,2.9434814453125,426,883.1515502929688,508.96142578125,0,627.213134765625,426,238.87498474121094,0,1282.0473546981812,0,716.8946533203125,1689151985.2088387,805.3573608398438,0,861.0828247070312,832.174072265625,784.8089599609375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42600
427,0,0,0,0,91.69481658935547,577.2578125,2.9725687503814697,427,783.8805541992188,445.3827209472656,0,623.8338012695312,427,266.35040283203125,0,1285.0515809059143,0,757.3818359375,1689151988.213065,777.0643920898438,0,860.8845825195312,803.0035400390625,752.9515991210938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42700
428,0,0,0,0,238.307373046875,577.3953857421875,2.9340364933013916,428,773.9751586914062,-530.8463745117188,0,634.2319946289062,428,10000.1162109375,0,1288.0167989730835,0,772.999755859375,1689151991.178283,794.4583129882812,0,824.7861328125,794.7379150390625,728.2539672851562,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42800
429,0,0,0,0,262.162353515625,586.7486572265625,2.9726176261901855,429,788.0653686523438,497.4493713378906,0,633.6637573242188,429,239.74154663085938,0,1291.0188703536987,0,739.1229858398438,1689151994.1803544,803.0472412109375,0,881.59521484375,856.8097534179688,888.0838012695312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,42900
430,0,0,0,0,226.75247192382812,586.6619873046875,2.9702906608581543,430,864.7171020507812,468.7431640625,0,624.2254638671875,430,255.16989135742188,0,1294.018888950348,0,744.458740234375,1689151997.180373,815.3834228515625,0,962.9020385742188,843.8729858398438,824.1276245117188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43000
431,0,0,0,0,252.47341918945312,577.455078125,2.952681064605713,431,757.0944213867188,490.9295349121094,0,643.43505859375,431,246.02479553222656,0,1297.002387046814,0,758.3343505859375,1689152000.163871,803.114013671875,0,849.61328125,828.1941528320312,863.8583374023438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43100
432,0,0,0,0,288.22113037109375,587.055908203125,2.9752297401428223,432,752.5717163085938,-517.8372802734375,0,617.6807250976562,432,10001.2578125,0,1300.0096802711487,0,754.3624877929688,1689152003.1711643,795.6050415039062,0,862.58251953125,803.3981323242188,743.7198486328125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43200
433,0,0,0,0,257.4393005371094,586.7356567382812,2.9761054515838623,433,810.5692138671875,485.2418212890625,0,624.8130493164062,433,244.02439880371094,0,1303.017371892929,0,739.9324340820312,1689152006.178856,810.9315795898438,0,869.7293090820312,850.7401123046875,741.1513671875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43300
434,0,0,0,0,472.92047119140625,577.3479614257812,2.970947504043579,434,775.8684692382812,489.98162841796875,0,624.7035522460938,434,244.4017791748047,0,1306.021065235138,0,764.2282104492188,1689152009.1825492,790.2589111328125,0,814.7178955078125,793.7105712890625,737.2315673828125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43400
435,0,0,0,0,300.4513854980469,577.1985473632812,2.9832417964935303,435,785.3421630859375,-517.0574340820312,0,614.5663452148438,435,10000.724609375,0,1309.036222934723,0,713.0079345703125,1689152012.197707,775.1514892578125,0,785.6340942382812,784.1528930664062,831.1281127929688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43500
436,0,0,0,0,274.3525695800781,595.8798828125,2.9837806224823,436,736.3349609375,502.5475769042969,0,653.499267578125,436,249.6448974609375,0,1312.0511441230774,0,764.10693359375,1689152015.2126281,808.96923828125,0,812.3104858398438,812.0813598632812,793.25830078125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43600
437,0,0,0,0,224.54266357421875,586.48876953125,2.9741060733795166,437,735.3461303710938,-534.759765625,0,633.7470092773438,437,9999.8408203125,0,1315.0576877593994,0,771.890380859375,1689152018.2191718,777.4039306640625,0,796.2586669921875,786.739990234375,756.6137084960938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43700
438,0,0,0,0,226.87425231933594,577.1190185546875,2.9437003135681152,438,768.4876708984375,464.9110107421875,0,608.307373046875,438,236.66844177246094,0,1318.033499956131,0,743.7237548828125,1689152021.194984,772.328369140625,0,805.781982421875,773.522216796875,765.0905151367188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,43800
