,training.fitness_median,training.evaluation_time,_runtime,training.run_id,training.fitness_1q,training.fitness_3q,training.generation,training.fitness_mean,_timestamp,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,_step,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
25,5.260447025299072,17.200790405273438,471.5900249481201,0,18.182044982910156,0.7742475867271423,25,9.235969543457031,1687529641.806328,26.45903205871582,25.812463760375977,101.34992980957031,25,9.695907592773438,27.207857131958008,-73.4397201538086,-83.45414733886719,cgp-large,mu+lambda,distance,ant,0,2500
26,2.7206192016601562,17.16570472717285,488.80126452445984,0,18.351642608642578,0.3903214633464813,26,8.703380584716797,1687529659.0175676,26.30466651916504,25.806241989135742,-73.08393096923828,26,9.893338203430176,26.308582305908203,233.3552703857422,89.35870361328125,cgp-large,mu+lambda,distance,ant,0,2600
27,1.959439992904663,17.200153350830078,506.02037501335144,0,18.2471923828125,0.37602347135543823,27,7.925103187561035,1687529676.2366781,26.80182647705078,26.042905807495117,-128.02371215820312,27,10.479185104370117,26.823444366455078,-252.69595336914062,65.6741714477539,cgp-large,mu+lambda,distance,ant,0,2700
28,5.859610557556152,17.21468162536621,523.2538523674011,0,21.92113494873047,0.8878769874572754,28,10.35831069946289,1687529693.4701555,27.600980758666992,25.996761322021484,135.21792602539062,28,10.074233055114746,28.153369903564453,-3.3078179359436035,88.81843566894531,cgp-large,mu+lambda,distance,ant,0,2800
29,3.689785957336426,17.18213653564453,540.4545691013336,0,20.59981346130371,0.33586299419403076,29,9.174850463867188,1687529710.6708722,26.42085838317871,26.340120315551758,111.44593811035156,29,10.234251976013184,26.841611862182617,96.61193084716797,165.7816925048828,cgp-large,mu+lambda,distance,ant,0,2900
30,2.553870677947998,17.2066650390625,557.6789631843567,0,20.306480407714844,0.32741573452949524,30,8.348355293273926,1687529727.8952663,26.475250244140625,26.24782943725586,-218.9532470703125,30,10.30908489227295,26.61125946044922,-193.83888244628906,200.7512969970703,cgp-large,mu+lambda,distance,ant,0,3000
31,3.440281391143799,17.210927963256836,574.9090020656586,0,20.41141128540039,0.46639585494995117,31,9.077545166015625,1687529745.1253052,26.321250915527344,26.277719497680664,150.0753173828125,31,10.013514518737793,26.853740692138672,-97.79419708251953,235.63226318359375,cgp-large,mu+lambda,distance,ant,0,3100
32,3.3149118423461914,17.18203353881836,592.109593629837,0,21.597070693969727,0.36295127868652344,32,9.371604919433594,1687529762.3258967,26.34273338317871,26.33662223815918,-62.60341262817383,32,10.123303413391113,28.535655975341797,-188.6543731689453,-107.13751983642578,cgp-large,mu+lambda,distance,ant,0,3200
33,2.9105677604675293,17.189498901367188,609.317656993866,0,20.693256378173828,0.11828239262104034,33,8.74570083618164,1687529779.53396,26.50467872619629,26.36870002746582,-95.99012756347656,33,10.414651870727539,27.628311157226562,101.69794464111328,-48.367733001708984,cgp-large,mu+lambda,distance,ant,0,3300
34,3.759514808654785,17.187456130981445,626.5248775482178,0,22.93852996826172,0.6538294553756714,34,9.7380952835083,1687529796.7411807,27.154727935791016,25.82496452331543,-109.21542358398438,34,10.416038513183594,27.157365798950195,-200.14810180664062,-123.17706298828125,cgp-large,mu+lambda,distance,ant,0,3400
35,3.2018961906433105,17.191022872924805,643.7345132827759,0,20.671070098876953,0.5360313057899475,35,8.782017707824707,1687529813.9508164,26.59929847717285,25.730005264282227,-17.655038833618164,35,10.299148559570312,27.515478134155273,56.06154251098633,-93.95503234863281,cgp-large,mu+lambda,distance,ant,0,3500
36,3.326059341430664,17.173128128051758,660.9268505573273,0,20.261856079101562,1.1235756874084473,36,8.821212768554688,1687529831.1431537,26.9317684173584,26.836820602416992,-54.77240753173828,36,9.898509979248047,27.202898025512695,-54.91286849975586,-170.03268432617188,cgp-large,mu+lambda,distance,ant,0,3600
37,2.1679372787475586,17.19217872619629,678.137042760849,0,21.48736572265625,0.2092837393283844,37,8.794952392578125,1687529848.3533459,26.39637565612793,26.125720977783203,-96.59207916259766,37,10.569639205932617,30.223224639892578,-184.6255645751953,88.92147064208984,cgp-large,mu+lambda,distance,ant,0,3700
38,3.7551584243774414,17.080568313598633,695.2365350723267,0,20.328947067260742,0.6880621314048767,38,9.004730224609375,1687529865.4528382,27.480667114257812,27.175140380859375,-99.04035186767578,38,10.256165504455566,28.959951400756836,-151.05010986328125,-119.01204681396484,cgp-large,mu+lambda,distance,ant,0,3800
39,4.400423049926758,17.131135940551758,712.3860046863556,0,19.223960876464844,0.4155270457267761,39,9.566839218139648,1687529882.6023078,26.723413467407227,25.866313934326172,119.39326477050781,39,9.84903335571289,27.30656623840332,-25.328290939331055,-49.46565628051758,cgp-large,mu+lambda,distance,ant,0,3900
40,3.2054495811462402,17.03059196472168,729.4360795021057,0,21.245819091796875,0.8245570659637451,40,9.103976249694824,1687529899.6523826,27.094688415527344,26.71076011657715,-101.8542709350586,40,10.529937744140625,27.448993682861328,30.57103157043457,-111.87380981445312,cgp-large,mu+lambda,distance,ant,0,4000
41,1.9336562156677246,17.081632614135742,746.5365099906921,0,14.609457015991211,0.6048646569252014,41,7.689079284667969,1687529916.752813,26.916255950927734,26.81325340270996,-53.004737854003906,41,9.931747436523438,27.151161193847656,-197.0694122314453,168.08474731445312,cgp-large,mu+lambda,distance,ant,0,4100
42,4.814695835113525,17.089792251586914,763.645566701889,0,22.698816299438477,0.40829089283943176,42,9.985639572143555,1687529933.8618698,27.330402374267578,26.838586807250977,4.428239345550537,42,10.477721214294434,27.636028289794922,82.76207733154297,142.60171508789062,cgp-large,mu+lambda,distance,ant,0,4200
43,2.1690714359283447,17.106428146362305,780.7710692882538,0,21.436222076416016,0.19276025891304016,43,8.582925796508789,1687529950.9873724,27.926950454711914,27.625049591064453,197.40040588378906,43,10.78870964050293,28.522048950195312,-76.7139663696289,-43.5941276550293,cgp-large,mu+lambda,distance,ant,0,4300
44,3.279611110687256,17.135337829589844,797.9245607852936,0,20.034414291381836,0.23579981923103333,44,8.486930847167969,1687529968.140864,28.275341033935547,27.709918975830078,-68.932861328125,44,10.633392333984375,28.691743850708008,-160.1585235595703,-166.6875,cgp-large,mu+lambda,distance,ant,0,4400
45,3.346322536468506,17.142051696777344,815.0855598449707,0,19.27765655517578,0.6192654371261597,45,9.240255355834961,1687529985.301863,27.837160110473633,27.830272674560547,-120.90487670898438,45,10.538264274597168,28.37383270263672,216.4877471923828,146.90834045410156,cgp-large,mu+lambda,distance,ant,0,4500
46,5.084209442138672,17.09678077697754,832.2016506195068,0,18.83523941040039,0.6605292558670044,46,9.756608963012695,1687530002.4179537,27.145944595336914,27.049448013305664,480.6275329589844,46,10.1533203125,28.865802764892578,482.0902099609375,230.718994140625,cgp-large,mu+lambda,distance,ant,0,4600
47,4.500399589538574,17.051939010620117,849.2719180583954,0,22.688716888427734,0.7144495844841003,47,10.042264938354492,1687530019.4882212,27.710304260253906,27.618385314941406,163.05226135253906,47,10.511942863464355,29.160490036010742,-95.23275756835938,151.9912567138672,cgp-large,mu+lambda,distance,ant,0,4700
48,1.7161322832107544,17.06704330444336,866.3573546409607,0,18.143217086791992,0.5406651496887207,48,7.896586894989014,1687530036.5736578,27.430063247680664,27.112117767333984,63.66817855834961,48,10.323408126831055,28.661996841430664,117.53353881835938,-44.79139709472656,cgp-large,mu+lambda,distance,ant,0,4800
49,2.9254746437072754,17.00434684753418,883.3805539608002,0,20.27765464782715,0.4326581060886383,49,8.850050926208496,1687530053.596857,28.22808265686035,27.309032440185547,235.63681030273438,49,10.593536376953125,30.347929000854492,202.78692626953125,527.4396362304688,cgp-large,mu+lambda,distance,ant,0,4900
50,2.5125784873962402,17.010202407836914,900.4096269607544,0,19.796724319458008,0.5225257873535156,50,9.01777172088623,1687530070.62593,31.19176483154297,28.264789581298828,256.1239929199219,50,10.718972206115723,31.87024688720703,159.89389038085938,6.509311199188232,cgp-large,mu+lambda,distance,ant,0,5000
51,4.13095760345459,17.043758392333984,917.4714629650116,0,20.856107711791992,0.869573712348938,51,9.779573440551758,1687530087.687766,28.255634307861328,28.155241012573242,258.1537780761719,51,10.520163536071777,33.03529739379883,60.01780319213867,335.4386901855469,cgp-large,mu+lambda,distance,ant,0,5100
52,3.030003070831299,17.11724853515625,934.6075384616852,0,17.94736099243164,0.43919235467910767,52,8.856740951538086,1687530104.8238416,29.269851684570312,28.718910217285156,342.94000244140625,52,10.705836296081543,32.14833068847656,-306.7244567871094,316.8819580078125,cgp-large,mu+lambda,distance,ant,0,5200
53,3.2207632064819336,17.062213897705078,951.6880686283112,0,20.84714126586914,0.7049059867858887,53,9.33337116241455,1687530121.9043717,29.618295669555664,29.029869079589844,318.9237365722656,53,10.653107643127441,29.785842895507812,293.6332702636719,286.0611877441406,cgp-large,mu+lambda,distance,ant,0,5300
54,2.990293025970459,17.126405715942383,968.8333373069763,0,21.81540298461914,0.5171268582344055,54,9.052922248840332,1687530139.0496404,29.601852416992188,29.49901008605957,36.78570556640625,54,11.10946273803711,30.651058197021484,253.13697814941406,193.33828735351562,cgp-large,mu+lambda,distance,ant,0,5400
55,2.7729744911193848,17.09046173095703,985.9426081180573,0,21.949647903442383,0.3951718807220459,55,9.209725379943848,1687530156.1589112,30.41260528564453,29.730457305908203,302.45562744140625,55,11.431751251220703,31.94524574279785,247.69442749023438,24.27401351928711,cgp-large,mu+lambda,distance,ant,0,5500
56,5.928566932678223,17.11045265197754,1003.0717630386353,0,21.0806941986084,0.6425797939300537,56,10.982239723205566,1687530173.2880661,30.21526527404785,30.057039260864258,326.750244140625,56,11.404605865478516,31.98885726928711,198.8197784423828,535.9153442382812,cgp-large,mu+lambda,distance,ant,0,5600
57,2.807115077972412,17.170621871948242,1020.2605068683624,0,21.044593811035156,0.3568950295448303,57,9.844860076904297,1687530190.47681,32.162384033203125,30.675050735473633,57.280975341796875,57,11.53173828125,32.57004928588867,87.42926788330078,171.56024169921875,cgp-large,mu+lambda,distance,ant,0,5700
58,3.2862305641174316,17.169641494750977,1037.448118686676,0,21.88874053955078,0.3831501305103302,58,9.84243106842041,1687530207.6644218,31.469003677368164,30.153596878051758,97.1174545288086,58,11.489280700683594,33.125030517578125,145.6432647705078,204.13748168945312,cgp-large,mu+lambda,distance,ant,0,5800
59,3.2168631553649902,17.327472686767578,1054.7990794181824,0,20.582523345947266,0.12085360288619995,59,9.45219612121582,1687530225.0153825,31.17705535888672,31.08564567565918,397.52288818359375,59,11.586950302124023,33.041175842285156,322.0514221191406,233.21905517578125,cgp-large,mu+lambda,distance,ant,0,5900
60,2.6874396800994873,17.09821891784668,1071.9296264648438,0,13.900203704833984,0.21909689903259277,60,8.493438720703125,1687530242.1459296,30.337902069091797,29.34235954284668,325.81903076171875,60,10.658732414245605,33.21234893798828,130.27610778808594,323.2649841308594,cgp-large,mu+lambda,distance,ant,0,6000
61,1.9081617593765259,17.166236877441406,1089.1604397296906,0,15.425179481506348,0.2225854992866516,61,8.756675720214844,1687530259.3767428,30.814315795898438,30.751354217529297,320.3492431640625,61,11.313350677490234,32.43803787231445,363.8734130859375,366.68341064453125,cgp-large,mu+lambda,distance,ant,0,6100
62,2.7301766872406006,17.280250549316406,1106.5202646255493,0,21.610332489013672,0.18945783376693726,62,9.329667091369629,1687530276.7365677,31.3804988861084,31.12464714050293,321.82440185546875,62,11.972743034362793,31.963945388793945,297.9378662109375,-64.46012878417969,cgp-large,mu+lambda,distance,ant,0,6200
63,2.767777442932129,17.173707962036133,1123.7318904399872,0,21.20359992980957,0.3617393374443054,63,10.00901985168457,1687530293.9481936,32.27139663696289,31.633697509765625,348.298583984375,63,11.913726806640625,32.98318862915039,111.86837768554688,-76.82571411132812,cgp-large,mu+lambda,distance,ant,0,6300
64,3.1842312812805176,17.044082641601562,1140.795791387558,0,21.36898422241211,0.2867152988910675,64,9.765002250671387,1687530311.0120945,30.941617965698242,30.79561424255371,198.33377075195312,64,11.855524063110352,32.73724365234375,189.08497619628906,317.24029541015625,cgp-large,mu+lambda,distance,ant,0,6400
65,3.4785468578338623,17.03423500061035,1157.8475840091705,0,20.77904510498047,0.2288186252117157,65,10.048604965209961,1687530328.0638871,31.16820526123047,30.86884880065918,323.55584716796875,65,11.82686996459961,33.43429946899414,48.96112823486328,275.248291015625,cgp-large,mu+lambda,distance,ant,0,6500
66,5.093699932098389,17.046783447265625,1174.9144480228424,0,21.704763412475586,0.3753248155117035,66,10.808560371398926,1687530345.1307511,31.573266983032227,31.530134201049805,128.47723388671875,66,11.561244010925293,31.61102294921875,186.91551208496094,192.35418701171875,cgp-large,mu+lambda,distance,ant,0,6600
67,4.472710132598877,17.0489501953125,1192.0017564296722,0,23.882545471191406,0.25149545073509216,67,10.22341251373291,1687530362.2180595,31.03924560546875,30.953845977783203,368.484130859375,67,12.29759693145752,31.44441032409668,89.60237884521484,328.7887268066406,cgp-large,mu+lambda,distance,ant,0,6700
68,5.681997299194336,17.03217124938965,1209.0756494998932,0,25.611530303955078,0.3614921271800995,68,11.469794273376465,1687530379.2919526,31.356870651245117,31.21009063720703,234.47589111328125,68,12.19754409790039,31.974573135375977,319.7380676269531,227.7782440185547,cgp-large,mu+lambda,distance,ant,0,6800
69,2.531822919845581,17.00499153137207,1226.1214628219604,0,22.41325569152832,0.2521860599517822,69,9.974637031555176,1687530396.337766,31.846099853515625,31.50376319885254,282.42022705078125,69,12.023100852966309,31.901010513305664,50.13148498535156,662.9717407226562,cgp-large,mu+lambda,distance,ant,0,6900
70,2.892998218536377,17.012495040893555,1243.1751639842987,0,18.340530395507812,0.42688339948654175,70,9.727429389953613,1687530413.391467,31.410255432128906,31.210683822631836,252.15570068359375,70,11.660273551940918,32.283905029296875,246.27093505859375,159.18374633789062,cgp-large,mu+lambda,distance,ant,0,7000
71,4.175413131713867,16.9525146484375,1260.1734404563904,0,24.217662811279297,0.3092637360095978,71,10.309206008911133,1687530430.3897436,31.63095474243164,31.46749496459961,-298.751953125,71,12.265022277832031,31.778135299682617,306.46173095703125,259.26806640625,cgp-large,mu+lambda,distance,ant,0,7100
72,2.666374683380127,17.015981674194336,1277.2338755130768,0,18.312231063842773,0.252781480550766,72,9.28495979309082,1687530447.4501786,31.379159927368164,31.187570571899414,249.00978088378906,72,11.931265830993652,32.0059814453125,79.19189453125,-7.659153938293457,cgp-large,mu+lambda,distance,ant,0,7200
73,2.261368751525879,17.014230728149414,1294.2664861679077,0,20.803466796875,0.31706365942955017,73,9.407601356506348,1687530464.4827893,31.421104431152344,31.358375549316406,355.05010986328125,73,12.056721687316895,31.670021057128906,190.97125244140625,154.5401611328125,cgp-large,mu+lambda,distance,ant,0,7300
74,2.707807779312134,16.996456146240234,1311.2811675071716,0,17.62271499633789,0.21477916836738586,74,9.133886337280273,1687530481.4974706,31.76957130432129,31.636259078979492,397.7964172363281,74,11.740676879882812,32.50105667114258,310.6104431152344,-60.1510124206543,cgp-large,mu+lambda,distance,ant,0,7400
75,3.872239112854004,17.264150619506836,1328.5626757144928,0,19.602205276489258,0.4386407136917114,75,10.228463172912598,1687530498.7789788,32.40512466430664,32.232608795166016,400.04388427734375,75,12.117030143737793,32.62466812133789,332.9752502441406,252.644775390625,cgp-large,mu+lambda,distance,ant,0,7500
76,3.461137294769287,17.159547805786133,1345.7396779060364,0,20.964946746826172,0.2739797830581665,76,10.339911460876465,1687530515.955981,31.226398468017578,31.007625579833984,349.1970520019531,76,12.11043930053711,31.501874923706055,248.25741577148438,349.4589538574219,cgp-large,mu+lambda,distance,ant,0,7600
77,4.6470770835876465,17.069618225097656,1362.8263623714447,0,20.177814483642578,0.6230992078781128,77,10.532367706298828,1687530533.0426655,31.08237075805664,30.7099552154541,296.5215148925781,77,11.599961280822754,31.78534507751465,265.7355651855469,11.967933654785156,cgp-large,mu+lambda,distance,ant,0,7700
78,2.603714942932129,17.156049728393555,1380.0053057670593,0,25.13194465637207,0.42282575368881226,78,10.36277961730957,1687530550.2216089,32.37974548339844,31.879018783569336,158.08079528808594,78,12.597615242004395,33.33504867553711,294.625,197.88307189941406,cgp-large,mu+lambda,distance,ant,0,7800
79,3.2612524032592773,17.042802810668945,1397.0730130672455,0,26.682682037353516,0.2660885155200958,79,10.714591979980469,1687530567.2893162,31.766630172729492,31.523725509643555,12.067892074584961,79,12.668453216552734,32.38322830200195,0.3347403109073639,431.6658630371094,cgp-large,mu+lambda,distance,ant,0,7900
80,2.0568056106567383,17.26853370666504,1414.3608949184418,0,25.98345184326172,0.14881382882595062,80,10.28427505493164,1687530584.577198,31.23697280883789,31.187240600585938,354.0973815917969,80,12.545270919799805,32.07871627807617,396.36834716796875,359.256591796875,cgp-large,mu+lambda,distance,ant,0,8000
81,2.9086194038391113,17.295066833496094,1431.676115989685,0,23.52025604248047,0.2627311050891876,81,10.520758628845215,1687530601.892419,31.91440200805664,31.712017059326172,341.5718994140625,81,12.217442512512207,34.04912185668945,489.3800354003906,382.9048156738281,cgp-large,mu+lambda,distance,ant,0,8100
82,3.429713726043701,17.256803512573242,1448.953236579895,0,21.973718643188477,0.7108103036880493,82,10.399975776672363,1687530619.1695397,31.602766036987305,31.52379035949707,402.5572814941406,82,12.453289985656738,31.918310165405273,307.94976806640625,33.73088836669922,cgp-large,mu+lambda,distance,ant,0,8200
83,1.8436510562896729,17.252090454101562,1466.2256381511688,0,19.97135353088379,0.26202839612960815,83,9.636526107788086,1687530636.4419413,31.74470329284668,31.324724197387695,126.15019226074219,83,12.378475189208984,32.11780548095703,186.66592407226562,657.3568115234375,cgp-large,mu+lambda,distance,ant,0,8300
84,2.817732095718384,17.25965118408203,1483.5059497356415,0,22.47490692138672,0.3699633777141571,84,10.397933959960938,1687530653.7222528,31.229711532592773,30.952795028686523,-84.96179962158203,84,12.285172462463379,31.441835403442383,-132.5355987548828,1.2156022787094116,cgp-large,mu+lambda,distance,ant,0,8400
85,1.9423855543136597,17.244117736816406,1500.782720565796,0,24.241519927978516,0.04758528992533684,85,9.77341365814209,1687530670.9990237,31.98941993713379,31.87124252319336,81.95923614501953,85,12.723816871643066,32.34499740600586,715.8770751953125,585.01708984375,cgp-large,mu+lambda,distance,ant,0,8500
86,2.979580879211426,17.31785774230957,1518.122778892517,0,21.39266586303711,0.2648233473300934,86,10.057607650756836,1687530688.339082,32.368499755859375,31.464942932128906,196.6638641357422,86,12.30078411102295,32.760963439941406,69.50167083740234,245.1858673095703,cgp-large,mu+lambda,distance,ant,0,8600
87,2.5038681030273438,17.320791244506836,1535.4620242118835,0,19.81848907470703,0.26668789982795715,87,9.63550853729248,1687530705.6783273,32.34290313720703,32.22411346435547,278.8833923339844,87,12.37430477142334,32.54701614379883,-8.451717376708984,310.23480224609375,cgp-large,mu+lambda,distance,ant,0,8700
88,4.6752543449401855,17.12522315979004,1552.6069474220276,0,21.893068313598633,1.0065639019012451,88,10.594452857971191,1687530722.8232505,31.41937255859375,31.409597396850586,-48.43375015258789,88,11.920635223388672,31.63551139831543,139.29507446289062,649.4796752929688,cgp-large,mu+lambda,distance,ant,0,8800
89,1.3717520236968994,17.03746223449707,1569.6636416912079,0,15.2716703414917,0.07177970558404922,89,8.145371437072754,1687530739.8799448,30.780426025390625,30.70427703857422,-75.6673812866211,89,11.901169776916504,30.881084442138672,570.0330200195312,653.6293334960938,cgp-large,mu+lambda,distance,ant,0,8900
90,2.54520845413208,17.074745178222656,1586.7571332454681,0,22.040939331054688,0.21326342225074768,90,10.214191436767578,1687530756.9734364,31.66035270690918,31.33295249938965,-53.74312210083008,90,12.469151496887207,31.869455337524414,-356.2987976074219,301.2192687988281,cgp-large,mu+lambda,distance,ant,0,9000
91,4.068243503570557,17.075075149536133,1603.8517451286316,0,21.336091995239258,0.3365650475025177,91,10.44313907623291,1687530774.0680482,32.482627868652344,31.336647033691406,207.143798828125,91,12.416498184204102,33.19350814819336,147.86134338378906,214.47679138183594,cgp-large,mu+lambda,distance,ant,0,9100
