,iteration,front_size,reward,simplicity
0,0,5,18.740835,0.79999995
1,0,5,28.569134,0.6166667
2,0,5,3.0689542,0.8333333
3,0,5,21.098001,0.7833333
4,0,5,9.760112,0.81666666
5,1,4,28.569134,0.6166667
6,1,4,3.0689542,0.8333333
7,1,4,9.760112,0.81666666
8,1,4,24.141197,0.79999995
9,2,4,28.569134,0.6166667
10,2,4,3.0689542,0.8333333
11,2,4,9.760112,0.81666666
12,2,4,24.141197,0.79999995
13,3,3,28.569134,0.6166667
14,3,3,24.196478,0.79999995
15,3,3,15.947121,0.8333333
16,4,3,28.569134,0.6166667
17,4,3,24.196478,0.79999995
18,4,3,15.947121,0.8333333
19,5,3,15.947121,0.8333333
20,5,3,40.483967,0.81666666
21,5,3,114.10246,0.79999995
22,6,3,15.947121,0.8333333
23,6,3,40.483967,0.81666666
24,6,3,114.10246,0.79999995
25,7,3,15.947121,0.8333333
26,7,3,40.483967,0.81666666
27,7,3,114.10246,0.79999995
28,8,3,15.947121,0.8333333
29,8,3,40.483967,0.81666666
30,8,3,114.10246,0.79999995
31,9,3,40.483967,0.81666666
32,9,3,117.481026,0.79999995
33,9,3,17.015417,0.8333333
34,10,3,40.483967,0.81666666
35,10,3,114.10246,0.79999995
36,10,3,17.972315,0.8333333
37,11,3,40.483967,0.81666666
38,11,3,114.10246,0.79999995
39,11,3,17.972315,0.8333333
40,12,3,40.483967,0.81666666
41,12,3,114.10246,0.79999995
42,12,3,17.972315,0.8333333
43,13,3,114.10246,0.79999995
44,13,3,17.841326,0.8333333
45,13,3,43.325695,0.81666666
46,14,3,114.10246,0.79999995
47,14,3,17.841326,0.8333333
48,14,3,43.325695,0.81666666
49,15,3,114.10246,0.79999995
50,15,3,17.841326,0.8333333
51,15,3,43.325695,0.81666666
52,16,3,17.841326,0.8333333
53,16,3,149.76562,0.79999995
54,16,3,43.465683,0.81666666
55,17,3,17.841326,0.8333333
56,17,3,149.76562,0.79999995
57,17,3,43.465683,0.81666666
58,18,3,17.841326,0.8333333
59,18,3,43.465683,0.81666666
60,18,3,135.91624,0.79999995
61,19,3,17.841326,0.8333333
62,19,3,44.619873,0.81666666
63,19,3,139.99716,0.79999995
64,20,3,17.841326,0.8333333
65,20,3,135.91624,0.79999995
66,20,3,46.033367,0.81666666
67,21,3,17.841326,0.8333333
68,21,3,135.91624,0.79999995
69,21,3,46.033367,0.81666666
70,22,3,17.841326,0.8333333
71,22,3,133.20601,0.79999995
72,22,3,46.033367,0.81666666
73,23,3,16.670153,0.8333333
74,23,3,137.62428,0.79999995
75,23,3,46.308617,0.81666666
76,24,3,16.670153,0.8333333
77,24,3,137.62428,0.79999995
78,24,3,46.308617,0.81666666
79,25,3,16.670153,0.8333333
80,25,3,46.326435,0.81666666
81,25,3,137.65126,0.79999995
82,26,3,46.326435,0.81666666
83,26,3,138.32184,0.79999995
84,26,3,18.195162,0.8333333
85,27,3,46.326435,0.81666666
86,27,3,18.195162,0.8333333
87,27,3,149.52701,0.79999995
88,28,3,46.326435,0.81666666
89,28,3,18.195162,0.8333333
90,28,3,146.56914,0.79999995
91,29,3,46.326435,0.81666666
92,29,3,145.83658,0.79999995
93,29,3,18.35567,0.8333333
94,30,3,46.326435,0.81666666
95,30,3,145.83658,0.79999995
96,30,3,18.35567,0.8333333
97,31,3,145.83658,0.79999995
98,31,3,18.35567,0.8333333
99,31,3,50.287346,0.81666666
100,32,3,18.35567,0.8333333
101,32,3,50.287346,0.81666666
102,32,3,141.75584,0.79999995
103,33,3,18.35567,0.8333333
104,33,3,50.287346,0.81666666
105,33,3,141.75584,0.79999995
106,34,3,18.35567,0.8333333
107,34,3,50.287346,0.81666666
108,34,3,154.64337,0.79999995
109,35,3,18.35567,0.8333333
110,35,3,50.287346,0.81666666
111,35,3,152.84889,0.79999995
112,36,3,18.35567,0.8333333
113,36,3,50.287346,0.81666666
114,36,3,150.29652,0.79999995
115,37,3,18.35567,0.8333333
116,37,3,50.287346,0.81666666
117,37,3,150.29652,0.79999995
118,38,3,18.35567,0.8333333
119,38,3,50.287346,0.81666666
120,38,3,143.52728,0.79999995
121,39,3,18.35567,0.8333333
122,39,3,50.287346,0.81666666
123,39,3,143.52728,0.79999995
124,40,3,18.35567,0.8333333
125,40,3,50.287346,0.81666666
126,40,3,143.08926,0.79999995
127,41,3,18.35567,0.8333333
128,41,3,50.287346,0.81666666
129,41,3,141.89143,0.79999995
130,42,3,18.35567,0.8333333
131,42,3,50.287346,0.81666666
132,42,3,140.38654,0.79999995
133,43,3,18.35567,0.8333333
134,43,3,50.287346,0.81666666
135,43,3,148.89474,0.79999995
136,44,3,18.35567,0.8333333
137,44,3,50.287346,0.81666666
138,44,3,140.38654,0.79999995
139,45,3,18.35567,0.8333333
140,45,3,50.287346,0.81666666
141,45,3,140.38654,0.79999995
142,46,3,18.35567,0.8333333
143,46,3,50.287346,0.81666666
144,46,3,144.83905,0.79999995
