,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.top_k_forward_reward.top_0_forward_reward,training.fitness_1q,training.top_k_reward.top_2_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.fitness_3q,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_healthy_reward.top_0_healthy_reward,_step,training.top_k_fit.top_1_fit,training.evaluation_time,training.fitness_std,_runtime,training.top_k_ctrl_reward.top_2_ctrl_reward,training.fitness_mean,training.top_k_ctrl_reward.top_1_ctrl_reward,_timestamp,training.run_id,solver,ea,fitness,environment,seed,training.evaluation
10,64.29716491699219,854.0,10,107.45619201660156,410.4351806640625,1025.44189453125,27.951461791992188,999.0,90.42462158203125,1030.324951171875,1021.224365234375,1013.0927734375,916.6363525390625,44.359275817871094,-1.3632577657699585,907.0,10,1021.9072875976562,2.430673837661743,335.75335693359375,47.211416244506836,-1.5093764066696167,275.49005126953125,-1.6607818603515625,1689156739.5893703,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1000
11,25.311983108520508,999.0,11,58.41949462890625,364.85504150390625,846.1310424804688,91.49559783935547,756.2000122070312,65.35081481933594,1026.83935546875,1023.83544921875,983.61962890625,1022.7973022460938,38.364044189453125,-1.399961233139038,926.6000366210938,11,1024.3028564453125,2.422330379486084,311.677734375,49.66563701629639,-1.564735770225525,227.50128173828125,-1.5146845579147339,1689156742.043591,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1100
12,23.732006072998047,999.0,12,31.980335235595703,407.1264953613281,958.3217163085938,53.33066940307617,906.4000244140625,98.00590515136719,1025.5291748046875,1020.58642578125,1029.4801025390625,1020.9373168945312,28.61424446105957,-1.500614047050476,999.0,12,1021.9900512695312,2.4295260906219482,23816.943359375,52.12825345993042,-1.409115195274353,-5738.978515625,-1.7949618101119995,1689156744.5062075,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1200
13,91.84346008300781,944.2000122070312,13,25.037158966064453,542.7314453125,842.1213989257812,-1.0162498950958252,844.4000244140625,73.26869201660156,1027.474365234375,1022.5681762695312,1022.4467163085938,1034.3931884765625,22.505584716796875,-1.5902478694915771,999.0,13,1023.2373046875,2.405080795288086,39392.33984375,54.565980434417725,-1.2623952627182007,-18668.541015625,-1.6503784656524658,1689156746.9439344,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1300
14,56.4658088684082,716.4000244140625,14,43.53765106201172,448.5208740234375,1021.2579345703125,23.745567321777344,999.0,80.28535461425781,1028.1217041015625,1023.1595458984375,1040.787353515625,771.5477905273438,16.86060905456543,-1.750266432762146,999.0,14,1027.0025634765625,2.42671799659729,38551.53515625,57.02437925338745,-1.4875847101211548,-17720.09765625,-1.3178092241287231,1689156749.4023333,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1400
15,4.302764892578125,847.4000244140625,15,101.14768981933594,651.7578735351562,1027.22705078125,29.708547592163086,999.0,104.86634063720703,1040.094970703125,1027.930419921875,975.2482299804688,850.1925659179688,47.61979293823242,-1.299302339553833,875.4000244140625,15,1033.4991455078125,2.3952369689941406,21877.4921875,59.4520161151886,-1.4813852310180664,-4653.32275390625,-1.5101597309112549,1689156751.8299701,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1500
16,28.038312911987305,999.0,16,27.340295791625977,908.2171630859375,1021.7413330078125,24.3765811920166,999.0,125.20477294921875,1023.0166015625,1022.902099609375,1024.8232421875,1025.430908203125,34.96029281616211,-1.51707923412323,999.0,16,1022.9111328125,2.4198315143585205,31422.447265625,61.90520668029785,-1.635215163230896,-10627.2119140625,-1.6075276136398315,1689156754.2831607,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1600
17,51.70661163330078,882.6000366210938,17,60.57070541381836,562.85107421875,994.6570434570312,61.79387283325195,934.4000244140625,84.72219848632812,1027.8720703125,1023.7394409179688,1036.2406005859375,932.9711303710938,7.0475287437438965,-1.729922890663147,977.4000244140625,17,1025.7547607421875,2.418278932571411,42254.55859375,64.3562080860138,-1.5369139909744263,-22689.388671875,-1.3351558446884155,1689156756.734162,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1700
18,52.254451751708984,864.6000366210938,18,62.00593185424805,340.1833190917969,1032.6087646484375,34.94387435913086,999.0,87.32318115234375,1031.5887451171875,1027.41064453125,1026.37646484375,915.5526733398438,31.933982849121094,-1.4294394254684448,965.7999877929688,18,1027.8382568359375,2.426893949508667,19653.580078125,66.81623387336731,-1.3348034620285034,-3733.01123046875,-1.3018211126327515,1689156759.1941879,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1800
19,44.67529296875,999.0,19,98.29986572265625,758.435791015625,1067.4683837890625,88.74239349365234,980.2000122070312,86.61564636230469,1109.2493896484375,1035.8397216796875,802.0021362304688,1042.341552734375,20.846485137939453,-1.0979688167572021,704.7999877929688,19,1045.518798828125,2.4030051231384277,40910.96484375,69.25236058235168,-1.4738959074020386,-20653.861328125,-1.333864450454712,1689156761.6303146,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,1900
20,60.55938720703125,974.4000244140625,20,28.484115600585938,479.7691650390625,1023.1957397460938,25.725345611572266,999.0,110.30705261230469,1028.416748046875,1025.00439453125,1026.0001220703125,1033.4866943359375,44.132747650146484,-1.4838413000106812,999.0,20,1026.2801513671875,2.426786184310913,14047.599609375,71.7104926109314,-1.5295714139938354,-1698.87060546875,-1.4727249145507812,1689156764.0884466,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2000
21,55.58502197265625,985.7999877929688,21,36.172183990478516,137.499267578125,1030.286865234375,32.61493682861328,999.0,47.13269805908203,1033.565185546875,1025.8544921875,1033.6082763671875,1039.9080810546875,-100000.0,-1.5641239881515503,999.0,21,1028.4815673828125,2.434593915939331,44517.19921875,74.1772210597992,-1.328163504600525,-26802.388671875,-1.4767011404037476,1689156766.555175,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2100
22,85.8306884765625,838.7999877929688,22,64.1390609741211,483.39068603515625,925.33544921875,113.91873931884766,812.6000366210938,90.68206787109375,1035.1219482421875,1026.5201416015625,1047.900146484375,923.1657104492188,38.50544738769531,-1.4387993812561035,985.2000122070312,22,1032.983642578125,2.4251646995544434,28711.33203125,76.63416838645935,-1.183278203010559,-8710.833984375,-1.4650300741195679,1689156769.0121224,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2200
23,34.122005462646484,999.0,23,36.785194396972656,518.7400512695312,877.5335083007812,86.1308822631836,792.7999877929688,89.78910827636719,1034.6968994140625,1026.6126708984375,1034.4566650390625,1031.4820556640625,36.4199333190918,-1.3285220861434937,999.0,23,1032.0135498046875,2.407104730606079,9987.818359375,79.073801279068,-1.3971627950668335,-692.4227905273438,-1.6396849155426025,1689156771.4517553,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2300
24,63.79264450073242,887.6000366210938,24,125.66566467285156,423.6708984375,1027.951416015625,30.478124618530273,999.0,73.84101867675781,1060.8187255859375,1027.7369384765625,1088.0760498046875,950.2103881835938,17.931760787963867,-1.5898665189743042,964.0,24,1027.8795166015625,2.424466133117676,35827.30859375,81.5310423374176,-1.526998519897461,-14718.4375,-1.1823670864105225,1689156773.9089963,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2400
25,39.7291374206543,999.0,25,41.12375259399414,838.932373046875,1034.4268798828125,36.76375961303711,999.0,143.67391967773438,1044.714111328125,1031.3330078125,1038.8553466796875,1037.4013671875,56.29645919799805,-1.2688090801239014,999.0,25,1036.8875732421875,2.417038917541504,17127.66015625,83.98007535934448,-1.3368051052093506,-2634.175537109375,-1.3274935483932495,1689156776.3580294,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2500
26,64.63995361328125,886.7999877929688,26,70.13438415527344,429.28717041015625,1037.125,39.45766067504883,999.0,76.7801513671875,1037.201171875,1034.88818359375,960.9994506835938,950.2553100585938,27.02596664428711,-1.1347650289535522,892.0,26,1035.1273193359375,2.4284937381744385,34801.73046875,86.44152545928955,-1.3327317237854004,-13748.701171875,-1.184719204902649,1689156778.8194795,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2600
27,37.775726318359375,999.0,27,72.49600982666016,950.431640625,1035.866455078125,38.1350212097168,999.0,105.52656555175781,1039.736328125,1035.548095703125,950.1251831054688,1035.4398193359375,44.930397033691406,-1.1707412004470825,878.7999877929688,27,1037.249755859375,2.420478582382202,14055.33984375,88.89381527900696,-1.2686362266540527,-1654.336669921875,-1.335949182510376,1689156781.2717693,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2700
28,38.63452911376953,999.0,28,44.51166534423828,404.742431640625,1038.0384521484375,40.30503845214844,999.0,81.22378540039062,1043.8671875,1031.3441162109375,1042.2432861328125,1036.3089599609375,41.777259826660156,-1.2685521841049194,999.0,28,1033.2322998046875,2.4311885833740234,14044.708984375,91.35603356361389,-1.266480565071106,-1721.4599609375,-1.3258129358291626,1689156783.7339876,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2800
29,35.24154281616211,999.0,29,40.24406051635742,438.27069091796875,1032.093994140625,34.43171691894531,999.0,104.93173217773438,1037.0860595703125,1033.759765625,1037.9100341796875,1032.9752197265625,50.076107025146484,-1.3344241380691528,999.0,29,1034.7744140625,2.4231276512145996,9989.1162109375,93.81015920639038,-1.337512493133545,-683.2154541015625,-1.266621470451355,1689156786.1881132,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,2900
30,40.295108795166016,999.0,30,39.12955856323242,423.87347412109375,1032.6715087890625,35.003021240234375,999.0,99.2546615600586,1041.6124267578125,1035.3951416015625,1036.8631591796875,1038.1453857421875,38.82175827026367,-1.2667220830917358,999.0,30,1037.0008544921875,2.4264166355133057,23825.822265625,96.26828217506409,-1.3315279483795166,-5705.70751953125,-1.150124192237854,1689156788.6462362,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3000
31,45.438873291015625,999.0,31,127.8648910522461,756.3836669921875,1035.0142822265625,37.532867431640625,999.0,120.3703842163086,1088.7779541015625,1038.20068359375,846.9421997070312,1043.1087646484375,54.805877685546875,-1.1225216388702393,720.2000122070312,31,1043.420166015625,2.429931163787842,402.5923767089844,98.73082137107849,-1.5190370082855225,368.23095703125,-1.3300504684448242,1689156791.1087754,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3100
32,40.661197662353516,999.0,32,44.45692825317383,303.5406494140625,1035.365478515625,37.702545166015625,999.0,75.28092956542969,1049.32763671875,1037.4754638671875,1042.1199951171875,1038.32470703125,40.89503860473633,-1.3365672826766968,999.0,32,1037.4783935546875,2.4210433959960938,14038.5576171875,101.18408370018005,-1.337491750717163,-1758.0078125,-1.3365085124969482,1689156793.5620377,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3200
33,42.39253234863281,999.0,33,42.55304718017578,339.8333740234375,1032.4715576171875,34.8075065612793,999.0,75.81795501708984,1039.257080078125,1033.495849609375,1040.2171630859375,1040.1258544921875,40.74422836303711,-1.336135983467102,999.0,33,1037.6492919921875,2.4180023670196533,341.5291442871094,103.63516545295715,-1.3361424207687378,246.96380615234375,-1.266662836074829,1689156796.0131195,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3300
34,39.07815170288086,999.0,34,112.53443908691406,455.0435485839844,951.91552734375,66.3840103149414,886.7999877929688,78.01368713378906,1036.5426025390625,1034.3060302734375,852.1549072265625,1036.7427978515625,30.90294075012207,-0.9796621203422546,740.6000366210938,34,1036.076416015625,2.421609878540039,14048.7060546875,106.08795428276062,-1.2686188220977783,-1696.5665283203125,-1.3353677988052368,1689156798.4659083,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3400
35,34.5250244140625,999.0,35,38.984249114990234,1001.837158203125,1031.6646728515625,33.994258880615234,999.0,108.16287231445312,1036.49658203125,1033.64990234375,1036.578125,1032.189453125,47.383201599121094,-1.4060089588165283,999.0,35,1035.673828125,2.436594247817993,421.1481018066406,108.55547595024109,-1.329624891281128,392.0340270996094,-1.3353687524795532,1689156800.93343,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3500
36,75.32232666015625,889.0,36,46.360992431640625,420.81683349609375,1034.9803466796875,37.312034606933594,999.0,90.68650817871094,1042.5634765625,1034.8836669921875,1040.0338134765625,963.13818359375,41.881324768066406,-2.1273162364959717,995.7999877929688,36,1042.453125,2.4223716259002686,14045.2373046875,111.00666832923889,-1.3318982124328613,-1715.0677490234375,-1.184045433998108,1689156803.3846223,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3600
37,40.45016098022461,999.0,37,46.16976547241211,525.43603515625,1036.1676025390625,38.62033462524414,999.0,157.59869384765625,1044.6103515625,1035.8709716796875,1043.0345458984375,1038.11181640625,55.2824821472168,-2.135373830795288,999.0,37,1040.0858154296875,2.427626132965088,392.7916564941406,113.46629333496094,-1.452746868133545,374.56396484375,-1.3382560014724731,1689156805.8442473,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3700
38,112.373779296875,736.4000244140625,38,45.24407958984375,422.1117858886719,1033.7415771484375,36.19224548339844,999.0,87.8111801147461,1043.7669677734375,1036.058349609375,1042.1116943359375,847.7387084960938,40.520450592041016,-2.1324243545532227,999.0,38,1036.4053955078125,2.4209909439086914,9985.63671875,115.9187548160553,-1.4507043361663818,-711.4771728515625,-1.0349459648132324,1689156808.2967088,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3800
39,47.54954147338867,999.0,39,79.58198547363281,96.48898315429688,1041.42626953125,46.7525634765625,996.7999877929688,45.344852447509766,1050.5914306640625,1042.8448486328125,1052.315673828125,1044.415771484375,17.68291473388672,-2.266118049621582,975.0,39,1044.4998779296875,2.4264423847198486,25574.82421875,118.37597370147705,-2.1261789798736572,-6789.27490234375,-2.1336240768432617,1689156810.7539277,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,3900
40,46.87363815307617,999.0,40,98.72437286376953,392.00811767578125,1043.9005126953125,47.03204345703125,999.0,49.13756561279297,1046.3790283203125,1043.9169921875,909.0359497070312,1043.7392578125,25.329303741455078,-1.8883970975875854,812.2000122070312,40,1044.1370849609375,2.414245367050171,23814.90625,120.82191228866577,-2.1316685676574707,-5748.61962890625,-2.1348538398742676,1689156813.1998663,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4000
41,46.764007568359375,999.0,41,48.258514404296875,492.1658630371094,1043.6275634765625,46.759246826171875,999.0,67.45037841796875,1044.5029296875,1043.8828125,1045.1219482421875,1043.6298828125,34.9244384765625,-2.1367478370666504,999.0,41,1044.1226806640625,2.4256067276000977,9988.0556640625,123.27963423728943,-2.1316821575164795,-701.35302734375,-2.1343801021575928,1689156815.6575882,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4100
42,48.114620208740234,999.0,42,69.41967010498047,456.57220458984375,1044.5892333984375,47.66207504272461,999.0,72.77010345458984,1047.31298828125,1045.6591796875,935.5828247070312,1045.2449951171875,47.84307861328125,-2.0372474193573,868.2000122070312,42,1046.49951171875,2.418097972869873,9989.53515625,125.72999453544617,-2.0728466510772705,-688.5121459960938,-1.8698376417160034,1689156818.1079485,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4200
43,48.77378845214844,999.0,43,41.97182846069336,153.90069580078125,1044.6883544921875,47.82099533081055,999.0,51.11865997314453,1051.1949462890625,1045.1473388671875,745.7601928710938,1045.6405029296875,23.937397003173828,-1.6117467880249023,705.4000244140625,43,1045.9351806640625,2.4267115592956543,30064.3046875,128.18821811676025,-2.1328301429748535,-9811.5068359375,-2.133409261703491,1689156820.5661721,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4300
44,53.0738410949707,999.0,44,69.48646545410156,475.99365234375,1048.1517333984375,50.877479553222656,999.0,77.48411560058594,1052.7083740234375,1048.228759765625,934.4465942382812,1050.1190185546875,37.70561599731445,-1.4397245645523071,866.4000244140625,44,1050.296630859375,2.4105162620544434,14046.890625,130.6311616897583,-1.7258199453353882,-1708.9869384765625,-1.9547039270401,1689156823.0091157,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4400
45,51.552734375,999.0,45,51.76340866088867,302.55474853515625,939.1886596679688,70.80079650878906,870.0,47.97144317626953,1051.8294677734375,1048.5887451171875,1049.30224609375,1048.822021484375,23.681575775146484,-1.4611741304397583,999.0,45,1049.8970947265625,2.413515329360962,14040.662109375,133.07754492759705,-1.6120823621749878,-1749.21435546875,-1.730605959892273,1689156825.455499,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4500
46,51.47412109375,999.0,46,59.20846176147461,376.6188049316406,965.7481689453125,86.32386016845703,880.7999877929688,68.40090942382812,1061.0120849609375,1049.0712890625,1056.5517578125,1048.758056640625,38.48605728149414,-1.6567014455795288,999.0,46,1049.485595703125,2.4153313636779785,14041.607421875,135.52434515953064,-1.376067876815796,-1741.695556640625,-1.7161846160888672,1689156827.9022992,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4600
47,51.51557159423828,999.0,47,54.999969482421875,291.3458557128906,661.6423950195312,-18.572202682495117,681.7999877929688,76.14317321777344,1055.834228515625,1047.0909423828125,1051.6497802734375,1048.773193359375,40.22685623168945,-2.3500795364379883,999.0,47,1048.6396484375,2.4228835105895996,14039.94140625,137.97877669334412,-1.5851404666900635,-1749.25390625,-1.742071509361267,1689156830.3567307,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4700
48,83.02974700927734,907.7999877929688,48,59.1163215637207,506.67645263671875,991.6451416015625,110.90129852294922,882.2000122070312,78.40119934082031,1058.6812744140625,1056.2327880859375,1056.4635009765625,989.3255004882812,40.02252197265625,-1.6534980535507202,999.0,48,1058.2669677734375,2.4185941219329834,395.54437255859375,140.42896175384521,-1.4563450813293457,311.19189453125,-1.504576563835144,1689156832.8069158,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4800
49,50.72575378417969,999.0,49,111.1438217163086,327.6520080566406,811.8321533203125,96.00862884521484,717.0,63.98188018798828,1053.11083984375,1047.67919921875,841.9905395507812,1047.9776611328125,32.76189041137695,-1.5534917116165161,732.4000244140625,49,1048.6151123046875,2.387894630432129,19647.69921875,142.84878659248352,-1.1768468618392944,-3760.97802734375,-1.7480690479278564,1689156835.2267406,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,4900
50,55.938758850097656,999.0,50,105.93297576904297,729.205322265625,955.4884033203125,79.34261322021484,877.6000366210938,81.73585510253906,1056.123779296875,1055.411376953125,817.2360229492188,1053.179931640625,31.772397994995117,-1.096807837486267,712.4000244140625,50,1055.5137939453125,2.4225854873657227,25611.306640625,145.30305433273315,-1.4539967775344849,-6659.6103515625,-1.7587794065475464,1689156837.6810083,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5000
51,57.43842697143555,999.0,51,50.236873626708984,402.3636474609375,1050.2362060546875,52.98055648803711,999.0,66.33506774902344,1055.0902099609375,1053.4725341796875,1047.5809326171875,1054.786376953125,47.06371307373047,-1.6560672521591187,999.0,51,1054.7911376953125,2.3945562839508057,14039.3779296875,147.7314760684967,-1.744086503982544,-1753.708984375,-1.6520719528198242,1689156840.10943,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5100
52,61.121253967285156,999.0,52,92.79119110107422,432.459228515625,1053.536376953125,56.19384765625,999.0,71.31493377685547,1058.16796875,1054.865478515625,1071.6776123046875,1058.038330078125,36.15702819824219,-1.5135363340377808,980.4000244140625,52,1056.232666015625,2.416476011276245,17111.9765625,150.1806070804596,-1.6576963663101196,-2721.27392578125,-2.0828697681427,1689156842.558561,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5200
53,132.91162109375,808.0,53,124.90006256103516,444.5540771484375,926.99462890625,73.88154602050781,854.7999877929688,60.92857360839844,1057.89306640625,1050.5718994140625,971.7599487304688,939.5803833007812,38.318824768066406,-1.3402849435806274,848.2000122070312,53,1055.504150390625,2.4164085388183594,9987.8955078125,152.62994980812073,-1.6871522665023804,-704.0457153320312,-1.3315211534500122,1689156845.0079038,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5300
54,54.29214096069336,999.0,54,68.13606262207031,463.38897705078125,1052.7469482421875,55.5282096862793,999.0,77.02117919921875,1057.87548828125,1054.9949951171875,933.7094116210938,1051.48876953125,39.90171813964844,-1.4267679452896118,867.0,54,1055.04150390625,2.425246477127075,9985.2841796875,155.08635759353638,-1.7812213897705078,-715.6038818359375,-1.8032267093658447,1689156847.4643116,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5400
55,110.74684143066406,788.0,55,127.6904525756836,461.416748046875,850.4703979492188,115.03557586669922,736.6000366210938,71.20849609375,1059.5391845703125,1056.8831787109375,851.5348510742188,897.4127197265625,37.147274017333984,-0.9553672671318054,724.7999877929688,55,1057.523681640625,2.4172003269195557,17115.240234375,157.53567576408386,-1.1650028228759766,-2703.956787109375,-1.3341597318649292,1689156849.9136298,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,5500
