,iteration,front_size,reward,simplicity
0,0,1,792.8416,0.8333333
1,1,1,792.8416,0.8333333
2,2,1,795.2074,0.8333333
3,3,1,795.2074,0.8333333
4,4,1,814.6745,0.8333333
5,5,1,794.2802,0.8333333
6,6,1,794.2802,0.8333333
7,7,1,794.2802,0.8333333
8,8,1,794.2802,0.8333333
9,9,1,821.96936,0.8333333
10,10,1,833.731,0.8333333
11,11,1,811.2405,0.8333333
12,12,1,823.5967,0.8333333
13,13,1,861.1894,0.8333333
14,14,1,822.012,0.8333333
15,15,1,802.0833,0.8333333
16,16,1,791.62646,0.8333333
17,17,1,791.62646,0.8333333
18,18,1,795.3122,0.8333333
19,19,1,791.89087,0.8333333
20,20,1,830.6801,0.8333333
21,21,1,805.24457,0.8333333
22,22,1,899.716,0.8333333
23,23,1,852.2439,0.8333333
24,24,1,859.4296,0.8333333
25,25,1,858.1743,0.8333333
26,26,1,896.43646,0.8333333
27,27,1,896.43646,0.8333333
28,28,1,833.5956,0.8333333
29,29,1,824.1284,0.8333333
30,30,1,824.1284,0.8333333
31,31,1,821.8789,0.8333333
32,32,1,850.5231,0.8333333
33,33,1,842.316,0.8333333
34,34,1,837.4459,0.8333333
35,35,1,852.2406,0.8333333
36,36,1,850.9762,0.8333333
37,37,1,841.80066,0.8333333
38,38,1,841.80066,0.8333333
39,39,1,841.80066,0.8333333
40,40,1,841.80066,0.8333333
41,41,1,839.8819,0.8333333
42,42,1,839.8819,0.8333333
43,43,1,848.6271,0.8333333
44,44,1,887.05396,0.8333333
45,45,1,871.3994,0.8333333
46,46,1,671.93567,0.8333333
47,47,1,671.93567,0.8333333
48,48,1,671.93567,0.8333333
49,49,1,671.93567,0.8333333
50,50,1,671.93567,0.8333333
51,51,1,671.93567,0.8333333
52,52,1,671.93567,0.8333333
53,53,1,671.93567,0.8333333
54,54,1,800.4795,0.8333333
55,55,1,771.0748,0.8333333
56,56,1,793.469,0.8333333
57,57,1,671.93567,0.8333333
58,58,1,700.56665,0.8333333
59,59,1,671.93567,0.8333333
60,60,1,671.93567,0.8333333
61,61,1,671.93567,0.8333333
62,62,1,671.93567,0.8333333
63,63,1,671.93567,0.8333333
64,64,1,671.93567,0.8333333
65,65,1,671.93567,0.8333333
66,66,1,847.52637,0.8333333
67,67,1,769.9551,0.8333333
68,68,1,728.88116,0.8333333
69,69,1,728.88116,0.8333333
70,70,1,804.6,0.8333333
71,71,1,742.0825,0.8333333
72,72,1,795.5849,0.8333333
73,73,1,829.183,0.8333333
74,74,1,785.6267,0.8333333
75,75,1,823.17944,0.8333333
76,76,1,789.8309,0.8333333
77,77,1,789.8309,0.8333333
78,78,1,784.6658,0.8333333
79,79,1,784.6658,0.8333333
80,80,2,784.6658,0.8333333
81,80,2,861.79663,0.81666666
82,81,1,817.57947,0.8333333
83,82,1,843.0947,0.8333333
84,83,1,859.501,0.8333333
85,84,1,848.0934,0.8333333
86,85,1,878.4077,0.8333333
87,86,1,671.93567,0.8333333
88,87,1,671.93567,0.8333333
89,88,1,671.93567,0.8333333
90,89,1,671.93567,0.8333333
91,90,1,748.453,0.8333333
92,91,1,671.93567,0.8333333
93,92,1,681.2653,0.8333333
94,93,1,710.28265,0.8333333
95,94,1,671.93567,0.8333333
96,95,1,671.93567,0.8333333
97,96,1,791.405,0.8333333
98,97,1,709.99194,0.8333333
99,98,1,671.93567,0.8333333
100,99,1,671.93567,0.8333333
101,100,1,719.6904,0.8333333
102,101,1,900.14087,0.8333333
103,102,1,803.14545,0.8333333
104,103,1,728.7836,0.8333333
105,104,1,821.0243,0.8333333
106,105,1,819.33276,0.8333333
107,106,1,785.8113,0.8333333
108,107,1,671.93567,0.8333333
109,108,1,671.93567,0.8333333
110,109,1,757.17883,0.8333333
111,110,1,738.7296,0.8333333
112,111,1,738.7296,0.8333333
113,112,1,738.7296,0.8333333
114,113,1,781.61774,0.8333333
115,114,1,800.7116,0.8333333
116,115,1,789.72736,0.8333333
117,116,1,813.6283,0.8333333
118,117,1,857.8199,0.8333333
119,118,1,832.96094,0.8333333
120,119,1,840.02277,0.8333333
121,120,1,812.12305,0.8333333
122,121,1,671.93567,0.8333333
123,122,1,671.93567,0.8333333
124,123,1,771.83685,0.8333333
125,124,1,799.3425,0.8333333
126,125,1,775.3654,0.8333333
127,126,1,771.3,0.8333333
128,127,1,671.93567,0.8333333
129,128,1,671.93567,0.8333333
130,129,1,671.93567,0.8333333
131,130,1,783.0362,0.8333333
132,131,1,776.6114,0.8333333
133,132,1,671.93567,0.8333333
134,133,1,671.93567,0.8333333
135,134,1,671.93567,0.8333333
136,135,1,671.93567,0.8333333
137,136,1,691.10754,0.8333333
138,137,1,813.37177,0.8333333
139,138,1,842.58673,0.8333333
140,139,1,671.93567,0.8333333
141,140,1,839.1539,0.8333333
142,141,1,849.53564,0.8333333
143,142,1,757.5828,0.8333333
144,143,1,747.9063,0.8333333
145,144,1,700.3803,0.8333333
146,145,1,671.93567,0.8333333
147,146,1,671.93567,0.8333333
148,147,1,671.93567,0.8333333
149,148,1,671.93567,0.8333333
150,149,1,671.93567,0.8333333
151,150,1,738.4985,0.8333333
152,151,1,700.3071,0.8333333
153,152,1,766.5966,0.8333333
154,153,1,813.6869,0.8333333
155,154,1,841.3816,0.8333333
156,155,1,781.15137,0.8333333
157,156,1,814.556,0.8333333
158,157,1,814.75867,0.8333333
159,158,1,814.75867,0.8333333
160,159,1,814.75867,0.8333333
161,160,1,814.75867,0.8333333
162,161,1,831.6305,0.8333333
163,162,1,852.25165,0.8333333
164,163,1,897.3212,0.8333333
165,164,1,784.7558,0.8333333
166,165,1,784.7558,0.8333333
167,166,1,784.7558,0.8333333
168,167,1,784.7558,0.8333333
169,168,1,786.01953,0.8333333
170,169,1,833.2115,0.8333333
171,170,1,824.37933,0.8333333
172,171,1,826.66284,0.8333333
173,172,1,896.15283,0.8333333
174,173,1,870.6813,0.8333333
175,174,1,833.22656,0.8333333
176,175,1,817.59576,0.8333333
177,176,1,843.31604,0.8333333
178,177,1,841.43365,0.8333333
179,178,1,824.2462,0.8333333
180,179,1,671.93567,0.8333333
181,180,1,671.93567,0.8333333
182,181,1,671.93567,0.8333333
183,182,1,786.11053,0.8333333
184,183,1,742.77606,0.8333333
185,184,1,757.8219,0.8333333
186,185,1,757.7019,0.8333333
187,186,1,798.5878,0.8333333
188,187,1,690.1371,0.8333333
189,188,1,671.93567,0.8333333
190,189,1,671.93567,0.8333333
191,190,1,709.86273,0.8333333
192,191,1,828.5343,0.8333333
193,192,1,775.0403,0.8333333
194,193,1,671.93567,0.8333333
195,194,1,671.93567,0.8333333
196,195,1,671.93567,0.8333333
197,196,1,779.79034,0.8333333
198,197,1,757.53284,0.8333333
199,198,1,671.93567,0.8333333
200,199,1,671.93567,0.8333333
201,200,1,791.3449,0.8333333
202,201,1,671.93567,0.8333333
203,202,1,834.1471,0.8333333
204,203,1,781.8632,0.8333333
205,204,1,671.93567,0.8333333
206,205,1,757.45135,0.8333333
207,206,1,808.98145,0.8333333
208,207,1,779.85486,0.8333333
209,208,1,671.93567,0.8333333
210,209,1,671.93567,0.8333333
211,210,1,747.93115,0.8333333
