iteration,front_size,reward,simplicity,seed,environment,solver
0,4,330.50876,0.6666666,9,inverted_double_pendulum,lgp
0,4,652.9752,0.59999996,9,inverted_double_pendulum,lgp
0,4,282.9171,1.0,9,inverted_double_pendulum,lgp
0,4,292.6994,0.73333335,9,inverted_double_pendulum,lgp
1,2,282.9171,1.0,9,inverted_double_pendulum,lgp
1,2,661.9843,0.8666667,9,inverted_double_pendulum,lgp
2,3,661.9843,0.8666667,9,inverted_double_pendulum,lgp
2,3,567.2321,0.93333334,9,inverted_double_pendulum,lgp
2,3,292.54813,1.0,9,inverted_double_pendulum,lgp
3,2,292.54813,1.0,9,inverted_double_pendulum,lgp
3,2,761.927,0.93333334,9,inverted_double_pendulum,lgp
4,2,761.927,0.93333334,9,inverted_double_pendulum,lgp
4,2,311.23584,1.0,9,inverted_double_pendulum,lgp
5,2,311.23584,1.0,9,inverted_double_pendulum,lgp
5,2,595.68054,0.93333334,9,inverted_double_pendulum,lgp
6,2,595.68054,0.93333334,9,inverted_double_pendulum,lgp
6,2,311.3787,1.0,9,inverted_double_pendulum,lgp
7,2,595.68054,0.93333334,9,inverted_double_pendulum,lgp
7,2,311.3787,1.0,9,inverted_double_pendulum,lgp
8,2,595.68054,0.93333334,9,inverted_double_pendulum,lgp
8,2,320.51694,1.0,9,inverted_double_pendulum,lgp
9,2,595.393,0.93333334,9,inverted_double_pendulum,lgp
9,2,320.51694,1.0,9,inverted_double_pendulum,lgp
10,2,595.393,0.93333334,9,inverted_double_pendulum,lgp
10,2,320.51694,1.0,9,inverted_double_pendulum,lgp
11,2,320.51694,1.0,9,inverted_double_pendulum,lgp
11,2,623.49506,0.93333334,9,inverted_double_pendulum,lgp
12,3,320.51694,1.0,9,inverted_double_pendulum,lgp
12,3,623.49506,0.93333334,9,inverted_double_pendulum,lgp
12,3,671.5111,0.79999995,9,inverted_double_pendulum,lgp
13,3,320.51694,1.0,9,inverted_double_pendulum,lgp
13,3,671.5111,0.79999995,9,inverted_double_pendulum,lgp
13,3,634.0312,0.93333334,9,inverted_double_pendulum,lgp
14,2,320.51694,1.0,9,inverted_double_pendulum,lgp
14,2,680.8769,0.93333334,9,inverted_double_pendulum,lgp
15,3,339.96243,1.0,9,inverted_double_pendulum,lgp
15,3,842.00336,0.73333335,9,inverted_double_pendulum,lgp
15,3,690.853,0.93333334,9,inverted_double_pendulum,lgp
16,3,339.96243,1.0,9,inverted_double_pendulum,lgp
16,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
16,3,849.50055,0.73333335,9,inverted_double_pendulum,lgp
17,3,339.96243,1.0,9,inverted_double_pendulum,lgp
17,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
17,3,862.1358,0.8666667,9,inverted_double_pendulum,lgp
18,3,339.96243,1.0,9,inverted_double_pendulum,lgp
18,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
18,3,862.1358,0.8666667,9,inverted_double_pendulum,lgp
19,3,339.96243,1.0,9,inverted_double_pendulum,lgp
19,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
19,3,862.1358,0.8666667,9,inverted_double_pendulum,lgp
20,3,339.96243,1.0,9,inverted_double_pendulum,lgp
20,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
20,3,862.1358,0.8666667,9,inverted_double_pendulum,lgp
21,2,339.96243,1.0,9,inverted_double_pendulum,lgp
21,2,842.3149,0.93333334,9,inverted_double_pendulum,lgp
22,3,339.96243,1.0,9,inverted_double_pendulum,lgp
22,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
22,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
23,3,339.96243,1.0,9,inverted_double_pendulum,lgp
23,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
23,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
24,3,339.96243,1.0,9,inverted_double_pendulum,lgp
24,3,842.3149,0.93333334,9,inverted_double_pendulum,lgp
24,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
25,3,339.96243,1.0,9,inverted_double_pendulum,lgp
25,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
25,3,848.05133,0.93333334,9,inverted_double_pendulum,lgp
26,3,339.96243,1.0,9,inverted_double_pendulum,lgp
26,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
26,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
27,3,339.96243,1.0,9,inverted_double_pendulum,lgp
27,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
27,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
28,3,339.96243,1.0,9,inverted_double_pendulum,lgp
28,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
28,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
29,3,339.96243,1.0,9,inverted_double_pendulum,lgp
29,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
29,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
30,3,339.96243,1.0,9,inverted_double_pendulum,lgp
30,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
30,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
31,3,339.96243,1.0,9,inverted_double_pendulum,lgp
31,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
31,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
32,3,339.96243,1.0,9,inverted_double_pendulum,lgp
32,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
32,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
33,3,339.96243,1.0,9,inverted_double_pendulum,lgp
33,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
33,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
34,3,339.96243,1.0,9,inverted_double_pendulum,lgp
34,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
34,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
35,3,339.96243,1.0,9,inverted_double_pendulum,lgp
35,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
35,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
36,3,339.96243,1.0,9,inverted_double_pendulum,lgp
36,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
36,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
37,3,339.96243,1.0,9,inverted_double_pendulum,lgp
37,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
37,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
38,3,339.96243,1.0,9,inverted_double_pendulum,lgp
38,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
38,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
39,3,339.96243,1.0,9,inverted_double_pendulum,lgp
39,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
39,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
40,3,339.96243,1.0,9,inverted_double_pendulum,lgp
40,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
40,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
41,3,339.96243,1.0,9,inverted_double_pendulum,lgp
41,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
41,3,860.4479,0.93333334,9,inverted_double_pendulum,lgp
42,3,339.96243,1.0,9,inverted_double_pendulum,lgp
42,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
42,3,879.8992,0.93333334,9,inverted_double_pendulum,lgp
43,3,339.96243,1.0,9,inverted_double_pendulum,lgp
43,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
43,3,879.8992,0.93333334,9,inverted_double_pendulum,lgp
44,3,339.96243,1.0,9,inverted_double_pendulum,lgp
44,3,908.2583,0.8666667,9,inverted_double_pendulum,lgp
44,3,879.8992,0.93333334,9,inverted_double_pendulum,lgp
45,4,339.96243,1.0,9,inverted_double_pendulum,lgp
45,4,908.2583,0.8666667,9,inverted_double_pendulum,lgp
45,4,889.6398,0.93333334,9,inverted_double_pendulum,lgp
45,4,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
46,3,339.96243,1.0,9,inverted_double_pendulum,lgp
46,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
46,3,927.6327,0.93333334,9,inverted_double_pendulum,lgp
47,3,339.96243,1.0,9,inverted_double_pendulum,lgp
47,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
47,3,937.3736,0.93333334,9,inverted_double_pendulum,lgp
48,3,339.96243,1.0,9,inverted_double_pendulum,lgp
48,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
48,3,937.3736,0.93333334,9,inverted_double_pendulum,lgp
49,3,339.96243,1.0,9,inverted_double_pendulum,lgp
49,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
49,3,937.3736,0.93333334,9,inverted_double_pendulum,lgp
50,3,339.96243,1.0,9,inverted_double_pendulum,lgp
50,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
50,3,937.3736,0.93333334,9,inverted_double_pendulum,lgp
51,3,339.96243,1.0,9,inverted_double_pendulum,lgp
51,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
51,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
52,3,339.96243,1.0,9,inverted_double_pendulum,lgp
52,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
52,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
53,3,339.96243,1.0,9,inverted_double_pendulum,lgp
53,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
53,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
54,3,339.96243,1.0,9,inverted_double_pendulum,lgp
54,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
54,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
55,3,339.96243,1.0,9,inverted_double_pendulum,lgp
55,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
55,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
56,3,339.96243,1.0,9,inverted_double_pendulum,lgp
56,3,1051.3759,0.79999995,9,inverted_double_pendulum,lgp
56,3,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
57,2,339.96243,1.0,9,inverted_double_pendulum,lgp
57,2,1032.5178,0.93333334,9,inverted_double_pendulum,lgp
58,2,339.96243,1.0,9,inverted_double_pendulum,lgp
58,2,956.4431,0.93333334,9,inverted_double_pendulum,lgp
59,2,339.96243,1.0,9,inverted_double_pendulum,lgp
59,2,947.26965,0.93333334,9,inverted_double_pendulum,lgp
60,2,339.96243,1.0,9,inverted_double_pendulum,lgp
60,2,937.3799,0.93333334,9,inverted_double_pendulum,lgp
61,3,339.96243,1.0,9,inverted_double_pendulum,lgp
61,3,937.3799,0.93333334,9,inverted_double_pendulum,lgp
61,3,1079.6482,0.8666667,9,inverted_double_pendulum,lgp
62,3,339.96243,1.0,9,inverted_double_pendulum,lgp
62,3,1079.6482,0.8666667,9,inverted_double_pendulum,lgp
62,3,984.9231,0.93333334,9,inverted_double_pendulum,lgp
63,2,339.96243,1.0,9,inverted_double_pendulum,lgp
63,2,984.9231,0.93333334,9,inverted_double_pendulum,lgp
64,2,339.96243,1.0,9,inverted_double_pendulum,lgp
64,2,984.9231,0.93333334,9,inverted_double_pendulum,lgp
65,2,339.96243,1.0,9,inverted_double_pendulum,lgp
65,2,984.9231,0.93333334,9,inverted_double_pendulum,lgp
66,3,339.96243,1.0,9,inverted_double_pendulum,lgp
66,3,984.9231,0.93333334,9,inverted_double_pendulum,lgp
66,3,1051.106,0.79999995,9,inverted_double_pendulum,lgp
67,3,339.96243,1.0,9,inverted_double_pendulum,lgp
67,3,984.9231,0.93333334,9,inverted_double_pendulum,lgp
67,3,1051.106,0.79999995,9,inverted_double_pendulum,lgp
68,3,339.96243,1.0,9,inverted_double_pendulum,lgp
68,3,984.9231,0.93333334,9,inverted_double_pendulum,lgp
68,3,1051.106,0.79999995,9,inverted_double_pendulum,lgp
69,3,339.96243,1.0,9,inverted_double_pendulum,lgp
