iteration,front_size,reward,simplicity,seed,environment,solver
0,1,809.08984,0.8333333,8,inverted_double_pendulum,cgp
1,1,814.55066,0.8333333,8,inverted_double_pendulum,cgp
2,1,809.08984,0.8333333,8,inverted_double_pendulum,cgp
3,1,789.64087,0.8333333,8,inverted_double_pendulum,cgp
4,1,776.8737,0.8333333,8,inverted_double_pendulum,cgp
5,1,786.03186,0.8333333,8,inverted_double_pendulum,cgp
6,1,786.37524,0.8333333,8,inverted_double_pendulum,cgp
7,1,833.54047,0.8333333,8,inverted_double_pendulum,cgp
8,1,833.54047,0.8333333,8,inverted_double_pendulum,cgp
9,1,833.54047,0.8333333,8,inverted_double_pendulum,cgp
10,1,833.54047,0.8333333,8,inverted_double_pendulum,cgp
11,1,833.54047,0.8333333,8,inverted_double_pendulum,cgp
12,1,833.5073,0.8333333,8,inverted_double_pendulum,cgp
13,1,833.5073,0.8333333,8,inverted_double_pendulum,cgp
14,1,823.53754,0.8333333,8,inverted_double_pendulum,cgp
15,1,823.53754,0.8333333,8,inverted_double_pendulum,cgp
16,1,823.53754,0.8333333,8,inverted_double_pendulum,cgp
17,1,821.00977,0.8333333,8,inverted_double_pendulum,cgp
18,1,821.00977,0.8333333,8,inverted_double_pendulum,cgp
19,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
20,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
21,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
22,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
23,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
24,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
25,1,829.8505,0.8333333,8,inverted_double_pendulum,cgp
26,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
27,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
28,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
29,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
30,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
31,1,855.6121,0.8333333,8,inverted_double_pendulum,cgp
32,1,852.9132,0.8333333,8,inverted_double_pendulum,cgp
33,1,861.1049,0.8333333,8,inverted_double_pendulum,cgp
34,1,852.9132,0.8333333,8,inverted_double_pendulum,cgp
35,1,841.25037,0.8333333,8,inverted_double_pendulum,cgp
36,1,841.25037,0.8333333,8,inverted_double_pendulum,cgp
37,1,832.21643,0.8333333,8,inverted_double_pendulum,cgp
38,1,831.1809,0.8333333,8,inverted_double_pendulum,cgp
39,1,831.1809,0.8333333,8,inverted_double_pendulum,cgp
40,1,831.1809,0.8333333,8,inverted_double_pendulum,cgp
41,1,868.0657,0.8333333,8,inverted_double_pendulum,cgp
42,1,868.0657,0.8333333,8,inverted_double_pendulum,cgp
43,1,868.0657,0.8333333,8,inverted_double_pendulum,cgp
