,training.top_k_reward.top_1_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_reward.top_0_reward,training.top_k_forward_reward.top_2_forward_reward,training.fitness_1q,training.fitness_3q,training.fitness_std,training.fitness_mean,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.run_id,training.top_k_healthy_reward.top_1_healthy_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,_step,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
16,331.7413635253906,180.60000610351562,396.6000061035156,16,-4.051915168762207,2.2050466537475586,236.96949768066406,433.4184265136719,145.91038513183594,163.3811492919922,-12.961451530456543,101.50203704833984,40.59359359741211,236.07125854492188,55.22492718696594,1688567851.1693423,0,164.1999969482422,-0.5179879069328308,-0.35075467824935913,253.3363800048828,-0.5697507262229919,167.89208984375,16,275.44097900390625,541.9407348632812,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,1600
17,390.4346618652344,505.0,305.3999938964844,17,-0.7424688339233398,2.206291675567627,241.72293090820312,715.5126342773438,195.779296875,173.8595733642578,-15.553069114685059,9955.77734375,-946.940185546875,241.50076293945312,57.46546959877014,1688567853.4098847,0,209.1999969482422,-0.8987970352172852,-0.5575151443481445,211.4112091064453,-0.6101804375648499,181.79220581054688,17,266.1752624511719,500.56915283203125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,1700
18,495.29693603515625,518.2000122070312,273.0,18,-8.932692527770996,2.2057723999023438,225.06549072265625,652.7796020507812,187.72854614257812,52.30451965332031,-18.55520248413086,97.79591369628906,25.589637756347656,212.08737182617188,59.70575666427612,1688567855.6501718,0,275.8000183105469,-0.9413558840751648,-0.5547943115234375,135.5209197998047,-0.49446722865104675,220.0516815185547,18,248.24435424804688,460.2340393066406,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,1800
19,572.0987548828125,179.1999969482422,905.7999877929688,19,-1.6635240316390991,2.2009825706481934,266.6022033691406,402.9993591308594,171.3437957763672,185.71377563476562,-12.671607971191406,116.63530731201172,60.68439483642578,255.14285278320312,61.94177031517029,1688567857.8861854,0,336.3999938964844,-0.3832457661628723,-0.9683408141136169,224.1826171875,-1.5791147947311401,236.66709899902344,19,355.5198059082031,1075.5645751953125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,1900
20,491.3809509277344,220.40000915527344,344.3999938964844,20,-2.209216356277466,2.2064616680145264,294.8186340332031,397.8188171386719,179.86534118652344,198.93539428710938,-13.435647964477539,122.6535873413086,63.02191162109375,294.41314697265625,64.1812207698822,1688567860.1256359,0,233.1999969482422,-0.48181653022766113,-0.5537719130516052,177.90066528320312,-0.5523573756217957,258.7347106933594,20,309.152099609375,523.7131958007812,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2000
21,507.86529541015625,277.20001220703125,723.4000244140625,21,-3.7167470455169678,2.2058253288269043,299.3506164550781,490.343017578125,211.5625457763672,211.11221313476562,-23.31045150756836,130.0383758544922,65.89762878417969,285.55133056640625,66.42105269432068,1688567862.3654678,0,236.60000610351562,-0.5500848889350891,-0.5601106882095337,213.6930389404297,-1.3138914108276367,271.825439453125,21,322.7391052246094,933.6485595703125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2100
22,958.6857299804688,194.1999969482422,608.6000366210938,22,-2.636545181274414,2.2057979106903076,290.1160888671875,467.0692443847656,214.23611450195312,219.09393310546875,-26.675189971923828,130.00650024414062,66.06300354003906,280.1407775878906,68.66144227981567,1688567864.6058574,0,745.7999877929688,-0.4284284710884094,-1.3403257131576538,273.2976379394531,-1.0667003393173218,214.22618103027344,22,354.3334655761719,821.7694702148438,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2200
23,576.3949584960938,248.40000915527344,825.7999877929688,23,-2.4042773246765137,2.2066187858581543,301.04119873046875,534.1934204101562,207.22000122070312,198.24288940429688,-15.159817695617676,125.62879943847656,65.8566665649414,292.7892150878906,70.9026095867157,1688567866.8470247,0,434.8000183105469,-0.5773661732673645,-1.1332616806030273,286.3708190917969,-1.476284384727478,142.72805786132812,23,304.8855895996094,1031.5438232421875,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2300
24,951.4494018554688,471.6000061035156,426.6000061035156,24,-3.9343512058258057,2.204054355621338,289.02960205078125,650.36279296875,133.0817108154297,238.30426025390625,-23.76605224609375,136.3203125,71.4231185913086,280.6529541015625,73.14105486869812,1688567869.08547,0,737.0,-0.7003547549247742,-1.3288899660110474,179.46307373046875,-1.099859356880188,215.7783660888672,24,297.0821533203125,558.5817260742188,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2400
25,497.00567626953125,528.4000244140625,294.20001220703125,25,2.5329532623291016,2.203066110610962,289.4543762207031,710.7761840820312,189.2251434326172,238.855712890625,-19.362829208374023,138.4053192138672,83.14158630371094,287.70794677734375,75.37870645523071,1688567871.3231215,0,235.0,-1.2891141176223755,-0.5527300834655762,183.66514587402344,-0.8261064887046814,262.55841064453125,25,299.5300598144531,482.5990295410156,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2500
26,786.2435913085938,362.20001220703125,173.60000610351562,26,-1.9478415250778198,2.2025868892669678,294.9869384765625,639.7413940429688,166.9893798828125,242.0797882080078,-28.587108612060547,9957.9130859375,-929.6599731445312,289.3631591796875,77.61474323272705,1688567873.5591583,0,553.2000122070312,-0.8481462597846985,-0.9175938963890076,278.3895568847656,-0.40336281061172485,233.96121215820312,26,313.35040283203125,340.1860046386719,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2600
27,500.3927917480469,487.20001220703125,482.20001220703125,27,-6.643648147583008,2.2044591903686523,297.1972961425781,708.3435668945312,219.21853637695312,211.1238555908203,-18.24359130859375,133.4962921142578,61.49687194824219,294.6905517578125,79.85345935821533,1688567875.7978745,0,237.1999969482422,-1.1661043167114258,-0.5626469254493713,222.30972290039062,-1.2296679019927979,263.75543212890625,27,311.10076904296875,700.1886596679688,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2700
28,708.6537475585938,567.4000244140625,482.3999938964844,28,96.23579406738281,2.2047808170318604,309.4857177734375,810.708740234375,224.8341827392578,253.21591186523438,-12.22089958190918,138.21607971191406,99.14067840576172,309.2807312011719,82.09363436698914,1688567878.0380495,0,487.0,-0.6871470808982849,-1.093880295753479,243.995849609375,-1.149023413658142,222.7477264404297,28,314.847900390625,706.0850830078125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2800
29,658.3395385742188,832.4000244140625,496.3999938964844,29,-2.5755867958068848,2.204216241836548,351.6620178222656,1104.1031494140625,242.1993408203125,213.13363647460938,-15.048187255859375,136.90695190429688,73.55736541748047,313.46893310546875,84.33222270011902,1688567880.2766378,0,344.6000061035156,-0.9276080131530762,-0.6166731119155884,272.6308288574219,-1.1516135931015015,314.3561706542969,29,378.2543640136719,737.44775390625,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,2900
30,659.0263671875,731.7999877929688,479.3999938964844,30,1.4447097778320312,2.2034878730773926,347.0213928222656,931.53076171875,225.0423126220703,237.04025268554688,-15.873635292053223,137.78245544433594,83.05350494384766,314.6607360839844,86.57035326957703,1688567882.5147684,0,344.8000183105469,-0.7625230550765991,-0.6163404583930969,200.4929656982422,-1.1613515615463257,314.8426208496094,30,372.3079833984375,703.2809448242188,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3000
31,917.5158081054688,347.3999938964844,461.6000061035156,31,-2.241093635559082,2.205045461654663,332.284912109375,662.8278198242188,148.3099822998047,241.79690551757812,-20.23497772216797,140.49246215820312,76.22331237792969,311.9140930175781,88.80999398231506,1688567884.754409,0,718.0,-0.6167420148849487,-0.7758247256278992,316.0445251464844,-1.1851729154586792,200.29161071777344,31,346.65545654296875,608.7249145507812,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3100
32,926.5741577148438,348.6000061035156,367.20001220703125,32,-0.2681884765625,2.205152750015259,349.07977294921875,667.7300415039062,277.2689208984375,252.390625,-17.419734954833984,139.85545349121094,83.44863891601562,313.3113098144531,91.0505793094635,1688567886.9949944,0,689.2000122070312,-0.617529034614563,-0.7769961357116699,319.7475280761719,-0.8616951107978821,238.1510772705078,32,352.11639404296875,643.6072387695312,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3200
33,665.1105346679688,348.6000061035156,768.7999877929688,33,-2.5544261932373047,2.240797281265259,351.05133056640625,672.5682983398438,195.109130859375,186.52423095703125,-26.518749237060547,138.2346649169922,77.24211883544922,328.54302978515625,93.33790159225464,1688567889.2823167,0,345.6000061035156,-0.6219650506973267,-0.6140931248664856,324.59033203125,-0.764859139919281,320.1246337890625,33,357.7659912109375,963.1439819335938,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3300
34,1025.82177734375,341.8000183105469,346.3999938964844,34,-2.6194019317626953,2.2208032608032227,349.8490295410156,660.42822265625,318.4007568359375,226.77357482910156,-19.214696884155273,142.2200164794922,76.64134216308594,348.88397216796875,95.59803104400635,1688567891.5424461,0,756.2000122070312,-0.6186615228652954,-0.8447572588920593,319.2469177246094,-0.6185041666030884,270.4665222167969,34,351.62811279296875,664.1823120117188,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3400
35,672.6686401367188,809.2000122070312,353.3999938964844,35,0.6217942237854004,2.214045524597168,360.7222900390625,1014.2321166992188,321.4606628417969,259.7735595703125,-8.891609191894531,146.06695556640625,93.95720672607422,356.8575439453125,97.84641909599304,1688567893.7908342,0,348.20001220703125,-0.9077020883560181,-0.6222314238548279,205.940185546875,-0.6284794807434082,325.09088134765625,35,370.8099060058594,674.2320556640625,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3500
36,673.7672119140625,368.8000183105469,786.2000122070312,36,1.029066801071167,2.2051613330841064,362.31884765625,712.1215209960938,242.7371063232422,256.4544372558594,-13.690364837646484,143.35646057128906,90.34233856201172,362.31298828125,100.08809566497803,1688567896.0325108,0,346.0,-0.7491901516914368,-0.6224708557128906,344.0706481933594,-0.9418728947639465,328.3897399902344,36,378.9773864746094,1027.9954833984375,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3600
37,1075.75732421875,401.0,467.0,37,-2.39422607421875,2.201204538345337,364.7104797363281,596.1516723632812,310.901123046875,239.0695037841797,-16.524595260620117,145.78814697265625,88.7359848022461,358.58953857421875,102.32617235183716,1688567898.2705874,0,835.4000244140625,-0.8503199815750122,-1.0086829662322998,196.0020751953125,-0.8984128832817078,241.36582946777344,37,380.66290283203125,777.0027465820312,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3700
38,687.7361450195312,374.6000061035156,468.3999938964844,38,-1.4484132528305054,2.2053894996643066,361.7818298339844,719.5947875976562,304.5452575683594,178.79774475097656,-13.874813079833984,144.0693359375,74.1916732788086,355.4007873535156,104.56826281547546,1688567900.512678,0,364.8000183105469,-0.7658217549324036,-0.6500434875488281,345.7605895996094,-0.9050528407096863,323.5861511230469,38,382.30084228515625,772.0403442382812,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3800
39,738.9354858398438,382.3999938964844,350.3999938964844,39,-4.495147705078125,2.2011518478393555,357.5440979003906,644.0277099609375,315.9331970214844,223.9296417236328,-22.90667152404785,146.71058654785156,71.09770965576172,346.2980651855469,106.80551838874817,1688567902.7499335,0,475.6000061035156,-0.78170245885849,-0.9059315919876099,262.40936279296875,-0.6205641031265259,264.2415466308594,39,380.196044921875,665.7127075195312,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,3900
40,683.4469604492188,385.6000061035156,346.6000061035156,40,2.322256088256836,2.2078235149383545,377.19635009765625,729.7555541992188,320.4335021972656,242.25949096679688,-10.334264755249023,145.0538330078125,101.3192367553711,358.3412780761719,109.04901218414307,1688567904.9934273,0,342.20001220703125,-0.779279887676239,-0.8292569518089294,344.9349060058594,-0.6166074275970459,342.0762634277344,40,382.76385498046875,666.4169921875,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4000
41,669.4215698242188,467.20001220703125,352.8000183105469,41,0.255387544631958,2.2043299674987793,373.012451171875,804.7667236328125,324.8526306152344,258.134033203125,-16.3758487701416,151.54464721679688,92.36626434326172,360.010009765625,111.28987979888916,1688567907.234295,0,337.0,-0.9549530148506165,-0.8206543922424316,338.521484375,-0.6278294920921326,333.2422790527344,41,386.5938415527344,677.0248413085938,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4100
42,678.455322265625,389.20001220703125,412.0,42,-0.8358020782470703,2.2029778957366943,371.69744873046875,732.470703125,244.41270446777344,235.05189514160156,-14.467438697814941,150.36378479003906,81.38639831542969,362.21649169921875,113.52827334403992,1688567909.4726884,0,340.3999938964844,-0.8013104796409607,-0.8283985257148743,344.0719909667969,-0.974782407283783,338.88360595703125,42,383.4559631347656,655.4378662109375,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4200
43,686.7097778320312,343.8000183105469,337.3999938964844,43,-0.9243062734603882,2.2046494483947754,374.25665283203125,686.682373046875,338.76788330078125,257.8453369140625,-21.68004608154297,156.15237426757812,86.45936584472656,369.7604064941406,115.76935005187988,1688567911.7137651,0,345.3999938964844,-0.8338167071342468,-0.837803065776825,343.7161865234375,-0.8220190405845642,342.1476135253906,43,377.1075134277344,675.3458251953125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4300
44,680.6356811523438,408.6000061035156,332.3999938964844,44,-0.09263825416564941,2.2034668922424316,375.3343200683594,750.7830200195312,340.4500427246094,260.9722595214844,-35.623626708984375,164.2132110595703,88.74913024902344,374.0242919921875,118.00937581062317,1688567913.953791,0,340.20001220703125,-0.821053147315979,-0.8267633318901062,343.004150390625,-0.8107690215110779,341.262451171875,44,382.8132629394531,672.0391235351562,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4400
45,681.8175048828125,444.0,336.6000061035156,45,-3.7416632175445557,2.202608346939087,378.8184814453125,703.6471557617188,341.1836853027344,271.9967041015625,-29.874862670898438,167.62791442871094,88.47736358642578,374.0184020996094,120.24855446815491,1688567916.1929696,0,338.3999938964844,-0.9287396669387817,-0.8253699541091919,260.575927734375,-0.8178607821464539,344.2428894042969,45,383.2142639160156,676.9658203125,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4500
46,683.1417236328125,453.20001220703125,339.3999938964844,46,-8.983280181884766,2.2010226249694824,375.55078125,653.1307983398438,341.7961730957031,178.72308349609375,-54.9615364074707,167.21734619140625,62.992191314697266,374.3157958984375,122.486163854599,1688567918.430579,0,342.3999938964844,-0.9427091479301453,-0.8295068740844727,200.87353515625,-0.821978747844696,341.5711669921875,46,381.50299072265625,680.3742065429688,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4600
47,738.1842651367188,414.8000183105469,350.6000061035156,47,-0.25382161140441895,2.204174280166626,383.951416015625,761.4567260742188,347.8840026855469,280.91595458984375,-15.349263191223145,168.73651123046875,97.55065155029297,382.4299011230469,124.72593879699707,1688567920.670354,0,392.6000061035156,-0.8539822697639465,-0.8115860819816589,347.5106201171875,-0.8422220349311829,346.3957214355469,47,384.33197021484375,697.6419067382812,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4700
48,750.3283081054688,360.6000061035156,341.6000061035156,48,-3.4921715259552,2.2026054859161377,382.6886291503906,710.8516235351562,345.38525390625,217.99111938476562,-18.92955780029297,170.3599853515625,84.11808776855469,379.1680908203125,126.96498012542725,1688567922.9093952,0,407.3999938964844,-0.7550825476646423,-0.8259056210517883,351.00677490234375,-0.8362583518028259,343.75421142578125,48,388.0043029785156,686.1491088867188,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4800
49,748.9666748046875,363.20001220703125,384.0,49,27.68795394897461,2.201282501220703,385.4766845703125,719.867919921875,344.45623779296875,303.3283386230469,-17.124265670776367,172.8521270751953,117.87562561035156,384.4990539550781,129.2024223804474,1688567925.1468375,0,414.8000183105469,-0.8722306489944458,-0.8737865686416626,357.5400085449219,-0.7828752994537354,335.0404968261719,49,392.45782470703125,727.6732788085938,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,4900
50,726.97998046875,373.3999938964844,365.8000183105469,50,-3.3906869888305664,2.2038466930389404,385.17645263671875,731.1582641601562,346.29644775390625,288.78228759765625,-21.96128273010254,177.29580688476562,94.99830627441406,382.50335693359375,131.44221305847168,1688567927.3866282,0,380.3999938964844,-0.8952755331993103,-0.7909326553344727,358.653564453125,-0.7617141604423523,347.3708190917969,50,395.1755676269531,711.3347778320312,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,5000
51,709.1122436523438,354.20001220703125,345.6000061035156,51,0.20708918571472168,2.202427625656128,386.57073974609375,707.5624389648438,351.2980651855469,270.0494384765625,-10.28209114074707,168.2086181640625,103.75460815429688,385.6178894042969,133.68118047714233,1688567929.6255956,0,439.8000183105469,-0.8514112830162048,-0.8966683745384216,354.2138977050781,-0.8318037390708923,270.2088623046875,51,388.42266845703125,696.0663452148438,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,5100
52,717.3309326171875,409.0,421.0,52,-0.5871865749359131,2.2013349533081055,387.547119140625,761.463623046875,328.9298095703125,287.758056640625,-13.6810884475708,173.21112060546875,101.25064086914062,385.8253173828125,135.91834473609924,1688567931.8627598,0,368.20001220703125,-0.9855300784111023,-0.7676417231559753,353.4493103027344,-1.0213364362716675,349.8985595703125,52,393.5329284667969,748.9083862304688,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,5200
53,714.2021484375,374.0,357.3999938964844,53,0.07224464416503906,2.2015573978424072,391.2923278808594,729.0199584960938,350.2540588378906,309.88800048828125,-14.399893760681152,171.18353271484375,111.32683563232422,390.6905822753906,138.15513849258423,1688567934.0995536,0,358.0,-0.8965933918952942,-0.8626192212104797,355.9165344238281,-0.774246335029602,357.0647888183594,53,393.06939697265625,706.8798217773438,cgp,mu+lambda-ga,weighted-0.1-1-1-unhealthy_termination,walker2d,0,5300
