,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,32.381717681884766,0,17.288288593292236,4,3.7985196113586426,16.01191520690918,1.685427188873291,4.619311332702637,31.12331771850586,-0.024286460131406784,0.9632471799850464,76.0637435913086,0,-0.4470086097717285,-1.241080403327942,5.566401481628418,1687368720.7939217,cgp,mu+lambda,distance,walker2d,4,0
1,30.321714401245117,1,19.646225214004517,4,3.5969481468200684,2.206573486328125,1.899297833442688,4.257692337036133,134.45045471191406,-0.030004043132066727,1.086140513420105,127.62226867675781,1,-0.23780019581317902,-1.475459098815918,5.354991436004639,1687368723.1518583,cgp,mu+lambda,distance,walker2d,4,100
2,113.90948486328125,2,21.86906886100769,4,5.912481307983398,2.1989924907684326,2.088742733001709,6.858815670013428,140.06881713867188,1.2385934591293335,2.7251524925231934,39.90614318847656,2,1.3533594608306885,-0.2951750159263611,9.217710494995117,1687368725.374702,cgp,mu+lambda,distance,walker2d,4,200
3,79.03328704833984,3,24.09714412689209,4,8.720842361450195,2.2045083045959473,2.896700620651245,8.984999656677246,407.0277404785156,1.4855947494506836,3.213189125061035,93.0097885131836,3,1.3654651641845703,-0.4203925132751465,9.950870513916016,1687368727.6027772,cgp,mu+lambda,distance,walker2d,4,300
4,1878.2904052734375,4,26.320690155029297,4,7.441863059997559,2.1996490955352783,2.634167194366455,7.57016658782959,229.98562622070312,1.3282470703125,3.1439285278320312,1279.52392578125,4,1.2021032571792603,-0.7406610250473022,8.531356811523438,1687368729.8263233,cgp,mu+lambda,distance,walker2d,4,400
5,173.38172912597656,5,28.54426860809326,4,7.582935333251953,2.2028353214263916,2.5361955165863037,8.3276948928833,172.2281036376953,1.175497055053711,2.4218332767486572,57.283851623535156,5,0.6977694034576416,-0.7503055334091187,10.504783630371094,1687368732.0499017,cgp,mu+lambda,distance,walker2d,4,500
6,95.6318588256836,6,30.76916217803955,4,9.472939491271973,2.201857328414917,3.101412057876587,9.840832710266113,538.1463012695312,1.7122607231140137,3.3471264839172363,44.46902847290039,6,1.3358049392700195,-0.40671026706695557,10.322208404541016,1687368734.2747953,cgp,mu+lambda,distance,walker2d,4,600
7,543.3035278320312,7,32.99686861038208,4,11.032013893127441,2.2044837474823,3.5342233180999756,13.846612930297852,153.9547576904297,2.4105064868927,4.124630451202393,190.00149536132812,7,1.9947822093963623,0.6130244731903076,14.417198181152344,1687368736.5025017,cgp,mu+lambda,distance,walker2d,4,700
8,661.2816772460938,8,35.219467639923096,4,10.156646728515625,2.1994924545288086,3.99184250831604,11.2445707321167,895.8024291992188,2.297856092453003,4.953739643096924,353.3518371582031,8,1.9122798442840576,-0.007556455209851265,12.377723693847656,1687368738.7251008,cgp,mu+lambda,distance,walker2d,4,800
9,-72.80648803710938,9,37.444509506225586,4,12.670700073242188,2.2011446952819824,3.839106798171997,13.236852645874023,-35.862911224365234,2.674882173538208,4.720174789428711,142.8191680908203,9,2.0043609142303467,0.3071005344390869,15.312268257141113,1687368740.9501426,cgp,mu+lambda,distance,walker2d,4,900
