top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
1123.7587890625,966.2191772460938,-173.29090881347656,0,31.003915071487427,109,1035.91259765625,27.8948917388916,0,327.0623779296875,1161.990966796875,948.4099731445312,-7.973574161529541,1240.3065185546875,88.82105255126953,1495.3350830078125,0,0,-80.57351684570312,-291.8966979980469,1668.626220703125,0,-185.5109100341797,1492.6322021484375,1693691300.161458,-157.5398406982422,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,0,1495.3350830078125
1821.1881103515625,1647.916015625,-302.20928955078125,1,37.26997756958008,109,1088.400634765625,6.09213399887085,0,14048.302734375,1672.0050048828125,957.3510131835938,-1729.25341796875,1203.8184814453125,621.8654174804688,3279.104736328125,0,1,194.1498107910156,-246.4673309326172,3581.31298828125,0,-95.36019134521484,3338.925537109375,1693691306.4275205,-173.2723846435547,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,100,3279.104736328125
2465.739990234375,2240.626708984375,-306.15313720703125,2,43.47861981391907,109,2218.237060546875,6.101326942443848,0,10023.7392578125,2461.2099609375,2085.761474609375,-524.6517944335938,2326.6025390625,980.274169921875,3126.334228515625,0,2,197.7457275390625,-240.841064453125,3432.485595703125,0,-87.52099609375,3156.86279296875,1693691312.6361628,-225.1116943359375,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,200,3126.334228515625
4041.718017578125,3666.153564453125,-378.3656311035156,3,49.69311618804932,109,3761.843994140625,6.102861881256104,0,10122.0498046875,3935.490966796875,3833.17578125,-203.2764434814453,4170.56201171875,1538.31396484375,5126.54541015625,0,3,427.40966796875,-337.3869323730469,5504.9111328125,0,-253.27801513671875,5102.806640625,1693691318.8506591,-375.5630493164063,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,300,5126.54541015625
3681.532958984375,3308.181396484375,-369.944580078125,4,55.90862560272217,109,3657.844970703125,6.103675842285156,0,1428.4522705078125,3768.44921875,3563.98046875,929.40234375,3977.57275390625,1667.60302734375,3856.638427734375,0,4,481.7221984863281,-413.59283447265625,4226.5830078125,0,-193.278076171875,4758.44091796875,1693691325.0661683,-373.3510437011719,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,400,3856.638427734375
4862.18505859375,4540.77978515625,-375.0064697265625,5,62.12339091300965,109,4628.68701171875,6.103480815887451,0,1502.776123046875,4771.3037109375,3665.4375,1109.5919189453125,4023.62890625,2625.687744140625,4301.51904296875,0,5,600.562744140625,-358.1932067871094,4676.5244140625,0,-127.8666534423828,4973.26416015625,1693691331.280934,-321.4056091308594,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,500,4301.51904296875
4179.95361328125,3797.382080078125,-314.2155456542969,6,68.34093165397644,109,4742.447265625,6.105579376220703,0,1517.7823486328125,4811.82373046875,4150.908203125,1051.4798583984375,4524.0419921875,2247.06591796875,3827.403076171875,0,6,548.5587768554688,-373.1331481933594,4141.61865234375,0,-117.93587493896484,4920.775390625,1693691337.4984746,-382.5715637207031,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,600,3827.403076171875
4641.8173828125,4320.76025390625,-376.1255798339844,7,74.55524778366089,109,4421.0439453125,6.103425979614258,0,1501.1683349609375,4622.86474609375,3692.323974609375,925.9417724609376,4044.829833984375,1424.7100830078125,4826.09765625,0,7,490.71136474609375,-352.5060729980469,5202.22802734375,0,-186.0384826660156,5242.732421875,1693691343.7127907,-321.0563049316406,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,700,4826.09765625
5300.7001953125,4940.14990234375,-371.2252197265625,8,80.77117919921875,109,4429.16015625,6.104805946350098,0,14285.3408203125,4967.32421875,3357.177734375,-585.0892333984375,3716.09375,2645.343505859375,4069.08984375,0,8,771.4237670898438,-358.9117431640625,4440.3173828125,0,55.13374328613281,5303.10986328125,1693691349.928722,-360.5506286621094,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,800,4069.08984375
4532.5498046875,4161.25341796875,-377.7908630371094,9,86.98644042015076,109,5136.265625,6.1016058921813965,0,1585.1400146484375,5194.82666015625,4065.143310546875,1282.7784423828125,4435.7080078125,2212.694580078125,5021.84521484375,0,9,654.6431274414062,-370.5628967285156,5399.63525390625,0,174.8474884033203,5199.09765625,1693691356.1439834,-371.2981262207031,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,900,5021.84521484375
3962.575927734375,3543.984375,-375.4951171875,10,93.2022304534912,109,4734.7001953125,6.125894069671631,0,17299.65234375,4901.70849609375,3755.354736328125,-1983.629638671875,4068.19140625,1822.561767578125,4750.57373046875,0,10,585.4747314453125,-312.8365783691406,5126.06982421875,0,12.771495819091797,5146.115234375,1693691362.3597734,-418.59130859375,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1000,4750.57373046875
4708.40869140625,4180.44970703125,-436.0403747558594,11,99.41832375526428,109,5503.439453125,6.101250171661377,0,10279.8837890625,5694.04150390625,4889.255859375,727.0588989257812,5345.08740234375,3000.361083984375,5239.08447265625,0,11,872.3963623046875,-455.83251953125,5675.1259765625,0,475.637451171875,6402.4189453125,1693691368.5758667,-527.9579467773438,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1100,5239.08447265625
5869.2265625,5490.5517578125,-542.2066040039062,12,105.63451337814332,109,5229.392578125,6.103472232818604,0,1778.929931640625,5430.92578125,3561.900146484375,1098.97412109375,3931.6640625,1334.702880859375,5475.48974609375,0,12,570.4622192382812,-369.7636413574219,6017.69677734375,0,-167.58290100097656,5504.86767578125,1693691374.7920563,-378.6776123046875,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1200,5475.48974609375
5212.23193359375,4836.4423828125,-451.2281799316406,13,111.85322213172913,109,5153.65966796875,6.10161018371582,0,14230.3203125,5370.4638671875,4883.20654296875,-1052.9666748046875,5260.89208984375,801.3037719726562,4766.9501953125,0,13,491.9237365722656,-377.6845397949219,5218.17822265625,0,-164.86439514160156,5616.81005859375,1693691381.010765,-375.7904968261719,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1300,4766.9501953125
4866.23828125,4332.26904296875,-492.0828552246094,14,118.06857657432556,109,5502.89013671875,6.101529121398926,0,10222.5302734375,5659.01806640625,4824.4365234375,49.09328079223633,5255.97900390625,1573.5567626953125,3827.09033203125,0,14,279.9519958496094,-431.542724609375,4319.173828125,0,-214.06497192382807,5853.7177734375,1693691387.2261195,-533.9669799804688,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1400,3827.09033203125
5458.001953125,5027.9931640625,-480.3787231445313,15,124.28329014778136,109,5969.70947265625,6.096438884735107,0,10294.7119140625,6003.62109375,5942.474609375,442.8421630859375,6361.72265625,2017.106689453125,6749.984375,0,15,651.4083251953125,-419.2500915527344,7230.36181640625,0,211.14840698242188,6702.85888671875,1693691393.440833,-430.0086059570313,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1500,6749.984375
6179.046875,5740.70166015625,-434.4112854003906,16,130.5016314983368,109,5909.96826171875,6.105891227722168,0,2117.0458984375,6030.4755859375,5431.8076171875,1416.447265625,5869.8173828125,2587.5224609375,5137.97021484375,0,16,487.0040283203125,-438.01080322265625,5572.3837890625,0,20.70418739318848,6798.27099609375,1693691399.6591744,-438.3449401855469,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1600,5137.97021484375
5217.68115234375,4783.33935546875,-431.6006774902344,17,136.7184703350067,109,5889.74609375,6.106561660766602,0,2039.3031005859373,5980.162109375,4437.29931640625,1205.80078125,4935.37744140625,2223.092041015625,4961.71484375,0,17,447.69927978515625,-498.0751953125,5393.31591796875,0,-132.65203857421875,6105.38037109375,1693691405.8760133,-434.34375,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1700,4961.71484375
5590.10693359375,5151.603515625,-443.5934753417969,18,142.93432712554932,109,5871.59814453125,6.103841304779053,0,1901.7645263671875,5876.9990234375,3843.392333984375,1317.1658935546875,4153.208984375,2132.155517578125,5960.31396484375,0,18,625.1539916992188,-309.8170471191406,6403.90771484375,0,-48.11810302734375,5912.86865234375,1693691412.09187,-438.5060119628906,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1800,5960.31396484375
4623.47998046875,4300.72412109375,-438.76416015625,19,149.14708352088928,109,6030.85546875,6.101222991943359,0,2129.225341796875,6062.533203125,5122.38916015625,1412.198974609375,5552.61376953125,2861.200927734375,5559.77880859375,0,19,537.1817626953125,-430.22467041015625,5998.54248046875,0,-199.2171173095703,6073.48046875,1693691418.3046265,-322.7549743652344,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,1900,5559.77880859375
4688.73193359375,4260.83349609375,-509.9163513183594,20,155.3606038093567,109,5757.79052734375,6.102421283721924,0,10250.57421875,5793.01513671875,5493.5927734375,79.0,6019.35888671875,1707.866943359375,5188.66943359375,0,20,368.076416015625,-525.7680053710938,5698.58740234375,0,-129.18785095214844,5967.77783203125,1693691424.5181468,-427.8991394042969,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,2000,5188.66943359375
4824.2001953125,4394.38232421875,-427.7738952636719,21,161.57108521461487,109,5754.18115234375,6.100286960601807,0,1941.069091796875,5932.89404296875,4443.45751953125,1397.3143310546875,4875.32763671875,2526.2099609375,4257.21826171875,0,21,468.2010192871094,-431.8704223632813,4684.9931640625,0,-107.59829711914062,5934.06982421875,1693691430.7286282,-429.821044921875,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,2100,4257.21826171875
5341.95068359375,4909.08251953125,-437.491943359375,22,167.78665590286255,109,5548.31298828125,6.104367733001709,0,10206.75,5822.25537109375,4136.7333984375,10.266562461853027,4632.28271484375,1438.7593994140625,5149.046875,0,22,332.7012939453125,-495.5497131347656,5586.53857421875,0,-174.97019958496094,5857.6201171875,1693691436.9441988,-432.8664245605469,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,2200,5149.046875
5267.2080078125,4834.73828125,-429.0830078125,23,174.005553483963,109,5705.24267578125,6.106605052947998,0,1889.0570068359373,5908.72021484375,5466.78271484375,1250.8978271484375,5851.0419921875,2621.396240234375,4998.77880859375,0,23,400.82366943359375,-384.2608337402344,5427.86474609375,0,-224.90084838867188,5956.4619140625,1693691443.1630964,-432.470458984375,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,2300,4998.77880859375
5332.60986328125,4902.62841796875,-444.3065490722656,24,180.2239317893982,109,5684.68505859375,6.110238075256348,0,1956.4525146484373,5802.46337890625,5268.2734375,1191.555419921875,5715.296875,2594.24560546875,5967.162109375,0,24,353.88507080078125,-447.0243225097656,6411.46728515625,0,-191.0042266845703,5936.72216796875,1693691449.3814747,-429.9806823730469,lgp,mu+lambda-ga,reward-unhealthy_termination,halfcheetah,109,2400,5967.162109375
