,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,590.9127197265625,0,21.606584072113037,3,1.7063738107681274,20.990802764892578,0.7481217384338379,2.453495502471924,374.5459289550781,0.014203771948814392,0.1289912462234497,899.5220336914062,0,-0.01742614433169365,-0.17141878604888916,3.974838972091675,1687419297.1608322,cgp,mu+lambda,distance,ant,3,0
1,153.1800079345703,1,26.619199752807617,3,3.223705768585205,4.70776891708374,0.790013313293457,3.3033924102783203,-896.1923828125,0.25167548656463623,0.1672915816307068,31.19093132019043,1,-0.04236370325088501,-0.12132861465215683,3.6679961681365967,1687419302.1734478,cgp,mu+lambda,distance,ant,3,100
2,493.11370849609375,2,31.395155906677246,3,3.9412691593170166,4.751484394073486,1.2990583181381226,4.1315507888793945,-160.72084045410156,0.7333443760871887,1.3824701309204102,338.2022705078125,2,0.23342087864875793,-0.12432414293289185,4.972486972808838,1687419306.949404,cgp,mu+lambda,distance,ant,3,200
3,91.93531036376953,3,36.187888383865356,3,5.142910003662109,4.766572952270508,1.6461037397384644,5.429658889770508,357.7532653808594,1.0023678541183472,1.6212116479873657,219.56875610351562,3,0.3798900246620178,-0.0421118326485157,7.658229351043701,1687419311.7421365,cgp,mu+lambda,distance,ant,3,300
4,686.282958984375,4,40.98681449890137,3,4.710677146911621,4.775657653808594,2.069303512573242,5.18276309967041,348.05804443359375,1.2160325050354004,2.902362585067749,-292.0290222167969,4,0.5858376026153564,-0.09089624881744385,8.737767219543457,1687419316.5410626,cgp,mu+lambda,distance,ant,3,400
5,225.02391052246094,5,45.780900955200195,3,9.002053260803223,4.771146297454834,2.3193750381469727,9.188077926635742,190.1611328125,2.0864555835723877,3.5642619132995605,275.84747314453125,5,1.5619621276855469,0.24848857522010803,11.501509666442871,1687419321.335149,cgp,mu+lambda,distance,ant,3,500
6,443.40673828125,6,50.57852840423584,3,8.144948959350586,4.774474620819092,2.42016863822937,9.00482177734375,201.0306396484375,1.7961232662200928,2.726792335510254,504.03204345703125,6,1.0722434520721436,0.17813463509082794,11.277822494506836,1687419326.1327765,cgp,mu+lambda,distance,ant,3,600
7,345.1562805175781,7,55.36886811256409,3,11.413928985595703,4.767077445983887,2.991666316986084,11.715965270996094,190.59906005859375,1.435444951057434,3.2064287662506104,338.9136962890625,7,0.3434411287307739,0.023480473086237907,12.186205863952637,1687419330.9231162,cgp,mu+lambda,distance,ant,3,700
8,130.643310546875,8,60.15878081321716,3,11.334217071533203,4.766399383544922,3.568665027618408,12.544801712036133,387.1785583496094,2.1291682720184326,3.8150155544281006,398.2806396484375,8,0.35320204496383667,-0.010346799157559872,13.271878242492676,1687419335.713029,cgp,mu+lambda,distance,ant,3,800
9,433.0187683105469,9,64.95295095443726,3,12.344818115234375,4.7713446617126465,4.430772304534912,12.747539520263672,429.8641662597656,2.787724018096924,5.64422607421875,-283.93670654296875,9,0.321907103061676,-0.026183418929576874,13.684572219848633,1687419340.507199,cgp,mu+lambda,distance,ant,3,900
10,101.08900451660156,10,69.74806571006775,3,11.370197296142578,4.772149562835693,4.4402971267700195,11.8036470413208,123.19268798828125,2.825526475906372,5.631659507751465,121.41751098632812,10,0.45743846893310547,0.04491939768195152,12.770689964294434,1687419345.3023138,cgp,mu+lambda,distance,ant,3,1000
