,training.top_k_fit.top_1_fit,training.top_k_healthy_reward.top_1_healthy_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_1q,training.generation,training.fitness_mean,training.top_k_fit.top_2_fit,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_healthy_reward.top_0_healthy_reward,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_forward_reward.top_1_forward_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_reward.top_0_reward,_step,_runtime,training.run_id,training.fitness_3q,training.fitness_std,training.fitness_median,training.evaluation_time,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,training.evaluation
10,134.1217498779297,97.0,96.5999984741211,115.24263763427734,10,48.25537872314453,133.92848205566406,-0.1119682788848877,97.4000015258789,1688627787.1935856,134.47633361816406,230.2579345703125,-0.1074686273932457,134.76844787597656,133.36851501464844,132.7884979248047,232.06101989746094,10,41.03508973121643,0,4.996659755706787,53.27131271362305,27.31538200378418,2.0731537342071533,229.2765350341797,-0.11059889942407608,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1000
11,135.10012817382812,96.0,97.4000015258789,122.10218048095703,11,51.360321044921875,134.30224609375,-0.10953203588724136,97.20000457763672,1688627789.3067412,135.29966735839844,227.39199829101562,-0.15578524768352509,135.2294464111328,131.50082397460938,134.18600463867188,232.27366638183594,11,43.148245334625244,0,5.516261100769043,54.18961715698242,28.74420166015625,2.0808427333831787,231.4764862060547,-0.10882481187582016,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1100
12,134.45289611816406,96.80000305175781,97.0,129.99176025390625,12,55.29449462890625,134.39187622070312,-0.11117317527532578,102.5999984741211,1688627791.4208472,137.72097778320312,230.73550415039062,-0.09434698522090912,137.77572631835938,134.08917236328125,133.86636352539062,240.28135681152344,12,45.262351274490356,0,6.561676502227783,56.76694107055664,26.55160140991211,2.080641508102417,230.7551727294922,-0.15369084477424622,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1200
13,142.27818298339844,105.5999984741211,103.0,130.24810791015625,13,57.85618209838867,137.63600158691406,-0.09334807097911835,140.8000030517578,1688627793.5324786,169.04747009277344,247.38369750976562,-0.15829847753047943,124.62586975097656,141.8887481689453,138.38894653320312,265.2675476074219,13,47.373982667922974,0,9.748786926269531,55.829261779785156,29.224578857421875,2.07957124710083,241.2955780029297,-0.10505571216344833,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1300
14,137.74191284179688,100.0,67.4000015258789,131.2985076904297,14,54.43199157714844,137.25254821777344,-0.070560984313488,103.20000457763672,1688627795.643603,138.5176239013672,234.19534301757812,-0.10740866512060165,132.4421844482422,134.3036651611328,86.44149780273438,235.5347900390625,14,49.48510718345642,0,6.404365539550781,57.04173278808594,29.869651794433594,2.079188823699951,153.77096557617188,-0.10835906118154526,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1400
15,137.88082885742188,98.80000305175781,100.5999984741211,131.61068725585938,15,57.96710968017578,136.29840087890625,-0.09355657547712326,103.20000457763672,1688627797.760743,138.20816040039062,236.48977661132812,-0.10948053747415543,139.2525177001953,137.84750366210938,134.21417236328125,242.34304809570312,15,51.6022469997406,0,7.167746067047119,57.02202224731445,31.79317283630371,2.084601879119873,234.72061157226562,-0.1577112376689911,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1500
16,138.68896484375,102.80000305175781,100.0,133.1497344970703,16,57.61426544189453,136.6097412109375,-0.09950877726078033,109.0,1688627799.8681247,154.87071228027344,240.5840301513672,-0.11038754135370255,155.0754852294922,137.8772735595703,137.2667694091797,263.965087890625,16,53.70962882041931,0,7.266970157623291,56.98994445800781,29.864742279052734,2.076572895050049,237.1673126220703,-0.09326395392417908,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1600
17,144.07171630859375,105.80000305175781,100.80000305175781,132.24179077148438,17,54.74043655395508,137.54751586914062,-0.10882623493671417,108.5999984741211,1688627801.9763267,154.65504455566406,240.3718719482422,-0.10960359871387482,154.149169921875,134.68321228027344,135.74807739257812,262.63958740234375,17,55.81783080101013,0,2.729137659072876,57.6136360168457,29.711639404296875,2.075446844100952,236.43923950195312,-0.11130886524915695,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1700
18,142.67335510253906,102.4000015258789,99.5999984741211,131.7294464111328,18,52.337074279785156,139.34600830078125,-0.15799935162067413,108.4000015258789,1688627804.0885181,152.18194580078125,238.8101043701172,-0.11108731478452682,153.13258361816406,136.5227508544922,139.77525329589844,261.4215087890625,18,57.93002223968506,0,8.250083923339844,54.93133544921875,27.105117797851562,2.080711603164673,239.2172393798828,-0.11264067888259888,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1800
19,151.0781707763672,108.0,103.20000457763672,134.24989318847656,19,54.3035774230957,139.2790069580078,-0.09370213001966476,109.4000015258789,1688627806.1928325,154.3817596435547,259.6483459472656,-0.11030720919370651,155.69627380371094,151.75997924804688,138.77589416503906,264.9859924316406,19,60.03433656692505,0,2.7827491760253906,62.41838836669922,22.943004608154297,2.0725176334381104,241.88218688964844,-0.11162322014570236,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,1900
20,151.65615844726562,108.5999984741211,108.20000457763672,132.66012573242188,20,-945.2604370117188,151.59030151367188,-0.11127348244190216,108.80000305175781,1688627808.2886646,153.36227416992188,261.6533508300781,-0.11062699556350708,154.1018829345703,153.1642303466797,152.73951721191406,262.791259765625,20,62.13016867637634,0,2.711831569671631,9955.5537109375,21.529983520507812,2.0629451274871826,260.8282165527344,-0.11088600009679794,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2000
21,154.826416015625,109.0,109.0,136.7060546875,21,58.30406951904297,154.63063049316406,-0.11094482988119125,108.80000305175781,1688627810.3883157,155.27490234375,263.3429870605469,-0.11184244602918625,154.11265563964844,154.45269775390625,155.31932067871094,262.80078125,21,64.22981977462769,0,2.55051851272583,65.29313659667969,22.797718048095703,2.0689640045166016,264.2084045410156,-0.10976656526327133,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2100
22,155.2340850830078,108.80000305175781,109.0,121.82599639892578,22,52.198974609375,154.3993377685547,-0.1104927808046341,109.4000015258789,1688627812.485615,156.60887145996094,263.3926696777344,-0.11257793009281158,155.4903106689453,154.7031707763672,154.7781524658203,264.7776794433594,22,66.32711911201477,0,6.807288646697998,60.15001678466797,24.277490615844727,2.0653839111328125,263.6676940917969,-0.11046222597360611,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2200
23,154.73095703125,108.80000305175781,109.0,133.84024047851562,23,52.5485725402832,154.476318359375,-0.11046367883682251,110.0,1688627814.583086,157.4718780517578,262.92578125,-0.1133931428194046,157.7515106201172,154.23716735839844,154.65318298339844,267.6381530761719,23,68.42459011077881,0,5.976925373077393,64.49748992919922,21.706233978271484,2.0659379959106445,263.5426940917969,-0.11141563951969147,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2300
24,156.82464599609375,109.4000015258789,108.80000305175781,144.938720703125,24,64.41753387451172,155.1678009033203,-0.11226233094930649,113.5999984741211,1688627816.6775339,162.4728240966797,264.8852233886719,-0.07226653397083282,161.7252655029297,155.59609985351562,154.5221405029297,275.25299072265625,24,70.51903796195984,0,7.176210403442383,64.74573516845703,28.222335815429688,2.061877489089966,263.2098693847656,-0.11084764450788498,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2400
25,158.07301330566406,109.4000015258789,108.80000305175781,151.21929931640625,25,62.10630798339844,156.16270446777344,-0.1121140643954277,112.80000305175781,1688627818.777308,162.3240966796875,265.5294494628906,-0.07175957411527634,163.15037536621094,156.23948669433594,154.25535583496094,275.8786315917969,25,72.618812084198,0,6.4179158210754395,67.20764923095703,27.926177978515625,2.0698277950286865,262.9432067871094,-0.11006440967321396,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2500
26,155.6549072265625,109.20000457763672,109.0,117.47026824951172,26,53.5906982421875,155.3438262939453,-0.11006229370832443,94.4000015258789,1688627820.8727074,161.66696166992188,264.4682312011719,-0.06256495416164398,131.61172485351562,155.37890625,153.9117889404297,225.94912719726562,26,74.71421146392822,0,7.79848575592041,61.01093292236328,23.565982818603516,2.0647571086883545,262.8017272949219,-0.11067751795053482,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2600
27,155.5003204345703,108.80000305175781,108.80000305175781,136.93423461914062,27,62.20295715332031,155.15196228027344,-0.11090820282697678,112.80000305175781,1688627822.9698548,160.6787567138672,262.6202697753906,-0.07025279849767685,160.46385192871094,153.93280029296875,154.32533264160156,273.1935729980469,27,76.81135892868042,0,7.298640251159668,65.31512451171875,29.63368034362793,2.065674066543579,263.0144348144531,-0.11255420744419098,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2700
28,155.37684631347656,109.20000457763672,109.20000457763672,149.77415466308594,28,55.84342575073242,155.19992065429688,-0.11138655245304108,113.5999984741211,1688627825.0689917,162.36428833007812,264.1862487792969,-0.07395362854003906,163.57835388183594,155.0974884033203,155.2603302001953,277.1044006347656,28,78.91049575805664,0,1.20181143283844,66.25146484375,26.027454376220703,2.0720715522766113,264.3489685058594,-0.11121159791946411,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2800
29,162.28038024902344,113.20000457763672,109.5999984741211,151.48513793945312,29,63.17203140258789,157.60235595703125,-0.1103772297501564,130.40000915527344,1688627827.1515834,192.25820922851562,275.1824645996094,-0.1431557983160019,146.88681030273438,162.05416870117188,155.88827514648438,277.1436462402344,29,80.99308753013611,0,1.2463862895965576,68.81148529052734,28.63519287109375,2.051734685897827,265.3778991699219,-0.07167235016822815,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,2900
30,160.71109008789062,93.0,109.0,136.78475952148438,30,55.26554870605469,154.90069580078125,-0.11239834874868393,122.20000457763672,1688627829.2486126,199.0446014404297,224.0955047607422,-0.13064084947109222,144.2310028076172,131.15440368652344,154.5690460205078,266.3003845214844,30,83.09011673927307,0,1.3442305326461792,67.38094329833984,24.418903350830078,2.0667219161987305,263.4566345214844,-0.05890835449099541,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3000
31,155.24903869628906,109.20000457763672,109.20000457763672,127.64205932617188,31,47.06911087036133,154.3586883544922,-0.10967256873846054,74.0,1688627831.35184,155.30392456054688,264.2920837402344,-0.050470974296331406,98.85028076171875,155.2054901123047,155.11253356933594,172.79981994628906,31,85.19334411621094,0,-0.8956109285354614,65.27520751953125,18.77950668334961,2.0725290775299072,264.202880859375,-0.11342743784189224,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3100
32,165.5893096923828,113.5999984741211,113.4000015258789,148.38394165039062,32,50.50594711303711,162.78067016601562,-0.07205622643232346,133.0,1688627833.4500499,190.03016662597656,278.51336669921875,-0.14329545199871063,151.6290283203125,164.9849395751953,160.455078125,284.4857482910156,32,87.29155397415161,0,-0.6430214047431946,67.85868072509766,20.490367889404297,2.0688223838806152,273.78302001953125,-0.07155139744281769,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3200
33,164.50706481933594,113.4000015258789,114.0,151.4807891845703,33,58.717185974121094,162.37344360351562,-0.07168860733509064,143.40000915527344,1688627835.5451872,201.93667602539062,276.7095642089844,-0.15746815502643585,177.38304138183594,163.38247680664062,163.26414489746094,320.62554931640625,33,89.3866913318634,0,3.384398937225342,70.2695083618164,22.80512237548828,2.0669524669647217,277.1924743652344,-0.07293470948934555,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3300
34,161.67218017578125,113.4000015258789,112.80000305175781,151.35870361328125,34,59.40439224243164,161.42578125,-0.07175707072019577,155.1999969482422,1688627837.6369545,205.00906372070312,275.49603271484375,-0.16919337213039398,200.3942108154297,162.1660614013672,161.28250122070312,355.4250183105469,34,91.4784586429596,0,2.290269374847412,67.396484375,25.818817138671875,2.063368558883667,274.0107421875,-0.07005330175161362,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3400
35,195.6770477294922,133.60000610351562,113.80000305175781,134.53160095214844,35,50.27670669555664,164.1171417236328,-0.07409737259149551,138.8000030517578,1688627839.7362905,197.32872009277344,304.2535095214844,-0.2400272637605667,197.5434112548828,170.79888916015625,163.8678436279297,336.1033935546875,35,93.57779455184937,0,1.173427700996399,68.4346694946289,21.749696731567383,2.071345567703247,277.5937194824219,-0.14541171491146088,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3500
36,191.42706298828125,129.0,116.5999984741211,134.46234130859375,36,58.11116027832031,166.32472229003906,-0.11085779964923859,149.0,1688627841.8312936,202.44235229492188,287.513427734375,-0.16311651468276978,203.54812622070312,158.72506713867188,166.2630615234375,352.385009765625,36,95.67279767990112,0,1.8130115270614624,67.09931182861328,24.604677200317383,2.066567897796631,282.752197265625,-0.2116328328847885,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3600
37,200.74766540527344,151.1999969482422,153.0,139.2041473388672,37,54.92137908935547,193.3153839111328,-0.17163492739200592,156.0,1688627843.927445,201.82162475585938,348.61083984375,-0.17280931770801544,201.32896423339844,197.57618713378906,194.2963104248047,357.1561279296875,37,97.76894903182983,0,0.8731285333633423,69.92727661132812,20.9582576751709,2.067537784576416,347.12469482421875,-0.16538111865520477,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3700
38,199.30252075195312,133.0,128.40000915527344,135.62692260742188,38,54.16295623779297,197.32626342773438,-0.13567830622196198,153.40000915527344,1688627846.1346369,200.8788604736328,304.9401550292969,-0.17244800925254822,201.58628845214844,172.08148193359375,151.00953674316406,354.8138122558594,38,99.97614097595215,0,0.22560915350914001,70.38045501708984,18.544132232666016,2.1682565212249756,279.2738342285156,-0.14134228229522705,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3800
39,201.27206420898438,125.20000457763672,137.8000030517578,122.03608703613281,39,51.472412109375,197.977783203125,-0.1504862755537033,144.0,1688627848.1570907,205.92233276367188,286.7342224121094,-0.24490444362163544,205.0861358642578,161.66627502441406,173.69879150390625,348.8412170410156,39,101.99859476089478,0,0.22604933381080627,72.78150939941406,17.396957397460938,1.9792373180389404,311.3482971191406,-0.13205495476722717,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,3900
40,200.55905151367188,137.40000915527344,148.60000610351562,150.7674102783203,40,56.02534866333008,193.38636779785156,-0.16158859431743622,139.1999969482422,1688627850.1942701,205.09051513671875,314.1285705566406,-0.14878146350383759,175.59971618652344,176.87466430664062,193.38046264648438,314.6509704589844,40,104.03577423095703,0,-0.26139870285987854,74.875732421875,24.165935516357422,1.9958148002624512,341.8188781738281,-0.14610224962234497,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4000
41,197.90078735351562,142.1999969482422,142.0,124.7491683959961,41,49.421424865722656,197.76028442382812,-0.15294119715690613,150.60000610351562,1688627852.226101,203.2248992919922,335.1529541015625,-0.1671745926141739,203.81826782226562,193.1902313232422,196.9416961669922,354.2510986328125,41,106.06760501861572,0,-1.334432601928711,72.93937683105469,12.585515975952148,1.9897679090499878,338.7887878417969,-0.23728172481060028,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4100
42,197.45843505859375,140.40000915527344,133.8000030517578,130.75991821289062,42,48.865447998046875,196.4607391357422,-0.14711061120033264,145.60000610351562,1688627854.2407484,200.7186737060547,311.2601623535156,-0.1598917543888092,201.515380859375,171.0148162841797,172.67022705078125,346.9554443359375,42,108.0822525024414,0,-2.5287508964538574,75.91081237792969,9.286949157714844,1.9831141233444214,306.3230895996094,-0.1546441614627838,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4200
43,201.5249786376953,125.20000457763672,149.1999969482422,149.4962615966797,43,54.312034606933594,201.3472137451172,-0.16572441160678864,131.8000030517578,1688627856.277944,206.14938354492188,296.2577819824219,-0.14145587384700775,207.8220672607422,171.269287109375,203.30064392089844,339.48065185546875,43,110.11944818496704,0,-4.001955986022949,79.8057632446289,7.485274314880371,2.007631778717041,352.3349609375,-0.21153052151203156,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4300
44,209.25747680664062,132.8000030517578,149.40000915527344,158.3233642578125,44,53.00229263305664,203.30430603027344,-0.15653960406780243,142.0,1688627858.315873,209.39060974121094,342.0096435546875,-0.24412544071674347,204.84878540039062,209.3557586669922,200.39906311035156,346.6046447753906,44,112.15737700462341,0,-4.885847568511963,82.10812377929688,10.649528503417969,2.00877046585083,349.6425476074219,-0.14612460136413574,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4400
45,202.51771545410156,147.8000030517578,130.0,133.56256103515625,45,55.8519287109375,201.3994903564453,-0.1428484469652176,131.0,1688627860.3465526,207.0006103515625,348.1200866699219,-0.1435377597808838,208.0968475341797,200.4812469482422,153.56480407714844,338.95330810546875,45,114.1880567073822,0,-1.0548964738845825,80.3598861694336,10.012979507446289,2.001558303833008,283.4219665527344,-0.16118064522743225,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4500
46,205.1867218017578,150.0,122.4000015258789,173.7415771484375,46,-935.8870239257812,204.1941680908203,-0.13158175349235535,135.1999969482422,1688627862.3835385,213.84486389160156,352.35772705078125,-0.1514824628829956,215.77871704101562,202.5251922607422,164.30519104003906,350.82720947265625,46,116.22504258155823,0,-4.737361907958984,9956.705078125,9.584787368774414,2.0078132152557373,286.57366943359375,-0.16746275126934052,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4600
47,214.6710968017578,134.60000610351562,136.40000915527344,193.14735412597656,47,72.71761322021484,211.38101196289062,-0.1323031336069107,133.40000915527344,1688627864.4192195,215.7007598876953,347.37628173828125,-0.14534388482570648,213.9104461669922,212.92678833007812,211.87356567382812,347.1651306152344,47,118.26072359085083,0,1.4196299314498901,87.7894287109375,24.827003479003906,2.00665020942688,348.1412048339844,-0.15047882497310638,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4700
48,214.58676147460938,140.40000915527344,133.60000610351562,189.49911499023438,48,65.54936218261719,213.0220489501953,-0.14822112023830414,134.60000610351562,1688627866.4524953,217.6594696044922,352.2592468261719,-0.15566855669021606,217.81716918945312,212.1136474609375,215.6558074951172,352.261474609375,48,120.29399943351746,0,0.1610468626022339,88.59241485595703,19.4544677734375,2.0037436485290527,349.1075744628906,-0.2543591558933258,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4800
49,218.93057250976562,134.60000610351562,131.40000915527344,186.55197143554688,49,59.58030319213867,216.1020050048828,-0.1208076998591423,131.8000030517578,1688627868.4854712,220.51101684570312,352.1673889160156,-0.15578775107860565,220.9197235107422,217.7161407470703,212.47630310058594,352.5639343261719,49,122.32697534561157,0,-0.635026752948761,88.68228149414062,16.999452590942383,2.001981019973755,343.75543212890625,-0.1486637443304062,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,4900
50,219.78330993652344,131.0,131.0,194.7715301513672,50,70.9522476196289,218.84475708007812,-0.15573790669441223,131.8000030517578,1688627870.4930694,221.63397216796875,350.3314514160156,-0.15671436488628387,220.875244140625,219.48558044433594,218.8426055908203,352.5185546875,50,124.33457350730896,0,-1.2125729322433472,92.86492156982422,15.491445541381836,1.979928731918335,349.6868591308594,-0.1540917456150055,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,5000
51,220.81605529785156,131.40000915527344,130.8000030517578,48.92210388183594,51,54.21354675292969,220.05078125,-0.1570601463317871,132.40000915527344,1688627872.5241559,221.62110900878906,351.6379089355469,-0.15883366763591766,222.38316345214844,220.39407348632812,217.12954711914062,354.624267578125,51,126.3656599521637,0,-0.5471348166465759,85.58187866210938,10.778053283691406,2.001439094543457,347.7724609375,-0.1561696082353592,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,5100
52,221.85499572753906,132.40000915527344,132.0,138.5404052734375,52,-935.5548706054688,220.9911651611328,-0.15827295184135437,132.8000030517578,1688627874.5578213,224.05911254882812,354.5958557128906,-0.15763983130455017,223.53457641601562,222.35281372070312,221.1184844970703,356.1769714355469,52,128.39932537078857,0,-0.5428167581558228,9956.734375,24.276615142822266,2.002927303314209,352.960205078125,-0.1569625437259674,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,5200
53,223.25804138183594,132.60000610351562,132.1999969482422,208.1551513671875,53,72.39470672607422,222.29055786132812,-0.15679486095905304,132.1999969482422,1688627876.5666242,224.70083618164062,355.3548278808594,-0.1578807532787323,222.5967559814453,222.9134979248047,221.4452667236328,354.6388854980469,53,130.40812826156616,0,-0.009772887453436852,94.66633605957031,15.427240371704102,1.9797507524490356,353.4884948730469,-0.15863536298274994,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,5300
54,222.17123413085938,131.8000030517578,132.40000915527344,120.02198028564453,54,63.89029312133789,222.11570739746094,-0.15543657541275024,132.40000915527344,1688627878.5981097,224.14724731445312,353.65557861328125,-0.15613341331481934,222.3851318359375,222.01341247558594,221.8502655029297,354.6290283203125,54,132.43961381912231,0,0.6972119212150574,87.72029113769531,21.338027954101562,2.0022695064544678,354.0948181152344,-0.15773892402648926,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,0,5400
