,training.fitness_1q,training.fitness_3q,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,_runtime,training.fitness_std,_step,training.generation,training.fitness_mean,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.top_k_fit.top_0_fit,solver,ea,environment,seed
243,1006.1765747070312,80.00159454345703,164.48907470703125,1.6579612493515015,1105.3411865234375,422.97801995277405,423.6145324707031,243,243,408.1756286621094,1103.9581298828125,1687176400.03302,1,1116.87255859375,lgp,mu+lambda,walker2d,1
244,997.4461059570312,77.4731216430664,167.4973907470703,1.6544551849365234,1111.3741455078125,424.65110778808594,419.90509033203125,244,244,406.1981201171875,1107.2525634765625,1687176401.7061079,1,1116.99951171875,lgp,mu+lambda,walker2d,1
245,502.63751220703125,75.16920471191406,128.98207092285156,1.6538430452346802,1102.4542236328125,426.3237977027893,409.2865905761719,245,245,367.0760803222656,1102.4462890625,1687176403.3787978,1,1117.6025390625,lgp,mu+lambda,walker2d,1
246,1007.7699584960938,76.8407211303711,207.84841918945312,1.6513210535049438,1100.9501953125,427.9939298629761,430.86083984375,246,246,428.82049560546875,1100.2857666015625,1687176405.04893,1,1102.8292236328125,lgp,mu+lambda,walker2d,1
247,715.7252807617188,74.3959732055664,210.75625610351562,1.653459906578064,1104.5025634765625,429.66595482826233,407.90069580078125,247,247,393.1842041015625,1102.8294677734375,1687176406.720955,1,1104.6763916015625,lgp,mu+lambda,walker2d,1
248,720.9549560546875,79.21174621582031,169.94830322265625,1.6525403261184692,1108.9393310546875,431.3370621204376,415.4216613769531,248,248,388.3231201171875,1108.4573974609375,1687176408.3920622,1,1111.85498046875,lgp,mu+lambda,walker2d,1
249,1009.071533203125,84.99090576171875,271.4439697265625,1.6520789861679077,1106.8829345703125,433.00766944885254,424.4017639160156,249,249,454.5089416503906,1097.1925048828125,1687176410.0626695,1,1107.148681640625,lgp,mu+lambda,walker2d,1
250,442.8916320800781,74.86347961425781,123.90541076660156,1.651537537574768,1101.574462890625,434.67748045921326,399.87890625,250,250,348.7615966796875,1100.427978515625,1687176411.7324805,1,1110.1080322265625,lgp,mu+lambda,walker2d,1
251,911.4606323242188,76.50070190429688,118.62245178222656,1.6516730785369873,1112.4910888671875,436.3477289676666,429.7424621582031,251,251,387.80364990234375,1100.4722900390625,1687176413.402729,1,1130.247802734375,lgp,mu+lambda,walker2d,1
252,974.261474609375,91.96614074707031,204.5681610107422,1.650302767753601,1100.0848388671875,438.0165767669678,409.9248046875,252,252,417.83551025390625,1099.53173828125,1687176415.0715768,1,1115.5296630859375,lgp,mu+lambda,walker2d,1
253,878.9092407226562,77.8362808227539,164.5364532470703,1.6493333578109741,1117.7264404296875,439.6843411922455,413.9441833496094,253,253,387.4785461425781,1115.6907958984375,1687176416.7393413,1,1120.979736328125,lgp,mu+lambda,walker2d,1
254,1000.9051513671875,77.57567596435547,188.55252075195312,1.6505060195922852,1095.545166015625,441.353392124176,419.357177734375,254,254,392.67193603515625,1094.7957763671875,1687176418.4083922,1,1107.2672119140625,lgp,mu+lambda,walker2d,1
255,1000.4510498046875,83.36203002929688,173.86947631835938,1.6533089876174927,1095.8104248046875,443.0235118865967,415.3936767578125,255,255,394.3524169921875,1095.2611083984375,1687176420.078512,1,1099.7916259765625,lgp,mu+lambda,walker2d,1
256,721.8604736328125,72.64578247070312,141.4208984375,1.6514559984207153,1101.3758544921875,444.69156098365784,416.7742004394531,256,256,377.0941467285156,1098.181396484375,1687176421.746561,1,1109.815673828125,lgp,mu+lambda,walker2d,1
257,1005.9784545898438,80.40481567382812,148.50953674316406,1.655077576637268,1111.1785888671875,446.3627836704254,430.8763427734375,257,257,402.5423278808594,1106.4088134765625,1687176423.4177837,1,1115.150634765625,lgp,mu+lambda,walker2d,1
258,1001.5950317382812,78.73017883300781,125.751220703125,1.6506214141845703,1098.421142578125,448.03205251693726,425.9541015625,258,258,399.50421142578125,1098.1575927734375,1687176425.0870526,1,1098.9349365234375,lgp,mu+lambda,walker2d,1
259,1007.1139526367188,80.72443389892578,179.78363037109375,1.6525167226791382,1104.5494384765625,449.70297288894653,425.6669616699219,259,259,427.7303771972656,1100.89794921875,1687176426.757973,1,1111.3563232421875,lgp,mu+lambda,walker2d,1
260,999.2659301757812,93.22064971923828,238.30361938476562,1.6503571271896362,1099.6436767578125,451.3718271255493,405.8975830078125,260,260,420.22216796875,1096.1785888671875,1687176428.4268272,1,1108.6844482421875,lgp,mu+lambda,walker2d,1
261,838.1411743164062,70.20392608642578,173.12088012695312,1.6513090133666992,1103.3731689453125,453.04150915145874,417.69952392578125,261,261,390.3302917480469,1100.7606201171875,1687176430.0965092,1,1104.9337158203125,lgp,mu+lambda,walker2d,1
262,1008.9859619140625,84.03873443603516,179.50259399414062,1.6503286361694336,1100.24755859375,454.7105176448822,422.0996398925781,262,262,400.5658264160156,1099.91015625,1687176431.7655177,1,1108.1890869140625,lgp,mu+lambda,walker2d,1
263,1004.606689453125,66.48487091064453,133.37271118164062,1.6513121128082275,1103.8211669921875,456.38072752952576,429.0920715332031,263,263,386.0101623535156,1103.0869140625,1687176433.4357276,1,1105.1527099609375,lgp,mu+lambda,walker2d,1
264,841.1110229492188,75.40396881103516,169.465576171875,1.6500706672668457,1098.3902587890625,458.0493860244751,411.5122375488281,264,264,391.9613342285156,1096.8389892578125,1687176435.104386,1,1110.404052734375,lgp,mu+lambda,walker2d,1
265,782.7850952148438,66.4320068359375,150.24795532226562,1.6514067649841309,1105.336669921875,459.71941351890564,419.2563781738281,265,265,382.96221923828125,1101.871337890625,1687176436.7744136,1,1107.031494140625,lgp,mu+lambda,walker2d,1
266,392.00030517578125,76.92884063720703,124.46827697753906,1.6513859033584595,1105.1158447265625,461.38951587677,394.777099609375,266,266,349.68988037109375,1104.4599609375,1687176438.444516,1,1110.6585693359375,lgp,mu+lambda,walker2d,1
267,667.3561401367188,77.56752014160156,199.1342315673828,1.651673674583435,1107.042724609375,463.06015062332153,405.7527770996094,267,267,391.78912353515625,1099.535400390625,1687176440.1151507,1,1108.7293701171875,lgp,mu+lambda,walker2d,1
268,812.678466796875,84.43779754638672,250.42526245117188,1.651214361190796,1117.7235107421875,464.7307276725769,407.08917236328125,268,268,421.015380859375,1112.007568359375,1687176441.7857277,1,1127.1820068359375,lgp,mu+lambda,walker2d,1
269,1009.799072265625,85.55039978027344,215.00241088867188,1.65235435962677,1102.59765625,466.4019672870636,413.5412292480469,269,269,416.9500427246094,1100.380859375,1687176443.4569674,1,1118.8934326171875,lgp,mu+lambda,walker2d,1
270,655.8667602539062,81.03580474853516,192.77157592773438,1.6511207818984985,1098.77978515625,468.07123732566833,400.11175537109375,270,270,391.60101318359375,1096.017578125,1687176445.1262374,1,1104.185791015625,lgp,mu+lambda,walker2d,1
271,454.5419006347656,72.03266906738281,157.96609497070312,1.653584599494934,1110.217529296875,469.743479013443,398.6584777832031,271,271,367.09625244140625,1106.287353515625,1687176446.798479,1,1123.8685302734375,lgp,mu+lambda,walker2d,1
272,1004.201171875,79.68165588378906,199.16444396972656,1.6496928930282593,1106.0213623046875,471.4119248390198,420.90472412109375,272,272,411.56787109375,1104.912109375,1687176448.466925,1,1120.4818115234375,lgp,mu+lambda,walker2d,1
273,1010.4571533203125,79.33462524414062,165.3194580078125,1.6510850191116333,1106.437744140625,473.08144640922546,425.8653564453125,273,273,404.757568359375,1105.9434814453125,1687176450.1364465,1,1106.9307861328125,lgp,mu+lambda,walker2d,1
274,515.66064453125,89.74485778808594,171.54940795898438,1.65032160282135,1105.723388671875,474.7504801750183,392.539794921875,274,274,363.9942932128906,1097.5147705078125,1687176451.8054802,1,1114.37744140625,lgp,mu+lambda,walker2d,1
275,1010.627197265625,83.08148956298828,169.82078552246094,1.651149034500122,1100.2640380859375,476.4204831123352,429.44293212890625,275,275,420.1395568847656,1097.4117431640625,1687176453.4754832,1,1102.39501953125,lgp,mu+lambda,walker2d,1
276,1008.47265625,75.82667541503906,134.37982177734375,1.6497842073440552,1106.4354248046875,478.08869075775146,428.5681457519531,276,276,383.3442077636719,1101.8607177734375,1687176455.1436908,1,1106.6688232421875,lgp,mu+lambda,walker2d,1
277,632.391845703125,83.82125854492188,149.8065185546875,1.6523158550262451,1104.0118408203125,479.7594449520111,415.14154052734375,277,277,376.3724670410156,1097.9786376953125,1687176456.814445,1,1107.95361328125,lgp,mu+lambda,walker2d,1
278,674.5379638671875,78.23966217041016,135.35696411132812,1.6514472961425781,1102.7174072265625,481.42973136901855,412.44512939453125,278,278,378.18255615234375,1100.2396240234375,1687176458.4847314,1,1103.122314453125,lgp,mu+lambda,walker2d,1
279,350.1206970214844,78.133544921875,143.43460083007812,1.6525477170944214,1104.435546875,483.10022377967834,404.6379699707031,279,279,346.7677001953125,1101.7220458984375,1687176460.1552238,1,1105.15234375,lgp,mu+lambda,walker2d,1
280,742.5454711914062,78.04144287109375,141.50735473632812,1.6507699489593506,1105.2235107421875,484.76952719688416,408.758056640625,280,280,381.134765625,1101.0538330078125,1687176461.8245273,1,1108.470947265625,lgp,mu+lambda,walker2d,1
281,950.6112670898438,73.48213195800781,212.89031982421875,1.6504987478256226,1117.780029296875,486.4387700557709,414.7872314453125,281,281,411.92474365234375,1108.007080078125,1687176463.4937701,1,1119.9205322265625,lgp,mu+lambda,walker2d,1
282,696.32763671875,67.18449401855469,168.9854736328125,1.649629831314087,1103.853515625,488.10662484169006,413.46533203125,282,282,374.1227722167969,1100.0189208984375,1687176465.161625,1,1105.033203125,lgp,mu+lambda,walker2d,1
283,1011.086669921875,77.51939392089844,148.1592559814453,1.6509555578231812,1099.341064453125,489.7763376235962,428.8822937011719,283,283,403.52398681640625,1096.8299560546875,1687176466.8313377,1,1105.8211669921875,lgp,mu+lambda,walker2d,1
284,656.267578125,79.96714782714844,211.382568359375,1.650801420211792,1105.0267333984375,491.44595861434937,407.4050598144531,284,284,393.74163818359375,1099.4595947265625,1687176468.5009587,1,1105.279541015625,lgp,mu+lambda,walker2d,1
285,787.0571899414062,68.59984588623047,137.8356475830078,1.6516257524490356,1099.99267578125,493.11618876457214,418.61395263671875,285,285,367.7742919921875,1094.94091796875,1687176470.1711888,1,1103.5181884765625,lgp,mu+lambda,walker2d,1
286,540.5267944335938,73.92523193359375,139.54931640625,1.6511256694793701,1107.1551513671875,494.7859420776367,414.63995361328125,286,286,364.06170654296875,1105.8988037109375,1687176471.8409421,1,1109.721923828125,lgp,mu+lambda,walker2d,1
287,516.647705078125,76.5859375,161.27694702148438,1.651162028312683,1104.1376953125,496.4559528827667,401.18463134765625,287,287,363.46490478515625,1099.28271484375,1687176473.510953,1,1104.173583984375,lgp,mu+lambda,walker2d,1
288,474.82373046875,55.553016662597656,130.6367950439453,1.6507030725479126,1107.5899658203125,498.12463665008545,405.4549255371094,288,288,343.204833984375,1105.4664306640625,1687176475.1796367,1,1115.5831298828125,lgp,mu+lambda,walker2d,1
289,595.6158447265625,76.73896789550781,153.93739318847656,1.6518586874008179,1100.9384765625,499.7948832511902,406.2773132324219,289,289,375.7352600097656,1098.60498046875,1687176476.8498833,1,1101.5382080078125,lgp,mu+lambda,walker2d,1
290,395.3225402832031,77.94488525390625,140.47113037109375,1.6486824750900269,1108.419189453125,501.4623782634735,395.2441711425781,290,290,345.9206237792969,1107.4197998046875,1687176478.5173783,1,1109.6341552734375,lgp,mu+lambda,walker2d,1
291,524.2799072265625,78.05333709716797,152.20870971679688,1.6511284112930298,1112.6915283203125,503.13214802742004,413.8758850097656,291,291,364.7195129394531,1110.57373046875,1687176480.187148,1,1115.4345703125,lgp,mu+lambda,walker2d,1
292,651.177001953125,69.96611022949219,166.5055694580078,1.649915099143982,1109.744384765625,504.800568819046,410.6965637207031,292,292,377.4046936035156,1104.679443359375,1687176481.855569,1,1110.881591796875,lgp,mu+lambda,walker2d,1
293,900.0655517578125,86.616455078125,241.73089599609375,1.6514819860458374,1102.048583984375,506.47105836868286,14064.4638671875,293,293,-1590.291015625,1100.852294921875,1687176483.5260584,1,1105.9931640625,lgp,mu+lambda,walker2d,1
294,589.88916015625,75.0355224609375,151.18118286132812,1.6489803791046143,1104.9228515625,508.13917422294617,409.83905029296875,294,294,370.0638122558594,1101.118408203125,1687176485.1941743,1,1114.3258056640625,lgp,mu+lambda,walker2d,1
295,698.7880249023438,83.65217590332031,136.10260009765625,1.6508961915969849,1098.8409423828125,509.80872678756714,404.501220703125,295,295,373.7755432128906,1095.4451904296875,1687176486.8637269,1,1099.766845703125,lgp,mu+lambda,walker2d,1
296,1008.855712890625,80.33020782470703,250.9050750732422,1.6505125761032104,1093.80126953125,511.4786398410797,419.4587707519531,296,296,432.261474609375,1092.2491455078125,1687176488.53364,1,1102.32177734375,lgp,mu+lambda,walker2d,1
297,456.49542236328125,61.072689056396484,124.92852783203125,1.652625560760498,1103.2139892578125,513.1495079994202,416.4677734375,297,297,354.2440490722656,1098.62890625,1687176490.204508,1,1107.80517578125,lgp,mu+lambda,walker2d,1
298,995.9971923828125,85.1524429321289,252.79661560058594,1.6490604877471924,1107.1064453125,514.8171927928925,411.94537353515625,298,298,411.92083740234375,1103.81787109375,1687176491.8721929,1,1109.4176025390625,lgp,mu+lambda,walker2d,1
299,1000.1686401367188,76.19071197509766,172.5628662109375,1.6506171226501465,1101.804931640625,516.4886622428894,420.1123046875,299,299,402.3394470214844,1099.9921875,1687176493.5436623,1,1124.76318359375,lgp,mu+lambda,walker2d,1
300,490.5177917480469,74.5773696899414,178.97857666015625,1.6493523120880127,1099.450927734375,518.1572225093842,407.6526184082031,300,300,378.2897644042969,1099.1617431640625,1687176495.2122226,1,1118.0675048828125,lgp,mu+lambda,walker2d,1
301,997.2463989257812,82.72984313964844,168.59078979492188,1.650814175605774,1100.815185546875,519.8266921043396,417.2132873535156,301,301,395.50421142578125,1099.622802734375,1687176496.8816922,1,1108.87939453125,lgp,mu+lambda,walker2d,1
302,579.9207763671875,59.33087158203125,127.36480712890625,1.6502082347869873,1103.73095703125,521.4959466457367,418.0921936035156,302,302,365.30029296875,1099.07421875,1687176498.5509467,1,1119.758056640625,lgp,mu+lambda,walker2d,1
303,744.742919921875,89.37489318847656,239.39767456054688,1.650073528289795,1102.4686279296875,523.1647393703461,400.9554443359375,303,303,401.4528503417969,1100.60693359375,1687176500.2197394,1,1116.502685546875,lgp,mu+lambda,walker2d,1
304,978.2093505859375,73.1269760131836,155.31959533691406,1.6394110918045044,1105.467041015625,524.838812828064,420.0066223144531,304,304,391.9594421386719,1104.6417236328125,1687176501.893813,1,1106.2401123046875,lgp,mu+lambda,walker2d,1
305,474.6351318359375,77.30580139160156,167.17926025390625,1.6502509117126465,1109.59326171875,526.5091314315796,398.79632568359375,305,305,372.5804138183594,1104.3492431640625,1687176503.5641315,1,1130.8297119140625,lgp,mu+lambda,walker2d,1
306,1002.2506713867188,74.2345199584961,144.21636962890625,1.6488593816757202,1101.0126953125,528.1764106750488,435.2575988769531,306,306,386.65576171875,1098.818359375,1687176505.2314107,1,1106.3690185546875,lgp,mu+lambda,walker2d,1
307,696.6039428710938,86.31745147705078,170.86940002441406,1.650273323059082,1103.0228271484375,529.8457815647125,406.6587219238281,307,307,387.3844909667969,1103.0208740234375,1687176506.9007816,1,1111.5001220703125,lgp,mu+lambda,walker2d,1
308,1004.2730102539062,76.35285949707031,162.13107299804688,1.6487475633621216,1106.3837890625,531.5140805244446,429.22088623046875,308,308,402.7590026855469,1102.5528564453125,1687176508.5690806,1,1108.1248779296875,lgp,mu+lambda,walker2d,1
309,803.8043212890625,67.7535400390625,157.77630615234375,1.6509910821914673,1100.7891845703125,533.1836745738983,418.6206359863281,309,309,398.65911865234375,1099.2901611328125,1687176510.2386746,1,1108.507080078125,lgp,mu+lambda,walker2d,1
310,1009.3423461914062,71.15151977539062,140.10398864746094,1.6512337923049927,1103.626953125,534.8537466526031,439.636962890625,310,310,413.3479309082031,1103.0643310546875,1687176511.9087467,1,1104.040771484375,lgp,mu+lambda,walker2d,1
311,996.767578125,85.49433135986328,162.13632202148438,1.6505539417266846,1100.7366943359375,536.5240526199341,420.10260009765625,311,311,391.01361083984375,1099.840576171875,1687176513.5790527,1,1116.4810791015625,lgp,mu+lambda,walker2d,1
312,613.5563354492188,75.64794921875,153.24493408203125,1.649787425994873,1093.89111328125,538.1927616596222,405.77398681640625,312,312,368.8983459472656,1090.6583251953125,1687176515.2477617,1,1101.3387451171875,lgp,mu+lambda,walker2d,1
313,1004.33740234375,73.0619125366211,155.70309448242188,1.6517761945724487,1101.1060791015625,539.8632366657257,422.36029052734375,313,313,394.8065490722656,1096.0679931640625,1687176516.9182367,1,1102.0316162109375,lgp,mu+lambda,walker2d,1
314,502.7198181152344,70.7403793334961,121.36044311523438,1.6509122848510742,1104.47705078125,541.5333158969879,403.3355407714844,314,314,353.9729309082031,1098.6494140625,1687176518.588316,1,1113.0914306640625,lgp,mu+lambda,walker2d,1
315,1007.2921752929688,74.5146484375,150.13092041015625,1.6525835990905762,1103.7523193359375,543.204318523407,422.48486328125,315,315,385.8122253417969,1102.8968505859375,1687176520.2593186,1,1117.1982421875,lgp,mu+lambda,walker2d,1
316,565.4332885742188,73.42594909667969,156.0164031982422,1.6509703397750854,1102.1358642578125,544.8738560676575,411.1457824707031,316,316,361.11090087890625,1099.83544921875,1687176521.9288561,1,1102.8990478515625,lgp,mu+lambda,walker2d,1
317,930.16796875,73.51554870605469,133.8494415283203,1.6504613161087036,1106.2271728515625,546.5447583198547,425.9150085449219,317,317,381.47186279296875,1100.4971923828125,1687176523.5997584,1,1112.7877197265625,lgp,mu+lambda,walker2d,1
318,403.47216796875,71.04110717773438,131.33360290527344,1.644611120223999,1103.50439453125,548.213437795639,400.42303466796875,318,318,348.18670654296875,1099.0155029296875,1687176525.2684379,1,1111.003173828125,lgp,mu+lambda,walker2d,1
319,899.5713500976562,73.28382873535156,151.34512329101562,1.6475389003753662,1099.30078125,549.8843622207642,419.603759765625,319,319,381.35760498046875,1097.0406494140625,1687176526.9393623,1,1103.7747802734375,lgp,mu+lambda,walker2d,1
320,630.6404418945312,85.05337524414062,150.451904296875,1.6483378410339355,1115.6234130859375,551.5542786121368,406.09747314453125,320,320,393.2405700683594,1108.8870849609375,1687176528.6092787,1,1115.835205078125,lgp,mu+lambda,walker2d,1
321,595.1975708007812,59.32001876831055,117.74028015136719,1.6490010023117065,1103.6943359375,553.2242474555969,421.6976318359375,321,321,362.5640563964844,1101.7777099609375,1687176530.2792475,1,1111.537353515625,lgp,mu+lambda,walker2d,1
322,584.791259765625,80.85234832763672,139.9722442626953,1.6487406492233276,1101.8609619140625,554.8940670490265,415.76983642578125,322,322,369.21099853515625,1100.35498046875,1687176531.949067,1,1108.3385009765625,lgp,mu+lambda,walker2d,1
323,690.2315673828125,73.78018951416016,119.39704895019531,1.6489185094833374,1111.9434814453125,556.5641765594482,409.3797302246094,323,323,360.4771728515625,1103.637451171875,1687176533.6191766,1,1112.125,lgp,mu+lambda,walker2d,1
324,485.16986083984375,80.14344024658203,160.1104278564453,1.6485092639923096,1092.3809814453125,558.2330503463745,396.53411865234375,324,324,372.1148986816406,1092.2431640625,1687176535.2880504,1,1109.83837890625,lgp,mu+lambda,walker2d,1
325,972.5623168945312,93.40470886230469,180.3800048828125,1.6488440036773682,1101.732421875,559.9034116268158,410.6347961425781,325,325,404.8638916015625,1098.6094970703125,1687176536.9584117,1,1103.2706298828125,lgp,mu+lambda,walker2d,1
326,846.6118774414062,70.99714660644531,208.02743530273438,1.6484066247940063,1098.308349609375,561.5728068351746,413.3743591308594,326,326,410.0313720703125,1098.217529296875,1687176538.627807,1,1113.5303955078125,lgp,mu+lambda,walker2d,1
327,1002.244140625,81.9317626953125,210.84994506835938,1.6485568284988403,1111.1961669921875,563.2425904273987,417.0238037109375,327,327,417.1568603515625,1100.69677734375,1687176540.2975905,1,1158.892822265625,lgp,mu+lambda,walker2d,1
328,610.3406372070312,72.18910217285156,168.9644012451172,1.6472675800323486,1104.3282470703125,564.9109935760498,399.1893615722656,328,328,377.74542236328125,1097.6165771484375,1687176541.9659936,1,1118.82666015625,lgp,mu+lambda,walker2d,1
329,1003.7695922851562,74.04718017578125,116.36515808105469,1.6481575965881348,1109.3831787109375,566.580137014389,431.44793701171875,329,329,387.1496887207031,1093.5621337890625,1687176543.635137,1,1112.6629638671875,lgp,mu+lambda,walker2d,1
330,691.3541870117188,64.45375061035156,116.20526123046875,1.644605040550232,1100.003662109375,568.2520191669464,413.6885681152344,330,330,370.30963134765625,1097.6651611328125,1687176545.3070192,1,1107.96337890625,lgp,mu+lambda,walker2d,1
331,1016.8411865234375,88.90248107910156,209.1037139892578,1.6529858112335205,1109.6173095703125,569.9257175922394,417.88995361328125,331,331,398.96795654296875,1106.2191162109375,1687176546.9807177,1,1109.6494140625,lgp,mu+lambda,walker2d,1
332,452.7554931640625,76.9515380859375,189.25411987304688,1.6517724990844727,1103.3056640625,571.5979406833649,396.5912170410156,332,332,390.8285827636719,1098.8560791015625,1687176548.6529408,1,1116.0084228515625,lgp,mu+lambda,walker2d,1
333,699.0812377929688,63.14175033569336,148.575927734375,1.6525871753692627,1093.475341796875,573.270631313324,406.51373291015625,333,333,370.77081298828125,1088.90966796875,1687176550.3256314,1,1110.302734375,lgp,mu+lambda,walker2d,1
334,470.79327392578125,68.7574462890625,134.7823028564453,1.6498894691467285,1094.806640625,574.9411995410919,406.45819091796875,334,334,360.6368408203125,1092.6368408203125,1687176551.9961996,1,1101.1253662109375,lgp,mu+lambda,walker2d,1
335,1007.7229614257812,91.63998413085938,203.3721923828125,1.6512044668197632,1100.176025390625,576.6129698753357,417.8309326171875,335,335,415.0277099609375,1099.9586181640625,1687176553.66797,1,1106.9466552734375,lgp,mu+lambda,walker2d,1
336,1023.3663330078125,92.32919311523438,241.18031311035156,1.6500016450881958,1109.746337890625,578.2832171916962,434.79486083984375,336,336,457.77337646484375,1109.6700439453125,1687176555.3382173,1,1116.5609130859375,lgp,mu+lambda,walker2d,1
337,774.65771484375,77.24888610839844,123.34259033203125,1.6514092683792114,1106.9605712890625,579.9551734924316,415.7948913574219,337,337,374.12158203125,1103.9910888671875,1687176557.0101736,1,1122.8104248046875,lgp,mu+lambda,walker2d,1
338,1003.5386352539062,77.01033782958984,154.65245056152344,1.6500885486602783,1102.7933349609375,581.625661611557,419.4642028808594,338,338,400.4463195800781,1100.2750244140625,1687176558.6806617,1,1104.419677734375,lgp,mu+lambda,walker2d,1
339,829.4385986328125,89.39022827148438,183.44317626953125,1.6523747444152832,1098.22314453125,583.2974681854248,407.1954040527344,339,339,400.68182373046875,1097.6634521484375,1687176560.3524683,1,1107.1199951171875,lgp,mu+lambda,walker2d,1
340,1015.7753295898438,73.90910339355469,198.0938720703125,1.651565670967102,1103.678466796875,584.9687836170197,423.4899597167969,340,340,415.53436279296875,1101.440185546875,1687176562.0237837,1,1106.833251953125,lgp,mu+lambda,walker2d,1
341,1018.64111328125,91.57575988769531,250.73638916015625,1.6514360904693604,1106.3917236328125,586.6401727199554,437.75836181640625,341,341,474.76007080078125,1101.38818359375,1687176563.6951728,1,1106.8740234375,lgp,mu+lambda,walker2d,1
342,1009.3170776367188,76.88114166259766,170.390380859375,1.6504753828048706,1107.889404296875,588.3105900287628,428.0116271972656,342,342,394.9744567871094,1105.4332275390625,1687176565.36559,1,1114.399658203125,lgp,mu+lambda,walker2d,1
343,959.4102172851562,77.9048080444336,183.53829956054688,1.6528688669204712,1108.0177001953125,589.9834289550781,414.5127868652344,343,343,397.3840637207031,1106.6922607421875,1687176567.038429,1,1108.3272705078125,lgp,mu+lambda,walker2d,1
344,1015.0516967773438,74.42886352539062,188.70742797851562,1.651509165763855,1118.356689453125,591.6544585227966,442.44317626953125,344,344,441.09381103515625,1100.8228759765625,1687176568.7094586,1,1125.630126953125,lgp,mu+lambda,walker2d,1
345,1017.8222045898438,86.6605453491211,226.50750732421875,1.6520262956619263,1102.085693359375,593.3258965015411,430.4063720703125,345,345,447.6893310546875,1101.6234130859375,1687176570.3808966,1,1103.2318115234375,lgp,mu+lambda,walker2d,1
346,527.6387939453125,71.39864349365234,162.4306640625,1.6501325368881226,1103.8660888671875,594.9957628250122,400.8891296386719,346,346,374.6495361328125,1096.8985595703125,1687176572.050763,1,1109.5670166015625,lgp,mu+lambda,walker2d,1
347,463.53009033203125,82.51982116699219,158.85931396484375,1.6513680219650269,1102.1502685546875,596.6680133342743,402.2740173339844,347,347,376.2018737792969,1100.3067626953125,1687176573.7230134,1,1103.1038818359375,lgp,mu+lambda,walker2d,1
348,1008.491455078125,90.99771118164062,229.99581909179688,1.6504205465316772,1100.5535888671875,598.3390927314758,425.9384460449219,348,348,447.9952392578125,1097.07666015625,1687176575.3940928,1,1112.47412109375,lgp,mu+lambda,walker2d,1
349,1012.843017578125,75.92355346679688,205.90365600585938,1.64426589012146,1105.3394775390625,600.0108840465546,433.9133605957031,349,349,450.05810546875,1104.8270263671875,1687176577.065884,1,1108.060302734375,lgp,mu+lambda,walker2d,1
350,1004.2534790039062,86.64696502685547,253.34848022460938,1.6481703519821167,1099.0191650390625,601.6817893981934,411.7508850097656,350,350,424.4895324707031,1098.471435546875,1687176578.7367895,1,1121.7115478515625,lgp,mu+lambda,walker2d,1
351,842.445068359375,79.882080078125,150.76336669921875,1.651482105255127,1099.953125,603.3535966873169,415.4857482910156,351,351,387.4977722167969,1099.4183349609375,1687176580.4085968,1,1102.854248046875,lgp,mu+lambda,walker2d,1
352,1007.65234375,68.06765747070312,142.67230224609375,1.649965524673462,1108.4189453125,605.0239396095276,443.145751953125,352,352,413.82647705078125,1106.8717041015625,1687176582.0789397,1,1111.518798828125,lgp,mu+lambda,walker2d,1
353,1006.3820190429688,99.612060546875,281.9466552734375,1.6520119905471802,1110.2332763671875,606.6958613395691,410.8844909667969,353,353,448.04345703125,1107.7899169921875,1687176583.7508614,1,1113.2998046875,lgp,mu+lambda,walker2d,1
354,1004.432373046875,93.76074981689453,198.74549865722656,1.6516145467758179,1107.1973876953125,608.3683261871338,425.2456970214844,354,354,436.31109619140625,1103.7421875,1687176585.4233263,1,1112.55615234375,lgp,mu+lambda,walker2d,1
355,709.588134765625,73.5789794921875,112.82559967041016,1.6521003246307373,1097.3660888671875,610.0411419868469,421.50384521484375,355,355,364.78021240234375,1095.84912109375,1687176587.096142,1,1100.5494384765625,lgp,mu+lambda,walker2d,1
356,1012.6442260742188,78.13748931884766,219.99557495117188,1.6490650177001953,1103.0167236328125,611.7106637954712,427.81304931640625,356,356,432.890380859375,1102.647705078125,1687176588.7656639,1,1111.5885009765625,lgp,mu+lambda,walker2d,1
357,547.853515625,59.73263931274414,127.53129577636719,1.6477348804473877,1100.1337890625,613.3789234161377,405.83465576171875,357,357,367.5809326171875,1095.080078125,1687176590.4339235,1,1104.41064453125,lgp,mu+lambda,walker2d,1
358,1006.200439453125,66.97354125976562,131.78622436523438,1.650505542755127,1104.256103515625,615.050214767456,430.0434265136719,358,358,382.7985534667969,1101.95751953125,1687176592.1052148,1,1108.0789794921875,lgp,mu+lambda,walker2d,1
359,983.090576171875,91.3787841796875,221.94979858398438,1.6499278545379639,1099.213134765625,616.7208137512207,421.46868896484375,359,359,437.73968505859375,1097.177978515625,1687176593.7758138,1,1114.802734375,lgp,mu+lambda,walker2d,1
360,1000.6871948242188,87.96424865722656,212.87864685058594,1.6497727632522583,1100.28271484375,618.3904149532318,10000.484375,360,360,-581.1927490234375,1097.4085693359375,1687176595.445415,1,1102.2138671875,lgp,mu+lambda,walker2d,1
361,567.5609130859375,81.8883285522461,155.68362426757812,1.6502763032913208,1099.4669189453125,620.0609800815582,403.6418151855469,361,361,373.80584716796875,1092.83154296875,1687176597.1159801,1,1104.318359375,lgp,mu+lambda,walker2d,1
