,iteration,front_size,reward,simplicity
0,0,3,14.283644,0.81666666
1,0,3,27.721613,0.7833333
2,0,3,6.955524,0.8333333
3,1,3,14.283644,0.81666666
4,1,3,27.721613,0.7833333
5,1,3,6.955524,0.8333333
6,2,4,14.283644,0.81666666
7,2,4,27.721613,0.7833333
8,2,4,10.204258,0.8333333
9,2,4,20.197847,0.79999995
10,3,4,14.283644,0.81666666
11,3,4,27.721613,0.7833333
12,3,4,10.204258,0.8333333
13,3,4,20.197847,0.79999995
14,4,4,14.283644,0.81666666
15,4,4,27.721613,0.7833333
16,4,4,10.204258,0.8333333
17,4,4,21.304014,0.79999995
18,5,3,27.028418,0.7833333
19,5,3,23.908382,0.81666666
20,5,3,22.20573,0.8333333
21,6,3,23.908382,0.81666666
22,6,3,22.20573,0.8333333
23,6,3,27.685314,0.7833333
24,7,3,27.028418,0.7833333
25,7,3,23.908382,0.81666666
26,7,3,22.20573,0.8333333
27,8,4,27.028418,0.7833333
28,8,4,23.908382,0.81666666
29,8,4,22.20573,0.8333333
30,8,4,27.82445,0.76666665
31,9,4,27.028418,0.7833333
32,9,4,23.908382,0.81666666
33,9,4,22.20573,0.8333333
34,9,4,27.82445,0.76666665
35,10,3,23.908382,0.81666666
36,10,3,22.20573,0.8333333
37,10,3,38.9769,0.79999995
38,11,3,23.908382,0.81666666
39,11,3,38.9769,0.79999995
40,11,3,22.9538,0.8333333
41,12,3,23.908382,0.81666666
42,12,3,38.9769,0.79999995
43,12,3,22.9538,0.8333333
44,13,3,23.908382,0.81666666
45,13,3,38.9769,0.79999995
46,13,3,22.9538,0.8333333
47,14,3,23.908382,0.81666666
48,14,3,38.9769,0.79999995
49,14,3,22.9538,0.8333333
50,15,3,23.908382,0.81666666
51,15,3,38.9769,0.79999995
52,15,3,22.9538,0.8333333
53,16,3,23.908382,0.81666666
54,16,3,38.9769,0.79999995
55,16,3,22.9538,0.8333333
56,17,3,38.9769,0.79999995
57,17,3,27.703726,0.81666666
58,17,3,23.14879,0.8333333
59,18,3,38.9769,0.79999995
60,18,3,27.703726,0.81666666
61,18,3,23.601143,0.8333333
62,19,3,38.9769,0.79999995
63,19,3,27.703726,0.81666666
64,19,3,23.601143,0.8333333
65,20,3,38.9769,0.79999995
66,20,3,27.703726,0.81666666
67,20,3,23.601143,0.8333333
68,21,3,38.9769,0.79999995
69,21,3,27.703726,0.81666666
70,21,3,23.601143,0.8333333
71,22,3,38.9769,0.79999995
72,22,3,27.703726,0.81666666
73,22,3,23.694075,0.8333333
74,23,3,27.703726,0.81666666
75,23,3,23.601143,0.8333333
76,23,3,40.805847,0.79999995
77,24,2,23.601143,0.8333333
78,24,2,59.72737,0.81666666
79,25,2,23.601143,0.8333333
80,25,2,59.72737,0.81666666
81,26,3,23.601143,0.8333333
82,26,3,59.72737,0.81666666
83,26,3,108.60884,0.79999995
84,27,3,108.60884,0.79999995
85,27,3,23.953707,0.8333333
86,27,3,86.37719,0.81666666
87,28,3,108.60884,0.79999995
88,28,3,23.953707,0.8333333
89,28,3,86.37719,0.81666666
90,29,3,108.60884,0.79999995
91,29,3,23.953707,0.8333333
92,29,3,95.17107,0.81666666
93,30,3,23.953707,0.8333333
94,30,3,95.17107,0.81666666
95,30,3,231.6866,0.79999995
96,31,3,23.953707,0.8333333
97,31,3,236.74425,0.79999995
98,31,3,112.993095,0.81666666
99,32,3,23.953707,0.8333333
100,32,3,112.993095,0.81666666
101,32,3,233.30284,0.79999995
102,33,3,23.953707,0.8333333
103,33,3,233.07643,0.79999995
104,33,3,192.44308,0.81666666
105,34,3,23.953707,0.8333333
106,34,3,232.28204,0.79999995
107,34,3,192.44308,0.81666666
108,35,3,23.601143,0.8333333
109,35,3,192.44308,0.81666666
110,35,3,233.69275,0.79999995
111,36,3,23.14879,0.8333333
112,36,3,192.44308,0.81666666
113,36,3,232.56203,0.79999995
114,37,3,21.981771,0.8333333
115,37,3,231.6866,0.79999995
116,37,3,192.44308,0.81666666
117,38,3,21.981771,0.8333333
118,38,3,231.6866,0.79999995
119,38,3,192.44308,0.81666666
120,39,3,21.981771,0.8333333
121,39,3,192.44308,0.81666666
122,39,3,231.0876,0.79999995
123,40,3,21.981771,0.8333333
124,40,3,192.44308,0.81666666
125,40,3,244.15225,0.79999995
126,41,3,21.981771,0.8333333
127,41,3,192.44308,0.81666666
128,41,3,244.15225,0.79999995
129,42,3,20.68037,0.8333333
130,42,3,192.44308,0.81666666
131,42,3,242.93759,0.79999995
132,43,3,20.68037,0.8333333
133,43,3,192.44308,0.81666666
134,43,3,242.93759,0.79999995
135,44,3,20.68037,0.8333333
136,44,3,192.44308,0.81666666
137,44,3,239.2715,0.79999995
138,45,3,20.68037,0.8333333
139,45,3,192.44308,0.81666666
140,45,3,239.2715,0.79999995
141,46,3,20.68037,0.8333333
142,46,3,192.44308,0.81666666
143,46,3,239.99655,0.79999995
144,47,3,20.68037,0.8333333
145,47,3,192.44308,0.81666666
146,47,3,238.29105,0.79999995
147,48,3,238.29105,0.79999995
148,48,3,19.280996,0.8333333
149,48,3,214.47311,0.81666666
150,49,3,17.996254,0.8333333
151,49,3,214.47311,0.81666666
152,49,3,240.61084,0.79999995
153,50,3,16.228683,0.8333333
154,50,3,214.47311,0.81666666
155,50,3,240.61084,0.79999995
156,51,3,14.604111,0.8333333
157,51,3,214.47311,0.81666666
158,51,3,240.61084,0.79999995
159,52,3,14.604111,0.8333333
160,52,3,214.47311,0.81666666
161,52,3,240.61084,0.79999995
162,53,3,238.29105,0.79999995
163,53,3,13.175066,0.8333333
164,53,3,214.47311,0.81666666
165,54,3,238.29105,0.79999995
166,54,3,13.175066,0.8333333
167,54,3,214.47311,0.81666666
168,55,3,238.29105,0.79999995
169,55,3,214.47311,0.81666666
170,55,3,22.52133,0.8333333
171,56,3,214.47311,0.81666666
172,56,3,22.52133,0.8333333
173,56,3,236.41647,0.79999995
174,57,3,214.47311,0.81666666
175,57,3,233.68788,0.79999995
176,57,3,22.52133,0.8333333
177,58,3,214.47311,0.81666666
178,58,3,25.583153,0.8333333
179,58,3,234.1511,0.79999995
180,59,3,214.47311,0.81666666
181,59,3,25.583153,0.8333333
182,59,3,232.69043,0.79999995
183,60,3,25.583153,0.8333333
184,60,3,236.09349,0.81666666
185,60,3,244.17169,0.79999995
186,61,3,236.09349,0.81666666
187,61,3,244.17169,0.79999995
188,61,3,26.291695,0.8333333
189,62,3,236.09349,0.81666666
190,62,3,244.17169,0.79999995
191,62,3,26.291695,0.8333333
192,63,3,25.583153,0.8333333
193,63,3,236.09349,0.81666666
194,63,3,244.17169,0.79999995
195,64,3,25.583153,0.8333333
196,64,3,236.09349,0.81666666
197,64,3,244.17169,0.79999995
198,65,3,25.583153,0.8333333
199,65,3,236.09349,0.81666666
200,65,3,244.17169,0.79999995
201,66,3,25.583153,0.8333333
202,66,3,236.09349,0.81666666
203,66,3,244.17169,0.79999995
204,67,3,25.583153,0.8333333
205,67,3,236.09349,0.81666666
206,67,3,244.17169,0.79999995
207,68,3,25.583153,0.8333333
208,68,3,236.09349,0.81666666
209,68,3,244.17169,0.79999995
210,69,3,25.583153,0.8333333
211,69,3,236.09349,0.81666666
212,69,3,244.17169,0.79999995
213,70,3,25.583153,0.8333333
214,70,3,236.09349,0.81666666
215,70,3,244.17169,0.79999995
216,71,3,25.583153,0.8333333
217,71,3,236.09349,0.81666666
218,71,3,244.17169,0.79999995
219,72,3,25.583153,0.8333333
220,72,3,236.09349,0.81666666
221,72,3,244.17169,0.79999995
222,73,3,25.583153,0.8333333
223,73,3,236.09349,0.81666666
224,73,3,244.17169,0.79999995
225,74,3,236.09349,0.81666666
226,74,3,244.17169,0.79999995
227,74,3,24.10083,0.8333333
228,75,3,236.09349,0.81666666
229,75,3,244.17169,0.79999995
230,75,3,24.10083,0.8333333
231,76,3,236.09349,0.81666666
232,76,3,244.17169,0.79999995
233,76,3,24.10083,0.8333333
234,77,3,236.09349,0.81666666
235,77,3,244.17169,0.79999995
236,77,3,24.10083,0.8333333
237,78,3,236.09349,0.81666666
238,78,3,244.17169,0.79999995
239,78,3,24.10083,0.8333333
240,79,3,22.52133,0.8333333
241,79,3,236.09349,0.81666666
242,79,3,244.17169,0.79999995
243,80,3,22.52133,0.8333333
244,80,3,236.09349,0.81666666
245,80,3,244.17169,0.79999995
246,81,3,22.52133,0.8333333
247,81,3,236.09349,0.81666666
