,training.top_k_forward_reward.top_1_forward_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.top_k_forward_reward.top_2_forward_reward,training.fitness_1q,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.fitness_median,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,training.top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,training.evaluation
0,0,682.9905395507812,0,0,16.354300260543823,105,568.3115234375,12.716204643249512,0,9962.3623046875,605.9940185546875,575.7061157226562,-882.6072998046875,0,160.63534545898438,707.2356567382812,0,0,74.68699645996094,0,0,0,37.35368728637695,671.2738647460938,1692873817.8488142,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,0
1,0,653.2597045898438,0,1,19.268054246902466,105,539.4727783203125,2.7621798515319824,0,49584.4296875,596.322021484375,537.8282470703125,-42911.640625,0,112.90564727783203,683.4722900390625,0,1,37.31737518310547,0,0,0,-100000.0,682.072998046875,1692873820.7625682,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,100
2,0,757.7573852539062,0,2,22.065616369247437,105,786.5350952148438,2.7654006481170654,0,226.37820434570312,789.832763671875,739.5181274414062,494.6692199707031,0,615.2010498046875,747.7796020507812,0,2,577.2611083984375,0,0,0,271.59710693359375,815.1493530273438,1692873823.5601304,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,200
3,0,762.0584106445312,0,3,24.865395069122314,105,793.5101928710938,2.767906427383423,0,240.6116943359375,806.0241088867188,756.0592041015625,478.04644775390625,0,617.2107543945312,773.0977783203125,0,3,568.02880859375,0,0,0,269.1940002441406,858.30517578125,1692873826.359909,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,300
4,0,713.8652954101562,0,4,27.668052911758423,105,771.2117919921875,2.770540952682495,0,260.8561096191406,782.3825073242188,710.6049194335938,451.8517761230469,0,624.9005126953125,757.13427734375,0,4,577.471435546875,0,0,0,195.64700317382812,834.303466796875,1692873829.162567,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,400
5,0,740.4963989257812,0,5,30.470711946487427,105,795.0029296875,2.771718978881836,0,241.20889282226562,803.3041381835938,730.455078125,502.0342102050781,0,643.7052612304688,801.49658203125,0,5,586.98876953125,0,0,0,302.5431213378906,815.0982055664062,1692873831.965226,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,500
6,0,868.6144409179688,0,6,33.27694272994995,105,812.829345703125,2.775805950164795,0,261.37384033203125,820.3938598632812,802.0736083984375,451.1015625,0,615.3551025390625,759.2188720703125,0,6,577.3294677734375,0,0,0,103.8857650756836,832.0298461914062,1692873834.7714567,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,600
7,0,725.8165283203125,0,7,36.07356810569763,105,822.5401000976562,2.764338970184326,0,235.0512237548828,830.698486328125,763.0071411132812,523.333740234375,0,644.0087890625,781.6605834960938,0,7,591.4891357421875,0,0,0,549.0330810546875,889.610107421875,1692873837.568082,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,700
8,0,763.5090942382812,0,8,38.87072539329529,105,784.7501220703125,2.76531982421875,0,226.77064514160156,803.5213012695312,719.1134643554688,519.1563110351562,0,644.0562744140625,784.0744018554688,0,8,596.3277587890625,0,0,0,558.23193359375,852.8851318359375,1692873840.3652394,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,800
9,0,720.5296630859375,0,9,41.664005517959595,105,758.29052734375,2.761953353881836,0,239.8191375732422,774.7183227539062,719.6495971679688,485.13671875,0,633.032470703125,790.2531127929688,0,9,586.9405517578125,0,0,0,264.4183654785156,841.8993530273438,1692873843.1585195,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,105,900
