,training.evaluation_time,training.fitness_1q,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_step,_timestamp,training.run_id,training.fitness_3q,_runtime,training.generation,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
20,6.686047554016113,3979.779052734375,20091.54296875,6459.2626953125,-2121.796875,6611.451171875,6397.2861328125,20,1686981742.4407387,0,79.53214263916016,162.32218074798584,20,589.9007568359375,cgp,mu+lambda,halfcheetah,8,2000,6611.451171875,6459.2626953125,6397.2861328125
21,6.679663181304932,4415.4638671875,26276.5078125,6645.990234375,-4575.71728515625,6740.3251953125,6545.7880859375,21,1686981749.1392498,0,185.4977264404297,169.02069187164307,21,1884.107421875,cgp,mu+lambda,halfcheetah,8,2100,6740.3251953125,6645.990234375,6545.7880859375
22,6.674615383148193,4123.4814453125,17565.939453125,6602.359375,-1003.0704345703125,6633.56396484375,6573.80517578125,22,1686981755.8335586,0,239.0177001953125,175.71500062942505,22,571.93505859375,cgp,mu+lambda,halfcheetah,8,2200,6633.56396484375,6602.359375,6573.80517578125
23,6.675286769866943,5179.3779296875,24461.33203125,6769.73046875,-3679.889892578125,6900.37841796875,6637.72265625,23,1686981762.5285072,0,198.37600708007812,182.40994930267334,23,587.5242309570312,cgp,mu+lambda,halfcheetah,8,2300,6900.37841796875,6769.73046875,6637.72265625
24,6.712978839874268,5612.61376953125,29421.9375,6795.3681640625,-6816.0849609375,6937.197265625,6775.42919921875,24,1686981769.2596471,0,22.307504653930664,189.1410892009735,24,499.4407958984375,cgp,mu+lambda,halfcheetah,8,2400,6937.197265625,6795.3681640625,6775.42919921875
25,6.695961952209473,5362.9697265625,29500.7421875,6834.31396484375,-6541.4619140625,6871.56640625,6832.69482421875,25,1686981775.9744372,0,42.653419494628906,195.8558793067932,25,823.4956665039062,cgp,mu+lambda,halfcheetah,8,2500,6871.56640625,6834.31396484375,6832.69482421875
26,6.698636054992676,5778.0087890625,20307.744140625,6797.18505859375,-1397.421875,6900.8232421875,6763.419921875,26,1686981782.6907816,0,57.61029815673828,202.57222366333008,26,570.86181640625,cgp,mu+lambda,halfcheetah,8,2600,6900.8232421875,6797.18505859375,6763.419921875
27,6.692515850067139,5908.21923828125,2738.810302734375,6928.578125,2429.090576171875,6930.2158203125,6927.2978515625,27,1686981789.4016473,0,294.4481201171875,209.28308939933777,27,533.807373046875,cgp,mu+lambda,halfcheetah,8,2700,6930.2158203125,6928.578125,6927.2978515625
28,6.694952011108398,5568.17431640625,17693.373046875,6864.93115234375,-570.0785522460938,6983.0302734375,6822.09521484375,28,1686981796.1147852,0,280.8538818359375,215.9962272644043,28,591.447265625,cgp,mu+lambda,halfcheetah,8,2800,6983.0302734375,6864.93115234375,6822.09521484375
29,6.696049213409424,6387.79443359375,2811.365234375,6871.73046875,2831.4541015625,6896.90673828125,6847.79638671875,29,1686981802.8296874,0,300.723876953125,222.71112942695618,29,1326.636962890625,cgp,mu+lambda,halfcheetah,8,2900,6896.90673828125,6871.73046875,6847.79638671875
30,6.696660995483398,5844.64208984375,14652.8720703125,6962.85205078125,802.1133422851562,6964.73193359375,6952.74609375,30,1686981809.5444195,0,223.31201171875,229.42586159706116,30,1981.9630126953125,cgp,mu+lambda,halfcheetah,8,3000,6964.73193359375,6962.85205078125,6952.74609375
31,6.694945812225342,6232.15234375,2849.942138671875,6829.49560546875,2787.76123046875,6909.58935546875,6800.31982421875,31,1686981816.2578564,0,218.05458068847656,236.13929843902588,31,883.7185668945312,cgp,mu+lambda,halfcheetah,8,3100,6909.58935546875,6829.49560546875,6800.31982421875
32,6.696763515472412,5840.73046875,10548.5205078125,6830.25146484375,1314.3314208984375,6983.12744140625,6823.3427734375,32,1686981822.9738462,0,94.06187438964844,242.85528826713562,32,577.4586181640625,cgp,mu+lambda,halfcheetah,8,3200,6983.12744140625,6830.25146484375,6823.3427734375
33,6.696760654449463,6068.0166015625,2830.6708984375,6847.10205078125,2552.498291015625,6869.3916015625,6827.203125,33,1686981829.6893508,0,109.33992004394531,249.5707929134369,33,606.4171142578125,cgp,mu+lambda,halfcheetah,8,3300,6869.3916015625,6847.10205078125,6827.203125
34,6.698894500732422,5813.2685546875,14634.5478515625,6907.33740234375,525.8939208984375,6959.74072265625,6886.11328125,34,1686981836.4066377,0,87.50914764404297,256.28807973861694,34,597.978515625,cgp,mu+lambda,halfcheetah,8,3400,6959.74072265625,6907.33740234375,6886.11328125
35,6.695493221282959,6313.0908203125,2866.83251953125,7004.6904296875,2751.719970703125,7013.76171875,6898.341796875,35,1686981843.1197238,0,259.0988464355469,263.0011658668518,35,702.0573120117188,cgp,mu+lambda,halfcheetah,8,3500,7013.76171875,7004.6904296875,6898.341796875
36,6.696291923522949,4978.3046875,2699.257568359375,6730.6376953125,2292.01220703125,6890.22802734375,6692.00537109375,36,1686981849.8349495,0,73.37493133544922,269.7163915634155,36,515.3174438476562,cgp,mu+lambda,halfcheetah,8,3600,6890.22802734375,6730.6376953125,6692.00537109375
37,6.69593620300293,6159.9228515625,10587.2763671875,6876.44189453125,1592.295166015625,6983.06689453125,6834.162109375,37,1686981856.5490658,0,194.49440002441406,276.4305078983307,37,628.611328125,cgp,mu+lambda,halfcheetah,8,3700,6983.06689453125,6876.44189453125,6834.162109375
38,6.694610595703125,5575.244140625,2704.475341796875,6733.27197265625,2610.575927734375,7074.93798828125,6719.13037109375,38,1686981863.261826,0,300.17755126953125,283.1432681083679,38,902.57568359375,cgp,mu+lambda,halfcheetah,8,3800,7074.93798828125,6733.27197265625,6719.13037109375
39,6.694666862487793,6121.28076171875,10583.66015625,6924.24072265625,1553.0687255859375,7070.48876953125,6839.78125,39,1686981869.9745102,0,224.1729278564453,289.8559522628784,39,754.4717407226562,cgp,mu+lambda,halfcheetah,8,3900,7070.48876953125,6924.24072265625,6839.78125
40,6.694888114929199,5035.7138671875,2673.755859375,6928.56591796875,2413.600830078125,7062.00732421875,6889.134765625,40,1686981876.6878579,0,250.11228942871094,296.56929993629456,40,564.6990966796875,cgp,mu+lambda,halfcheetah,8,4000,7062.00732421875,6928.56591796875,6889.134765625
41,6.693769454956055,5539.97802734375,2666.6025390625,6798.42724609375,2577.486572265625,6850.107421875,6786.5576171875,41,1686981883.3987763,0,213.47601318359375,303.2802183628082,41,873.116943359375,cgp,mu+lambda,halfcheetah,8,4100,6850.107421875,6798.42724609375,6786.5576171875
42,6.693068504333496,4935.7998046875,10522.033203125,6831.4267578125,1369.0682373046875,7048.7861328125,6814.14013671875,42,1686981890.1095822,0,233.14144897460938,309.99102425575256,42,741.3571166992188,cgp,mu+lambda,halfcheetah,8,4200,7048.7861328125,6831.4267578125,6814.14013671875
43,6.693220615386963,6293.341796875,2767.100341796875,6896.9150390625,2881.2470703125,6906.10302734375,6871.3564453125,43,1686981896.8202534,0,292.7640075683594,316.7016954421997,43,1608.3804931640625,cgp,mu+lambda,halfcheetah,8,4300,6906.10302734375,6896.9150390625,6871.3564453125
44,6.69521427154541,6205.9658203125,10637.62890625,6851.66552734375,2239.991943359375,6903.9052734375,6846.99462890625,44,1686981903.5321279,0,408.19085693359375,323.4135699272156,44,3324.708984375,cgp,mu+lambda,halfcheetah,8,4400,6903.9052734375,6851.66552734375,6846.99462890625
45,6.698279857635498,6381.359375,2939.160400390625,6870.4921875,2895.36279296875,7044.83203125,6853.166015625,45,1686981910.247826,0,299.0066833496094,330.1292681694031,45,829.1549072265625,cgp,mu+lambda,halfcheetah,8,4500,7044.83203125,6870.4921875,6853.166015625
46,6.699970245361328,6171.48583984375,2733.582275390625,6810.5751953125,2764.18359375,7138.3125,6743.5908203125,46,1686981916.965106,0,356.0588073730469,336.84654808044434,46,1443.95849609375,cgp,mu+lambda,halfcheetah,8,4600,7138.3125,6810.5751953125,6743.5908203125
47,6.696935653686523,6057.27783203125,2779.48291015625,6840.85791015625,2453.87109375,6885.57470703125,6692.29052734375,47,1686981923.679846,0,78.15794372558594,343.5612881183624,47,708.681396484375,cgp,mu+lambda,halfcheetah,8,4700,6885.57470703125,6840.85791015625,6692.29052734375
48,6.69752311706543,6224.09423828125,2752.406494140625,6775.7373046875,2555.18994140625,6883.4052734375,6750.42138671875,48,1686981930.3942974,0,273.0244140625,350.2757394313812,48,682.653564453125,cgp,mu+lambda,halfcheetah,8,4800,6883.4052734375,6775.7373046875,6750.42138671875
49,6.69623327255249,5956.1650390625,2661.51513671875,6831.646484375,2655.6494140625,6909.01220703125,6711.11962890625,49,1686981937.1082294,0,191.6417999267578,356.98967146873474,49,1870.638427734375,cgp,mu+lambda,halfcheetah,8,4900,6909.01220703125,6831.646484375,6711.11962890625
50,6.696760177612305,6077.2021484375,2775.5087890625,6742.03759765625,2609.673095703125,6864.78125,6695.048828125,50,1686981943.8218021,0,259.5775146484375,363.70324420928955,50,781.4188232421875,cgp,mu+lambda,halfcheetah,8,5000,6864.78125,6742.03759765625,6695.048828125
51,6.735325813293457,5723.3154296875,10552.3818359375,6712.57373046875,1397.3375244140625,6827.40869140625,6686.14794921875,51,1686981950.5738335,0,183.54647827148438,370.4552755355835,51,566.3991088867188,cgp,mu+lambda,halfcheetah,8,5100,6827.40869140625,6712.57373046875,6686.14794921875
52,6.693141460418701,6222.416015625,2876.940185546875,6884.375,2693.034912109375,6905.0205078125,6864.41796875,52,1686981957.2844977,0,87.27979278564453,377.16593980789185,52,594.0780029296875,cgp,mu+lambda,halfcheetah,8,5200,6905.0205078125,6884.375,6864.41796875
53,6.695333003997803,6248.3603515625,2849.2939453125,6989.86376953125,3148.81591796875,7028.26171875,6900.0439453125,53,1686981963.9981272,0,359.03607177734375,383.8795692920685,53,3373.39306640625,cgp,mu+lambda,halfcheetah,8,5300,7028.26171875,6989.86376953125,6900.0439453125
54,6.699588298797607,5547.50927734375,2719.4638671875,6799.107421875,2511.96630859375,6814.50341796875,6753.02099609375,54,1686981970.7160907,0,188.33584594726562,390.597532749176,54,711.34716796875,cgp,mu+lambda,halfcheetah,8,5400,6814.50341796875,6799.107421875,6753.02099609375
55,6.703830242156982,6059.04541015625,2772.400146484375,6812.6796875,2521.151123046875,6830.86474609375,6808.71728515625,55,1686981977.4372182,0,146.7071075439453,397.3186602592468,55,566.703369140625,cgp,mu+lambda,halfcheetah,8,5500,6830.86474609375,6812.6796875,6808.71728515625
56,6.695860862731934,3830.44384765625,14524.607421875,6759.3603515625,82.49105072021484,6828.89453125,6742.474609375,56,1686981984.150911,0,91.22640228271484,404.0323531627655,56,529.06005859375,cgp,mu+lambda,halfcheetah,8,5600,6828.89453125,6759.3603515625,6742.474609375
57,6.6956281661987305,5776.7412109375,2694.29736328125,6814.572265625,2444.48681640625,6960.87158203125,6807.77392578125,57,1686981990.864204,0,273.3365783691406,410.74564599990845,57,548.583984375,cgp,mu+lambda,halfcheetah,8,5700,6960.87158203125,6814.572265625,6807.77392578125
58,6.691807746887207,6294.6474609375,2887.59619140625,6906.15234375,2841.4384765625,6973.9345703125,6845.96240234375,58,1686981997.573628,0,242.12677001953125,417.4550700187683,58,655.7738037109375,cgp,mu+lambda,halfcheetah,8,5800,6973.9345703125,6906.15234375,6845.96240234375
59,6.693540573120117,5730.2998046875,2824.33642578125,6901.01904296875,2320.6484375,6940.1865234375,6846.64794921875,59,1686982004.2841806,0,57.92428207397461,424.16562271118164,59,491.6033630371094,cgp,mu+lambda,halfcheetah,8,5900,6940.1865234375,6901.01904296875,6846.64794921875
60,6.687015056610107,6078.4501953125,10541.2099609375,6880.96826171875,1297.39892578125,6905.81005859375,6767.26611328125,60,1686982010.9898121,0,278.3282775878906,430.87125420570374,60,598.8385009765625,cgp,mu+lambda,halfcheetah,8,6000,6905.81005859375,6880.96826171875,6767.26611328125
61,6.672210693359375,5839.30712890625,2716.726318359375,6953.671875,2747.547119140625,6964.33203125,6772.14208984375,61,1686982017.6809497,0,223.4919891357422,437.5623917579651,61,1581.966064453125,cgp,mu+lambda,halfcheetah,8,6100,6964.33203125,6953.671875,6772.14208984375
62,6.7688751220703125,5625.85302734375,2747.008056640625,6806.4970703125,2856.075439453125,6889.86181640625,6782.404296875,62,1686982024.497321,0,255.801025390625,444.37876296043396,62,2018.7633056640625,cgp,mu+lambda,halfcheetah,8,6200,6889.86181640625,6806.4970703125,6782.404296875
63,6.662989616394043,5499.04736328125,2690.759521484375,6938.04296875,2409.21630859375,7202.69482421875,6860.03515625,63,1686982031.2137039,0,156.21737670898438,451.09514594078064,63,575.5382080078125,cgp,mu+lambda,halfcheetah,8,6300,7202.69482421875,6938.04296875,6860.03515625
64,6.653296947479248,4785.189453125,2593.720947265625,6688.7822265625,2180.993408203125,6889.51904296875,6672.1884765625,64,1686982037.9332762,0,148.83143615722656,457.81471824645996,64,521.229736328125,cgp,mu+lambda,halfcheetah,8,6400,6889.51904296875,6688.7822265625,6672.1884765625
65,6.720307350158691,6134.72802734375,2768.554443359375,6794.48681640625,2791.7646484375,6799.005859375,6767.13916015625,65,1686982044.7132044,0,259.4707336425781,464.5946464538574,65,1512.534423828125,cgp,mu+lambda,halfcheetah,8,6500,6799.005859375,6794.48681640625,6767.13916015625
66,6.7517194747924805,6235.39013671875,10631.029296875,6919.955078125,2000.8599853515625,6976.9912109375,6834.279296875,66,1686982051.5162816,0,309.6009216308594,471.39772367477417,66,2009.548828125,cgp,mu+lambda,halfcheetah,8,6600,6976.9912109375,6919.955078125,6834.279296875
67,6.718285083770752,6122.63916015625,2779.22509765625,6813.02294921875,2833.49169921875,6861.1162109375,6762.357421875,67,1686982058.2831411,0,300.441162109375,478.16458320617676,67,1572.644287109375,cgp,mu+lambda,halfcheetah,8,6700,6861.1162109375,6813.02294921875,6762.357421875
68,7.018243312835693,5069.70947265625,10496.041015625,6719.42724609375,1157.3426513671875,6813.13720703125,6717.17578125,68,1686982065.3363473,0,125.93701934814453,485.2177894115448,68,508.02288818359375,cgp,mu+lambda,halfcheetah,8,6800,6813.13720703125,6719.42724609375,6717.17578125
69,6.6711249351501465,5915.4248046875,2694.27978515625,6723.64697265625,2468.0478515625,6852.52783203125,6722.40087890625,69,1686982072.0238578,0,183.52752685546875,491.9052999019623,69,640.9173583984375,cgp,mu+lambda,halfcheetah,8,6900,6852.52783203125,6723.64697265625,6722.40087890625
70,6.670670032501221,5412.5458984375,2668.283203125,6796.31640625,2520.02880859375,6880.11181640625,6727.97265625,70,1686982078.7098389,0,202.46266174316406,498.5912809371948,70,805.4365234375,cgp,mu+lambda,halfcheetah,8,7000,6880.11181640625,6796.31640625,6727.97265625
71,6.667520523071289,5915.3359375,2724.847412109375,6815.72314453125,2815.0224609375,6826.6806640625,6749.771484375,71,1686982085.3949656,0,200.12222290039062,505.27640771865845,71,2446.326171875,cgp,mu+lambda,halfcheetah,8,7100,6826.6806640625,6815.72314453125,6749.771484375
72,6.666831970214844,6238.5830078125,2840.72802734375,6822.11376953125,2771.298583984375,6828.17236328125,6785.96142578125,72,1686982092.079652,0,113.88916778564453,511.96109414100647,72,1025.200927734375,cgp,mu+lambda,halfcheetah,8,7200,6828.17236328125,6822.11376953125,6785.96142578125
73,6.671167373657227,5109.55517578125,2702.572021484375,6887.05712890625,2335.74853515625,7056.41748046875,6853.8857421875,73,1686982098.766667,0,162.03244018554688,518.648108959198,73,586.2459716796875,cgp,mu+lambda,halfcheetah,8,7300,7056.41748046875,6887.05712890625,6853.8857421875
74,6.666536808013916,5714.84033203125,2763.619384765625,6851.72705078125,2527.25048828125,7012.080078125,6811.916015625,74,1686982105.4503887,0,58.67759323120117,525.331830739975,74,929.0062866210938,cgp,mu+lambda,halfcheetah,8,7400,7012.080078125,6851.72705078125,6811.916015625
75,6.668386459350586,6247.83642578125,2947.393798828125,6973.75341796875,2751.12109375,6994.255859375,6880.12060546875,75,1686982112.1357338,0,104.33037567138672,532.017175912857,75,863.8758544921875,cgp,mu+lambda,halfcheetah,8,7500,6994.255859375,6973.75341796875,6880.12060546875
76,6.670049667358398,5474.390625,2716.640869140625,6974.5498046875,2594.16455078125,6994.54541015625,6742.6689453125,76,1686982118.8219013,0,101.34722137451172,538.7033433914185,76,1649.8804931640625,cgp,mu+lambda,halfcheetah,8,7600,6994.54541015625,6974.5498046875,6742.6689453125
77,6.677030563354492,5511.11328125,2711.1572265625,6838.73095703125,2524.200439453125,6882.529296875,6784.8154296875,77,1686982125.5322814,0,145.6253204345703,545.4137234687805,77,1082.80078125,cgp,mu+lambda,halfcheetah,8,7700,6882.529296875,6838.73095703125,6784.8154296875
78,6.668421745300293,5357.76416015625,2666.578369140625,6860.74365234375,2369.84423828125,6914.00390625,6807.916015625,78,1686982132.2435086,0,-15.030091285705566,552.1249506473541,78,1094.2760009765625,cgp,mu+lambda,halfcheetah,8,7800,6914.00390625,6860.74365234375,6807.916015625
79,6.679637908935547,6114.9375,2866.854736328125,6897.6591796875,2738.87109375,6993.83544921875,6884.5439453125,79,1686982138.952841,0,58.7504997253418,558.8342831134796,79,1418.2333984375,cgp,mu+lambda,halfcheetah,8,7900,6993.83544921875,6897.6591796875,6884.5439453125
80,6.693439483642578,6232.3701171875,2933.697265625,6742.99755859375,2788.504638671875,6938.8427734375,6685.68310546875,80,1686982145.6645944,0,66.76258850097656,565.5460364818573,80,916.8724365234375,cgp,mu+lambda,halfcheetah,8,8000,6938.8427734375,6742.99755859375,6685.68310546875
81,6.688733100891113,5700.732421875,2655.748779296875,6715.5078125,2653.046875,6785.4072265625,6688.7431640625,81,1686982152.371605,0,259.62713623046875,572.2530469894409,81,1806.330078125,cgp,mu+lambda,halfcheetah,8,8100,6785.4072265625,6715.5078125,6688.7431640625
82,6.690515995025635,5695.39013671875,2831.87060546875,6813.19189453125,2394.960693359375,6912.37353515625,6797.70751953125,82,1686982159.0793285,0,56.538204193115234,578.9607706069946,82,623.5952758789062,cgp,mu+lambda,halfcheetah,8,8200,6912.37353515625,6813.19189453125,6797.70751953125
83,6.690940856933594,5586.51220703125,2804.501708984375,6823.96728515625,2418.905517578125,7040.005859375,6804.82373046875,83,1686982165.7884285,0,121.56554412841797,585.6698706150055,83,487.6517333984375,cgp,mu+lambda,halfcheetah,8,8300,7040.005859375,6823.96728515625,6804.82373046875
84,6.6916303634643555,5451.6435546875,2822.429931640625,6940.29150390625,2464.065673828125,6971.41015625,6882.57861328125,84,1686982172.4974089,0,-14.809925079345703,592.3788509368896,84,473.42236328125,cgp,mu+lambda,halfcheetah,8,8400,6971.41015625,6940.29150390625,6882.57861328125
85,6.698943138122559,5819.62060546875,2779.296142578125,6840.15625,2367.428466796875,6874.1533203125,6715.84521484375,85,1686982179.2146616,0,-0.3742195665836334,599.0961036682129,85,504.83843994140625,cgp,mu+lambda,halfcheetah,8,8500,6874.1533203125,6840.15625,6715.84521484375
86,6.698411464691162,4337.861328125,2650.14453125,6835.13330078125,2064.295654296875,7100.21484375,6809.53076171875,86,1686982185.930732,0,-33.225154876708984,605.8121740818024,86,485.6894226074219,cgp,mu+lambda,halfcheetah,8,8600,7100.21484375,6835.13330078125,6809.53076171875
87,6.7002716064453125,5987.7734375,2843.853515625,6938.2958984375,2334.937255859375,7048.32763671875,6855.56787109375,87,1686982192.6488376,0,10.209586143493652,612.530279636383,87,433.4973449707031,cgp,mu+lambda,halfcheetah,8,8700,7048.32763671875,6938.2958984375,6855.56787109375
88,6.6927289962768555,6129.9765625,2887.890380859375,6982.6171875,2650.534912109375,7027.14794921875,6854.31298828125,88,1686982199.3599865,0,-3.602871894836426,619.2414286136627,88,766.8826904296875,cgp,mu+lambda,halfcheetah,8,8800,7027.14794921875,6982.6171875,6854.31298828125
89,6.698545932769775,5897.42236328125,2773.674072265625,6812.60693359375,2590.0595703125,6843.89013671875,6791.29638671875,89,1686982206.0756345,0,181.55303955078125,625.95707654953,89,795.3863525390625,cgp,mu+lambda,halfcheetah,8,8900,6843.89013671875,6812.60693359375,6791.29638671875
90,6.673774719238281,5635.14501953125,2753.686279296875,6775.9775390625,2291.62890625,6782.03759765625,6760.521484375,90,1686982212.7679567,0,-36.80935287475586,632.6493988037109,90,529.1416015625,cgp,mu+lambda,halfcheetah,8,9000,6782.03759765625,6775.9775390625,6760.521484375
91,6.677701473236084,5838.6259765625,2780.643310546875,6708.318359375,2356.59814453125,7004.43408203125,6696.57763671875,91,1686982219.4625926,0,41.438926696777344,639.3440346717834,91,524.7306518554688,cgp,mu+lambda,halfcheetah,8,9100,7004.43408203125,6708.318359375,6696.57763671875
92,6.6726484298706055,4957.78271484375,10537.00390625,6927.443359375,1098.5994873046875,7107.47021484375,6825.0107421875,92,1686982226.1534505,0,-96.41026306152344,646.0348925590515,92,329.8436279296875,cgp,mu+lambda,halfcheetah,8,9200,7107.47021484375,6927.443359375,6825.0107421875
93,6.671642780303955,6224.34765625,2822.41845703125,6817.171875,2667.328125,6831.8974609375,6748.80078125,93,1686982232.842282,0,156.49562072753906,652.7237241268158,93,873.430908203125,cgp,mu+lambda,halfcheetah,8,9300,6831.8974609375,6817.171875,6748.80078125
94,6.667932510375977,6087.34375,2836.725341796875,6792.7333984375,2693.564208984375,7012.24267578125,6781.7333984375,94,1686982239.5279984,0,122.26007843017578,659.4094405174255,94,833.1817016601562,cgp,mu+lambda,halfcheetah,8,9400,7012.24267578125,6792.7333984375,6781.7333984375
95,6.670887470245361,5134.89404296875,2686.68212890625,6828.2548828125,2367.178466796875,6854.57861328125,6787.56591796875,95,1686982246.2164733,0,43.63207244873047,666.0979154109955,95,537.8968505859375,cgp,mu+lambda,halfcheetah,8,9500,6854.57861328125,6828.2548828125,6787.56591796875
